,2021-12-31,全球新冠“疫苗+特效药”拼图完成：国产疫苗2021年供应近50亿剂,Wind
3346,2018-12-18,"医药行业2019年投资策略:格局重构元年,聚焦景气赛道",联讯证券
3347,2018-12-17,"医药生物行业:国家级辅助用药目录将出台,医保转移利好刚性用药企业",广发证券
3348,2018-12-16,几乎不受“带量采购”影响的5类药,巨丰财经
3349,2018-12-14,生物医药行业动态跟踪报告:疫苗批签发数据跟踪:月度批签发量略有恢复,平安证券
3350,2018-12-13,[路演]智飞生物：公司自主研发的结核病疫苗已进入Ⅲ期临床研究,全景网
3351,2018-12-13,"医药生物行业周报:仿制药高毛时代过去,集中度提升将催生新巨头",正点财经
3352,2018-12-13,被机构超级看好的成长股 未来3年净利增速超30%个股（名单）,证券时报
3353,2018-12-13,"智飞生物2018年三季报点评:业绩符合预期,重磅产品快速放量",中证网
3354,2018-12-12,深证系列指数调整样本股,中证协
3355,2018-12-11,融资客青睐24股，陕西金叶买入占比高达46.91%,Wind
3356,2018-12-11,"医药行业周报:4+7仿制药带量采购落地,“轻药重医”正当时",西南证券
3357,2018-12-11,"医药行业政策点评:带量采购结果发布,医保局促进国内医药产业升级",西南证券
3358,2018-12-10,深证成指、创业板指、深证100等指数调整样本股,深交所
3359,2018-12-07,A股董事长众生相：60后是中坚力量，最年轻者才23岁，88位女当家人均身价11亿元,阿尔法工场
3360,2018-12-06,星火燎原，千家公司解除质押，“多”方在行动,Wind
3361,2018-12-06,智飞生物股价大跌5.16%,中金在线
3362,2018-12-06,智飞生物午后异动重挫5.07%报42.54元 成交5.95亿元,腾讯网
3363,2018-12-04,"医药行业周报:仿制药格局变革、器械崛起,轻药重医",西南证券
3364,2018-12-04,"医药行业2018年12月投资策略:医疗器械崛起,持续重点推荐行业龙头",西南证券
3365,2018-11-27,[快讯]智飞生物发布解除质押公告,中财网
3366,2018-11-27,"医药行业周报:仿制药格局变革、器械崛起,轻医重药",西南证券
3367,2018-11-26,"智飞生物:签署HPV疫苗采购协议,为公司业绩增长提供保障",东吴证券
3368,2018-11-26,估值处于相对底部区域，医药板块迎来修复行情,证券时报
3369,2018-11-26,"生物医药行业动态跟踪报告:疫苗批签发数据跟踪,节日+行业因素,批签发量减少",平安证券
3370,2018-11-23,智飞生物午后异动重挫5.11%报43.30元 成交5.81亿元,腾讯网
3371,2018-11-23,坚持社会效益第一 智飞生物再向公益组织捐赠近1.6亿元,每日经济新闻
3372,2018-11-22,疫苗股再现普涨 行业修复业绩预期是“推手”,号外财经网
3373,2018-11-22,试点带量采购模式落地 医药生物板块领跑两市,大众证券报
3374,2018-11-22,巨丰早评：关注一类超跌股机会,巨丰财经
3375,2018-11-21,疫苗股大涨真相：三点预售、四点售罄，多地出现疫苗“一针难求”！,e公司
3376,2018-11-21,巨丰收评：市场期待新龙头,巨丰财经
3377,2018-11-21,医疗保健：仿制药格局变革 荐9股,西南证券
3378,2018-11-21,巨丰午评：大盘回踩箱体中轨,巨丰财经
3379,2018-11-21,医药股午前上攻，沃森生物大涨7%,Wind
3380,2018-11-18,医疗保健：4+7带量采购文件发布 荐8股,中泰证券
3381,2018-11-18,智飞生物：拟联合实控人对参股子公司智睿投资增资5亿元,证券之星
3382,2018-11-18,机构、股东、高管争相买入这些业绩暴增股,证券时报
3383,2018-11-16,智飞生物：拟向中国医药发展基金会捐赠1.6亿元,e公司
3384,2018-11-13,"医药行业政策点评:完善疫苗监管长效机制,出台首部疫苗管理法",西南证券
3385,2018-11-13,"生物医药行业动态跟踪报告:《疫苗管理法》征求意见稿出炉,整合法规、强化处罚",平安证券
3386,2018-11-12,"智飞生物签署HPV疫苗协议点评:扩大hpv疫苗采购,业绩确定性提升",正点财经
3387,2018-11-12,再遇“黑天鹅”？康泰生物开盘即跌停,医药网
3388,2018-11-12,深夜重磅！疫苗法征求意见，大力保护接种者！最高将处货值金额10倍罚款堪称史上最严，这些个股迎利好,中财网
3389,2018-11-11,微评丨医疗影响力排行榜：健康管理、智飞生物、康辰药业,亿欧网
3390,2018-11-11,医疗保健：当下对医药板块可适度乐观 荐10股,中银国际
3391,2018-11-11,医疗保健：积极配置优质龙头公司 荐8股,中泰证券
3392,2018-11-08,东吴证券：智飞生物增持评级,东吴证券
3393,2018-11-08,【东吴晨报1108】【个股】智飞生物：签署HPV疫苗采购协议,东吴研究所
3394,2018-11-08,【医药|杜佐远团队太平洋证券】智飞生物(300122)：HPV基础采购额大幅上调，业绩贡献超预期,太平洋证券研究
3395,2018-11-08,HPV疫苗已在15个省级单位中标 智飞生物新增134亿元基础采购额,证券日报
3396,2018-11-08,"智飞生物:签署HPV疫苗采购协议,为公司业绩增长提供保障",东吴证券
3397,2018-11-07,优先审评规则修改 智飞生物等6家上市公司多个品种入选,e公司
3398,2018-11-07,宫颈癌疫苗供不应求 智飞生物新协议增加133亿元采购额,每经网
3399,2018-11-07,"智飞生物:确定hpv综合基础采购额,预计19年迎来爆发",中证网
3400,2018-11-07,智飞生物：业绩持续快速增长 推荐评级,华鑫证券
3401,2018-11-07,智飞生物：自主代理双轮驱动 业绩持续快速增长,华鑫证券
3402,2018-11-07,强势股检阅：两大主题迎最强风口 重点关注三大龙头股,巨丰财经
3403,2018-11-07,40股获券商买入评级 东方航空目标涨幅达82.09%,Wind
3404,2018-11-07,【医药】智飞生物：默沙东疫苗供给超预期，为业绩高增长奠定坚实基础,天风研究
3405,2018-11-07,智飞生物扩大HPV疫苗采购额度,北京商报
3406,2018-11-07,HPV疫苗采购量大增 智飞生物代理疫苗迎来“放量期”,中证报
3407,2018-11-07,机构做多热情回升,金融投资报
3408,2018-11-06,智飞生物龙虎榜数据（11月6日）,Wind
3409,2018-11-06,金股回顾：金股预测推荐个股智飞生物等今日强势涨停！,巨丰财经
3410,2018-11-06,智飞生物放量涨停，机构大举买入,Wind
3411,2018-11-06,今日资金抢入六只强势股一览（2018年11月6日）,中财网
3412,2018-11-06,智飞生物午后封涨停 成交额11.12亿元封单2.15万手,腾讯网
3413,2018-11-06,早盘五万手封停 智飞生物与默沙东签三年180亿HPV疫苗采购协议,经济观察网
3414,2018-11-06,申万宏源：智飞生物买入评级,申万宏源
3415,2018-11-06,770家上市公司全年业绩预喜 136家净利或翻番,重庆商报
3416,2018-11-06,智飞生物早盘封涨停 成交额1.49亿元封单5.85万手,腾讯网
3417,2018-11-06,中金公司：智飞生物代理的四价HPV疫苗全年销售将达500万支以上,e公司
3418,2018-11-06,06日公告透露利好 16只个股有望爆发,中金在线
3419,2018-11-06,智飞生物：与默沙东再签协议 大幅增加HPV采购,中金公司
3420,2018-11-06,33股获券商买入评级，万科A目标涨幅达87.19%,Wind
3421,2018-11-06,盘前必读公告：这些股不容错过！,巨丰财经
3422,2018-11-06,11月6日早间利好消息汇总,证券时报网
3423,2018-11-06,【医药-智飞生物(300122)】江琦、赵磊：公司点评：4价和9价HPV疫苗基础采购额进一步确定，奠定增长强动力20181106,中泰证券研究所
3424,2018-11-06,智飞生物与默沙东签新约采购额逾180亿HPV疫苗,证券时报
3425,2018-11-06,"医药三季报总结:医药大数据,成长依旧,估值近前低,正是战略配置好时机",联讯证券
3426,2018-11-05,智飞生物：与美国默沙东公司签署HPV疫苗相关协议,金融界
3427,2018-11-05,智飞生物：与默沙东签新约，HPV疫苗基础采购计划达180亿元,Wind
3428,2018-11-05,智飞生物与默沙东签新约 HPV疫苗基础采购计划达180亿元,e公司
3429,2018-11-05,"医药行业2018年三季报总结:医药分化加剧,把握产业龙头",西南证券
3430,2018-10-31,市值20强前三季业绩大比拼：上药营收超千亿 恒瑞净利近30亿,医药网
3431,2018-10-29,53位医药大佬上榜“福布斯富豪榜” 孙飘扬等5人财富均超300亿,中国网
3432,2018-10-29,新版基本药物目录实施在即 六股有掘金机会,证券日报
3433,2018-10-28,医疗保健：长线战略资金逢机遇 荐9股,西南证券
3434,2018-10-28,医疗保健：三季报接近收官 医药成长依旧,联讯证券
3435,2018-10-28,医疗保健：积极配置优质龙头公司 荐8股,中泰证券
3436,2018-10-24,利润飙升2.8倍，二股东减持19亿，智飞生物是否被高估？ 减持股份,面包财经
3437,2018-10-24,智飞生物午后异动重挫5.06%报37.00元 成交6.08亿元,腾讯网
3438,2018-10-23,智飞生物是否被高估？利润飙升2.8倍 二股东减持19亿,新浪
3439,2018-10-22,看好中国｜看好中国——健康中国 关注错杀的绩优股,巨丰财经
3440,2018-10-22,医疗保健：注重创新与研发 荐5股,华金证券
3441,2018-10-22,【东北医药崔洁铭/齐震】智飞生物（300122）三季报点评：业绩持续高增长，重磅疫苗放量可期,东北证券研究所
3442,2018-10-22,44股获券商买入评级：中南建设目标涨幅达74%,Wind
3443,2018-10-22,【医药|杜佐远团队太平洋证券】智飞生物(300122)：业绩符合预期，重磅在研品种值得期待,太平洋证券研究
3444,2018-10-22,"医药行业周报:政策底部明显,绩优股或反弹",西南证券
3445,2018-10-19,"智飞生物:4价HPV疫苗保持快速增长,行业恢复好于预期",正点财经
3446,2018-10-19,智飞生物（300122）业绩点评——业绩增长靓丽，HPV疫苗保持快速增长,申万宏源研究
3447,2018-10-19,【西南医药朱国广团队】智飞生物（300122）业绩略超预期，公司延续高速增长,国广有话说
3448,2018-10-19,智飞生物：业绩符合预期 期待国产疫苗恢复,中金公司
3449,2018-10-19,37股获券商买入评级 隆华科技目标涨幅达54.48%,Wind
3450,2018-10-19,股票跌停、业绩大增智飞生物“冰火两重天”,中国网
3451,2018-10-19,公告隐现重大利好 周五8只个股有望突破大涨,证券之星
3452,2018-10-19,"智飞生物:净利润增速354%,重磅产品放量公司成长向好",东吴证券
3453,2018-10-19,"智飞生物:产品持续放量,行业震荡影响可控",平安证券
3454,2018-10-18,智飞生物三季度业绩亮眼难挡股价走低 二股东年内曾两度披露减持计划,e公司
3455,2018-10-18,智飞生物：2018年年度业绩报告预告,深交所
3456,2018-10-18,智飞生物：上半年净利10.9亿 同比增长近三倍,证券之星
3457,2018-10-18,智飞生物：前三季净利10.87亿元 同比增281%,e公司
3458,2018-10-18,10月18日A股龙虎榜揭秘，机构最青睐2股,Wind
3459,2018-10-18,智飞生物：前三季度净利润同比增280.95%,Wind
3460,2018-10-18,A股龙虎榜揭秘 机构最青睐2股,中财网
3461,2018-10-18,机构今日买入这2股 抛售康美药业1.37亿元,第一财经
3462,2018-10-18,10月18日 龙虎榜,每日经济新闻
3463,2018-10-18,智飞生物、沃森生物双双跌停，机构席位出货,Wind
3464,2018-10-18,智飞生物午后封跌停 成交额6.61亿元封单5146手,腾讯网
3465,2018-10-18,疫苗企业季报普遍报喜:有22家显示三季报业绩预增,广州日报
3466,2018-10-18,"生物医药行业动态跟踪报告:疫苗批签发数据跟踪,五价轮状病毒疫苗上市",平安证券
3467,2018-10-16,2018年10月疫苗行业季报(2018Q3)：五联苗及四价流感获批签发 4价和9价HPV供不应求,中财网
3468,2018-10-16,[买入评级]医药生物行业跟踪：新上市疫苗放量 关注流感疫苗供需缺口,中财网
3469,2018-10-15,[看好评级]医药生物行业2018年三季报业绩前瞻：医药需求刚性 预计增长保持稳健,中财网
3470,2018-10-15,[推荐评级]医药行业周报：17种抗癌药纳入国家医保 研发驱动型企业长期受益,中财网
3471,2018-10-15,【申万宏源医药闫天一团队】20181012周观点：医药需求刚性，预计增长保持稳健——医药生物行业2018年三季报业绩前瞻,申万投资健康
3472,2018-10-15,[同步大市-B评级]医药行业周报：17种抗癌药新晋医保 鼓励创新仍是大方向,中财网
3473,2018-10-15,智飞生物：10月12日融资余额为9.6亿元，较前一日骤降9.02%,Wind资讯
3474,2018-10-15,"医药行业周报:估值吸引力强,期待三季报行情",西南证券
3475,2018-10-13,1596只个股今日尾盘资金净流入,证券时报
3476,2018-10-12,康泰生物三季报净利预增153% 生物疫苗行业几家欢喜几家愁,e公司
3477,2018-10-12,巨丰热点：抗肿瘤药物纳入医保目录 部分药业股呈现市场活跃,巨丰财经
3478,2018-10-11,智飞生物：四价/九价HPV疫苗、五价轮状疫苗将成为近三年业绩保障,e公司
3479,2018-10-11,智飞生物：预计明年四价HPV疫苗接种紧张状况将得到一定缓解,e公司
3480,2018-10-11,【高管面对面直播】智飞生物：“市场+研发”双轮驱动的疫苗民营龙头,e公司
3481,2018-10-09,12股获券商买入评级 信维通信目标涨幅达103.35%,Wind
3482,2018-10-09,【医药-智飞生物(300122)】江琦、赵磊：公司点评：行业事件影响有限，4价HPV疫苗保持快速增长-20181008,中泰证券研究所
3483,2018-10-08,智飞生物前三季业绩预增268.12%-297.92%,中证网
3484,2018-10-08,[快讯]智飞生物公布第三季度业绩预告,中财网
3485,2018-10-08,智飞生物：前三季度净利预增2.68倍以上 疫苗销量保持较好态势,e公司
3486,2018-10-08,智飞生物：预计前三季度盈利同比增长近三倍,新浪
