,2021-12-27,浙江龙盛今日大宗交易成交133.06万股，成交价11.81元折价4.99%,Wind
2215,2018-05-08,化工行业景气有望维持龙头集中度持续提升(附股),顶尖财经网
2216,2018-05-08,一季度A股浙江板块营利双收！这些公司表现抢眼,中财网
2217,2018-05-08,新一轮“涨价潮”掀起 造纸等四板块龙头股迎配置时点,金融界
2218,2018-05-08,41股获券商买入评级 万科A目标涨幅达64.35%,Wind
2219,2018-05-08,5月8日早间机构研报精选 10股值得关注,证券时报网
2220,2018-05-08,去年A股上市公司高管薪酬比拼：金融和房地产业最高,中国经济周刊
2221,2018-05-08,"浙江龙盛:行业格局继续优化,多元化战略进入收获期,未来成长可期",西南证券
2222,2018-05-07,[强于大市评级]深度*行业*化工行业周报：油价冲高 聚氨酯产业链上涨,中财网
2223,2018-05-07,[买入评级]浙江龙盛(600352)简评：染料、中间体涨价推升一季度业绩 全年业绩大幅增长可期,中财网
2224,2018-05-07,社保和公募共同青睐股曝光 医药板块最受宠(名单),天天基金网
2225,2018-05-07,基金“求同”新高度：171只共“饮”茅台 重合超五成证金重仓股,证券日报
2226,2018-05-04,上海证券市场大宗交易公开信息(2018-05-04),顶尖财经网
2227,2018-05-04,多行业涨价潮再现，想照单买股还得悠着点,--
2228,2018-05-04,"基础化工行业周报:甲苯大涨、DMC继续上行,原油市场再起波澜",光大证券
2229,2018-05-03,"航民股份2018年一季报点评:染费上涨带动业绩提速,印染龙头盈利能力逐步恢复",光大证券
2230,2018-04-28,"浙江龙盛:受益染料及中间体价格上涨,Q1业绩大幅增长",申万宏源
2231,2018-04-26,沪深上市公司18年4月26日晚间上市公司重要公告,全景网
2232,2018-04-26,公告精选：格力电器一季度业绩增长近四成 证金增持多只券商股,e公司
2233,2018-04-26,浙江龙盛：一季度净利超10亿元 同比翻倍,e公司
2234,2018-04-26,浙江龙盛：一季度净利润同比增103.33%,Wind
2235,2018-04-24,原料涨价叠加环保压力 亚邦股份利润空间被挤压,e公司
2236,2018-04-24,华创证券化工产品价格数据周报20180422,中财网
2237,2018-04-24,[增持评级]基础化工行业周报：苯胺大涨、尿素破僵局 关注IC电子化学品的自主突破,中财网
2238,2018-04-24,[看好评级]基础化工行业周报：油价继续上行 中美贸易摩擦升级利好部分高端新材料,中财网
2239,2018-04-23,[强于大市评级]深度*行业*化工行业周报：环氧丙烷、甲醇价格维持强势,中财网
2240,2018-04-23,化工：油价继续上行 荐9股,东兴证券
2241,2018-04-23,[强于大市评级]化工行业研究周报：江苏环保风暴来临 关注农药、染料等行业投资机会,中财网
2242,2018-04-18,纺织供应链企业开展环保自治行动,中国环境报
2243,2018-04-18,首个化学品环境管理中国产业自治行动在沪发布,国家煤化工网
2244,2018-04-17,华创证券化工产品价格数据周报20180416,中财网
2245,2018-04-16,[增持评级]基础化工行业周报：厂商装置检修在即 环氧丙烷价格上升,中财网
2246,2018-04-16,[强于大市评级]深度*行业*化工行业周报：纯碱、环氧丙烷价格维持强势,中财网
2247,2018-04-16,[强于大市评级]化工行业研究周报：MEG和PO涨价 推荐油价上涨利好品种,中财网
2248,2018-04-14,指数或迎变盘关键期 49股或有四成上涨空间(附股),中财网
2249,2018-04-13,中原证券：上调浙江龙盛评级至买入,Wind
2250,2018-04-13,减持计划、避险情绪悄然而至，这份风险名单收好,--
2251,2018-04-13,A股情报：一则通知给A股带来一笔巨大的长期资金,凤凰网
2252,2018-04-12,浙江龙盛两高管拟合计减持不超0.173%股份,顶尖财经网
2253,2018-04-12,晚间重要公告2018年4月12日星期四,--
2254,2018-04-12,浙江龙盛：两高管拟合计减持不超563万股,e公司
2255,2018-04-12,[看好评级]基础化工行业事件点评：上下游同时发力 染料价格如期再次调涨,中财网
2256,2018-04-11,[买入评级]浙江龙盛(600352)2017年年报及2018年一季报预报点评：主营业务量价齐升 地产投资增厚利润,中财网
2257,2018-04-11,中信建投：上调浙江龙盛评级至买入,Wind
2258,2018-04-11,[买入评级]浙江龙盛(600352)年报点评：染料涨价超预期下一季度业绩大幅上涨 全年业绩大幅增长可期,中财网
2259,2018-04-11,115股获券商买入评级，中金环境目标涨幅达95.18%,Wind
2260,2018-04-10,华创证券化工产品价格数据周报20180408,中财网
2261,2018-04-10,浙江龙盛2017年度净利24.73亿元 同比增长21.92%,中证网
2262,2018-04-10,[增持评级]浙江龙盛(600352)年报点评：染料及中间体盈利大幅增加 业绩符合预期,中财网
2263,2018-04-10,[买入评级]浙江龙盛(600352)年报点评：染料及中间体业务稳健增长 房地产业务推进顺利,中财网
2264,2018-04-10,[买入评级]浙江龙盛(600352)年报点评：17年业绩符合预期 18年一季度高增长,中财网
2265,2018-04-10,浙江龙盛：年报净利24.74亿元 拟10派2.5元,金融界
2266,2018-04-10,浙江龙盛领涨分散染料板块,证券之星
2267,2018-04-10,【海通化工刘威团队】浙江龙盛年报一季报：公司全年业绩高增长,Wind
2268,2018-04-10,"浙江龙盛:17年受益染料行业供需改善销量增长显著,18年涨价因素逐渐兑现,业绩有望超预期",申万宏源
2269,2018-04-09,沪深上市公司18年4月9日晚间上市公司重要公告,全景网
2270,2018-04-09,公告精选：雅戈尔一季度预盈近百亿；乐视网一季度预亏逾3亿,e公司
2271,2018-04-09,浙江龙盛：一季度净利预增100%-130%,e公司
2272,2018-04-09,浙江龙盛：2017年净利润同比增21.92%,Wind
2273,2018-04-09,浙江龙盛：预计一季度净利润同比增长1倍-1.3倍,Wind
2274,2018-04-09,13家预增翻倍公司明日公布年报,中金在线
2275,2018-04-08,[推荐评级]招商基础化工行业周报：液氨、间苯二酚涨幅居前 环氧丙烷、聚合MDI挂牌跌幅较大,中财网
2276,2018-04-04,[增持评级]基础化工行业周报：纯碱、甘氨酸、乙二醇价格回暖 制冷剂高位震荡,中财网
2277,2018-04-04,基础化工行业日报：印度对华卡客车轮胎发起反补贴调查,中财网
2278,2018-04-03,[强于大市评级]深度*行业*化工行业周报：纯碱、有机硅、涤纶长丝价格稳中有升,中财网
2279,2018-04-03,[增持评级]基础化工行业周报：近半产能计划检修 重碱价格上涨,中财网
2280,2018-04-03,[强于大市评级]化工行业研究周报：乙二醇和双氧水上涨 重点推荐有机硅和BOPET板块,中财网
2281,2018-04-02,[强烈推荐评级]闰土股份(002440)点评：染料行业景气持续 公司业绩增长符合预期,中财网
2282,2018-04-02,"CDR试点启航""独角兽""回归迎风口 成长股和券商股有望获""新""机会",广州日报
2283,2018-04-01,[增持评级]染料行业首次覆盖报告：产业链维持高景气 首选染料龙头企业,中财网
2284,2018-03-31,“染缸”调查：染费一个月三连涨！一场环保风暴与一个行业爆发,e公司
2285,2018-03-29,闰土股份：产品售价大幅上涨 一季度净利预增88%-120%,中证网
2286,2018-03-29,浙江龙盛：间接投资开心麻花约3000万元,Wind
2287,2018-03-29,浙江龙盛：公司通过间接投资B站1.3亿元,Wind
2288,2018-03-29,浙江龙盛：间接投资B站约1.3亿元,e公司
2289,2018-03-28,[强大于市评级]深度*行业*化工行业周报：制冷剂价格保持强势 关注中美贸易摩擦给新材料领域带来的提振,中财网
2290,2018-03-28,化工：18Q1化工品价格中枢上移 行业利润同比继续大幅增长,申万宏源
2291,2018-03-26,[增持评级]基础化工行业周报：液氨上涨、制冷剂行情延续 理性看待贸易争端对化工行业影响,中财网
2292,2018-03-26,51家公司披露调研记录 化工行业受机构关注,股城网
2293,2018-03-26,嗅觉太灵敏！这些公司产品涨价立刻引来大批机构上门,顶尖财经网
2294,2018-03-23,下周693亿市值限售股解禁，环比增加24.96%,Wind
2295,2018-03-23,坯布爆仓成本难扛 印染企业掀起涨价潮,证券时报
2296,2018-03-22,【天风Morning Call】晨会集萃20180322,天风研究
2297,2018-03-22,"基础化工行业研究:有机硅再次提价,丙烯酸与聚酯盈利增强",国金证券
2298,2018-03-21,基础化工行业日报：巴斯夫拟扩建树脂产能至7.5万吨年,中财网
2299,2018-03-21,"化工行业周报:本周原油价格整体微跌,化工品市场持弱",渤海证券
2300,2018-03-20,中银国际：研究每日速递(零售),中银国际
2301,2018-03-20,[中性评级]2018年基础化工行业春季投资策略：关注高污染、煤化工细分 聚焦确定性成长,中财网
2302,2018-03-20,[看好评级]基础化工行业周报：有机硅行业景气提升 农药龙头高增长可期,中财网
2303,2018-03-20,基础化工行业日报：三力士6.2亿元可转债获批,中财网
2304,2018-03-20,[增持评级]化工行业周报：BOPA复合膜、32%离子膜烧碱、R134A价格上涨 VB5、甲醛、聚合MDI价格下跌,中财网
2305,2018-03-20,64股获券商买入评级 东方日升目标涨幅达57.85%,Wind
2306,2018-03-20,"基础化工行业周报:液碱、制冷剂行情延续,甲醇、尿素触底反弹",光大证券
2307,2018-03-19,华创证券化工产品价格数据周报20180318,中财网
2308,2018-03-19,[增持评级]染料行业首次覆盖报告：供需格局向好 盈利能力持续提升,中财网
2309,2018-03-19,研报精选：6股值得关注（3.19）,中金在线
2310,2018-03-19,[买入评级]浙江龙盛(600352)动态跟踪报告：染费价格上涨 看好染料行情,中财网
2311,2018-03-19,化工：农药龙头高增长可期 荐9股,东兴证券
2312,2018-03-19,"化工行业2018年周报第11期:关注景气持续品种,静候下游需求回升",证券之星
2313,2018-03-18,国家队去年底现身138家A股 持有平安银行市值最大,新浪
2314,2018-03-14,石墨烯材料生长技术获重大进展 四股走出新生机,证券之星
2315,2018-03-14,[看好评级]基础化工行业周报：烧碱行业回暖 制冷剂涨势延续,中财网
2316,2018-03-14,基础化工行业日报：石墨烯材料生长技术获重大进展,中财网
2317,2018-03-14,【Chuancai Research】China Market Weekly Outlook,川财研究
2318,2018-03-13,机构解析：周三热点板块及个股,中财网
2319,2018-03-13,中银国际：研究每日速递(零售,中银国际
2320,2018-03-13,【化工】染料行业深度报告：染料供给不断收缩，持续涨价可期,中信建投证券研究
2321,2018-03-13,"基础化工行业:染料偏强运行,制冷剂行情将延续",光大证券
2322,2018-03-12,华创证券化工产品价格数据周报20180311,中财网
2323,2018-03-12,[强大于市评级]深度*行业*化工行业周报：制冷剂、醋酸、烧碱等产品价格持续保持强势,中财网
2324,2018-03-12,[增持评级]化工行业周报：关注“芯”篇章 周期龙头再起航,中财网
2325,2018-03-12,化工：制冷剂与醋酸及烧碱等产品价格持续保持强势 荐5股,中银国际
2326,2018-03-12,[增持评级]基础化工行业周报：染料偏强运行 制冷剂行情将延续,中财网
2327,2018-03-12,热炒“独角兽”：熟悉的配方和味道,红周刊
2328,2018-03-12,【太平洋化工杨伟团队】化工行业周报：氟化工涨价不止，推荐农化、电子化学品及新材料板块,太平洋化工
2329,2018-03-11,私募销售再现“爆款”！4天狂卖50亿：大券商做东，聚齐了王亚伟、赵军等多路投资高手,中国基金报
2330,2018-03-11,【方正策略】风险渐去,策略研究
2331,2018-03-09,基础化工行业日报：艾仕得大中国区涂料产品价格上调5%-10%,中财网
2332,2018-03-09,【太平洋证券 今日早读】化工行业点评|盈趣科技深度报告|先导智能、科陆电子公司点评（20180309）,太平洋证券研究
2333,2018-03-08,今日散户出逃最多的前50只个股（3/8）,中证网
2334,2018-03-08,今日盘中突破五日均线个股,证券时报网
2335,2018-03-07,定了！印染巨头即将涨价 产业链景气有望延续,e公司
2336,2018-03-07,主力资金上午最青睐哪些个股,证券时报
2337,2018-03-07,987只个股上午尾盘资金净流入,证券时报网
2338,2018-03-07,基础化工行业日报：有机硅巨头迈图发布涨价公告,中财网
2339,2018-03-06,多个工业原料品涨价 A股“涨价”主题料将跟风,广州日报
2340,2018-03-06,[强大于市评级]深度*行业*化工行业周报：制冷剂、醋酸、烧碱等价格大幅上涨,中财网
2341,2018-03-06,融资客青睐30股，美尔雅买入占比高达52.81％,Wind
2342,2018-03-06,[看好评级]化工行业周报：制冷剂 烧碱上涨 周期关注春旺 成长均衡配置,中财网
2343,2018-03-06,[看好评级]基础化工行业周报：染料行业维持高景气 煤制乙二醇迎来黄金期,中财网
2344,2018-03-06,【化工】春季行情下景气指数扩大，制冷剂价格维持强势上涨,中信建投证券研究
