,2021-12-31,华联股份：公司暂无重组计划,Wind
2302,2018-05-28,[推荐评级]有色金属行业周报：电解铝库存去化加快 环保督察回头看将启动,中财网
2303,2018-05-28,中铝集团千亿整合云南冶金资源，涉及三家上市公司,第一财经
2304,2018-05-28,中国铝业母企扩大与云南省战略合作深度和广度,新浪
2305,2018-05-28,港股公告精选：美图公司认为股价被低估，拟不超1亿美元回购股份,Wind
2306,2018-05-28,早间公告：中润资源重组进程可能被暂停或终止,Wind
2307,2018-05-28,"有色金属行业:十种有色金属产量同比增加,原铝微增",国联证券
2308,2018-05-27,中国铝业10亿元现金入局几内亚 “铝矾土王国”争夺愈演愈烈！,上海有色
2309,2018-05-25,中国铝业兰州分公司持续优化电解铝生产技术指标,中国有色
2310,2018-05-25,有色金属:中美谈判金属价格震荡 黄金多头征兆,证券之星
2311,2018-05-23,"有色金属行业周报:中美贸易冲突缓和,有色板块情绪有望恢复",长城证券
2312,2018-05-21,钢铁板块思考系列之一从周期行业对比角度看钢铁板块估值,不止是钢货
2313,2018-05-21,中国中铁“债转股”仍存不确定性 中国船舶、中国铝业之前债转股复牌后皆出现3个跌停,中国经济周刊
2314,2018-05-21,"有色金属行业:矿产品盈利高位维持,持续看好铜铝板块",国联证券
2315,2018-05-20,有色金属：钴价止跌企稳 荐9股,广发证券
2316,2018-05-20,有色金属：锌矿仍呈偏紧态势 荐5股,东北证券
2317,2018-05-18,中国铝业集团公司刘祥民副总经理到沈阳材料科学国家研究中心调研,中国有色
2318,2018-05-17,中国铝业：拟投资建设“几内亚Boffa铝土矿项目”,Wind
2319,2018-05-17,中国铝业党委中心组学习研究党建年度重点任务,中国有色
2320,2018-05-17,中国铝业计划5月份出口3一5万吨氧化铝,长江有色
2321,2018-05-15,中国铝业开启实体企业奋战“双过半”模式,中国有色
2322,2018-05-14,中国铝业与巴彦淖尔市签订全面战略合作框架协议,中国铝业网
2323,2018-05-14,[买入评级]有色金属行业跟踪：锂钴需求向好 优质铜矿短缺,中财网
2324,2018-05-14,有色金属行业周报：电解铝：新投建节奏再放缓 继续坚定看好!,中财网
2325,2018-05-14,[优于大势评级]有色金属行业周报：中美谈判金属价格震荡 黄金现多头征兆,中财网
2326,2018-05-14,中国铝业贵州分公司矿业公司前4个月同比增利超七成,上海有色
2327,2018-05-14,中国铝业:氧化铝盈利有望好转 原铝或迎量价齐升,国联证券
2328,2018-05-13,中铝集团去年亏损29亿 去杠杆效果渐显负债降一千亿,新京报
2329,2018-05-11,工业金属2018年度中期投资展望：加速赶顶的宏观面与依旧坚挺的基本面,中财网
2330,2018-05-10,"有色金属行业:金属价格中枢抬升,企业营收利润剧增,把握供需逻辑切换",东北证券
2331,2018-05-09,[推荐评级]有色金属行业周报：电解铝库存有所下降 钴板块投资机会显现,中财网
2332,2018-05-09,[强于大市评级]海外原材料行业一周回顾：金隅集团拟收购天津建材55%股权,中财网
2333,2018-05-08,[买入评级]有色金属行业周报：有色金属增值税下调 锂钴需求待释放,中财网
2334,2018-05-08,中国铝业5月8日上调铝锭报价 维持氧化铝报价不变,文华财经
2335,2018-05-07,[增持评级]有色金属行业更新周报：钴板块业绩靓丽 俄铝事件预期反复,中财网
2336,2018-05-07,央企接力债转股 纷纷启动市场化改革 四股可关注,证券时报网
2337,2018-05-06,中国中铁发力债转股 负债率下降市场是否能买单,e公司
2338,2018-05-05,阿里巴巴财报强劲均创最高增长 六股或成摇钱树,e公司
2339,2018-05-04,-138.78亿！论亏损，乐视网饶过谁？,和讯
2340,2018-05-04,中国铝业股份有限公司关于召开2017年度股东大会的通知,证券时报
2341,2018-05-04,中国铝业：关于召开2017年度股东大会的通知,上交所
2342,2018-05-01,国家队一季度高抛银行地产低吸TMT,扬子晚报
2343,2018-04-29,机构、股东、高管争相买入这些业绩暴增股,证券时报
2344,2018-04-28,【SMM盘点】铝企一季度业绩整体下滑 主因原材料上涨增加成本,上海有色
2345,2018-04-27,港股异动︱铝价飙升 中国铝业(02600)涨5%,智通财经
2346,2018-04-26,[推荐评级]有色金属行业周报：关注钴板块回调带来投资机会,中财网
2347,2018-04-26,[增持评级]中国铝业(601600)季报点评：铝价低位实现盈利 全年有望逐季提升,中财网
2348,2018-04-26,行业利好出尽，百亿债转股也挽救不了中国铝业,财华社
2349,2018-04-26,上调评级至买入策略选股（4月26日）,Wind
2350,2018-04-26,“国家队”首季调仓策略曝光：紧盯行业优质龙头公司,顶尖财经网
2351,2018-04-26,国家队调仓路径曝光为什么逆势增持这些股票？,顶尖财经网
2352,2018-04-25,融资客青睐44股，太龙药业买入占比高达46.93％,Wind
2353,2018-04-25,203股获券商买入评级 经纬纺机目标涨幅达131.33%,Wind
2354,2018-04-25,中国铝业:今明两年中国铝消费量将增加，与俄铝无接触,长江有色
2355,2018-04-24,受累铝价下行 中国铝业首季营收净利双降,华夏时报
2356,2018-04-24,[增持评级]有色金属及新材料行业周报：铝板块或分化 稀土靶材崛起在即,中财网
2357,2018-04-24,【港股解码】大起大落的中国铝业，何时才能稳住？,金融界
2358,2018-04-24,【异动股】中国铝业(02600-HK)公布一季度业绩及遭减持后跌9.979%,财华社
2359,2018-04-24,隔夜LME期铝跌7%，A股铝业板块重挫,Wind
2360,2018-04-24,港股俄铝开盘暴涨26.3% 中国铝业跌逾8%,每日经济新闻
2361,2018-04-24,中国铝业大跌6.57% 期铝创逾八年最大单日跌幅,e公司
2362,2018-04-24,中国铝业股份有限公司2018第一季度报告,证券时报
2363,2018-04-24,中国铝业首季净利降两成 铝价下行拖累业绩,财富动力网
2364,2018-04-23,[推荐评级]有色金属行业周报：继续推荐钴锂、锡 看好氧化铝价格走势,中财网
2365,2018-04-23,[推荐评级]有色金属行业周报：俄铝受制裁叠加巴西减产 氧化铝有望走出独立行情,中财网
2366,2018-04-23,中国铝业一季度获利3.09亿元 资产负债率下降0.45%,中新网
2367,2018-04-23,铝价下行拖累业绩，有色金属龙头中国铝业首季利润降两成,澎湃新闻
2368,2018-04-23,中国铝业(02600.HK)一季度纯利跌19.40%至3.09亿元,格隆汇
2369,2018-04-23,公告精选：中弘股份债务累计逾期22.7亿元；云铝股份定增45亿拓展主业,每日经济新闻
2370,2018-04-23,中国铝业：一季度净利润同比减19%，证金增持社保减持,Wind
2371,2018-04-23,中国铝业：证金公司一季度增持2.4亿股 持股升至3.33%,e公司
2372,2018-04-23,[推荐评级]铝行业点评：俄铝受制裁 氧化铝或最受益,中财网
2373,2018-04-22,市场分化加剧 业绩稳定增长成机构主要选股依据,巨丰财经
2374,2018-04-20,中国铝业(2600.HK)：守疆拓土，降本增效,格隆汇
2375,2018-04-20,电解铝板块处于长期底部,长江商报
2376,2018-04-20,[推荐评级]铝行业快评：俄铝事件持续发酵带动铝价暴涨推荐铝板块左侧配置机会,中财网
2377,2018-04-20,[买入评级]铝行业深度研究：全球铝市短缺加剧,中财网
2378,2018-04-20,[买入评级]工业金属行业-基本金属观察(三十九)：俄铝被制裁持续发酵 铝价强势上行,中财网
2379,2018-04-20,机构为何8亿狂扫腰斩的铝业股票？,阿尔法工场
2380,2018-04-20,20日可能影响股价重要财经证券资讯速递,证券时报网
2381,2018-04-20,巨丰早评：市场仍不具备突破条件,巨丰财经
2382,2018-04-20,美对俄制裁 引发全球铝价跳涨 中国铝业顺势涨停,21世纪经济报道
2383,2018-04-19,云丰晚报：美国对俄制裁引发多种商品价格急升,巨丰财经
2384,2018-04-19,4月19日A股龙虎榜揭秘，机构最青睐5股,--
2385,2018-04-19,数据王：反弹需求浮现！6股遭主力机构暗中抢筹,巨丰财经
2386,2018-04-19,中国铝业龙虎榜数据（4月19日）,Wind资讯
2387,2018-04-19,中国铝业放量涨停 5家机构买入超8亿元,e公司
2388,2018-04-19,涨停板解密：有色金属接棒遭资金抢筹！（4月19日）,Wind
2389,2018-04-19,专家诊股：中短期可部署中铝 大宗商品基金表现突出,金融界
2390,2018-04-19,应耐心等待拉升？明日三大看点,中财网
2391,2018-04-19,19日潜力排行榜居前的板块(附股),证券之星
2392,2018-04-19,有色铝板块午后拉升 中国铝业涨逾9%,股城网
2393,2018-04-19,巨丰资金流向：市场震荡反弹延续 周期性板块受青睐,巨丰财经
2394,2018-04-19,[推荐评级]铝行业跟踪报告：内部筑底外迎东风 铝价有望向上,中财网
2395,2018-04-19,巨丰收评：超跌反弹第一波完成,巨丰财经
2396,2018-04-19,涨停揭秘：两市震荡反弹 周期股呈现走强,巨丰财经
2397,2018-04-19,有色股午后继续拉升 中国铝业等6股涨停,证券时报网
2398,2018-04-19,铝板块午后再度发力，云铝股份大单封板,Wind
2399,2018-04-19,港股异动︱国内外铝价同步走高 中国铝业(02600)涨超5%,智通财经
2400,2018-04-19,美国制裁、政策支撑让这个行业有了机会（附推荐个股）,国海证券
2401,2018-04-19,全球铝价连续飙升 中国铝业受振上扬逾6%,文华财经
2402,2018-04-18,铝价格持续反弹助推基本面回暖 概念股聚焦,证券之星
2403,2018-04-18,铝价反弹助推基本面回暖 两只超跌股或迎修复行情,证券日报
2404,2018-04-18,2018年兴业证券海外春季策略会能源、公用事业及工业行业报告：燃气需求高增长 风电限电大改善 铝价和玻璃价格持续看涨,中财网
2405,2018-04-18,"有色金属行业周报:地缘冲突提升贵金属避险价值,俄铝受制裁推升海外铝价",长城证券
2406,2018-04-17,[优于大势评级]有色金属行业周报：铝价上行空间有限 黄金配置价值提升,中财网
2407,2018-04-17,[推荐评级]有色金属行业周报：继续推荐钴锂、锡 铝市有望底部复苏,中财网
2408,2018-04-17,[增持评级]电解铝2017供改回顾及2018投资展望：后供改时代 静待行业拐点,中财网
2409,2018-04-17,互联网+医疗健康政策将落地 六股有望率先发力,证券时报
2410,2018-04-16,[推荐评级]有色金属行业日报：今日稀土价格稳定 威海市经信委开展打击稀土违法违规专项检查工作,中财网
2411,2018-04-16,[买入评级]有色金属行业跟踪：制裁引伦铝飞涨 避险促金银上扬,中财网
2412,2018-04-16,[推荐评级]有色金属行业周报：地缘政治风云再起 贵金属避险价值凸显,中财网
2413,2018-04-15,720家公司年报季报利润有望双增长 四大行业藏龙卧虎,证券之星
2414,2018-04-13,[看好评级]电解铝行业事件点评：制裁俄铝改变海外供需 电解铝公司迎来重大投资机会,中财网
2415,2018-04-11,工业金属行业专题研究：俄铝被制裁等多因素叠加 铝价或将再次进入上升通道,中财网
2416,2018-04-10,今日资金青睐热点板块及个股一览（4月10日）,万隆证券网
2417,2018-04-10,有色金属：基本金属关注铜和铝 荐7股,财信证券
2418,2018-04-10,巨丰热点：美国制裁俄铝业巨头 铝业股市场走强,巨丰财经
2419,2018-04-10,港股异动︱铝价取得逾六年最大涨幅 中国铝业(02600)涨6%,智通财经
2420,2018-04-09,[买入评级]有色金属行业跟踪：避险升级金银涨 海外复苏景气升,中财网
2421,2018-04-09,[推荐评级]有色金属行业周报：锡价或迎来启动 继续推荐钴锂标的,中财网
2422,2018-04-03,[买入评级]有色金属行业行业跟踪：中美经济数据向好 基本金属价格回升,中财网
2423,2018-04-03,[推荐评级]有色金属行业周报：锡冶炼厂计划减产挺价 铜铝库存或将继续下降,中财网
2424,2018-04-03,年报透露“国家队”动向：加码高新技术公司,--
2425,2018-04-02,中国铝业郑州研究院研制出高转化率亚微米氧化铝新产品,中国铝业网
2426,2018-04-01,社保基金新进38股，滨江集团成新进数量最多个股,Wind
2427,2018-03-30,[买入评级]工业金属行业-基本金属观察(三十八)：贸易摩擦降温 价格有望回升,中财网
2428,2018-03-29,雄安新区周年记,证券时报网
2429,2018-03-29,[推荐评级]中国铝业(601600)年报点评：业绩同比仍显高增 管理费用稍显拖累,中财网
2430,2018-03-29,中铝山西新材料公司大能源项目通过中国铝业验收,中国有色
2431,2018-03-28,中国铝业：看好公司改革红利兑现及行业竞争格局改善,南方财富网
2432,2018-03-27,[谨慎 推荐评级]中国铝业(601600)年报点评：受益于供给侧改革 铝业龙头业绩大增,中财网
2433,2018-03-27,今日各大机构看好十大金股一览（3月27日）,金投网
2434,2018-03-27,"中国铝业点评报告:去产能背景下,强者恒强",万联证券
2435,2018-03-26,[买入评级]有色金属行业跟踪：贸易摩擦金银涨 金属震荡钴上行,中财网
2436,2018-03-26,[增持评级]中国铝业(601600)年报点评：业绩基本符合预期 看好后续盈利释放,中财网
2437,2018-03-26,中国铝业：新起点，新征程！,红周刊
2438,2018-03-26,中国铝业：3月23日融资余额为20.41亿元，较前一日骤降9.56%,Wind资讯
2439,2018-03-26,545家公司披露年报，68只成长股不惧调整藏“升”机,证券日报
2440,2018-03-26,545家公司披露年报 68只成长股不惧调整藏“升”机,证券日报
2441,2018-03-25,【中国铝业：业绩基本符合预期，看好后续盈利释放】国君有色刘华峰团队,有色非无话语
2442,2018-03-25,有色金属：贵金属逆市上涨 荐7股,东北证券
2443,2018-03-23,【华泰有色李斌团队】中国铝业（601600）年报点评：业绩显著增长，铝业龙头启航,华泰研究所有色金属
