,2021-12-31,上交所向中炬高新下发监管工作函,Wind
2199,2018-05-16,日常消费品：享美食盛宴 荐2股,中泰证券
2200,2018-05-16,[增持评级]调味品行业深度报告：享美食盛宴 展行业花开,中财网
2201,2018-05-16,[买入评级]食品饮料行业周报：白酒淡季上挺终端价 建议关注白酒和食品龙头,中财网
2202,2018-05-15,看好中国｜消费升级——白酒股业绩持续释放,巨丰财经
2203,2018-05-15,[买入评级]食品饮料行业周报：世界杯将临啤酒表现出众 大众酒领涨白酒板块,中财网
2204,2018-05-15,啤酒景气向上 食品再获青睐,佳酿网
2205,2018-05-15,[看好评级]食品饮料行业周报：二季度为板块最佳投资时点 前有大众之春 后有时间玫瑰,中财网
2206,2018-05-15,[买入评级]食品饮料行业深度研究：白酒板块景气延续 升级背景继续看好龙头表现,中财网
2207,2018-05-14,季报收官 白酒如期高增,佳酿网
2208,2018-05-14,[强于大市评级]深度*行业*食品饮料行业周报：季报收官 白酒如期高增,中财网
2209,2018-05-14,[推荐评级]食品饮料行业周报：短期优先加速二线品牌 继续强推大众品小龙头,中财网
2210,2018-05-14,[增持评级]食品饮料每周小评：白酒密集提价彰显业内信心 大众品挖掘细分龙头,中财网
2211,2018-05-14,[领先大市-A评级]食品饮料行业周报：食品饮料强劲反弹 安徽调研验证“地产酒春天”,中财网
2212,2018-05-14,[增持评级]食品行业周报：关注价值主线,中财网
2213,2018-05-14,[增持评级]中泰食品饮料行业周报：区域酒超额收益凸显 啤酒旺季行情加速到来,中财网
2214,2018-05-14,[强于大市评级]食品饮料行业周报：调味品龙头壁垒高筑 区域品牌积极突围,中财网
2215,2018-05-13,食品饮料强劲反弹，安徽调研验证“地产酒春天”【安信食品周观点第17周-20180513】,微信
2216,2018-05-11,[推荐评级]调味发酵品行业深度研究报告：好赛道 看长远,中财网
2217,2018-05-11,粤港澳大湾区规划出台时间临近 概念股聚焦,证券之星
2218,2018-05-11,[强于大市评级]调味品行业17年报&18一季报综述：龙头规模效应凸显+壁垒高筑 区域品牌积极突围,中财网
2219,2018-05-11,粤港澳大湾区规划出台在即，社保QFII持有21只个股浮盈逾5亿元,Wind
2220,2018-05-10,[推荐评级]食品饮料行业周报：大众白酒上涨的逻辑及启示,中财网
2221,2018-05-10,[买入评级]食品饮料行业周报：大众酒加速增长 价值凸显,中财网
2222,2018-05-09,[看好评级]食品饮料行业周报：底部区域 提前布局,中财网
2223,2018-05-09,[买入评级]食品饮料行业周报：4月份阿里系平台销售跟踪：白酒和食品龙头表现亮眼,中财网
2224,2018-05-09,[增持评级]食品行业周报：财报后关注高端白酒、啤酒、乳制品行业,中财网
2225,2018-05-09,[增持评级]中泰食品饮料行业周报：稳持高端收获全年 加配改善弹性标的,中财网
2226,2018-05-09,[推荐评级]食品饮料行业2017年年报及2018年一季报业绩综述：行业加速增长 关注估值修复,中财网
2227,2018-05-09,平安证券晨会纪要-180509,平安证券
2228,2018-05-08,[推荐评级]食品饮料行业周报：二线短期更优 中期仍看龙头,中财网
2229,2018-05-08,[领先大市-A评级]食品饮料行业周报：销售结构升级促“地产酒春天,中财网
2230,2018-05-08,[买入评级]中炬高新(600872)跟踪报告：财报数据积极 增长逻辑未变,中财网
2231,2018-05-08,"中炬高新2017年报及2018一季报点评:华南外市场增长迅猛,内在价值突出",正点财经
2232,2018-05-08,[看好评级]食品饮料行业周报：多一分耐心 少一分苛刻 理性看待龙头季报,中财网
2233,2018-05-07,[增持评级]中泰食品饮料行业周报：白酒、啤酒开盖有奖 食品异彩纷呈,中财网
2234,2018-05-07,[强于大市评级]深度*行业*食品饮料行业周报：白酒积极布局 食品精选个股,中财网
2235,2018-05-07,[推荐评级]食品饮料行业周报：1Q18业绩现分化 谨慎中前行,中财网
2236,2018-05-07,"中炬高新更新报告:品类延伸叠加渠道拓展,调味品航母雏形初现",正点财经
2237,2018-05-07,[增持评级]食品饮料板块2017年报及2018一季报业绩分析：白酒加速增长 大众品挖掘细分领域龙头,中财网
2238,2018-05-07,[增持评级]食品饮料行业每周小评：好想你Q1业绩再证净利率提升逻辑 重点推荐,中财网
2239,2018-05-07,食品饮料：白酒如期高增，食品喜忧参半,中银国际
2240,2018-05-07,5月7日午间行业热点聚焦,中证网
2241,2018-05-07,【招商食品周观点】大众白酒上涨的逻辑及启示,招商食品饮料
2242,2018-05-06,销售结构升级促“地产酒春天”【安信食品周观点-20180506】,微信
2243,2018-05-05,食品饮料公司经营明显改善 六股被机构扎堆看好,证券日报
2244,2018-05-04,食品饮料：白酒保持靓丽增长 大众品复苏明显,金融界
2245,2018-05-04,“宝能系”资本布局新动向：大幅减持万科，潜入汽车产业链,搜狐
2246,2018-05-04,"中炬高新:调味品业绩坚实,地产收入波动影响单季",国联证券
2247,2018-05-04,"中炬高新:调味品业务保持稳健发展,非调味品业务表现超预期",申万宏源
2248,2018-05-02,日常消费品：白酒如期高增 荐6股,中银国际
2249,2018-05-01,"中炬高新业绩点评:美味鲜符合预期,母公司创收扭亏增厚业绩",证券之星
2250,2018-04-27,369股获券商买入评级 深天马A目标涨幅达76.99%,Wind
2251,2018-04-27,"中炬高新:高基数下销量增速放缓,期待新思路下餐饮端突围",平安证券
2252,2018-04-27,"中炬高新:17年美味鲜业绩靓丽,高基数影响1Q18表现,2Q18收入有望明显提速",证券之星
2253,2018-04-26,[推荐评级]中炬高新(600872)年报及季报点评：渠道扩张产能改善 业绩符合预期,中财网
2254,2018-04-26,[增持评级]中炬高新(600872)年报点评：渠道拓展+产能扩张 市场份额有望提升,中财网
2255,2018-04-26,[审慎增持评级]中炬高新(600872)年报点评：主业稳增向好 控费带来弹性,中财网
2256,2018-04-25,【安信食品】中炬高新年报并一季报点评：调味品毛利率创新高，资产盘活潜力大,微信
2257,2018-04-25,[买入评级]食品饮料行业周报：大众品业绩向好 建议关注食品龙头,中财网
2258,2018-04-25,[强烈推荐评级]中炬高新(600872)年报点评：基数影响季度波动 继续看好龙头份额提升,中财网
2259,2018-04-25,"中炬高新:高基数拉低业绩,毛利率稳步提升",国海证券
2260,2018-04-24,【招商食品】中炬高新：主营收入稳健，业绩弹性十足,招商食品饮料
2261,2018-04-24,[看好评级]食品饮料行业周报：18Q1业绩逐渐落地 行业基本面依旧向好,中财网
2262,2018-04-24,深度*行业*基金1Q18食品饮料仓位：环比下降 与3Q17相当,中财网
2263,2018-04-24,"食品饮料行业研究:白酒限价影响渐散退,啤酒费用压缩显弹性",国金证券股份有限公司
2264,2018-04-24,[领先大市-A评级]食品饮料行业周报：食品股业绩兑现乐观 看好白酒板块信心企稳和修复,中财网
2265,2018-04-24,[看好评级]食品饮料行业周报：板块Q1持仓下降明显 北上资金继续买入 提高板块配置,中财网
2266,2018-04-24,[推荐评级]中炬高新(600872)年报及季报点评：调味品高基数带来增速放缓 母公司贡献收入利润,中财网
2267,2018-04-24,"中炬高新:17年刹车收官,18年目标无虞",证券之星
2268,2018-04-24,中炬高新2017年年报及2018年一季报点评:调味品业务保持快速增长,东莞证券
2269,2018-04-23,[增持评级]中泰食品饮料行业周报：板块业绩加速 啤酒提价坚决,中财网
2270,2018-04-23,[强于大市评级]深度*行业*食品饮料行业周报：季报业绩靓丽、茅台价格回升 2Q18基金仓位有望重拾升势,中财网
2271,2018-04-23,中炬高新：2017年净利润同比增25%，拟10派1.8元,Wind
2272,2018-04-23,中炬高新：一季度净利润同比增47.40%,Wind
2273,2018-04-23,深度*行业*食品饮料行业1Q18业绩前瞻,中财网
2274,2018-04-23,[增持评级]食品饮料行业每周小评：一季报密集催化即至 静待情绪燃点,中财网
2275,2018-04-23,"食品饮料行业:18Q11业绩落地,配置价值或将再发现",东北证券
2276,2018-04-18,[看好评级]食品饮料行业周报：板块季报靓丽加大配置 北上资金持续净买入,中财网
2277,2018-04-17,[看好评级]食品饮料行业周报：基本面向好 继续看好白酒行业,中财网
2278,2018-04-17,[中性评级]调味品行业点评：大豆进口关税调整对调味品企业成本影响几何,中财网
2279,2018-04-17,[买入评级]食品饮料行业周报：白酒KA渠道动销良好 一季度基本面向好,中财网
2280,2018-04-16,[领先大市-A评级]食品饮料行业周报：业绩逐步兑现 信心仍有待提升,中财网
2281,2018-04-16,[看好评级]食品饮料行业周报：主流公司一季报业绩普遍超预期,中财网
2282,2018-04-16,[推荐评级]食品饮料行业周报：次高端逻辑陆续兑现 区域龙头估值待提升,中财网
2283,2018-04-16,[增持评级]食品饮料行业每周小评：好想你回调现买点 一季报催化白酒情绪有望提振,中财网
2284,2018-04-16,[强于大市评级]深度*行业*食品饮料行业周报：季报业绩百花齐放 继续推荐顺鑫农业,中财网
2285,2018-04-16,投资分析：看好白酒、啤酒和调味品的业绩增长,佳酿网
2286,2018-04-16,[推荐评级]食品饮料行业周报：子板块分化明显 建议关注安井食品,中财网
2287,2018-04-16,中炬高新：4月13日融资余额为4.85亿元，较前一日骤降6.08%,Wind资讯
2288,2018-04-15,[增持评级]中泰食品饮料行业周报：守正出奇 靓丽可期,中财网
2289,2018-04-13,[看好评级]食品饮料行业2018一季度业绩前瞻：龙头普遍加速 板块基本面向好,中财网
2290,2018-04-12,13日机构强推买入 六股成摇钱树,中金在线
2291,2018-04-11,[买入评级]中炬高新(600872)跟踪报告：理性看待短期干扰因素,中财网
2292,2018-04-09,[强于大市评级]深度*行业食品饮料行业周报：老窖、顺鑫、汾酒业绩正能量满满 4月行业机会多,中财网
2293,2018-04-09,[增持评级]中泰食品饮料行业周报：真金不怕火炼 调整即是买点,中财网
2294,2018-04-09,中炬高新：酱油生产原料大豆为国产大豆,中证网
2295,2018-04-09,[推荐评级]贸易战对调味品行业影响简评：贸易战推高大豆价格 催化行业集中与提价,中财网
2296,2018-04-09,[领先大市-A评级]食品饮料行业周报：白酒和食品一季报表现良好 预期将持续修复,中财网
2297,2018-04-09,[买入评级]调味发酵品行业研究点评：美国进口大豆加税后 对调味品企业毛利率影响解析,中财网
2298,2018-04-09,[推荐评级]食品饮料行业周报：年报季报密集披露 首推业绩制胜的公司,中财网
2299,2018-04-08,[看好评级]食品饮料行业2月数据点评：次高端白酒终端挺价 肉价下行 CPI食品增速回正,中财网
2300,2018-04-08,[优于大势评级]食品饮料行业动态报告：东北证券食品饮料板块周报基本面继续趋好 关注超跌品种,中财网
2301,2018-04-08,日常消费品：怎么看进口大豆加收关税对调味品的影响 荐6股,和讯
2302,2018-04-04,[增持评级]中泰食品饮料行业周报：白酒基本面扎实 大众品业绩亮眼,中财网
2303,2018-04-04,[领先大市-A评级]食品饮料行业周报：业绩期开局 信心增强,中财网
2304,2018-04-04,"食品饮料行业周报2018第13期:云未动心在动,估值回落布局龙头",长城证券
2305,2018-04-03,[强于大市评级]深度*行业*食品饮料行业周报：白酒高景气度未变 下跌带来布局良机 再次强调顺鑫农业的机会,中财网
2306,2018-04-03,[增持评级]食品饮料行业每周小评：好想你净利率提升逻辑获验证 继续推荐潜力龙头,中财网
2307,2018-04-03,[看好评级]食品饮料行业周报：白酒及大众品纷纷预增 回归基本面 核心仍看业绩,中财网
2308,2018-04-03,深度*行业*基金17年报食品饮料仓位：高于均值 但低于历史高点,中财网
2309,2018-04-03,[推荐评级]食品饮料行业周报：一季报预告陆续发布 建议关注超预期个股,中财网
2310,2018-04-03,【招商食品周观点】行业景气延续，全年买点再现,招商食品饮料
2311,2018-04-02,[推荐评级]食品饮料行业策略报告：舌尖之争 海天&中炬深度对比报告,中财网
2312,2018-04-02,日常消费品：从上一轮周期看今年白酒的回调 荐6股,长江证券
2313,2018-03-27,[推荐评级]食品饮料行业周报：春糖归来继续看酒 建议关注茅台和汾酒,中财网
