,2018-01-01 00:00:00,信息科技：驾乘白马 荐8股,中泰证券
5258,2021-03-03,用友专业服务生态发展大会召开 发布“犇放计划”,北极星电力
5259,2021-03-03,开源证券--计算机行业周报：2021年，高度重视网络安全板块【行业研究】,金融界股吧
5260,2021-03-04,惨！机构重仓票年内遭爆锤,云掌财经
5261,2021-03-04,用友网络跌5.5% 去年高点中金上调目标价至61元,中国经济网
5262,2021-03-04,55只股遭北向资金减仓超10%,证券时报网
5263,2021-03-04,科技及智能设备产业链日报：航空航天与国防板块抗跌性明显,新浪
5264,2021-03-04,前海开源3只基金单月跌超10% 崔宸龙重仓新能源垫底,中国经济网
5265,2021-03-05,抱团股瓦解后个股百花齐放 这些低价股本周涨幅居前,第一财经
5266,2021-03-05,A股头条之上市公司（3.6）,金融界
5267,2021-03-05,公告精选：上交所决定终止*ST工新上市；蔚蓝锂芯拟50亿投建新型锂电池项目,e公司
5268,2021-03-05,晚间重要公告2021年3月5日星期五,Wind
5269,2021-03-05,5日公告精选：药明康德2020年净利增60%；用友网络拟6亿至10亿元回购,证券时报网
5270,2021-03-05,3月5日晚间上市公司重要公告汇总,中金在线
5271,2021-03-05,3月5日晚间上市公司利好消息一览(附名单),中金在线
5272,2021-03-05,股价连连下挫，用友网络拟最多斥10亿元溢价回购公司股份！,环球老虎财经
5273,2021-03-05,晚间公告丨3月5日这些公告有看头,第一财经
5274,2021-03-05,用友网络拟6亿元-8亿元回购股份,上证报
5275,2021-03-05,有资金抄底，但是不是底仍需谨慎！丨复盘论,第一财经
5276,2021-03-05,长信创新驱动变更基金经理 祝昱丰独掌11天亏损11% 基金经理离任,中国经济网
5277,2021-03-05,用友网络：拟以6亿元-10亿元回购股份,格隆汇
5278,2021-03-05,用友网络(600588.SH)：拟以6亿-10亿元回购公司股份,格隆汇
5279,2021-03-05,抱团瓦解小盘股逆袭，本周超1000股涨逾5%,Wind
5280,2021-03-05,两会进行时，数字中国扬帆十四五，两大赛道最受关注,云掌财经
5281,2021-03-05,实现数智化商业创新，如何突破PaaS平台技术屏障？,北国网
5282,2021-03-05,长信创新驱动股票净值下跌5.00%,新浪
5283,2021-03-05,信诚至远混合A净值下跌3.24%,新浪
5284,2021-03-06,【周末特辑】国金研究十大热门研报,国金证券研究所
5285,2021-03-06,私募论市：基金抱团股价值回归 阶段调整或近尾声,金融投资报
5286,2021-03-06,计算机周报：十年磨一剑 两会聚焦核心技术自主可控,新浪
5287,2021-03-06,计算机行业研究周报：前瞻推荐后网安后续空间如何看？(附：近期行业信创重大变化),新浪
5288,2021-03-06,"股指本周齐跌 却有超75%个股上涨！小盘股""逆袭""",Wind
5289,2021-03-06,超1000股周涨逾5% 抱团瓦解小盘股逆袭,新浪
5290,2021-03-06,暴走A股：等大盘稳了，这个方向值得抄底！（策略）,金融界
5291,2021-03-07,东吴计算机点评【用友网络：回购彰显发展信心，ERP龙头迎来布局良机】,吴声计事
5292,2021-03-07,【兴证计算机】周观点：两会提振板块关注度，围绕“两高”进行配置,兴业计算机团队
5293,2021-03-07,【公告速递】海尔智家等公司拟回购股份 多家公司一季报大幅预增,上证报
5294,2021-03-07,【民生研究】周观点汇总：现在谈论行情结束还为时过早，盈利是下一阶段确定性的来源,MS研究
5295,2021-03-07,【民生计算机|周观点】从政府工作报告中看数字化转型重点方向,MS计算机
5296,2021-03-07,【华西计算机】用友网络 | 点评报告：回购股份用于员工激励，彰显管理层信心与决心,科技晶选
5297,2021-03-07,华西证券维持用友网络买入评级：回购股份用于员工激励，彰显管理层信心与决心,每日经济新闻
5298,2021-03-07,东吴证券维持用友网络买入评级：回购彰显发展信心，ERP龙头迎来布局良机，目标价76.45元,每日经济新闻
5299,2021-03-07,有赞、微盟1年多涨8倍背后：资本和2000家企业豪赌SaaS！谁能赢？,全天候科技
5300,2021-03-08,国内轮胎市场再迎涨价潮 下游纺织印染需求复苏丨明日主题前瞻,第一财经
5301,2021-03-08,晚间资讯｜基金公司回应：赎回潮暂未出现；仁东控股3月9日起停牌核查,证券时报网
5302,2021-03-08,A股头条之上市公司（3.9）,金融界
5303,2021-03-08,晚间重要公告2021年3月8日星期一,Wind
5304,2021-03-08,计算机行业周报：计算机板块小幅上涨 关注绩优成长标的,渤海证券
5305,2021-03-08,用友网络：近日耗资1.17亿元回购348万股公司股份,金融界
5306,2021-03-08,用友网络：今日首次回购1.17亿元股份,e公司
5307,2021-03-08,用友网络(600588.SH)3月8日首次回购348.1634万股,格隆汇
5308,2021-03-08,国内还没有一个SaaS巨头拥有绝对优势。,DoNews
5309,2021-03-08,计算机行业周报：网络安全：景气度提升 估值有望持续修复,新浪
5310,2021-03-08,【申港计算机】周观点：“建设数字中国”有望成为下阶段信息化建设重点0307,猫猫王看计算机
5311,2021-03-08,安信证券--计算机行业动态分析：十年磨一剑，两会聚焦核心技术自主可控【行业研究】,金融界股吧
5312,2021-03-08,国信证券维持用友网络买入评级，重大事件快评：大额回购彰显信心，上下一致砥砺前行,每日经济新闻
5313,2021-03-08,用友网络(600588)：大手笔回购彰显决心和信心 云转型2.0全面推进,新浪
5314,2021-03-08,申港证券--计算机行业：“建设数字中国”有望成为下阶段信息化建设重点【行业研究】,金融界股吧
5315,2021-03-08,国元证券--国元证券国元早安直通车【投资策略】,金融界股吧
5316,2021-03-08,川财证券--高端制造，科技行业物联网周报：引爆5G应用，5G专网大有可为【行业研究】,金融界股吧
5317,2021-03-08,【早间资讯】2021-03-08,大通证券投教基地
5318,2021-03-08,用友网络(600588)：发布股份回购方案 彰显公司长期发展信心,新浪
5319,2021-03-08,3月7日21只个股获券商关注，用友网络目标涨幅达130.9%,每日经济新闻
5320,2021-03-08,【东吴晨报0308】【策略】【固收】【宏观】【行业】国防军工、非银【个股】宝钢股份、用友网络、汉威科技、IGG、宁水集团,东吴研究所
5321,2021-03-08,用友网络：回购股份用于激励 下游商机非常旺盛,财富动力网
5322,2021-03-08,开源证券给予用友网络买入评级，公司信息更新报告：大手笔回购彰显信心，YonBIP平台体系持续完善,每日经济新闻
5323,2021-03-09,今年上市的一些有意思的ETF,包子君
5324,2021-03-09,用友网络正式实施股份回购 证金公司、葛卫东此前已小幅减仓,每日经济新闻
5325,2021-03-09,51股今日获机构买入评级7股上涨空间超50%,证券时报网
5326,2021-03-09,千亿回购潮来临，A股迎强护盘模式,Wind
5327,2021-03-09,【国盛策略 | 陆股通周监控】配置盘继续稳步入场*第79期,尧望后势
5328,2021-03-09,用友网络遭证金公司、葛卫东减持 减持股份,每日经济新闻
5329,2021-03-09,A股异动|用友网络(600588.SH)涨5.7%回购股份叠加券商看好,格隆汇
5330,2021-03-09,华西证券--计算机行业周观点：两会前瞻，计算机有哪些亮点【行业研究】,金融界股吧
5331,2021-03-09,国海证券--计算机行业周报：关注底部中小市值公司机会【行业研究】,金融界股吧
5332,2021-03-09,财融汇·日间资讯,财通证券融资融券部
5333,2021-03-09,3月9日利好及其影响个股,中财网
5334,2021-03-09,小K播早报！工信部：5年后将建成系统完备的5G网络扎实推动汽车强国建设,科创板日报
5335,2021-03-09,盘前情报丨新基建再度被提及，这些领域将受益,21世纪经济报道
5336,2021-03-09,韦尔股份去年净利27亿元同比增481%！多股年报超预期值得留意,巨丰财经
5337,2021-03-09,开源晨会0309丨调整之下，“新共识”仍坚定；理解财政，把脉政策“风向”；用友网络、海容冷链、金石资源,开源证券研究所
5338,2021-03-09,【中原计算机】计算机行业周报：网络安全行业拐点趋势明显,中原证券研究所
5339,2021-03-09,3月9日 8股盘前利好公告速递,中财网
5340,2021-03-09,长信创新驱动股票净值下跌4.77%,新浪
5341,2021-03-09,信诚至远混合A净值下跌3.31%,新浪
5342,2021-03-09,广发科技先锋混合净值下跌5.05%,新浪
5343,2021-03-09,8点1氪 | 2月抖音及TikTok收入超1亿美元；伊蒂之屋关停中国全部门店；2月中国电影票房创全球纪录,36氪
5344,2021-03-09,万家经济新动能混合A净值下跌4.51%,新浪
5345,2021-03-09,诺德量化优选混合净值下跌4.77%,新浪
5346,2021-03-09,中信建投TMT行业一周观点,中信建投证券研究
5347,2021-03-09,上市公司正负面新闻2021年3月9日星期二,Wind
5348,2021-03-09,诺安新经济股票净值下跌4.80%,新浪
5349,2021-03-09,财富早知道｜张坤、刘格菘等医药重仓股持续大跌,中国财富网
5350,2021-03-10,每经23点丨美股高开高走，道指涨近300点续刷历史新高；这只股不到一个月大跌20%，私募大佬葛卫东30多亿元重仓持有,每日经济新闻
5351,2021-03-10,投资老将接连“翻车”，基金遭遇规模困境，这位老牌基金怎么了？,36氪
5352,2021-03-10,三大概念受13亿主力资金追捧,证券时报网
5353,2021-03-10,不到一个月大跌20%，葛卫东30多亿元重仓持有这只股票,Wind
5354,2021-03-10,【两会了望】推动国家数字经济转型，公有云及智能汽车大有可为,券商中国
5355,2021-03-10,3月9日48只个股获券商关注，金河生物目标涨幅达94.44%,每日经济新闻
5356,2021-03-10,长信创新驱动股票净值下跌3.03%,新浪
5357,2021-03-11,17股今日获机构深度覆盖8股上涨空间超20%,格隆汇
5358,2021-03-11,财信证券：科技股抱团告一段落，重视长期基本面发展,第一财经
5359,2021-03-11,【机构风向标】16股获机构买入推荐超6次，13股后市上涨空间超两成！次新股极米科技获机构力荐,证券时报网
5360,2021-03-11,3月11日晚间重要行业研究汇总(附股),中金在线
5361,2021-03-11,用友网络控股企业经营范围新增互联网直播服务等,企查查
5362,2021-03-11,西部证券：用友网络(600588.SH)YonBIP加速公司云转型，首予“买入”评级,智通财经
5363,2021-03-11,21家公司年内回购超亿元不乏千亿市值龙头,格隆汇
5364,2021-03-11,西部证券给予用友网络买入评级：国内ERP领跑者，YonBIP加速云转型，目标价54.38元,每日经济新闻
5365,2021-03-11,城市金融格局大洗牌：粤港澳不敌长三角？,新浪
5366,2021-03-11,提升股价！多家千亿市值龙头公司大手笔回购,中国证券网
5367,2021-03-11,财信证券--计算机行业月度报告：抱团告一段落，重视长期基本面发展【行业研究】,金融界股吧
5368,2021-03-11,李扣庆：强化会计基础设施建设 助力“一带一路”倡议,东方网
5369,2021-03-11,犀牛财经早报：传网易云音乐明年赴港上市美团拆分闪购事业部,GPLP犀牛财经
5370,2021-03-11,鹏华成长价值混合A净值上涨3.73%,新浪
5371,2021-03-11,国泰优势行业混合净值上涨3.22%,新浪
5372,2021-03-12,40股今日获机构买入评级,证券时报网
5373,2021-03-12,美图“币圈一跃”的是与非,云掌财经
5374,2021-03-13,复盘这轮基灾，韭菜们做错了什么？,财经杂志
5375,2021-03-13,潜伏两年多赶上暴涨6倍行情，葛卫东成功获利撤退，他还长期持有这些股票,中证报
5376,2021-03-13,行业 | 两会后数字化转型进入全局战和攻坚战（中银杨思睿团队）,一计之长
5377,2021-03-13,“韭零后”第一场基灾背后：新基民败走明星经理 这些真相你要知道 经营问题,腾讯网
5378,2021-03-13,“韭零后”第一场基灾背后，被忽视的真相,财经网
5379,2021-03-13,9个交易日流入近百亿元 北向资金集中布局金融股,上证报
5380,2021-03-13,计算机行业周报：云领军安全边际是？计算机领军2021Q1-Q2 季报详细预测！,新浪
5381,2021-03-13,350家公司实施或完成股份回购计划,中证报
5382,2021-03-14,从股权激励方案寻找低估值龙头,新浪
5383,2021-03-14,每经17点丨牧原股份回应生猪成本结构费用问题；央视揭头盔质量问题：不合格率近4成，捷安特等上黑榜；比特币失守60500美元,每日经济新闻
5384,2021-03-14,券商评级一周速览：175只个股获券商关注，用友网络目标涨幅达130.76%,每日经济新闻
5385,2021-03-14,【兴证计算机】加仓云计算！产业趋势及估值的长期稳定性强,兴业计算机团队
