,2021-12-30,Gannett Peak退出爱美客持股5%以上股东名单,GPLP犀牛财经
2288,2020-11-16,医美股崛起！有牛股已三连板，美容美妆已成资本新宠？,巨丰财经
2289,2020-11-16,热门次新股金龙鱼、九号公司、爱美客集体大涨，均再创新高,Wind
2290,2020-11-16,重磅消息加持！亚太股市集体嗨了，白酒再当A股急先锋！,e公司
2291,2020-11-16,医美板块大涨，疫情趋稳需求恢复，三条赛道布局医疗美容,第一财经
2292,2020-11-16,爱美客子公司产品药物临床试验申请通过，可用于治疗肥胖症,企查查
2293,2020-11-16,世纪华通与神州数码战略合作 多股重大利好望开启上攻走势,巨丰财经
2294,2020-11-16,浙商消费 | 爱美客：利拉鲁肽受批开展临床试验，积极布局减肥纤体业务,纺服新消费马莉团队
2295,2020-11-15,【开源零售|周视角】双十一落幕:电商持续高景气，“颜值经济”亮眼,泽鹏商业观察
2296,2020-11-15,晚间重要公告2020年11月15日星期日,Wind
2297,2020-11-15,爱美客：子公司诺博特生物利拉鲁肽注射液产品获得药物临床试验批准通知书,Wind
2298,2020-11-15,爱美客(300896.SZ)：“利拉鲁肽注射液”获药物临床试验批准通知书,智通财经
2299,2020-11-15,爱美客：子公司诺博特生物利拉鲁肽注射液产品获得药物临床试验批准通知书,格隆汇
2300,2020-11-13,A股集齐两位“玻尿酸女王”，药企入局，“医美茅台”还能火多久,中国经济周刊
2301,2020-11-13,商业贸易行业报告：复苏预期+疫苗预期+低基数 助推可选消费发力,新浪
2302,2020-11-13,商业贸易行业点评报告：双十一战报-电商平台创新高 “颜值经济”高景气,新浪
2303,2020-11-12,爱美客(300896.SZ)拟使用募集资金4195.62万元置换先期投入自筹资金,智通财经
2304,2020-11-12,策略专题：MSCI中国A股调整报告,新浪
2305,2020-11-11,大批药企涌入玻尿酸行业，今年双11成300倍暴利神话的最后狂欢？,健识局
2306,2020-11-11,新股初探 | 爱美客,宏赫臻财
2307,2020-11-11,【万联大消费|三季报综述】化妆品行业：疫情后行业恢复迅猛，期待国货美妆Q4进一步爆发,万联证券研究所
2308,2020-11-07,医药行业事件点评：冠脉支架拟中选结果发布 降价幅度较大,渤海证券
2309,2020-11-07,爱美客(300896)深度研究报告：嗨体护航高增长 管线支撑持续放量,新浪
2310,2020-11-07,爱美客：专注研发的医美龙头 依托高速成长市场 市占率+净利润有望双升,巨丰财经
2311,2020-11-06,爱美客(300896.SZ)完成变更注册资本至1.2亿元等事项工商变更登记,智通财经
2312,2020-11-06,【开源零售|周视角】进博会开幕、双十一进行时，“颜值经济”持续亮眼,泽鹏商业观察
2313,2020-11-06,冠脉支架集采结果出炉，中标价大幅下降，相关公司股价承压,证券时报网
2314,2020-11-06,【双十一战报：电商平台创新高，“颜值经济”高景气 】开源零售黄泽鹏团队,泽鹏商业观察
2315,2020-11-06,医疗器械股大跌，冠脉支架“大降价”，把握这一投资机会,第一财经
2316,2020-11-06,【医药】冠脉支架拟中选结果发布，长期仍站强者恒强——医药行业事件点评——中性,渤海证券研究
2317,2020-11-06,57股获20家以上机构扎堆调研，汇川技术最受关注,Wind
2318,2020-11-06,国产化妆品牌进入“战国时代”：借力拼多多谋划弯道超车,Wind
2319,2020-11-05,2020年中国医疗美容行业市场现状及发展前景分析 龙头企业有望受益于行业成长红利,前瞻研究院
2320,2020-11-04,玻尿酸“四朵金花”齐涨：双十一C端产品大热 千亿市场正在到来,科创板日报
2321,2020-11-04,玻尿酸：医美中的茅台，一门百亿级的颜值生意,动脉网
2322,2020-11-03,爱美客(300896)：Q3业绩高增长 嗨体保持强劲增势,新浪
2323,2020-11-02,东吴证券：10月金股组合盈利11.48% 11月荐股名单出炉,新浪
2324,2020-11-02,三季报亮眼，注册制次新股强势上涨，大涨之后还能追么？,第一财经
2325,2020-11-02,商贸零售行业周报：建议关注低估值的传统百货业板块与医美赛道,华福证券有限责任公司
2326,2020-11-02,11月200只券商金股大梳理，哪类股热度最高,证券时报网
2327,2020-11-02,国君消费 | 化妆品三季报总结：美妆需求强劲，行业加速复苏,国泰君安证券研究
2328,2020-11-02,【策略*陈李】东吴证券月度策略及金股组合——宽幅震荡，聚焦龙头,东吴研究所
2329,2020-11-01,医药生物行业专题研究：从壁垒出发寻找医美领域的确定性机遇,新浪
2330,2020-10-31,中信建投公布11月金股，包括旗滨集团、五粮液等29只个股,中信建投证券研究
2331,2020-10-30,【开源零售|周视角】贝泰妮过会、完美日记递交招股书，化妆品龙头资本化进程加速，个股新增推荐爱美客,泽鹏商业观察
2332,2020-10-30,卖10800元的玻尿酸成本却只有32元 暴利神话还能维持多久？,金融投资报
2333,2020-10-30,爱美客(300896)：差异化布局带来先发优势 从玻尿酸迈向大医美,新浪
2334,2020-10-30,消费医疗：为何成为高估值集散地？,新浪
2335,2020-10-29,券商首次关注4股并给予买入评级（10月29日）,Wind
2336,2020-10-29,爱美客(300896)：Q3业绩加速增长 医美玻尿酸行业景气度高,国金证券股份有限公司
2337,2020-10-29,真实数据告诉你：医美行业有多暴利？,和讯
2338,2020-10-28,爱美客(300896)：净利润增速超预期 爆品嗨体助推业绩快速增长,新浪
2339,2020-10-28,医美板块横空出世 “暴利”标签能贴多久？,金陵晚报
2340,2020-10-28,爱美客三季报点评：Q3业绩超预期，净利率水平再提升【东吴医药&社服零售】,国广有话说
2341,2020-10-28,爱美客披露上市首份财报 第三季度净利润同比增逾5成,证券日报网
2342,2020-10-28,爱美客：前三季度净利润同比增长31.83%,Wind
2343,2020-10-28,晨会聚焦201028重点关注亿联网络、中国中免、长春高新、安集科技、爱尔眼科、珀莱雅、芯原股份-U、御家汇、爱美客、传音控股,国信研究
2344,2020-10-28,【国信零售|三季报点评】爱美客：利润表现超预期，医美龙头价值凸显,光仔看消费
2345,2020-10-28,【东北社服李慧/李森蔓/徐乔威】社服2021年投资策略：聚焦新消费、开启新周期,东北证券研究所
2346,2020-10-28,玻尿酸：行业规范亟待解决，上市公司风险或被低估,新浪
2347,2020-10-27,浙商消费 | 爱美客：嗨体带动Q3业绩超预期，医美龙头增长潜力持续爆发,纺服新消费马莉团队
2348,2020-10-27,爱美客公布三季报 前三季净利增加31.83%,新浪
2349,2020-10-27,爱美客(300896.SZ)第三季度归母净利润同比增长55.97%至1.43亿元,智通财经
2350,2020-10-27,爱美客：三季度净利润1.43亿元同比增长55.97%,格隆汇
2351,2020-10-27,爱美客(300896.SZ)：前三季度净利升31.83%至2.9亿元,格隆汇
2352,2020-10-27,【国元医药|点评】爱美客2020三季报点评 ：医美旺季来袭，业绩高质提升,元气医药
2353,2020-10-23,【爱美客*朱国广】深度：“颜值”经济时代红利，医美龙头未来可期,东吴研究所
2354,2020-10-22,每一针都飘着茅台味道的玻尿酸，为何如此暴利？,广发证券
2355,2020-10-20,零售轻工日化：9月社零消费继续回升至+3.3% 美妆等消费升级品类表现较好,新浪
2356,2020-10-20,前9月294家企业A股上市募资3557亿 江苏广东浙江领先,中国经济网
2357,2020-10-19,【开源零售 | 2020年三季报综述：超市收入承压，化妆品和黄金珠宝复苏强劲】,泽鹏商业观察
2358,2020-10-19,零售美妆三季报业绩预览：环比向好 龙头公司强者恒强,新浪
2359,2020-10-19,玻尿酸狂奔的背后：医美光环之下需求猛增，售价高于成本近百倍,新浪
2360,2020-10-19,爱美客(300896)：医美龙头标杆 乘行业东风腾飞,新浪
2361,2020-10-18,“巨无霸”中金公司来了！这可能是今年最容易中签新股之一,中证报
2362,2020-10-16,国盛证券：掘金上游 医美消费进入黄金时代,新浪
2363,2020-10-16,产业观察 | 毛利超90%的医美玻尿酸蓝海，正长出第二家700亿市值的华熙生物,36氪
2364,2020-10-15,【行情】注册制次新股全线回落，华业香料跌6%，大宏立、欧陆通、爱美客等跟跌,金十数据
2365,2020-10-15,医美行业专题报告：黄金时代 掘金上游,新浪
2366,2020-10-14,48股今日获机构买入评级14股上涨空间超20%,证券时报网
2367,2020-10-14,科创板创业板周报：节后首个交易日科创反弹,新浪
2368,2020-10-14,A股收盘综述：上证指数下滑0.56%，苹果、半导体板块领跌,Wind
2369,2020-10-14,玻尿酸崛起与阿胶陨落：一场挑战造物主的自嗨,锦缎
2370,2020-10-13,中小盘次新股/科创板周报一百七十一期：次新股指数上涨 关注国内领先的建筑信息化产品供应商品茗股份,新浪
2371,2020-10-13,疫苗设备变成下一个机会，楚天科技强在哪？比亚迪预增，成为新能源汽车热点,财经
2372,2020-10-13,玻尿酸制造：高利润能维持多久？,新浪
2373,2020-10-12,爱美客(300896)：医美皇冠上的明珠,新浪
2374,2020-10-12,爱美客毛利率超90%比肩茅台 简军出资620万十年赚得164亿,长江商报
2375,2020-10-12,这可能是中国最混乱的暴利生意,腾讯网
2376,2020-10-11,下周打新7箭连发：这只新股中签率值得期待,中证报
2377,2020-10-11,10月12日-16日打新7箭连发：厦门银行中签率值得期待,中证报
2378,2020-10-10,“颜值”经济新贵爱美客登陆A股 资本市场再掀医美投资热,证券市场周刊
2379,2020-10-10,C爱美客(300896)：医美玻尿酸产品龙头 研发+销售驱动高增长,国金证券股份有限公司
2380,2020-10-09,毛利率堪比茅台！这个行业市场空间料超3000亿，机构看好！三大巨头哪家更强？,券商中国
2381,2020-10-09,【商社&医药】爱美客（300896）：差异化铸就壁垒，专业奠定医美龙头地位,天风研究
2382,2020-10-08,爱美客(300896.SZ)使用募集资金余额办理协定存款,智通财经
2383,2020-10-08,中一签赚10万，今年已有12只！明天继续打新，有肉签,中证报
2384,2020-10-08,爱美客(300896)：注射医美领域先驱 丰富产品矩阵尽享行业红利,新浪
2385,2020-10-08,美女们立功了！57岁“玻尿酸女王”狂赚200亿身家，两巨头市值超千亿,腾讯网
2386,2020-10-06,打新格局变天！9月6只新股一个涨停就开板 这只更是“零涨停”！,证券时报
2387,2020-10-05,又一位玻尿酸女王诞生：57岁女老板身家200亿,投资界
2388,2020-10-05,女人最爱竟成“造富神器”！57岁“玻尿酸女王”狂赚200亿身家，这两家巨头市值已超千亿！网友：“每一针飘着茅台味道”？,中国基金报
2389,2020-10-04,大健康投融周报丨再鼎港股上市，强生65亿美元收购Momenta,亿欧网
2390,2020-10-03,券商：25只个股上涨空间仍超50%！9月券商研报首次覆盖198只个股,中证报
2391,2020-10-01,IPO周报：9月完美收官！三天21家企业上会均成功过会,资本邦
2392,2020-09-30,知料 | 每一针都飘着茅台的味道，但玻尿酸并非长久的“摇钱树”,36氪
2393,2020-09-30,爱美客(300896)首次覆盖报告：差异化铸就壁垒 专业奠定医美龙头地位,新浪
2394,2020-09-30,A股融资融券日报：两融余额减少40.71亿元（9月29日）,Wind
2395,2020-09-30,32股获券商买入评级，富满电子目标涨幅达97.77%,Wind
2396,2020-09-29,爱美客(300896)：本土医美注射类透明质酸龙头,光大证券
2397,2020-09-29,融资客青睐12股，酒钢宏兴买入占比高达44.20%,Wind
2398,2020-09-29,A股早报2020年9月29日星期二,Wind
2399,2020-09-29,爱美客(300896)首次覆盖深度报告：医美乘风破浪 国货之光差异突围,新浪
2400,2020-09-29,两市特大单资金净流出61亿元 35亿资金疯抢玻尿酸龙头,金融界
2401,2020-09-29,中1签狂赚11万！医美巨头毛利碾压茅台 股价冲进A股前十,证券时报
2402,2020-09-29,毛利率超90%，机构火速抢筹这只新秀！3000亿蓝海市场开启，概念股全曝光！这些股票最“赚钱”,证券时报
2403,2020-09-29,股价跻身A股前十 爱美客获资金追捧,上证报
2404,2020-09-29,多机构亿元大买爱美客 游资止损离场英特集团,财富动力网
2405,2020-09-29,浙商早知道 | 9月30日,浙商证券研究所
2406,2020-09-28,医美行业 2020 年度投融资盘点：钱都去哪儿了？,砍柴网
2407,2020-09-28,上市30天暴涨450%！这公司火了，毛利比茅台还高,中国基金报
2408,2020-09-28,玻尿酸巨头爱美客上市首日成交60.66亿，四机构买入超5亿丨热公司,第一财经
2409,2020-09-28,一周新股 | 理想汽车通过聆讯，爱美客递表港交所,富途证券
2410,2020-09-28,【超级大单】太暴利！毛利率超99.29%的A股公司，35亿资金疯抢玻尿酸龙头,证券时报网
2411,2020-09-28,【主力资金】尾盘主力追捧这些白马股（附名单）,证券时报网
2412,2020-09-28,毛利直追茅台 做女人生意的爱美客经销模式暗藏隐忧,GPLP犀牛财经
2413,2020-09-28,爱美客上市！中1签赚109950元，收益率185.93%,新浪
2414,2020-09-28,爱美客上市首日上涨187.56%，中一签赚11.59万元,36氪
2415,2020-09-28,C爱美客龙虎榜数据（9月28日）,Wind
