,2021-12-31,"年终盘点|2021年十大""争议""白马股",新浪
5826,2019-02-24,非洲猪瘟带来的“养殖盛宴”！【天风农业】,吴立话农业牛股
5827,2019-02-23,雏鹰农牧“生死劫”：从“养猪第一股”到“以肉偿债”,21世纪经济报道
5828,2019-02-22,利好一箩筐，“泛金融”全面起舞，大资产配置来临,Wind
5829,2019-02-22,31股新年后创历史新高,投资者报
5830,2019-02-22,周期触底业绩增长可期 畜禽产业指数持续走强,21世纪经济报道
5831,2019-02-21,一号文件落地农业股领涨发“红包” 9股年内已涨50%,证券日报
5832,2019-02-21,生猪养殖、肉鸡养殖行业跟踪点评:继续推荐生猪养殖、肉鸡养殖板块,申万宏源
5833,2019-02-20,养猪企业牧原股份财务部因非法占有被立案侦查,资本邦
5834,2019-02-20,遭客户与员工联手侵占公司财物 牧原股份反腐,新京报
5835,2019-02-20,"农业事件点评:中央一号文件深化农村改革,农业发展走向正规化",东莞证券
5836,2019-02-19,牧原股份(002714.SZ)反腐 部分涉案人员已被判刑,格隆汇
5837,2019-02-19,牧原股份：公司部分腐败人员造成损失不超一千万元,Wind
5838,2019-02-19,日常消费品：母猪存栏加速下滑 荐4股,广发证券
5839,2019-02-19,增量资金入市！机构近期抢筹这12股,证券时报
5840,2019-02-19,养猪板块再度上攻，新五丰冲击涨停,Wind
5841,2019-02-19,猪年开局受资本热捧 牧原股份迎扩张大考,时代周报
5842,2019-02-19,"农业周报:猪鸡齐舞,景气确定,持续推荐",申万宏源
5843,2019-02-18,牧原股份(002714.SZ)：董事长秦英林完成捐赠1亿元公司股票予杭州市西湖教育基金会,格隆汇
5844,2019-02-18,人气聚集股市开门迎金猪 详解A股“春季躁动”行情,证券日报
5845,2019-02-17,生猪养殖专题系列报告二：猪价拐点已到，板块性配置第二阶段开启,长江农业
5846,2019-02-17,日常消费品：节后猪价淡季不淡 看好猪价周期启动向上,广发证券
5847,2019-02-17,基本面反转畜禽养殖板块继续上行 六股雄起,证券日报
5848,2019-02-16,基本面反转预期+重要时间窗口 关注畜禽养殖板块,证券日报
5849,2019-02-15,264亿！北上资金单周净买入史上第二高，加仓中小创，猪肉概念遭抢食！（附名单）,e公司
5850,2019-02-15,2月15日A股龙虎榜揭秘，机构抢筹2股,Wind
5851,2019-02-15,A股共发生71宗大宗交易成交21.11亿元（2月15日）,Wind
5852,2019-02-15,涨停板解密：猪产业链相关股逆市重回火爆！（2月15日）,Wind
5853,2019-02-15,牧原股份今日大宗交易成交1396.70万股，最低成交价34.62元最高折价18.19%,Wind资讯
5854,2019-02-15,猪肉股多股涨停 北向资金抢筹牧原股份净买入近3亿元,e公司
5855,2019-02-15,猪肉股午后持续拉升 牧原股份、雏鹰农牧涨停,格隆汇
5856,2019-02-15,猪肉股午后强势 牧原股份等多股涨停,证券时报网
5857,2019-02-15,牧原股份午后封涨停 成交额4.51亿元封单4.46万手,腾讯网
5858,2019-02-15,猪肉股午后高温不减，雏鹰农牧等多股加入涨停大军,Wind
5859,2019-02-15,"农林牧渔行业2018年年报业绩前瞻专题:业绩下行压力较大,行业基本面改善可期",东莞证券
5860,2019-02-14,外媒：超越科企 农业企业成中国股市大赢家,参考消息
5861,2019-02-13,雏鹰农牧节后小喘气转运很难说 预亏超30亿14债兑付迫近 预亏,投资时报
5862,2019-02-11,猪年首个交易日迎开门红 猪肉概念7只个股涨停,格隆汇
5863,2019-02-11,猪肉概念股大涨！猪周期 看懂这几张图就够了,证券之星
5864,2019-02-11,涨停板解密：四大板块火爆引领市场！（2月11日）,Wind
5865,2019-02-11,猪肉概念股走势亮眼 机构建议关注三公司,证券时报网
5866,2019-02-11,日常消费品：节后猪价逆势上行 荐5股,广发证券
5867,2019-02-10,日常消费品：继续坚定推荐养猪板块及个股海大集团 荐9股,安信证券
5868,2019-02-09,生猪养殖专题系列报告一：从量化角度看生猪养殖行业量价矛盾,长江农业
5869,2019-02-03,666亿外资加仓揭秘!汇丰花旗“吃肉” 高盛减仓“喝风”,中财网
5870,2019-02-02,【中信证券 | 消费】从持仓结构看消费产业,麦高玩乐游
5871,2019-01-31,日常消费品：从量化角度看生猪养殖行业量价矛盾 荐2股,和讯
5872,2019-01-28,机构游资新年联袂做多 大单扫货10只个股,投资快报
5873,2019-01-28,助力春季行情，北上资金节前忙“扫货”,中证报
5874,2019-01-28,"农业周报:生猪均价低迷,行业去产能有望持续",联讯证券
5875,2019-01-27,【长江农业】四季度基金持仓分析：农业股配置吸引力持续提升，2019年建议加码养殖,长江农业
5876,2019-01-25,两大因素共振禽链布局景气度回升 四股掘金,中证报
5877,2019-01-24,春节“年味”越来越浓 猪肉概念股应节走强,证券时报
5878,2019-01-24,两因素共振禽链布局走进“春天里” 五股飞,中证报
5879,2019-01-24,开年最猛基金涨近三成 揭秘反弹“牛基”上一季持仓,21世纪经济报道
5880,2019-01-23,智慧农业即将步入黄金发展期 六股闻风而动,证券日报
5881,2019-01-23,"农林牧渔行业周报:生猪价格急降,产能加速去化",联讯证券
5882,2019-01-22,农林牧渔行业2019年第3周周报:如何看待当前生猪养殖板块,正点财经
5883,2019-01-22,牧原股份：猪周期叠加定增产能 增持评级,和讯
5884,2019-01-22,日常消费品：18Q4公募基金配置比例提升明显,广发证券
5885,2019-01-22,牧原股份深度：猪周期叠加定增产能，共驱业绩弹性成长,腾讯网
5886,2019-01-22,净利大跌底部盘桓,时代周报
5887,2019-01-21,"农林牧渔行业:全国猪价维持低迷,部分规模化场瞒报不予补偿",广发证券
5888,2019-01-21,新能源车补贴将向充电设施倾斜 产业将迎来最好一年,东海通财富
5889,2019-01-18,1月18日A股龙虎榜揭秘，机构最青睐4股,Wind
5890,2019-01-18,深港通十大成交活跃股排名（1月18日）,Wind
5891,2019-01-18,[快讯]牧原股份发布解除质押公告 涉及股份51831万股,中财网
5892,2019-01-18,牧原股份巨量涨停，深股通大举买入,Wind
5893,2019-01-18,长江农业|生猪养殖股三问三答：抓住主要矛盾,长江农业
5894,2019-01-18,牧原股份午后封涨停 成交额5.06亿元封单2672手,腾讯网
5895,2019-01-17,2019年！养猪大王的“本命年”！,金融界
5896,2019-01-15,[快讯]牧原股份:变更募集资金投资项目实施地点 资金用途变更,中财网
5897,2019-01-15,连跌5个月 猪肉近年关反降价,央视
5898,2019-01-15,日常消费品：非洲猪瘟疫情持续 荐13股,申万宏源
5899,2019-01-15,22公司修正年报业绩预告 商誉地雷致业绩“大变脸”,财富动力网
5900,2019-01-15,14家公司下修2018年业绩预期 高额商誉成“地雷”,中证报
5901,2019-01-14,农林牧渔：猪价旺季不旺单一最大种猪场发生疫情如何看2019年量与价？,申万宏源
5902,2019-01-14,农业行业周报:上周生猪均价涨幅明显,联讯证券
5903,2019-01-13,牧原股份：拟发行不超过80亿元超短期融资券,中证网
5904,2019-01-11,猪年只有354天 哪些猪年概念股值得关注？,云掌财经
5905,2019-01-10,在万亿市场下 生猪行业龙头谁最具含金量,红周刊
5906,2019-01-10,7成公司预喜！业绩增长+上修双驱动，谨防变脸地雷,Wind
5907,2019-01-10,牧原股份：12月份生猪出栏体重下降与非洲猪瘟没有关系,e公司
5908,2019-01-10,"农业周报:超大规模猪场发生非洲猪瘟疫情,如何看待上市公司防风险能力",申万宏源
5909,2019-01-09,业绩“变脸”地雷逐渐炸响 7家下修公司股价均受拖累 盈利能力下降,大众证券报
5910,2019-01-09,[快讯]牧原股份发布解除质押公告 涉及股份58331万股,中财网
5911,2019-01-09,"农林牧渔行业报告简版:生猪养殖股的PB-ROE体系,基于不确定性风险定价",正点财经
5912,2019-01-07,"农林牧渔行业:生猪调运政策有所调整,疫情仍是去产能的关键因素",广发证券
5913,2019-01-07,牧原股份：2018年归母净利润同比下降78.86%–76.75% 盈利能力下降,金融界
5914,2019-01-07,牧原股份：向下修正业绩预告 2018年净利预降逾七成 业绩更正,e公司
5915,2019-01-05,在万亿市场下 生猪行业龙头谁最具含金量,红周刊
5916,2019-01-03,"农林牧渔行业周报:去产能超预期,继续看好生猪养殖",申万宏源
5917,2019-01-01,长江农业|对政策的解读和对养殖板块的看法：抓住核心矛盾,长江农业
5918,2018-12-31,长江农业|迎接养殖大年——农林牧渔行业2019年度策略报告,长江农业
5919,2018-12-29,强势股追踪 主力资金连续5日净流入79股,证券时报
5920,2018-12-29,牧原股份2名股东合计质押5599万股,挖贝网
5921,2018-12-28,下周1196亿市值限售股解禁，环比增逾1倍 解禁,Wind
5922,2018-12-27,日常消费品：疫情仍是加速去产能核心因素 荐4股,广发证券
5923,2018-12-26,[快讯]牧原股份11834万限售股1月2日解禁,中财网
5924,2018-12-26,牧原股份：关于非公开发行限售股份上市流通提示性公告,深交所
5925,2018-12-26,日常消费品：防控政策逐步完善 荐4股,广发证券
5926,2018-12-26,日常消费品：关注龙头成长性 荐9股,川财证券
5927,2018-12-26,"农业周报:产能进入消耗期,持续看好生猪养殖板块",申万宏源
5928,2018-12-25,[快讯]牧原股份发布质押公告 涉及股份58892万股,中财网
5929,2018-12-25,"农林牧渔行业:景气回升,布局新一轮周期",正点财经
5930,2018-12-25,A股2018年震荡走低，三板块逆市逞强走出独立行情,证券日报
5931,2018-12-21,非洲猪瘟再袭广东“沦陷”全国，投资人眼里却是大机会？,中金在线
5932,2018-12-20,"2019年农林牧渔行业投资策略:通胀风起,涨价逻辑大行其道",浙商证券
5933,2018-12-19,"农林牧渔行业2019年度策略报告:好风凭天阔,送猪上云端",东兴证券
5934,2018-12-19,"申万宏源农业周报:去产能进行中,持续看好生猪养殖板块",申万宏源
5935,2018-12-18,牧原股份成功发行5亿元超短融，发行利率5.2%,中金在线
5936,2018-12-17,A股共发生66宗大宗交易成交18.54亿元（12月17日）,Wind
5937,2018-12-17,A股早报2018年12月17日星期一,Wind
5938,2018-12-16,融资客最看好个股一览,证券之星
5939,2018-12-15,长江农业|猪价周期性拐点或将到来，板块性布局时点已到,长江农业
5940,2018-12-14,[快讯]牧原股份发布质押公告 涉及股份56249万股,中财网
5941,2018-12-12,农林牧渔行业第48周周报:继续推荐养猪板块及个股海大集团!,正点财经
5942,2018-12-12,A股早报2018年12月12日星期三,Wind
5943,2018-12-11,"非洲猪瘟疫情进展及生猪价格走势研判:非洲猪瘟疫情超预期,持续推荐生猪养殖板块",申万宏源
5944,2018-12-10,A股早报2018年12月10日星期一,Wind
5945,2018-12-07,A股国际化步伐再加速，逾七成MSCI成份股受机构青睐,证券日报
5946,2018-12-06,27股获券商买入评级，腾邦国际目标涨幅达81.43%,Wind
5947,2018-12-06,农业板块景气高涨 机构坚定看好生猪养殖细分领域,证券日报
5948,2018-12-06,"生猪养殖重磅深度报告:母猪产能拐点显现,战略看多生猪养殖!",安信证券
5949,2018-12-05,牧原股份11月销售生猪92.3万头 价格同比下滑8.09%,挖贝网
5950,2018-12-04,牧原股份：11月份公司商品猪销售均价环比下降8.09%,中证网
5951,2018-12-04,牧原股份：拟出资10.89亿与安徽交控招商基金等共同设立子公司,e公司
5952,2018-12-04,牧原股份：公布非公开发行股票预案 助力公司长期发展,中金公司
5953,2018-12-04,大参考：工信部加大对边缘计算支持力度 概念股受关注,巨丰财经
5954,2018-12-04,牧原股份拟定增50亿元扩大生猪养殖规模,全景网
5955,2018-12-03,牧原股份拟定增募资不超50亿 用于生猪产能扩张和偿还贷款负债,大众证券报
5956,2018-12-03,牧原股份拟定增不超50亿元扩产及还债,北京商报网
5957,2018-12-03,牧原股份：拟非公开发行4.17亿股 募资总额不超过50亿,金融界
5958,2018-12-03,牧原股份：拟非公开发行不超4.17亿股 募资不超50亿元,e公司
5959,2018-12-03,牧原股份：拟定增募资不超50亿元加码主业及偿贷还债,Wind
5960,2018-11-26,日常消费品：禽链价格续创新高 荐8股,申万宏源
5961,2018-11-15,牧原股份完成发行超短期融资券5亿元,中金在线
5962,2018-11-12,牧原股份：起底牧原成本护城河 买入评级,中泰证券
5963,2018-11-12,医疗保健：疫苗专项政策公开征求意见,川财证券
5964,2018-11-05,牧原股份：10月生猪销售收入15亿 同比增70%,e公司
5965,2018-11-04,日常消费品：重点配置优质龙头 荐2股,广发证券
5966,2018-10-24,"农业周报:生猪禁运区域扩大,主销区猪价继续保持强势",申万宏源
5967,2018-10-23,日常消费品：非洲猪瘟疫情影响持续 荐4股,广发证券
5968,2018-10-23,医疗保健：粤港澳大湾区疫苗产业基地成立,川财证券
5969,2018-10-23,【国君农业钟凯锋团队】牧原股份三季报点评——三季度业绩扭亏为盈，长期成长价值显著,农业凯歌
5970,2018-10-23,牧原股份：成本环比下降 出栏高增无虞,中泰证券
5971,2018-10-22,第三季度业绩大幅改善 牧原股份三季报净利“转正”,中证网
5972,2018-10-22,牧原股份：前三季度净利同比降80.68%,e公司
5973,2018-10-22,牧原股份：前三季度净利润同比减80.68% 盈利能力下降,Wind
5974,2018-10-21,日常消费品：全年禽链供需仍偏紧 荐5股,广发证券
5975,2018-10-19,牧原股份：未发现非洲猪瘟症状,Wind
5976,2018-10-16,申万宏源农业周报:禽板块三季度业绩超预期全面兑现,申万宏源
5977,2018-10-15,招商农业行业周报：疫情继续扩散 流通受限扩展到19省市,中财网
5978,2018-10-15,[增持评级]农业行业周报：推荐Q4养猪板块 紧抱行业龙头白马,中财网
5979,2018-10-15,[推荐评级]农林牧渔行业周报：三季报密集期将至 建议关注白糖、大豆等农产品价格及种植链,中财网
5980,2018-10-15,[优于大市评级]农业行业周观点：疫情持续 猪价景气 继续推荐温氏股份,中财网
5981,2018-10-14,长江农业|四季度农业投资展望,长江农业
5982,2018-10-11,[快讯]牧原股份发布质押公告 涉及股份60634万股,中财网
5983,2018-10-08,牧原股份：受非洲猪瘟影响 九月生猪销量、售价环比均下降,e公司
