,2021-12-31,电子行业研报：车规半导体空间足，国产替代提速【华西电子团队】,每经网
2740,2019-09-23,兆易创新(603986.SH)股票交易异常波动 筹划定增募资43亿元用于DRAM芯片研发及产业化项目等,格隆汇
2741,2019-09-23,兆易创新：正筹划的定增项目与合肥12英寸晶圆存储器研发项目无关,e公司
2742,2019-09-23,9月23日A股龙虎榜揭秘，机构抛售8股,Wind
2743,2019-09-23,沪港通十大成交活跃股排名（9月23日）,Wind
2744,2019-09-23,9月23日龙虎榜：共12只个股出现了机构的身影,第一财经
2745,2019-09-23,兆易创新龙虎榜数据(9月23日）,Wind
2746,2019-09-23,兆易创新(603986.SH)尾盘涨停 合肥长鑫集成电路制造基地项目签约,格隆汇
2747,2019-09-23,9月减持金额或创新高，信息技术板块70亿元高位套现,Wind
2748,2019-09-23,9月23日复盘：短期多空争夺这一防线 主力出击6股,新浪
2749,2019-09-23,兆易创新：长鑫存储进展超预期，拓展新的成长空间,证券时报网
2750,2019-09-23,股东和高管纷纷高位减持 兆易创新的蓝海仍需“深耕” 减持股份,投资者网
2751,2019-09-23,芯片股表现活跃 兆易创新涨逾6%,证券时报网
2752,2019-09-23,科技板块跌幅收窄,Wind
2753,2019-09-21,长鑫存储DRAM芯片宣布投产 兆易创新应声涨近9%,中证网
2754,2019-09-21,兆易创新：关于2018年股票期权与限制性股票激励计划股票期权第一个行权期行权结果暨股份上市的公告,上交所
2755,2019-09-20,下周674亿市值限售股解禁，圆通速递解禁市值226.5亿元居首 解禁,Wind
2756,2019-09-20,兆易创新(603986.SH)：58.2933万股限制性股票9月26日上市流通,格隆汇
2757,2019-09-20,A股共发生91宗大宗交易成交19.93亿元（9月20日）,Wind
2758,2019-09-20,[快讯]9月20日大宗交易一览,中财网
2759,2019-09-20,长鑫存储DRAM芯片宣布投产 兆易创新应声涨近9%,中证网
2760,2019-09-20,芯片股午后拉升 兆易创新、亚翔集成涨停,e公司
2761,2019-09-19,兆易创新(603986.SH)控股股东解除质押1244.914万股,格隆汇
2762,2019-09-18,兆易创新看好存储行业旺季股价持续走高 主要股东着手减持 减持股份,e公司
2763,2019-09-18,兆易创新：股东讯安投资减持约285万股 减持股份,Wind
2764,2019-09-18,兆易创新(603986.SH)：讯安投资减持284.88万股 减持股份,格隆汇
2765,2019-09-17,3000点关口再度迎来调整，三大风险点值得关注,Wind
2766,2019-09-12,兆易创新(603986.SH)拟回购注销合计4.575万股限制性股票,格隆汇
2767,2019-09-12,汇顶与思立微专利战再获关注：各有一项专利宣告无效,新浪
2768,2019-09-12,iPhone11让人审美疲劳 “苹果概念股”难有激情,第一财经
2769,2019-09-11,兆易创新控股股东朱一明减持1.7%公司股份 套现7亿元 减持股份,新浪
2770,2019-09-11,68家险企下半年以来扎堆调研140家上市公司380次—— 险企首次“踩点”4家科创板公司,证券日报
2771,2019-09-11,“飞龙在天”之创新高模型：兆易创新,南方财经网
2772,2019-09-10,兆易创新：控股股东及其一致行动人已累计减持逾2%股份 减持股份,Wind
2773,2019-09-10,兆易创新(603986.SH)实控人朱一明及其一致行动人合计减持2.03%股份 减持股份,格隆汇
2774,2019-09-09,8月机构调研明细出炉，市场风向标在何方？,格隆汇
2775,2019-09-09,涨停板解密：三大板块全面火爆！（9月9日）,Wind
2776,2019-09-09,兆易创新：Flash、MCU需求反弹，二季度经营改善明显,证券时报网
2777,2019-09-09,44股获券商买入评级 松芝股份目标涨幅达73.47%,Wind
2778,2019-09-08,AIoT+行业拐点，NOR Flash量价齐升开始,湘评科技
2779,2019-09-07,大型并购推高半导体龙头估值 后续演绎存较大不确定性,红周刊
2780,2019-09-06,RISC-V处理器内核IP和解决方案公司芯来科技完成数千万Pre-A轮融资，蓝驰创投、上创新微联合领投,猎云网
2781,2019-09-04,144股获券商买入评级 当代明诚目标涨幅达156.04%,Wind
2782,2019-09-03,信息技术迎黄金十年，信仰还是估值？,Wind
2783,2019-09-03,年内翻倍牛股兆易创新再冲涨停 公司刚澄清：实控人未增持 减持了 减持股份,金融界
2784,2019-09-03,兆易创新澄清：实控人近日未增持股份 而是通过大宗交易减持 减持股份,e公司
2785,2019-09-03,兆易创新：董事长朱一明近期未增持公司股份,Wind
2786,2019-09-02,9月2日有38家公司获重要股东增减持 延安必康已被连续减持105次 减持股份,Wind
2787,2019-09-02,火爆！逾300家机构参加兆易创新电话会议,中证网
2788,2019-08-31,大佬葛卫东最新持仓：一个小动作揭秘A股核心盘！,中财网
2789,2019-08-30,下周441亿市值限售股解禁，环比增加452.77% 解禁,Wind
2790,2019-08-30,[快讯]兆易创新26万限售股9月6日解禁 解禁,中财网
2791,2019-08-30,"电子行业周报:兆易发布RISC-V MCU,iQOO 5G手机售价不足四千",德邦证券
2792,2019-08-29,兆易创新：26.51万股限售股9月6日上市流通 解禁,Wind
2793,2019-08-29,券商首次关注13股并给予买入评级（8月29日）,Wind
2794,2019-08-29,401股获券商买入评级 光大嘉宝目标涨幅达238.16%,Wind
2795,2019-08-28,【民生电子】公司研究/点评报告：兆易创新（603986）：19H1业绩超预期，产品线不断丰富,ME报
2796,2019-08-28,兆易创新三大业务布局持续优化，上半年营收12亿元,SEMI
2797,2019-08-27,兆易创新上半年净利润下滑20.24% 盈利能力下降,中证网
2798,2019-08-27,兆易创新：上半年净利润同比减20.24% 盈利能力下降,Wind
2799,2019-08-27,芯片｜兆易创新上半年实现净利润1.87亿元 同比减少20.24% 盈利能力下降,TechWeb
2800,2019-08-27,兆易创新：上半年净利同比降20% 二季度业绩回暖 盈利能力下降,e公司
2801,2019-08-27,兆易创新：26.51万股限售股解禁 解禁,Wind
2802,2019-08-23,兆易创新：率先将开源指令集架构RISC-V引入通用微控制器领域,Wind
2803,2019-08-22,兆易创新全行业首发RISC-V架构MCU产品,中证网
2804,2019-08-22,RSIC-V架构朋友圈壮大 兆易创新率先引入32位通用微控制器,e公司
2805,2019-08-22,兆易创新推出全球首个基于RISC-V内核GD32V系列32位通用MCU产品,证券时报
2806,2019-08-22,兆易创新率先试水 RSIC-V架构引入通用微控制器,e公司
2807,2019-08-16,下周742亿市值限售股解禁，环比增加537.57% 解禁,Wind
2808,2019-08-15,兆易创新（603986.SH）：两股东最多减持17亿元，股价一度低开8% 减持股份,格隆汇
2809,2019-08-15,A股异动 | 兆易创新跌近5% 股东拟最多减持6%股份 拟减持股份,格隆汇
2810,2019-08-15,兆易创新2名股东拟减持股份 预计减持不超总股本6% 拟减持股份,挖贝网
2811,2019-08-14,上市公司晚间利空公告汇总：兆易创新两股东拟合计减持不超6％,金融界
2812,2019-08-14,兆易创新：两股东拟合计减持不超6%股份,Wind
2813,2019-08-14,兆易创新(603986.SH)：朱一明和香港赢富得拟合计减持不超6%的股份 拟减持股份,格隆汇
2814,2019-08-14,兆易创新全资子公司上海思立微认购3500万理财产品 公司及子公司累计理财金额达3.47亿,挖贝网
2815,2019-08-13,兆易创新(603986.SH)控股股东解除质押601万股,格隆汇
2816,2019-08-13,芯片｜兆易创新逾7300万股限售股下周一上市流通 占总股本23% 解禁,TechWeb
2817,2019-08-13,兆易创新：首次公开发行限售股上市流通公告 解禁,上交所
2818,2019-08-12,[快讯]兆易创新7371万限售股8月19日解禁 解禁,中财网
2819,2019-08-12,兆易创新：7371.65万股限售股8月19日上市流通 解禁,Wind
2820,2019-08-12,兆易创新(603986.SH)：7371.65万股限售股8月19日解禁 解禁,格隆汇
2821,2019-07-31,"电子行业周观点:大基金一期投资领域与标的统计,二期投资方向前瞻",证券之星
2822,2019-07-30,"兆易创新:新需求带动Nor Flash增长,DRAM布局进展平顺",申万宏源
2823,2019-07-28,兆易创新2名股东合计减持7万股 套现约720万元 减持股份,挖贝网
2824,2019-07-26,兆易创新：两高管减持实施完毕，合计减持0.07%股份 减持股份,Wind
2825,2019-07-23,"电子行业:科创板开市在即,关注半导体优质企业",国联证券
2826,2019-07-22,半导体、电子设备：科技股的黄金年代 荐39股,国盛证券
2827,2019-07-22,"电子行业周观点:Q2电子板块基金持仓比例略减,电子行业配置分化显著",证券之星
2828,2019-07-15,半导体行业：国产替代加持几个信号彰示半导体底部拐点出现,天风证券
2829,2019-07-09,"电子行业周报:Mate20X获得5G终端进网许可,5G手机有望迎来上市潮",光大证券
2830,2019-07-05,兆易创新：并购思立微进入传感器芯片市场 增持评级,中银国际
2831,2019-06-28,国联证券研究所7月投资组合,国联研究
2832,2019-06-25,兆易创新今日大宗交易成交2.50万股，成交价81.15元折价0.0%,Wind资讯
2833,2019-06-24,兆易创新：减持计划期间已过半，高管何卫、李红均未实施减持 减持股份,Wind
2834,2019-06-18,兆易创新成功完成思立微资产交割,Ofweek
2835,2019-06-14,兆易创新：关于2016年股票期权与限制性股票激励计划限制性股票第二期解除限售暨上市公告,上交所
2836,2019-06-14,下周600亿市值限售股解禁 解禁,Wind
2837,2019-06-14,[快讯]兆易创新110万限售股6月21日解禁 解禁,中财网
2838,2019-06-14,兆易创新(603986.SH)：110.4507万股限售股解禁 解禁,格隆汇
2839,2019-06-14,兆易创新：110.5万股限售股6月21日解禁 解禁,Wind
2840,2019-06-11,"电子行业周报:3家企业科创板过会,5G商用牌照加速产业进程",证券之星
2841,2019-05-31,开源晨会0723丨基金Q2抱团，7月切换；兴森转债申购价值分析；阳光电源、保利物业、兆易创新,开源证券研究所
2842,2019-05-30,A股低开低走 市场又现伪概念股被暴炒,e公司
2843,2019-05-29,上市公司晚间利空公告：兆易创新股东拟减持不超过570万股,金融界
2844,2019-05-29,兆易创新：股东讯安投资拟减持不超2% 减持股份,Wind
2845,2019-05-28,"电子行业:税收优惠政策延续,继续看好集成电路自主可控",证券之星
2846,2019-05-27,兆易创新(603986.SH)拟每10股派2.85元 股权登记日为5月31日,格隆汇
2847,2019-05-23,盘点国产芯片概念股：设计领域排名第一的企业是华为子公司,澎湃新闻
2848,2019-05-22,延续原有优惠力度 财政部给集成电路产业“减负”,第一财经
2849,2019-05-21,做多情绪回升，连板妖股再现，3板块成“摇钱树”,Wind
2850,2019-05-20,锁定翻倍大牛股，浮盈最高逾216%！公募参与定增规模突增548%，这些基金躺赚,中证报
2851,2019-05-18,西南证券：华为芯片20年，主要设计了五类,Wind
2852,2019-05-18,华为A股小伙伴逆势大涨！核心供应商究竟有哪些？,中财网
2853,2019-05-17,30股获券商买入评级 万里扬目标涨幅达73.27%,Wind
2854,2019-05-16,澜起科技，325页干货来了,半导体风向标
2855,2019-05-16,长鑫存储董事长朱一明：DRAM项目计划年内大规模投产,中证报
2856,2019-05-14,兆易创新：3月回暖迹象已现 买入评级,广发证券
2857,2019-05-13,【中金电子与通信】每日科技信息快递：比特币近八个月来首次突破7000美元,乐平科技视角
2858,2019-05-13,【朝闻国盛0513】新局面新变化，坚守核心资产,国盛证券研究所
2859,2019-05-12,半导体、电子设备：继续看好自主可控大方向 荐5股,和讯
2860,2019-05-10,遭北京君正（300223.SZ）“哄抢” 北京矽成有何来头？,格隆汇
2861,2019-05-10,【红刊财经】主题研究|集成电路板块或成投资新风口,和讯
2862,2019-05-08,兆易创新(603986.SH)披露报告书：拟斥17亿元收购上海思立微并募集配套资金不超9.778亿元,格隆汇
2863,2019-05-08,兆易创新(603986.SH)发行股份及支付现金购买资产并募集配套资金获中证监核准,格隆汇
2864,2019-05-08,芯片板块大幅走强 兆易创新大涨7%,证券时报网
2865,2019-05-06,【国信证券】兆易创新(603986)：逆势投资发力，产品研发+产业整合双拳出击,国信电子研究
2866,2019-05-06,"兆易创新2018年报及2019年一季报点评:逆势投资发力,产品研发+产业整合双拳出击",国信证券
2867,2019-05-05,兆易创新一季度净利3968万元同比下滑56% 现金流量净额为3427万元 盈利能力下降,挖贝网
2868,2019-05-05,兆易创新去年净利4.05亿元 同比增长2% 董事长朱一明薪酬为466万元,挖贝网
2869,2019-05-05,【华创电子 耿琛团队】每日资讯/观点（2019-04-30）,耿琛看科技
2870,2019-04-30,兆易创新（603986）2018年报及一季报点评：逆势投资发力，产品研发+产业整合双拳出击,国信研究
2871,2019-04-29,兆易创新(603986.SH)一季度净利润降55.58%至3967.51万元 盈利能力下降,格隆汇
2872,2019-04-29,兆易创新(603986.SH)2018年净利增1.91%至4.05亿元,格隆汇
2873,2019-04-29,兆易创新：一季度净利润同比减55.58% 盈利能力下降,Wind
2874,2019-04-29,兆易创新：2018年净利润同比增1.91%,Wind
2875,2019-04-29,半导体、电子设备：变革中的汽车工业 荐3股,和讯
2876,2019-04-28,兆易创新的高溢价并购玄机,证券市场周刊
2877,2019-04-26,存储市场波动 IC企业寻求逆市增长良策,中国电子报
2878,2019-04-17,兆易创新溢价19倍收购背后：标的诉讼硝烟弥漫、技术屡遭质疑,财经网
2879,2019-04-15,汇顶科技董事长张帆：屏下光学指纹渗透将加速 拟推出LCD产品量产方案,每日经济新闻
2880,2019-04-09,"电子行业:同股不同权亮相科创板,小米物联网战略加速落地",证券之星
