,2021-12-31,2021年十大牛股和熊股出炉，最牛股大涨566%,Wind
12856,2018-10-29,五粮液：股份公司与万盈金融无任何关系,中证网
12857,2018-10-29,五粮液：与万盈金融平台没有关系,Wind
12858,2018-10-29,五粮液午后封跌停 成交额18.67亿元封单3.24万手,腾讯网
12859,2018-10-29,【异动股】白酒股午后现跌停潮 五粮液(000858-CN)等10余股跌停,财华社
12860,2018-10-29,读懂三季报 |五粮液Q3净利增长骤降之谜——突击花钱？,腾讯网
12861,2018-10-29,日常消费品：重仓比例略回落 荐4股,长城证券
12862,2018-10-29,贵州茅台今日开盘跌停，股价创2018年新低，五粮液、洋河股份等个股跌幅超10%,中金在线
12863,2018-10-29,茅台五粮液领衔白酒股跌停潮：半天已有9股跌停，水井坊在列,澎湃新闻
12864,2018-10-29,4个月白酒板块跌幅近40% 汾酒、舍得股价腰斩,新浪
12865,2018-10-29,贵州茅台开盘跌停创下逾一年新低 市值蒸发766亿 连续下跌,第一财经
12866,2018-10-29,五粮液早盘跌停 年内股价跌47%定增投资者浮盈缩减,新浪
12867,2018-10-29,贵州茅台跌停！金融界1月提示风险:已进入较深泡沫区,金融界
12868,2018-10-29,白酒景气周期云端坠落？ 茅台增速大幅放缓领衔跌停,21世纪经济报道
12869,2018-10-29,上市以来首次跌停，贵州茅台高处不胜寒,Wind
12870,2018-10-29,多因素叠加 白酒板块集体遭遇重挫,证券时报网
12871,2018-10-29,日常消费品：白酒仓位略降 荐4股,中银国际
12872,2018-10-29,五粮液早盘跌停 三季度业绩增速明显放缓,新浪
12873,2018-10-29,贵州茅台跌停重创酿酒行业 洋河股份等3股跟随跌停,金融界
12874,2018-10-29,五粮液早盘封跌停 成交额6.51亿元封单756手,腾讯网
12875,2018-10-29,快讯：白酒股集体杀跌 贵州茅台口子窖等多个股跌停,网易
12876,2018-10-29,白酒股集体暴跌：贵州茅台跌停 五粮液、洋河股份等跌超9%,e公司
12877,2018-10-29,日常消费品：白酒增速放缓 荐4股,中银国际
12878,2018-10-29,白酒板块暴跌 贵州茅台跌停,腾讯网
12879,2018-10-29,白酒股集体杀跌，五粮液等多股跌超9%,Wind
12880,2018-10-29,【招商食品】五粮液：收入稳健增长，期待改革加码,招商食品饮料
12881,2018-10-29,【安信食品|三季报点评】五粮液：改革行在途中，稳增长成新常态,北外滩食饮俱乐部
12882,2018-10-29,中证报头版：公募基金三季度大手笔增持金融板块,中证报
12883,2018-10-29,中国平安重回基金头号重仓股 974只基金抱团持有市值高达540亿元,证券日报
12884,2018-10-28,茅台、五粮液三季度业绩增速放缓，行业整体不悲观,Wind
12885,2018-10-28,三大白酒巨头披露三季报 贵州茅台第三季度归母净利润增速仅2.71%,e公司
12886,2018-10-28,贵州茅台前三季度净利同比增两成 增速远低于二季度,每日经济新闻
12887,2018-10-28,五粮液第三季度业绩增速回落 北上资金连续四个季度加仓,中证网
12888,2018-10-28,[季报]五粮液前三季度净利94.94亿 同比增长36.32%,全景网
12889,2018-10-28,三大酒企三季报火热出炉:贵州茅台前三季净利247亿,新浪
12890,2018-10-28,五粮液：前三季度净利近95亿 同比增长36%,中国基金报
12891,2018-10-28,五粮液：前三季度净利润94.94亿元，同比增长36.32%,Wind
12892,2018-10-24,百点反弹，56股上涨逾20%，200股却逆市下跌,Wind
12893,2018-10-24,洋河股份、五粮液股价均创阶段新低,Wind
12894,2018-10-23,资金流:券商4股超反3股流入居前 两市净流出331亿,金融界
12895,2018-10-23,白酒股集体走低，洋河股份跌超5%,Wind
12896,2018-10-22,【申万食品饮料-吕昌团队】周观点（10月第3周）：减税政策及社零数据提振信心 持有并买入龙头公司,申万食品饮料研究
12897,2018-10-22,日常消费品：静待秋糖和三季报催化 荐15股,山西证券
12898,2018-10-16,[推荐评级]食品饮料行业周报：三季报在即 白酒预告利润增速上佳,中财网
12899,2018-10-15,[中性评级]食品饮料行业周报：节后酒企提价 提前完成销售任务,中财网
12900,2018-10-15,[看好评级]食品饮料行业周报：市场震荡 短期影响食品饮料 长期估值不变,中财网
12901,2018-10-15,白酒板块季报无忧 继续推荐名酒,佳酿网
12902,2018-10-15,日常消费品：市场震荡 荐11股,东兴证券
12903,2018-10-13,五粮液即将启动普五重磅换装升级 出厂价中期或破千元,e公司
12904,2018-10-12,政策支持，外资并购提速，机遇还是风险？,Wind
12905,2018-10-12,五粮液：五粮液集团是宜宾制药的参股股东,Wind
12906,2018-10-11,北上资金今日净流出35亿元，五只白马股遭集中卖出,Wind
12907,2018-10-10,"《A股报告》中金:料今年中国消费品营收增速放缓,推荐五粮液等",经济通
12908,2018-10-10,"《A股焦点》白酒股领跌A股,汾酒挫6%,五粮液跌3%",经济通
12909,2018-10-09,"食品饮料行业9月线上数据分析专题:白酒乳品增速有所改善,调味品保健品延续高增",正点财经
12910,2018-10-09,"食品饮料行业周报:中秋旺季如何看食饮,分化中积极布局龙头价值买点",正点财经
12911,2018-10-08,【国君食品】周观点：必需消费品增速回升，双节名酒备货节奏正常,OhShopping讲饮讲食
12912,2018-10-08,白酒股深度回调，山西汾酒、古井贡酒跌6%,Wind
12913,2018-10-05,白酒行业：行业景气度仍将延续 重点关注高端、次高端价格带龙头企业（附股）,中信建投
12914,2018-09-29,喜茶推新品使用五粮液对方表示不知情,中国网
12915,2018-09-29,9月份北上资金净流入223.68亿元 27只活跃股最受青睐,证券日报
12916,2018-09-29,九月沪指上涨3.53% 三路资金辗转腾挪欲搏金秋行情,证券日报
12917,2018-09-29,"食品饮料周报2018第38期:市场回暖,食品先行",长城证券
12918,2018-09-28,旺季即将来临 白酒板块投资价值几何？,佳酿网
12919,2018-09-28,4家川酒上市公司上半年净利近百亿元 五粮液“入摩”又“入富”成外资香饽饽,证券日报
12920,2018-09-28,"食品饮料行业:从海外经验看食饮龙头成长路径及估值体系,龙头是如何养成的",申万宏源
12921,2018-09-27,1249只A股纳入富时罗素（全名单）,券商中国
12922,2018-09-27,节前高端名酒销售略“平淡” 白酒复苏向中低档酒传导,每日经济新闻
12923,2018-09-27,看好中国｜消费升级——白酒旺季行情可期,巨丰财经
12924,2018-09-27,“双节”白酒现货市场打折促销 白酒板块“飘飘然”,佳酿网
12925,2018-09-27,巨丰投顾独家解读富士罗素纳入A股事件影响,巨丰财经
12926,2018-09-26,A股已成香饽饽！6张图看外资在股、债之间大轮动,Wind
12927,2018-09-26,涨价底气十足 喜迎国庆假期 白酒再迎强催化,佳酿网
12928,2018-09-26,巨丰收评：大盘冲高回落 已逐步转强,巨丰财经
12929,2018-09-26,五粮液：坚定放量提升品牌是正确的战略选择,佳酿网
12930,2018-09-26,巨丰午评：沪指收复2800点 即将脱离底部,巨丰财经
12931,2018-09-26,消费旺季来临酿酒板块大涨3.88% 贵州茅台涨逾4%,腾讯网
12932,2018-09-26,白酒股持续冲高，洋河股份大涨近6%,Wind
12933,2018-09-26,巨丰热点：白酒涨价刺激板块整体活跃,巨丰财经
12934,2018-09-26,【盘中动态】受涨价影响 白酒板块高开高走,每经网
12935,2018-09-26,山西汾酒应收票据占资产34%以上 李秋喜靠安眠药入睡,新浪
12936,2018-09-25,【建投食品饮料安雅泽团队】周观点：主流白酒中秋动销良好，行业景气度仍在延续,CSC赏味食饮
12937,2018-09-25,日常消费品：板块相对价值凸显 荐15股,申万宏源
12938,2018-09-25,数据王：国庆前指数调整下的重点配置领域,巨丰财经
12939,2018-09-25,四川国企1-8月营收超3千亿 五粮液等业绩明显企稳改善,中国网
12940,2018-09-25,上市公司员工持股计划四周年盘点：亏多赚少,中国经济周刊
12941,2018-09-25,四川省财政厅：五粮液、泸州老窖业绩明显企稳改善,Wind
12942,2018-09-25,五粮液、泸州老窖业绩呈现明显企稳改善趋势,e公司
12943,2018-09-25,中金：降低五粮液目标价至115元 维持买入评级,腾讯网
12944,2018-09-25,【市场信心恢复，旺季催化板块如期前行—方正食品饮料180924】,虎哥的研究
12945,2018-09-25,“生源”争夺战一触即发 茅台、五粮液学院携手开学，你选哪家？,第一财经日报
12946,2018-09-21,资金流:金融地产5股消费3股获关注 两市净流入144亿,金融界
12947,2018-09-21,中秋国庆节临近白酒进入销售旺季 行业迎来估值修复时机,佳酿网
12948,2018-09-20,28亿净资金微弱流出 主力机构看空五类股,证券之星
12949,2018-09-20,看好中国｜消费升级——食品饮料股价和业绩背离,巨丰财经
12950,2018-09-20,五粮液：遵循“量价平衡”原则，不会单纯盲目地提高价格,Wind
12951,2018-09-20,五粮液：遵循“量价平衡”原则 不会单纯盲目地提高价格,e公司
12952,2018-09-20,中秋旺季如何看食饮？分化中积极布局龙头价值买点,佳酿网
12953,2018-09-20,A股放量反弹 10只龙头股备受机构青睐或具上涨潜力,证券日报
12954,2018-09-20,"食品饮料行业周报:集中度提升趋势不变,中秋销售无需悲观",证券之星
12955,2018-09-19,乘胜追击，A股放量大涨沪指打破周三12连阴魔咒,Wind
12956,2018-09-19,"食品饮料行业2018年第36期:8月社零增速加快,名酒双节需求强劲",国联证券
12957,2018-09-19,"食品饮料行业周报:“双节”旺季需求稳健,高端最具确定性",平安证券
12958,2018-09-18,水井坊的茅台梦：重金砸广告 “故意”减弱话语权,新浪
12959,2018-09-18,日常消费品：中产阶级崛起 我国有望产生多家消费品巨头,广发证券
12960,2018-09-18,白酒股不惧资本市场回调依旧火爆,佳酿网
12961,2018-09-18,7家酒企品牌价值超千亿茅台五粮液等纷纷上榜,中国网
12962,2018-09-18,【招商食品 | 白酒中秋跟踪】茅台动销旺，中档升级快，关注龙头超跌机会,招商食品饮料
12963,2018-09-18,【北上资金跟踪周报】北上资金逆市净买入，恒瑞医药被大幅净卖出,联讯金融
12964,2018-09-18,"食品饮料行业周报:基本面良好,静待中秋旺季催化",山西证券
12965,2018-09-18,"食品饮料行业周报2018第37期:社消8月增速回暖,建议布局行业龙头",长城证券
12966,2018-09-17,机构解析：周二热点板块及个股（附股）,中证网
12967,2018-09-17,日常消费品：茅台批价略反弹 荐15股,申万宏源
12968,2018-09-17,日常消费品：宠物食品蓄势待发 荐5股,东北证券
12969,2018-09-17,日常消费品：稳中求胜 荐7股,华鑫证券
12970,2018-09-17,日常消费品：食品板块迎中秋销售旺季 荐11股,东兴证券
12971,2018-09-17,巨丰热点：葡萄酒概念股走强带动酿酒板块活跃,巨丰财经
12972,2018-09-17,【看好板块新一轮估值修复行情—方正食品饮料180916】,虎哥的研究
12973,2018-09-17,【国君食品】周观点：必需消费品增速回升，双节名酒备货节奏正常,OhShopping讲饮讲食
12974,2018-09-16,北上资金上周涌入逾45亿 绩优权重股成“聪明钱”首选,证券日报
12975,2018-09-16,日常消费品：从高端酒格局演化历程看次高端走向,安信证券
12976,2018-09-16,机构调研瞄准蓝筹价值标的 6只个股被机构联袂推荐,证券日报
12977,2018-09-15,节前白酒众生相：中低端酒促销忙，茅台价格飞涨“一瓶难求”,中新网
12978,2018-09-15,巨丰访谈：大盘变盘窗口即将开启 如何寻找抗跌新龙头？,巨丰财经
12979,2018-09-15,白酒板块三季度成长光环亮眼 10只个股吸金逾7亿,证券日报
12980,2018-09-14,09月14日 17只股票封板 酿酒行业板块涨幅最大,每日经济新闻
12981,2018-09-14,【盘中动态】消费旺季即将来临 白酒板块投资价值几何？,每日经济新闻
12982,2018-09-14,白酒股午后反弹上攻，金种子酒直线涨停,Wind
12983,2018-09-13,看好中国｜消费升级——食品饮料股价和业绩背离,巨丰财经
12984,2018-09-13,一杯美酒敬团圆 五粮液走俏中秋佳节,证券之星
12985,2018-09-13,五粮液点评：营收净利均加速 人事调整强化执行力,佳酿网
12986,2018-09-13,食品饮料中期业绩增速平稳 下半年旺季迎投资机会,大众证券报
12987,2018-09-13,"食品饮料行业周报:中报披露完毕,业绩整体向好",中航证券
12988,2018-09-12,经营模式对比之：绝味VS周黑鸭,顶尖财经网
12989,2018-09-12,日常消费品：白酒及调味品与食品综合高景气度延续 荐7股,财信证券
12990,2018-09-12,【北上资金跟踪周报】北上资金整体转向净卖出,联讯金融
12991,2018-09-12,五粮液与日本企业签署合作项目,北京商报
12992,2018-09-12,"食品饮料行业2018年第35期:白酒旺季动销良好,大众食品8月电商数据增速较快",国联证券
12993,2018-09-11,建议持续关注白酒、调味品与乳制品龙头,佳酿网
12994,2018-09-11,[互动]五粮液回应收购郎酒传言：此消息不属实,全景网
12995,2018-09-11,社保基金长期重仓股名单曝光，连续五年坚守24只个股,证券日报
12996,2018-09-11,"食品饮料行业周报:中秋旺季催化,估值回落配置价值明显",山西证券
