,2021-12-31,“魔幻”2021：忆资本市场那些奇葩事,Wind
3929,2018-08-17,双汇发展：郑州屠宰厂将封锁6周 成立机构处理疫情,财经网
3930,2018-08-17,【股】20180817股指期货,混沌天成宏观金融研究
3931,2018-08-17,双汇郑州屠宰厂遭遇猪瘟最新进展：待宰生猪全部扑杀 厂区封锁6周,中国经济网
3932,2018-08-17,【信达看盘】2018.8.17,信达证券上海
3933,2018-08-17,8月17日早间公告：双汇发展披露郑州双汇屠宰厂被划定为疫点的相关情况,中证网
3934,2018-08-17,5000头猪遭殃！双汇发展“中招”非洲猪瘟,财经网
3935,2018-08-17,猪肉概念股昨日下跌 大型养猪企业成本或提高,广州日报
3936,2018-08-17,早间机构策略：超跌反弹一触即发,证券时报网
3937,2018-08-17,双汇发展：郑州公司屠宰厂划定为非洲猪瘟疫情疫点,金融界
3938,2018-08-17,双汇发展：郑州双汇屠宰厂被划定为疫点并实施封锁，封锁时间为6周,Wind
3939,2018-08-17,港股复盘：腾讯跌幅不如预期 恒指力守27000点,金融界
3940,2018-08-17,致死率100%非洲猪瘟杀到！这家公司跌停 屠宰场被封锁,中国基金报
3941,2018-08-17,食品饮料板块短期遇冷 龙头企业估值优势显现,中证报
3942,2018-08-17,“国家队”持仓稳健 社保基金积极调仓,中证报
3943,2018-08-17,郑州双汇受阻非洲猪瘟 猪肉价格波幅不大,21世纪经济报道
3944,2018-08-17,猪瘟致双汇跌停 中欧、嘉实等基金踩雷,新京报
3945,2018-08-16,【实时|国信食饮】双汇发展2018年中报点评-受益猪价低位震荡，公司盈利弹性继续释放,瑶食梦饮
3946,2018-08-16,猪瘟事件致双汇发展跌停 疫情已得到有效控制,国际金融报
3947,2018-08-16,双汇发展闪崩跌停 单日市值蒸发逾80亿元 连续下跌,北京商报网
3948,2018-08-16,双汇发展因猪瘟疫情遭遇跌停养猪业或再次受创,中国经营网
3949,2018-08-16,非洲猪瘟对猪肉概念股影响几何？,巨丰财经
3950,2018-08-16,8月16日A股龙虎榜揭秘，机构最青睐3股,Wind
3951,2018-08-16,吉言良语|2700点下方机遇要远远大于风险,红周刊
3952,2018-08-16,秦洪看盘｜A股市场人气较为散淡，持股心态不稳,澎湃新闻
3953,2018-08-16,双汇发展确认郑州有疫情 券商分析称对公司影响有限,财经网
3954,2018-08-16,“非洲猪瘟”来袭双汇发展尾盘闪崩跌停，行业冲击暂不明朗 连续下跌,21世纪经济报道
3955,2018-08-16,龙虎榜：非洲猪瘟事件引双汇发展跌停 机构博弈激烈,e公司
3956,2018-08-16,跌停板解密：强势股回调多股跌停！（8月16日）,Wind
3957,2018-08-16,双汇发展龙虎榜数据（8月16日）,Wind
3958,2018-08-16,猪瘟事件引发双汇发展闪崩，机构多空混战,Wind
3959,2018-08-16,西南证券：上调双汇发展评级至买入,Wind
3960,2018-08-16,双汇发展因“猪瘟”闪崩 中欧基金曹明长很“受伤” 连续下跌,网易
3961,2018-08-16,消息称双汇因非洲猪瘟疫情被下封锁令 双汇发展：目前尚未得到相关信息,证券时报网
3962,2018-08-16,双汇发展回应网传疫情为真实情况 已对疫区实行封锁,证券时报网
3963,2018-08-16,郑州双汇因非洲猪瘟疫情被下封锁令，双汇发展回应称配合封锁,Wind
3964,2018-08-16,双汇发展闪崩跌停 猪肉板块重挫近4% 连续下跌,腾讯网
3965,2018-08-16,双汇发展午后跌停 猪肉概念股集体跳水,证券时报
3966,2018-08-16,A股收盘 三大股指全线飘绿 沪指险守2700点,第一财经
3967,2018-08-16,收评：沪指收跌0.66%险守2700点 农业股尾盘大跌,e公司
3968,2018-08-16,网传郑州双汇因非洲猪瘟疫情被下封锁令，双汇集团人员称尚未得到相关信息,Wind
3969,2018-08-16,网传郑州双汇因非洲猪瘟疫情被下封锁令 双汇集团人员：目前尚未得到相关信息,e公司
3970,2018-08-16,双汇发展跌停 中欧工银瑞信基金等13机构浮亏超千万 重仓股票异动,新浪
3971,2018-08-16,太平洋证券点评猪瘟疫情:双汇发展影响可控 买入机会,新浪
3972,2018-08-16,双汇发展午后封跌停 成交额5.73亿元封单1.69万手,腾讯网
3973,2018-08-16,双汇发展跌停，报22.41元,腾讯网
3974,2018-08-16,双汇发展午后快速跳水，股价逼近跌停,凤凰网
3975,2018-08-16,快讯：双汇发展午后闪崩 股价一度触及跌停 连续下跌,新浪
3976,2018-08-16,双汇发展午后快速下挫 盘中触及跌停,e公司
3977,2018-08-16,双汇发展午后闪崩触及跌停，成交额近4亿元,Wind
3978,2018-08-16,平安研报20180816,平安研究
3979,2018-08-16,106股获券商买入评级，荣盛发展目标涨幅达67.51%,Wind
3980,2018-08-16,中银国际*每日速递20180816：行业景气跟踪；双汇发展；房地产月报等,中银国际证券研究
3981,2018-08-16,机构推荐：周四具备布局潜力金股,金融界
3982,2018-08-16,【食品饮料|黄付生团队太平洋证券】双汇发展(000895): 半年报点评：屠宰继续放量 下半年业绩或超预期,太平洋证券研究
3983,2018-08-16,双汇发布半年报：营业收入继续萎缩,搜狐
3984,2018-08-16,"双汇发展2018年中报点评:屠宰量保持快增,肉制品业务保持稳增",东莞证券
3985,2018-08-16,"双汇发展:业绩好于预期,业务酝酿新变化",平安证券
3986,2018-08-15,中证数据：两市资金净流入前20股（8月15日）,中证网
3987,2018-08-15,卖“香肠”的双汇发展半年报亦喜亦忧！,财华社
3988,2018-08-15,双汇发展：业绩弹性继续释放 肉制品优化战略布局,方正证券
3989,2018-08-15,[买入评级]双汇发展(000895)中报点评：收入小幅下滑 屠宰业务放量,中财网
3990,2018-08-15,华创证券：双汇发展买入评级,顶尖财经网
3991,2018-08-15,双汇发展：肉制品优化战略布局 强烈推荐评级,方正证券
3992,2018-08-15,双汇发展：加强新产品推广，中报获证金增持,大众证券报
3993,2018-08-15,[买入评级]双汇发展(000895)中报点评：屠宰业务持续放量 净利润实现高增长,中财网
3994,2018-08-15,[买入评级]双汇发展(000895)中报点评：屠宰量利齐升带动公司业绩增长 肉制品结构调整值得期待,中财网
3995,2018-08-15,双汇发展：业绩符合预期 屠宰和肉制品盈利持续改善,西南证券
3996,2018-08-15,[增持评级]深度*公司*双汇发展(000895)中报点评：屠宰继续放量 肉制品结构转型初见成效,中财网
3997,2018-08-15,【个股公告】今日公布重磅利好,金元证券指定乾坤
3998,2018-08-15,[强烈推荐-A评级]双汇发展(000895)中报点评：盈利高弹性延续 确定性优选标的,中财网
3999,2018-08-15,[推荐评级]双汇发展(000895)中报点评：2Q业绩符合预期 2H有望继续受益成本下降,中财网
4000,2018-08-14,万洲国际:国内猪价下跌促使中国猪肉进口量下滑,新浪
4001,2018-08-14,沪深上市公司18年8月14日晚间上市公司重要公告,全景网
4002,2018-08-14,今日数据：多家白马股半年报业绩实现增长,金融界
4003,2018-08-14,【提前看】14日公告精选：神马股份上半年净利同比大增逾6倍；*ST凯迪大股东被立案调查,和讯
4004,2018-08-14,14日晚间公告精选丨韦尔股份：拟近150亿元收购3家公司,21世纪经济报道
4005,2018-08-14,双汇发展：2018年半年度报告主要财务指标,深交所
4006,2018-08-14,8月14日公司利好公告，神马股份半年报净利增逾6倍,和讯
4007,2018-08-14,神马股份上半年净利同比大增656% 多家公司发布中报,第一财经
4008,2018-08-14,双汇发展：上半年净利润同比增25.28%,Wind
4009,2018-08-14,双汇发展：上半年净利同比增长25.28%，营收微降,Wind
4010,2018-08-14,双汇发展：上半年净利同比增25% 获证金增持,e公司
4011,2018-08-14,盘前参考:定心丸VS地雷 20日线、缺口双卡 防回落,中财网
4012,2018-08-13,食品饮料龙头成长系列：再解调味品龙头成长史,长江食品饮料研究
4013,2018-08-13,[推荐评级]食品饮料行业周报：白酒本质是结构性趋势 悲观预期致板块超跌,中财网
4014,2018-08-13,【白酒本质是结构性趋势，悲观预期致板块超跌—方正食品饮料180812】,虎哥的研究
4015,2018-08-10,双汇发展分红可更高,证券市场周刊
4016,2018-08-07,实探｜风波中的双汇：老厂顶着万隆“光环”，儿子遭罢免无征兆,腾讯网
4017,2018-08-07,"双汇发展:非洲猪瘟疫情影响短期情绪,看好公司中长期改善逻辑不变",申万宏源
4018,2018-08-06,6日晚公告精选丨两家公司终止筹划重大资产重组 并购重组异常,21世纪经济报道
4019,2018-08-06,双汇发展：1.8亿元增资财务公司,e公司
4020,2018-08-06,杠杆资金逆市增仓5股 8股三季度净利润或继续增长,证券时报
4021,2018-08-06,融资客最看好个股一览,证券时报
4022,2018-08-06,【有基本面、有业绩，静待市场转机—方正食品饮料180805】,虎哥的研究
4023,2018-08-03,非洲猪瘟、猪周期、“外援肉”萎缩，谁击倒了双汇发展？,环球老虎财经
4024,2018-08-03,A股跌不停：沪指跌1%，创业板跌1.89%失守1500点,澎湃新闻
4025,2018-08-03,快讯：大消费和医疗集体低迷 安图生物等多股跌停,新浪
4026,2018-08-02,市况低迷时迭创新高什么样的股票能穿越熊途一路走牛,金融界
4027,2018-08-01,【长城食饮每日资讯0801】贵州茅台1H18营收同比增长38.06%，净利润同比增长40.12%,宇光食饮日讯
4028,2018-07-31,[看好评级]食品饮料行业周报：白酒行稳致远景气不变 榨菜中报超预期继续推荐,中财网
4029,2018-07-31,郑眼看盘：股指底部震荡 投资者应注意“避雷”,每日经济新闻
4030,2018-07-30,[增持评级]食品饮料每周小评：中报值得期待 静待板块改善再起航,中财网
4031,2018-07-27,那些曾陷入公众事件的上市公司，后来股价如何了?,和讯
4032,2018-07-27,【异动股】食品加工板块集体走强 金字火腿(002515-CN)快速涨停,金融界
4033,2018-07-26,【食品饮料】食品饮料2018年中报前瞻,中银国际证券研究
4034,2018-07-25,【平安重点】行业专题报告*食品饮料*食饮&白酒2Q超配加大，北上资金偏爱绝对龙头*强于大市,平安研究
4035,2018-07-25,[强于大市评级]食品饮料行业专题报告：食饮&白酒2Q超配加大 北上资金偏爱绝对龙头,中财网
4036,2018-07-25,[看好评级]2018年基金中报分析(食品、饮料与烟草行业)：消费环比加仓 未来震荡向上,中财网
4037,2018-07-25,普涨过后主线探明，还是两条！,中财网
4038,2018-07-24,2018年基金中报分析：消费环比加仓，未来震荡向上【食品饮料黄付生团队｜太平洋证券】,食品饮料大消费黄付生
4039,2018-07-24,方大特钢荣登上市公司丰厚和真诚回报榜,钢铁新闻网
4040,2018-07-24,食品饮料：白酒延续一季报趋势次高端是亮点,顶尖财经网
4041,2018-07-24,今日61只个股突破半年线,证券时报
4042,2018-07-24,[看好评级]食品/饮料与烟草行业周报：从三聚氰胺/瘦肉精/塑化剂看恶性事件的影响,中财网
4043,2018-07-24,双汇发展：7月23日融资余额为3.79亿元，较前一日骤增5.56%,Wind资讯
4044,2018-07-23,14家公司同入两份榜单 国企8家占比超50%,证券日报
4045,2018-07-23,【国君食品】2018Q2基金重仓食品饮料板块分析：预期高企、抱团明显，Q2板块基金重仓回升,OhShopping讲饮讲食
4046,2018-07-23,[看好评级]食品饮料行业周报：基金Q2持仓明显提升 继续看好板块配置价值,中财网
4047,2018-07-23,[推荐评级]食品饮料行业周报：中报业绩前瞻,中财网
4048,2018-07-23,[增持评级]中泰食品饮料周报：洋河&乳业数据跟踪,中财网
4049,2018-07-23,[优于大市评级]食品行业周报：贵州茅台、五粮液加速改革值得关注,中财网
4050,2018-07-23,【中报业绩前瞻—方正食品饮料180722】,虎哥的研究
4051,2018-07-23,市场人士建议上市公司增加分红频率,证券时报
4052,2018-07-21,四家深企登两榜前十,深圳商报
4053,2018-07-21,三细分领域景气度有望持续8只食品饮料股被机构扎堆看好,证券日报
4054,2018-07-20,第一百三十三期新闻发布会,上交所
4055,2018-07-20,中国上市公司协会联合沪深交易所发布A股上市公司现金分红榜单,中上协
4056,2018-07-19,[推荐评级]食品饮料行业中报预览：高端稳增向好 大众略有分化,中财网
4057,2018-07-18,猪肉行业月报：2Q猪价降利好中国盈利 美国屠宰业务依然承压,中财网
4058,2018-07-17,99股获北上资金连续四周加仓,证券时报
4059,2018-07-17,7月17日券商晨会研报汇编,证券日报
4060,2018-07-16,双汇发展（000895）【申万食品饮料-吕昌、周缘】屠宰大进大出上规模 肉制品调结构良性增长 继续推荐,申万食品饮料研究
4061,2018-07-16,[看好评级]食品饮料行业周报：高端酒价格已上行 看好板块下半年估值切换行情,中财网
4062,2018-07-16,非酒类食品饮料2H18策略暨中报业绩预览,中财网
4063,2018-07-16,7月16日早间行业热点聚焦,中证网
4064,2018-07-16,【市场反弹小白马先行，五粮液批价回升—方正食品饮料180715】,微信
4065,2018-07-16,【太平洋证券 今日早读】固收：信贷对冲社融收缩，M2增速或迎反弹|东方财富公司点评|食品饮料、机械、银行周报（20180716）,太平洋证券研究
4066,2018-07-15,白酒区域研究之江西市场：规模处于中等水平，地产酒表现强势,长江食品饮料研究
4067,2018-07-13,【平安重点】行业动态跟踪报告*食品饮料*2Q行业趋势仍向好，绝对龙头确定稳增*强于大市,平安研究
