,2021-12-29,北向资金年末交投持续低迷净买入逾6亿元，连续4日加仓宁德时代累计扫货超20亿,Wind
2186,2019-06-13,阿里概念股闻风而动,TechWeb
2187,2019-06-13,君正集团(601216.SH)：君正科技合计质押2.31亿股及解除质押2.01亿股,格隆汇
2188,2019-06-13,阿里巴巴递交香港上市申请的消息传出后，概念股纷纷大涨,爱范儿
2189,2019-06-13,06月13日 收盘突破年线个股一览,每日经济新闻
2190,2019-06-13,阿里被曝已私下提交赴港上市申请，港交所和阿里均不作评论,澎湃新闻
2191,2019-06-13,阿里对“递交赴港上市申请”消息不予置评 新华都涨停,联商网
2192,2019-06-13,阿里巴巴概念股异动 新华都等多股涨停,中证网
2193,2019-06-13,阿里巴巴概念股拉升 消息称阿里递交香港上市申请,第一财经
2194,2019-06-13,阿里巴巴概念股异动拉升 三江购物、新华都直线封板,每经网
2195,2019-06-13,阿里概念股直线拉升 三江购物涨停,证券时报网
2196,2019-06-13,君正集团午后封涨停 成交额8759万元封单7.71万手,腾讯网
2197,2019-06-13,阿里巴巴概念股异动，合肥城建等多股直线拉升,Wind
2198,2019-06-11,君正集团年度股东大会临近 去年金融板块利润占比25%,新京报
2199,2019-06-10,【申万宏源化工】每日信息速递20190610,申万宏源化工投资
2200,2019-06-10,君正集团(601216.SH)第二大股东质押6290万股 及解除质押合计1.23亿股,格隆汇
2201,2019-06-04,君正集团(601216.SH)：君正科技质押5360万股 解除质押5430万股,格隆汇
2202,2019-05-31,格格隆汇A股公告精选(5.31) | 北汽蓝谷获11亿元新能源车补贴；欣旺达成一项目动力电池供应商；中环股份拟投建25GW太阳能电池产能,格隆汇
2203,2019-05-30,君正集团(601216.SH)：君正科技质押2680万股,格隆汇
2204,2019-05-30,君正集团：公司第二大股东君正科技质押2680万股,Wind
2205,2019-05-30,【申万宏源化工】每日信息速递20190530,申万宏源化工投资
2206,2019-05-29,阿里砸36亿元再扩A股版图！概念股半数跑赢大盘,证券时报
2207,2019-05-29,新晋MSCI个股尾盘异动 北上资金买超400亿,证券时报
2208,2019-05-28,A股尾盘暴力拉升！北上资金杀回马枪，10分钟净流入56亿，这26只个股“涨姿势”,e公司
2209,2019-05-28,神秘资金尾盘百亿抢筹！A股的“盛夏”不远了！,金融界
2210,2019-05-27,注意！明日 超200亿外资将“抄底”A股（附名单）,中财网
2211,2019-05-15,大股东高比例股权质押仍存风险，泛海控股累计质押比例达97.93%（附表） 股票质押异常,红周刊
2212,2019-05-15,中金公司：MSCI提高A股纳入系数至10% 新增31只个股,金融界
2213,2019-05-15,中金：MSCI提高A股纳入系数至10%，新增31只个股,中金点睛
2214,2019-05-15,MSCI扩容名单出炉 创业板成为重头戏(附股),投资快报
2215,2019-05-14,MSCI扩容26只大盘股 “聪明钱”早已布局,第一财经日报
2216,2019-05-14,MSCI首批扩容名单公布，超4000亿增量资金在路上,经济观察网
2217,2019-05-14,5月14日 新闻早报|4月二线城市卖地金额刷新近2年最高纪录；MSCI新增纳入26只A股名单,财经网
2218,2019-05-14,美股一夜蒸发8万亿 哪些品种有望成为A股避风港,第一财经
2219,2019-05-14,盘前重磅！MSCI官宣，A股权重扩容由5%到10%，新增纳入26股中文名单来了！18只创业板股，4000亿增量资金候场,券商中国
2220,2019-05-13,国金证券：证金公司一季度持仓图浮现,中证报
2221,2019-05-10,净流出174亿的北上资金仍猛买五类股 越跌越买现象普遍,大众证券报
2222,2019-05-10,证金公司一季度集中配置大金融,证券市场周刊
2223,2019-05-10,A股大反弹沪指涨逾2% 资金进入低位抢筹,证券时报
2224,2019-05-10,【国金研究】“证金公司”持仓专题：Q1投资路线图浮现，规模8562.5亿，“金融建筑”集中,国金证券研究所
2225,2019-05-09,国金证券：证金公司一季度持有A股市值逾8562亿元 大金融占比超四成,中证网
2226,2019-05-05,60家基金公司披露全年财务数据 7家基金公司净利均超10亿元,财经网
2227,2019-05-05,君正集团一季度净利7.2亿元同比下滑7% 现金流量净额为5.2亿元 盈利能力下降,挖贝网
2228,2019-04-30,君正集团(601216.SH)一季度净利润降7.35%至7.23亿元 盈利能力下降,格隆汇
2229,2019-04-30,60家基金公司去年赚了211亿元 银行系基金迅速崛起,证券日报
2230,2019-04-30,【申万宏源化工】每日信息速递20190430,申万宏源化工投资
2231,2019-04-27,君正集团：收到上交所对公司2018年年度报告的事后审核问询函 问询,Wind
2232,2019-04-27,去年10家基金亏损 国金基金亏得最多,金融投资报
2233,2019-04-25,净利润最高狂增近100%！这三家银行系基金公司火了,中国基金报
2234,2019-04-25,54家基金公司去年净赚200亿,证券时报
2235,2019-04-22,基金2018营收透视：首家营收破百亿公募诞生，“老十家”分化,第一财经
2236,2019-04-19,天弘基金成为首个营收百亿基金公司,证券时报网
2237,2019-04-19,首个营收百亿基金公司诞生，天弘基金2018年成绩喜人,中国基金报
2238,2019-04-19,基金早报:监管发科创板投资要求 天弘去年营收破百亿,新浪
2239,2019-04-19,首家营收百亿公募诞生 天弘基金净利润突破30亿元,国际金融报
2240,2019-04-19,天弘基金成首家营收突破百亿基金公司，余额宝贡献八成管理费,澎湃新闻
2241,2019-04-19,君正集团去年净利22.85亿同比增6% 董事长黄辉年薪75万元,挖贝网
2242,2019-04-19,45家基金公司去年业绩整体下滑 基金行业获利能力面临考验,中证报
2243,2019-04-19,投资11年才翻倍？ 南方基金“股权激励”被集体叫好B面,21世纪经济报道
2244,2019-04-18,君正集团2018年实现净利润22.85亿元 同比增长6.37%,中证网
2245,2019-04-18,天弘基金2018年净利润30.69亿元 同比增长15.82%,第一财经
2246,2019-04-18,天弘基金2018年营收突破百亿元 为客户创造收益连续3年第一,中证网
2247,2019-04-18,天弘基金2018营收101亿元 成首家营收破百亿基金公司,新浪
2248,2019-04-18,君正集团：2018年净利润同比增6.37%,Wind
2249,2019-04-18,君正集团(601216.SH)2018年净利增6.37%至22.85亿元,格隆汇
2250,2019-04-12,猪年股权质押扫描：总量下降 第一大股东质押数量却上升,华夏时报
2251,2019-04-11,君正集团晋升华泰保险二当家 22%股份直追外资安达系,证券日报
2252,2019-04-08,君正集团：就2018年度利润分配事项征求意见,Wind
2253,2019-04-07,江苏化工行业大整顿引发全面涨价潮 概念股一网打尽,腾讯网
2254,2019-04-07,最全化工板块分类名单！,赢家之星
2255,2019-04-05,君正集团成华泰保险第二大股东 持股超20%,每日经济新闻
2256,2019-03-27,报告| 2019年2月内蒙古A股上市公司市值排行榜,挖贝网
2257,2019-03-15,君正集团：第二次受让华泰保险6.9747%股权事项正等待银保监会审批,Wind
2258,2019-03-13,化工：油价进入震荡期 荐3股,和讯
2259,2019-03-12,马云再出手！入股申通、备战科创板，A股小伙伴玩到嗨,Wind
2260,2019-03-12,涨停板复盘:两市成交额再超万亿大关逾百股涨停,新浪
2261,2019-03-12,"化工行业周报:油价维持平稳,继续关注中下游及新材料龙头",上海证券
2262,2019-03-11,【收市点评】创业板指涨超4% 电力板块全天领涨,兴业证券兴e通
2263,2019-03-11,科创板概念股疯狂！复旦张江(1349.HK)暴涨26.35%,格隆汇
2264,2019-03-11,化工：有机硅价格进一步上调 电解液静待提价,和讯
2265,2019-03-11,外资动向| 北向资金减仓A股 沪深股通净流出15.38亿元,腾讯网
2266,2019-03-11,鲁股指数3月11日收评 电力物联网概念领涨 16只鲁股涨停,中金在线
2267,2019-03-11,小牛奔腾之涨停股揭秘：电力物联网板块爆发涨停潮,中国经济网
2268,2019-03-11,容维证券刘思山：股市大幅反弹 市场强势格局确立,中金在线
2269,2019-03-11,蚂蚁金服概念股午后集体冲高,e公司
2270,2019-03-01,君正集团午后异动重挫5.37%报3.88元 成交10.76亿元,腾讯网
2271,2019-02-28,连续涨停个股排行|2019年02月28日,云掌财经
2272,2019-02-28,20190228收评：缩量下的分歧，变盘在即，如何应对,中金在线
2273,2019-02-28,涨停板解密：医药生物股纷纷遭资金抢筹！（2月28日）,Wind
2274,2019-02-28,收评：沪股通净流入20.81亿 深股通净流入18.25亿,新浪
2275,2019-02-28,君正集团午后封涨停 成交额11.37亿元封单70.19万手,腾讯网
2276,2019-02-28,28日午评：谨防震荡回调,中金在线
2277,2019-02-28,君正集团早盘封涨停 成交额1.45亿元封单61.25万手,腾讯网
2278,2019-02-28,君正集团早盘封涨停 成交额1.39亿元封单62.96万手,腾讯网
2279,2019-02-28,沪指冲击3000点未果 强势股现跌停潮,新浪
2280,2019-02-27,02月27日 收盘突破年线个股一览,每日经济新闻
2281,2019-02-27,君正集团午后封涨停 成交额5.94亿元封单103.12万手,腾讯网
2282,2019-02-26,"化工行业:液氯、丁酮、天然橡胶、dmf上涨,vb2、季戊四醇、二甲醚、VA 价格下跌",正点财经
2283,2019-02-25,君正集团：取消发行“19蒙君正CP001”,Wind
2284,2019-02-20,【中金固收·信用】中国短期融资券及中期票据信用分析周报 2019220,中金固定收益研究
2285,2019-02-15,最新支付宝概念股有哪些？2019支付宝概念股一览表,云掌财经
2286,2019-02-13,君正集团董事翟晓枫遭通报批评：报告窗口期违规增持 其他违规处罚,新浪
2287,2019-02-10,猪年首张监管罚单，开给超级牛散！章建平家族违规增持海利生物遭罚，一路高调增持背后疑窦丛生 其他违规处罚,证券时报网
2288,2019-01-08,再添一丁！蚂蚁金服再购A股公司，离上市有多远,Wind
2289,2019-01-08,华泰保险股权半年8次被挂牌 是股东行为OR为上市铺路,华夏时报
2290,2019-01-07,盘前参考:降准等多重利好聚集 大反弹需要有大题材,中财网
2291,2019-01-03,君正集团接手华泰保险350万股股份 中石化退意明显 君正、安达则更具信心,证券日报
2292,2018-12-29,君正集团股东君正科技补充质押300万股 占公司总股本的0.04%,挖贝网
2293,2018-12-28,君正集团股东田秀英质押3.07亿股 占总股本的3.63%,挖贝网
2294,2018-12-18,10年违法2630次！“中国神酒”落选优秀民企，体现对民意的尊重,环球老虎财经
2295,2018-12-13,华泰保险年内频频转让股权 一拖集团所持2200万股正式公开挂牌,北京商报网
2296,2018-12-12,独家！中国一拖挂牌转让华泰保险2200万股份,每日经济新闻
2297,2018-12-06,盘前参考:休市一天后美股期货开盘再大跌 A股幸免？,中财网
2298,2018-12-04,关于调整上证50、上证180、上证380等指数样本股的公告,上交所
2299,2018-12-03,沪深300等指数17日起调整样本股,中证协
2300,2018-12-02,指数股大换血：建行工业富联进上证50 四大券商退出,中国基金报
2301,2018-12-02,沪深300、上证50等指数自12月17日起调整样本股,中证网
2302,2018-11-22,君正集团股价大涨5.03%,中金在线
2303,2018-11-12,盘前参考:周末利好下隐藏一利空 或又高开低走套人,中财网
2304,2018-11-07,财融汇·早间必读 | 20181107,财通证券融资融券部
2305,2018-10-25,【申万宏源化工】每日信息速递 20181025,申万宏源化工投资
2306,2018-10-25,君正集团：前三季度净利润同比增16.09%,Wind
2307,2018-10-18,君正集团股东质押1.38亿股 占比1.64%,挖贝网
2308,2018-10-18,盘前参考：杭州加入 国资一箭多雕 25万人无眠之夜,中财网
2309,2018-10-17,盘前参考：91亿 反弹节点五浪已结束 只等真金白银,中财网
2310,2018-10-15,【申万宏源化工】每日信息速递 20181015,申万宏源化工投资
2311,2018-10-14,君正集团：2018年半年度权益分派实施公告,上交所
2312,2018-10-11,[路演]君正集团：公司环保投入逐年增加,全景网
2313,2018-10-08,2018年10月8日沪深两市交易提示,金融界
2314,2018-09-13,财融汇·早间必读 | 20180913,财通证券融资融券部
2315,2018-09-05,华泰保险股权变更频现 为上市铺路还是资本角逐？,21世纪经济报道
2316,2018-08-31,79家公司发百亿“红包” 中报现金分红呈现两大特色,大众证券报
2317,2018-08-28,[快讯]重组分级基金公布半年报 收益为-18.59%,中财网
2318,2018-08-23,余额宝规模下降 天弘基金上半年营收却增长42%,证券时报
2319,2018-08-22,天弘基金余额宝规模二季度现拐点，终结连续六个季度升势,澎湃新闻
2320,2018-08-22,天弘基金上半年净利同比增6成，余额宝规模下降14%|新京报财讯,新京报
2321,2018-08-22,天弘基金上半年净利润同比增长59.76%,中证网
2322,2018-08-22,天弘基金今年上半年实现营收57亿元 净利润达17.5亿元,TechWeb
2323,2018-08-21,A股头条之上市公司公告精选（8.22）,金融界
2324,2018-08-21,君正集团：上半年净利润增56%，天弘基金半年净利润17.51亿元,Wind
2325,2018-08-21,22日高送转：东尼电子拟10转4(更新中),中证网
2326,2018-08-21,君正集团：上半年净利同比增56% 拟10派1.6元,e公司
2327,2018-08-17,8月17日有24家公司获重要股东增减持 节能风电已被连续减持34次 减持股份,Wind
2328,2018-08-13,【申万宏源化工】每日信息速递 20180813,申万宏源化工投资
2329,2018-08-13,君正集团第二大股东解除质押1.36亿股,中证网
