,2021-12-31,猪企的2021年：股价深蹲后触底反弹，下行周期下面临资金考验,华夏时报
2830,2019-01-27,【长江农业】四季度基金持仓分析：农业股配置吸引力持续提升，2019年建议加码养殖,长江农业
2831,2019-01-25,猪肉概念股持续遭热炒，正邦科技(002157.SZ)3月累涨超70%,格隆汇
2832,2019-01-25,"正邦科技:猪周期反转,量利齐升弹性极大",中证网
2833,2019-01-24,春节“年味”越来越浓 猪肉概念股应节走强,证券时报
2834,2019-01-23,猪肉概念盘中走强 益生股份正邦科技领涨,证券时报网
2835,2019-01-23,智慧农业即将步入黄金发展期 六股闻风而动,证券日报
2836,2019-01-22,农林牧渔行业2019年第3周周报:如何看待当前生猪养殖板块,正点财经
2837,2019-01-22,净利大跌底部盘桓,时代周报
2838,2019-01-22,"农林牧渔行业:鸡苗毛鸡价格调整,猪价季节性下跌开启",东北证券
2839,2019-01-21,经济数据点燃春季躁动，预喜股成最大赢家，这些必看,Wind
2840,2019-01-21,"农林牧渔行业:全国猪价维持低迷,部分规模化场瞒报不予补偿",广发证券
2841,2019-01-18,长江农业|生猪养殖股三问三答：抓住主要矛盾,长江农业
2842,2019-01-17,[快讯]正邦科技发布解除质押公告,中财网
2843,2019-01-17,正邦科技：控股股东提供临时性借款不超20亿元 用于补充流动资金,中证网
2844,2019-01-17,午间公告：易世达拟1.08亿元控股易维视进入3D产业,Wind
2845,2019-01-15,连跌5个月 猪肉近年关反降价,央视
2846,2019-01-15,日常消费品：非洲猪瘟疫情持续 荐13股,申万宏源
2847,2019-01-14,农林牧渔：猪价旺季不旺单一最大种猪场发生疫情如何看2019年量与价？,申万宏源
2848,2019-01-11,正邦科技：拟向人保资产申请8亿元支农融资,e公司
2849,2019-01-11,正邦科技：将向人保资产申请限额8亿元支农融资,Wind
2850,2019-01-10,大幅上调目标价策略（1月10日）,Wind
2851,2019-01-10,"正邦科技:业绩表现符合预期,静待周期反转",正点财经
2852,2019-01-10,37股获券商买入评级 新泉股份目标涨幅达77.51%,Wind
2853,2019-01-10,"农业周报:超大规模猪场发生非洲猪瘟疫情,如何看待上市公司防风险能力",申万宏源
2854,2019-01-09,"农林牧渔行业报告简版:生猪养殖股的PB-ROE体系,基于不确定性风险定价",正点财经
2855,2019-01-09,江西正邦科技股份有限公司关于2018年度业绩预告,证券时报
2856,2019-01-09,正邦科技2018年净利2亿 比上年同期下降70%,挖贝网
2857,2019-01-08,正邦科技：2018年度业绩预减62%-70% 盈利能力下降,金融界
2858,2019-01-08,[快讯]正邦科技公布年度业绩预告,中财网
2859,2019-01-08,正邦科技：2018年净利预降61.96%-69.57% 盈利能力下降,e公司
2860,2019-01-07,A股早报2019年1月7日星期一,Wind
2861,2019-01-04,[互动]正邦科技：截止目前公司猪场均未发生猪瘟疫情,全景网
2862,2019-01-04,正邦科技去年累计销售生猪554万头 同比增长62%,挖贝网
2863,2019-01-04,江西正邦科技股份有限公司关于2018年12月份生猪销售情况简报,证券时报
2864,2019-01-03,1月3日晚间上市公司十大重磅公告,巨丰财经
2865,2019-01-03,正邦科技：2018年生猪销售收入76.26亿元，同比增38.33%,Wind
2866,2019-01-03,正邦科技：2018年生猪销售收入同比增长38%,e公司
2867,2018-12-31,长江农业|迎接养殖大年——农林牧渔行业2019年度策略报告,长江农业
2868,2018-12-27,日常消费品：疫情仍是加速去产能核心因素 荐4股,广发证券
2869,2018-12-26,日常消费品：防控政策逐步完善 荐4股,广发证券
2870,2018-12-26,"农业周报:产能进入消耗期,持续看好生猪养殖板块",申万宏源
2871,2018-12-25,"农林牧渔行业:景气回升,布局新一轮周期",正点财经
2872,2018-12-25,A股2018年震荡走低，三板块逆市逞强走出独立行情,证券日报
2873,2018-12-21,A股共发生55宗大宗交易成交20.67亿元（12月21日）,Wind
2874,2018-12-21,正邦科技今日大宗交易成交39万股，成交价5.14元折价0.0%,Wind资讯
2875,2018-12-21,[快讯]正邦科技:收到《中国证监会行政许可项目审查一次反馈意见通知书》,中财网
2876,2018-12-20,【异动股】猪肉概念股拉升走强 正邦科技(002157-CN)涨逾5%,财华社
2877,2018-12-20,正邦科技股价大涨5.13%,中金在线
2878,2018-12-20,猪肉概念涨幅居前 正邦科技涨逾5%,证券时报网
2879,2018-12-20,农业板块集体走强，百洋股份领涨6%,Wind
2880,2018-12-20,"2019年农林牧渔行业投资策略:通胀风起,涨价逻辑大行其道",浙商证券
2881,2018-12-19,"农林牧渔行业2019年度策略报告:好风凭天阔,送猪上云端",东兴证券
2882,2018-12-19,"申万宏源农业周报:去产能进行中,持续看好生猪养殖板块",申万宏源
2883,2018-12-13,技术面开始走牛，这10股业绩还将爆发式增长！,证券时报
2884,2018-12-12,农林牧渔行业第48周周报:继续推荐养猪板块及个股海大集团!,正点财经
2885,2018-12-11,"非洲猪瘟疫情进展及生猪价格走势研判:非洲猪瘟疫情超预期,持续推荐生猪养殖板块",申万宏源
2886,2018-12-06,"生猪养殖重磅深度报告:母猪产能拐点显现,战略看多生猪养殖!",安信证券
2887,2018-12-04,午间公告：科伦药业两药品通过一致性评价；正邦科技11月生猪销售收入环比增9.7%,e公司
2888,2018-12-04,午间公告：景嘉微非公开发行股票获证监会核准批复,Wind
2889,2018-12-03,多家公司发布减持公告：孚日股份等拟遭抛售,Wind
2890,2018-11-30,"农林牧渔行业:白羽鸡景气延续,猪价2019年现拐点",东北证券
2891,2018-11-22,"正邦科技新消息:猪价低迷拖累业绩,生猪养殖规模扩张策略不变",联讯证券
2892,2018-11-20,巨丰原创：题材落幕后的机会在哪里,巨丰财经
2893,2018-11-14,正邦科技旗下养殖场火灾致4人不幸遇难 烧死1800头猪仔 安全事故,每日经济新闻
2894,2018-11-14,正邦科技：下属公司养猪场发生火灾4名员工身故 安全事故,中证网
2895,2018-11-14,正邦科技：下属企业猪场发生火灾事故 经济损失约400万 安全事故,e公司
2896,2018-11-06,正邦科技：参股公司终止挂牌“新三板” 关联方问题,Wind
2897,2018-11-06,江西正邦科技股份有限公司关于2018年10月份生猪销售情况简报,证券时报
2898,2018-11-06,盘前必读公告：这些股不容错过！,巨丰财经
2899,2018-11-05,正邦科技：10月生猪销售收入环比增长5%,e公司
2900,2018-11-02,中泰证券：政策暖风期，把握反弹窗口,Wind
2901,2018-10-29,风向生变：小甜甜成牛夫人，“一哥”持股大曝光,Wind
2902,2018-10-26,正邦科技 002157:养殖规模持续扩张 未来成本改善空间大,国泰君安
2903,2018-10-23,日常消费品：非洲猪瘟疫情影响持续 荐4股,广发证券
2904,2018-10-22,正邦科技拟定增募资不超过9.9亿元 发展生猪养殖业务,金融界
2905,2018-10-19,37股获券商买入评级 隆华科技目标涨幅达54.48%,Wind
2906,2018-10-17,正邦科技前三季度净利降逾九成 盈利能力下降,北京商报网
2907,2018-10-17,正邦科技：2018年年度业绩报告预告,深交所
2908,2018-10-17,正邦科技：前三季净利同比下降91% 盈利能力下降,e公司
2909,2018-10-17,正邦科技：前三季度净利润同比减91.38% 盈利能力下降,Wind
2910,2018-10-16,正邦科技：公司未受辽宁非洲猪瘟疫情影响,中证网
2911,2018-10-16,午间公告：兴源环境控股权拟变更，引入国资平台,Wind
2912,2018-10-15,[增持评级]农业行业周报：推荐Q4养猪板块 紧抱行业龙头白马,中财网
2913,2018-10-15,[推荐评级]农林牧渔行业周报：三季报密集期将至 建议关注白糖、大豆等农产品价格及种植链,中财网
2914,2018-10-15,[优于大市评级]农业行业周观点：疫情持续 猪价景气 继续推荐温氏股份,中财网
2915,2018-10-09,正邦科技：9月生猪销售收入环比增逾25%,Wind
2916,2018-10-08,A股早报2018年10月8日星期一,Wind
2917,2018-10-08,部分地区禁运解除 带动猪价回升(受益股),金融界
2918,2018-09-30,9月30日晚间上市公司十大重磅公告,巨丰财经
2919,2018-09-28,正邦科技上修三季度业绩预期 猪价上涨周期有望提前到来,e公司
2920,2018-09-28,正邦科技：第三季度生猪价格上涨超预期,金融界
2921,2018-09-28,[快讯]正邦科技公布第三季度业绩预告,中财网
2922,2018-09-28,正邦科技：上调前三季度业绩预期 由亏损上修至盈利 预亏,e公司
2923,2018-09-28,正邦科技：拟定增募资不超9.93亿元加码主业及偿贷,Wind
2924,2018-09-26,巨丰早评：外资亲睐A股 跟踪底部蓝筹,巨丰财经
2925,2018-09-25,【解盘论市】权重股集体回调，石油股逆势拉升,Wind
2926,2018-09-25,巨丰收评：大盘缩量回调 反弹趋势不变,巨丰财经
2927,2018-09-14,正邦科技:猪料销量逆势大增 出栏量爆发式增长,东北证券
2928,2018-09-11,"农林牧渔行业2018年第34期:上市公司生猪出栏提速,继续推荐畜禽养殖",国联证券
2929,2018-09-10,招商农业周报第四十期（09.03-09.09）-非洲猪瘟风暴下的危与机,金猪十年招商农业
2930,2018-09-07,江西正邦科技股份有限公司关于应对“非洲猪瘟”疫情相关情况的说明（二）,证券时报
2931,2018-09-06,午间公告：聚灿光电拟终止发行可转债；正邦科技披露未受“非洲猪瘟”疫情影响,e公司
2932,2018-09-06,午间公告：聚灿光电拟终止发行可转债，正邦科技称未受“非洲猪瘟”疫情影响,Wind
2933,2018-09-05,"2018年农林牧渔板块中报业绩综述:凛冬将尽,静待春来",浙商证券
2934,2018-09-04,正邦科技：8月份销售生猪收入环比增长17.88%,e公司
2935,2018-09-04,正邦科技：前8月生猪销售收入同比增长逾六成,Wind
2936,2018-09-03,2018H1农林牧渔总结：白羽肉鸡，“万绿丛中一点红”！【天风农业 | 行业专题】,吴立话农业牛股
2937,2018-09-02,日常消费品：猪周期下行影响体现 水产饲料增长稳健,广发证券
2938,2018-08-31,【荣正D635 多期公告客户】正邦科技2018年股票期权与限制性股票激励计划简析,和讯
2939,2018-08-28,[强于大市评级]农林牧渔行业周报：山东洪水刺激菜、禽价格上涨 继续推荐通胀机会 重点推荐禽链+底部布局生猪板块!,中财网
2940,2018-08-25,正邦科技：“非洲猪瘟”对市场、行业的影响有限,e公司
2941,2018-08-25,非洲猪瘟下的猪周期,经济观察报
2942,2018-08-22,底部特征已明显，22股机构看涨逾100%！,Wind
2943,2018-08-22,[看好评级]农林牧渔行业周报：非洲猪瘟再度来袭 禽链景气持续,中财网
2944,2018-08-22,89只券商重仓股露面 两券商新进正邦科技共5600万股,证券日报
2945,2018-08-20,[推荐评级]农林牧渔行业周报：夏粮减产叠加农业政策密集出台期临近 建议关注土地板块投资机会;持续推荐养猪、养鸡板块,中财网
2946,2018-08-20,盘前必读公告：这些股不容错过！,巨丰财经
2947,2018-08-19,[看好评级]农林牧渔行业专题报告：非洲猪瘟波澜再起 后续影响几何,中财网
2948,2018-08-18,江西正邦科技股份有限公司关于应对“非洲猪瘟”疫情相关情况的说明,证券时报
2949,2018-08-17,正邦科技：位于辽宁河南黑龙江的8家猪场未受“非洲猪瘟”疫情影响,Wind
2950,2018-08-16,双汇发展因猪瘟疫情遭遇跌停养猪业或再次受创,中国经营网
2951,2018-08-16,正邦科技股价大跌-5.65%,中金在线
2952,2018-08-14,温氏股份上半年净利润9.17亿元 养猪亏损养禽业务明显回暖 亏损,e公司
2953,2018-08-14,券商操盘的股票多数跑赢大盘 这只股7月至今涨了19%,中财网
2954,2018-08-13,农副产品加工行业监测,和讯
2955,2018-08-13,日常消费品：关注通胀预期下的农产品价格走势 荐5股,东兴证券
2956,2018-08-13,[增持评级]农业行业周报：持续推荐畜禽板块 关注近期天气催化,中财网
2957,2018-08-13,[强于大市评级]农林牧渔行业周报：通胀预期起 建议超配农业!继续重点推荐畜禽养殖链!,中财网
2958,2018-08-13,[优于大市评级]农业行业周观点：通胀预期渐起 关注农产品价格走势,中财网
2959,2018-08-12,[买入评级]正邦科技(002157)半年报点评：猪价拖累业绩 成本继续下行,中财网
2960,2018-08-12,研报精析|农林牧渔——把握禽链趋势右侧 关注底部生猪养殖,巨丰财经
2961,2018-08-10,“猪周期”超预期 生猪养殖企业下半年盈利承压,21世纪经济报道
2962,2018-08-09,[强于大市评级]农林牧渔行业研究周报：非洲猪瘟有望影响猪价地区分化、禽价联动上涨 继续坚定推荐畜禽养殖!,中财网
2963,2018-08-09,[推荐评级]正邦科技(002157)半年报点评：产能大幅扩张 成本有望持续改善,中财网
2964,2018-08-09,[增持评级]正邦科技(002157)中报点评：猪价低迷拖累业绩 生猪养殖规模扩张策略不变,中财网
2965,2018-08-09,正邦科技：成本有望持续改善 推荐评级,东兴证券
2966,2018-08-09,24只券商重仓股浮出水面 下半年以来超七成跑赢大盘,中财网
2967,2018-08-08,[买入评级]正邦科技(002157)中报点评：养殖成本下降 旺季猪价上涨业绩有望改善,中财网
2968,2018-08-08,[增持评级]正邦科技(002157)中报点评：养殖规模持续扩张 未来成本改善空间大,中财网
2969,2018-08-08,【农林牧渔-正邦科技(002157)】陈奇、陈露：2018年半年报点评：出栏量大幅提升，成本持续改善-20180808,中泰证券研究所
2970,2018-08-08,兴证销售每日AH推荐-20180809,兴证销售每日精选
2971,2018-08-07,晚间重要公告2018年8月7日星期二,Wind
2972,2018-08-07,正邦科技：上半年亏损1.91亿 同比由盈转亏 亏损,e公司
2973,2018-08-07,正邦科技：上半年业绩同比转亏净亏1.91亿元 亏损,Wind
2974,2018-08-05,日常消费品：密切关注疫情扩散情况 荐7股,广发证券
2975,2018-08-05,日常消费品：继续强推白羽鸡板块 荐4股,方正证券
2976,2018-08-03,巨丰投顾：深圳成指八连跌 市场谨慎情绪再起,巨丰财经
2977,2018-08-03,巨丰热点：猪肉价格上涨支撑概念股逆势活跃,巨丰财经
2978,2018-08-01,[看好评级]农业中报业绩展望：行业整体平稳 养殖业景气分化明显,中财网
2979,2018-08-01,【天风研究·固收】信用早早报（8月1日）,固收彬法
2980,2018-07-31,农业行业周报:生猪养殖扭亏转盈,联讯证券
2981,2018-07-30,A股共发生25宗大宗交易成交3.14亿元（7月30日）,Wind
2982,2018-07-30,正邦科技今日大宗交易成交75万股，成交价4.14元折价0.0%,Wind资讯
2983,2018-07-30,[增持评级]农业行业专题研究：史密斯菲尔德 自下往上的扩张,中财网
