,2021-12-31,行业观察|半岛超声炮大火 医美设备厂商国产替代空间广阔,财联社
3190,2018-09-19,【数据揭秘】09月18日 融资客最看好的前20只个股,每日经济新闻
3191,2018-09-19,医药行业：带量采购祸福相依 危机并存,光大证券
3192,2018-09-19,华东医药：主要产品未被纳入首批带量采购试点清单,Wind
3193,2018-09-19,华东医药：主要产品未被纳入首批带量采购试点清单,e公司
3194,2018-09-19,华东医药、山大华特回应：带量采购对公司影响不大,中证网
3195,2018-09-19,医药生物行业周报:关注超跌及子行业龙头,华安证券
3196,2018-09-19,"“大医保”动态跟踪系列报告之三:带量采购,祸福相依,危机并存",光大证券
3197,2018-09-18,[快讯]华东医药:现金要约收购英国SinclairPharmaplc全部股份的项目进展公告,中财网
3198,2018-09-18,杭州打造具全球影响力生物医药创新城市,新华网
3199,2018-09-18,A股最浪漫的事！社保基金连续15季以上重仓持有这些股,证券时报
3200,2018-09-18,【数据揭秘】09月17日 融资客最看好的前20只个股,每日经济新闻
3201,2018-09-18,【北上资金跟踪周报】北上资金逆市净买入，恒瑞医药被大幅净卖出,联讯金融
3202,2018-09-18,杭州将加快生物医药产业创新,中国经济网
3203,2018-09-18,"医药生物行业周报:制药板块短期承压,看好行业长期发展",浙商证券
3204,2018-09-17,73只个股受机构集体推荐 5只龙头股吸金逾27亿,证券日报
3205,2018-09-17,"华东医药:拟现金要约收购海外医美公司,协同宁波子公司打造医美业务",广发证券
3206,2018-09-17,"医药股中长期投资价值被看好 当前""追涨杀跌""已成风",新浪
3207,2018-09-17,8月机构频频出动：百亿私募调研次数环比增3倍,每日经济新闻
3208,2018-09-16,多家上市药企回应药品带量集中采购 景峰医药称这是一把双刃剑,证券日报
3209,2018-09-16,机构调研瞄准蓝筹价值标的 6只个股被机构联袂推荐,证券日报
3210,2018-09-15,市场渐成红海 华东医药拟15亿元收购亏损公司加码医美,中国经营报
3211,2018-09-15,华东医药14.9亿元收购英医美公司Sinclair,亿邦动力
3212,2018-09-15,全球股市普涨A 股为何白马也失蹄？,金融投资报
3213,2018-09-15,"多家药企回应""带量采购"" 未来仿制药价格或走低",中证网
3214,2018-09-14,"华东医药:工业板块高增长,研发推进顺利",正点财经
3215,2018-09-14,医药股调整明显 公募基金“受伤”,中证网
3216,2018-09-14,多家上市药企回应“药品带量采购”对公司影响情况,e公司
3217,2018-09-14,【兴业定量任瞳团队】基金经理揭秘系列之八：嘉实基金齐海滔,XYQUANT
3218,2018-09-14,医保动态跟踪系列——药品带量集采全国试点：短期阵痛，中长期加速产业升级,申万宏源研究
3219,2018-09-14,医美市场现“搅局者”：阿里健康联手艾尔建打造服务标准,证券日报
3220,2018-09-13,深港通十大成交活跃股排名（9月13日）,Wind
3221,2018-09-13,杠杆资金大幅加仓强势补跌股，释放一明显信号,Wind
3222,2018-09-13,白马股跌落“神坛”方是黎明前的黑暗,巨丰财经
3223,2018-09-13,"华东医药半年报点评:业绩符合预期,医药工业增长强劲",正点财经
3224,2018-09-13,华东医药高开低走重挫5.05%报38.93元 成交4.88亿元,腾讯网
3225,2018-09-13,医药股再度跳水 创业板回调翻绿,证券时报网
3226,2018-09-13,【公司跟踪】医药李平祝团队 华东医药（000963）中报跟踪：积极转型创新型药企的综合性龙头,中国银河证券研究
3227,2018-09-13,道达投资手记：蓝筹白马补跌 调整进入尾声？,每日经济新闻
3228,2018-09-13,大绩优海康威视逼近跌停！半年蒸发1600亿，哪些资金在倒腾？超四成是外资,和讯
3229,2018-09-13,百亿私募调研猛增两倍，科技消费受关注,中证报
3230,2018-09-13,百亿私募调研猛增两倍 科技消费板块备受关注,中证报
3231,2018-09-13,郑眼看盘：股指持续下挫 强势股轮流补跌,每日经济新闻
3232,2018-09-12,【收市点评】指数延续弱市 维持观望策略,兴业证券兴e通
3233,2018-09-12,蓝筹白马补跌 调整进入尾声？——道达投资手记,每日经济新闻
3234,2018-09-12,带量采购清单重挫医药股 恩华药业跌停,中证网
3235,2018-09-12,A股上演疯狂“萝卜蹲”：白马股全线重挫 连续下跌,新浪
3236,2018-09-12,【收盘点评】白马股砸盘，三大指数再创新低,云掌财经
3237,2018-09-12,老艾侃股：蓝筹砸盘为哪般？,新浪
3238,2018-09-12,十大博客看后市：逢调即吸别等大涨再追,新浪
3239,2018-09-12,【超级大单】 09月12日 8只个股特大单净流入超亿元,每日经济新闻
3240,2018-09-12,【平安重点】行业专题报告*生物医药*2018Q2样本医院增速持续回暖，医保目录调整品种加速放量*强于大市,平安研究
3241,2018-09-12,平安研报20180912,平安研究
3242,2018-09-12,仿制药概念遭遇重挫 消息称第一批带量采购清单公布,证券时报网
3243,2018-09-12,白马股全线杀跌 大华股份等跌停海康威视大跌逾9%,金融界
3244,2018-09-12,沪指午后拉升走高后回落 军工板块表现强势,第一财经
3245,2018-09-12,医药板块表现疲软 恩华药业跌停,每经网
3246,2018-09-12,白马股杀跌 大华股份、海康威视跌近8%,证券时报网
3247,2018-09-12,【盘中动态】白马股全线杀跌 最后一跌？,每日经济新闻
3248,2018-09-12,白马股集体杀跌,e公司
3249,2018-09-12,华东医药午后异动跳水6.03%报41.12元 成交4.1亿元,腾讯网
3250,2018-09-12,山西证券：两市反弹无力 震荡格局延续,山西证券
3251,2018-09-12,29股获券商买入评级 保利地产目标涨幅达77%,Wind
3252,2018-09-12,盘前有料｜腾讯连续三日回购股份 2只新股今日申购,证券时报网
3253,2018-09-12,"生物医药行业一致性评价动态跟踪报告:“289品种”面临生死劫,“1+3”格局加速行业洗牌",平安证券
3254,2018-09-11,QFII扎堆调研华东医药 他们的关注焦点到底是什么？,每日经济新闻
3255,2018-09-11,社保基金已经赚万亿人民币 青睐医药生物等六行业,新浪
3256,2018-09-11,医药生物2018年中报总结既9月投资策略：价值渐显，适度乐观,国信研究
3257,2018-09-11,社保基金长期重仓股名单曝光，连续五年坚守24只个股,证券日报
3258,2018-09-11,社保基金长期重仓股名单曝光 连续五年坚守24只个股,证券日报
3259,2018-09-11,海外机构调研75家公司 三季报业绩预喜是主要特征,证券日报
3260,2018-09-11,医药生物行业周报:继续布局绩优龙头及创新标的,浙商证券
3261,2018-09-10,8月医药大事件之榜单篇：特色排行榜增多，更具参考价值,制药网
3262,2018-09-07,医药行业：行业持续稳健增长分化明显强者恒强,顶尖财经网
3263,2018-09-07,6家药企亚洲最强,医药地方台
3264,2018-09-06,【数据揭秘】09月05日 融资客最看好的前20只个股,每日经济新闻
3265,2018-09-06,三季度以来机构“摸底”609股偏爱电子化工生物医药三行业,顶尖财经网
3266,2018-09-06,"医药生物行业周报:行业逐步趋稳,布局绩优及细分行业龙头",浙商证券
3267,2018-09-05,这里有一份透露投资动向的半年报 请查收！,中金在线
3268,2018-09-05,"华东医药公告点评:拟收购Sinclair医美公司,国际化布局再进一步",光大证券
3269,2018-09-05,"医药生物行业周报:板块业绩高增长,短期关注超跌与绩优股",华安证券
3270,2018-09-04,处方药压力渐显，非药景气依旧｜【光大医药·2018H1总结】,医心医意要健康
3271,2018-09-04,医药行业半年报见喜 繁荣后存忧,医药网
3272,2018-09-04,招商证券：医药行业维持较高景气 关注优质白马及高成长个股,证券时报网
3273,2018-09-04,机构动向：外资减消费加周期 私募在“吃面”,网易
3274,2018-09-04,MSCI中国指数新加入10只成分股 蓝筹股投资价值有望凸显,广州日报
3275,2018-09-03,医疗保健：聚焦创新和消费主线 荐16股,西南证券
3276,2018-09-03,【天风医药】9月月报：中报季收官，震荡中寻找高防御性标的,思医辨药
3277,2018-09-03,多项政策护航医药行业 南华中证杭州湾区ETF顺势推出,证券日报
3278,2018-09-02,华东医药拟收购英国医美公司，进军“颜值经济”,国际金融报
3279,2018-09-02,川财证券：成长板块景气跟踪之医药篇,川财证券
3280,2018-09-02,医疗保健：拥抱龙头 荐8股,中泰证券
3281,2018-09-01,"陷大公""买卖评级""漩涡 海王生物否认通过买卖调评级",中国经营报
3282,2018-09-01,医药行业 超级医保的新时代,红周刊
3283,2018-08-31,2018中国民营企业500强榜单公布！共有13家医药企业入围,制药网
3284,2018-08-31,290家生物医药公司实现营收7045亿元 超七成净利润增长,证券日报
3285,2018-08-30,8月30日券商晨会研报汇编,证券日报
3286,2018-08-30,华东医药拟14.9亿元并购英国公司,北京商报
3287,2018-08-30,"华东医药:拟14.9亿元收购Sinclair,加强医美领域布局",东吴证券
3288,2018-08-30,"华东医药:拟收购英国Sinclair公司,国际化并购再下一城",申万宏源
3289,2018-08-29,华东医药近15亿收购英国医美公司 布局伸向国际市场,经济观察网
3290,2018-08-29,早间公告：华东医药拟近15亿元要约收购英国医美企业Sinclair,e公司
3291,2018-08-29,早间公告：华东医药拟现金要约方式收购英国公司全部股份,Wind
3292,2018-08-29,兴证销售每日AH推荐-20180830,兴证销售每日精选
3293,2018-08-29,中报披露证金汇金最新动向 3视角透视152只增仓股升机,证券日报
3294,2018-08-28,上半年净利润超10亿！6家医药企业继续高歌猛进！,制药网
3295,2018-08-28,[推荐评级]医药行业周报：理性看待药监人事变化 积极布局估值切换行情,中财网
3296,2018-08-28,[增持评级]华东医药(000963)中报点评：工业持续亮眼 研发稳步推进,中财网
3297,2018-08-28,晨会聚焦180828：重点关注华东医药、中国海诚、汉得信息、南极电商、科锐国际、宋城演艺,国信研究
3298,2018-08-28,华东医药（000963）深度报告：慢病常青树，根深在华东,国信研究
3299,2018-08-28,【山证医药】医药生物行业周报（20180820-20180826）：中报发布高峰期，关注业绩稳健增长优质股,山西证券研究所
3300,2018-08-28,中证报头版：青睐制造业、偏爱大蓝筹，机构二季度布局路径隐现,中证报
3301,2018-08-27,[强于大市评级]医药生物行业研究周报：半年报披露进入最后“冲刺”阶段 紧跟“业绩”,中财网
3302,2018-08-27,医疗保健行业周报：建议继续加配医药板块,中财网
3303,2018-08-27,浙商早班车2018.08.27,浙商证券研究所
3304,2018-08-27,三因素支撑外资持续增配A股 最新调研曝光2大选股逻辑,证券日报
3305,2018-08-26,258家机构关注，几乎一半为私募！这家公司为啥这么火？,21世纪经济报道
3306,2018-08-26,【申万宏源医药闫天一团队】周报： 业绩为本 20180826,申万投资健康
3307,2018-08-24,多项政策护航医药行业南华中证杭州湾区ETF顺势推出,全景网
3308,2018-08-24,华东医药股价大涨5.03%,中金在线
3309,2018-08-24,华东医药午后异动拉升5.01%报46.15元 成交3.52亿元,腾讯网
3310,2018-08-24,华东医药2018年半年报来啦！营收大于150亿！！,药物一致性评价
3311,2018-08-24,"华东医药:工业板块增长靓丽,研发管线积极推进",申万宏源
3312,2018-08-23,长期看好这5家公司发展情况,中财网
3313,2018-08-23,龙头股仍受青睐 多只个股回调获加仓,金融投资报
3314,2018-08-23,[增持评级]华东医药(000963)中报点评：工业板块延续较快增速 商业板块下半年有望逐步回暖,中财网
3315,2018-08-23,广证恒生-融资融券日报-沪指下跌，两融下降-20180823,广证恒生策略研究
3316,2018-08-23,【华泰证券研究所】每日晨会启明星20180823,华泰证券研究所
3317,2018-08-23,【医药丨周小刚】华东医药(000963)：工业持续高增长，商业底部回暖在即；后续 研发稳步推进，创新转型势头强劲,方正证券研究
3318,2018-08-23,"华东医药:商业回暖,新医保调整助力工业提速",联讯证券
3319,2018-08-22,8月22日A股全天资金主力净流入、净流出前十大个股,中证网
3320,2018-08-22,【西南医药朱国广团队】华东医药（000963）业绩符合预期，工业增长仍然抢眼,国广有话说
3321,2018-08-22,[增持评级]华东医药(000963)半年报点评：业绩保持稳健增长 优质白马稳步前行,中财网
3322,2018-08-22,[买入-A评级]华东医药(000963)中报点评：业绩符合预期 工业业务快速增长 研发高投入预计公司未来三年在多领域迎收获,中财网
3323,2018-08-22,[买入评级]华东医药(000963)半年报点评：业绩符合预期 工业增长仍然抢眼,中财网
3324,2018-08-22,【华东医药】中报点评：工业保持较快增长，继续加码创新+国际化,医心医意要健康
3325,2018-08-22,[买入评级]华东医药(000963)中报点评：工业增长加速 大力推进研发,中财网
3326,2018-08-22,11家上市公司利好消息 今日待检,中财网
