,2021-12-31,全球新冠“疫苗+特效药”拼图完成：国产疫苗2021年供应近50亿剂,Wind
2631,2018-05-03,一针疫苗撬动板块！众多上市公司加快疫苗国产化进程,顶尖财经网
2632,2018-05-03,创新研发是医药行业主旋律 13家药企研发投入额同比翻倍,21世纪经济报道
2633,2018-04-28,"康泰生物:四联苗销量超预期,公司步入业绩爆发期",西南证券
2634,2018-04-27,生物制品行业周报:关注一季报业绩超预期个股,渤海证券
2635,2018-04-26,生物疫苗龙头企业纷纷晒业绩 这些个股被券商“强推”,e公司
2636,2018-04-26,数据王：21只个股逆势创出历史新高 医药股占据一半,巨丰财经
2637,2018-04-25,康泰生物：年报净利同比增长110% 拟10转3送2派1.2元,金融界
2638,2018-04-24,康泰生物一季度实现归母净利1.1亿元 同比增长近3倍,中证网
2639,2018-04-24,康泰生物：2017年净利润同比增149%，拟10转3送2派1.2元,Wind
2640,2018-04-24,康泰生物：一季度净利增长近3倍 年报拟10转3送2派1.2,e公司
2641,2018-04-24,康泰生物：一季度净利润同比增290.61%,Wind
2642,2018-04-24,医疗保健：港股新规推动创新医药公司上市 荐10股,中银国际
2643,2018-04-24,基金一季末持仓大起底 “新宠”300只最爱优质成长股,证券日报
2644,2018-04-23,[增持评级]医药生物行业周报：在整体市场调整中建议积极关注医药板块的优质公司,中财网
2645,2018-04-23,[强于大市评级]医药行业周报：市场波动首选医药 重点推荐乐普医疗、恒瑞医药等,中财网
2646,2018-04-23,[强于大市评级]医药生物行业研究周报：板块估值持续消化 抓住成长股机遇,中财网
2647,2018-04-18,[推荐评级]医药生物行业深度研究：从批签发数据看国内疫苗行业变迁 重磅品种有望驱动行业快速发展(行业篇),中财网
2648,2018-04-17,国务院出台鼓励政策支持优质仿制药 4股总动员,证券之星
2649,2018-04-17,[买入评级]医药生物行业投资策略：进口抗癌药关税政策无需过度放大 依然看好国内创新药企业,中财网
2650,2018-04-17,"医药生物行业周报:“互联网+医疗健康”措施确定,覆盖医疗多方市场",山西证券
2651,2018-04-16,[增持评级]医药生物行业周报：市场调整是医药板块逐步布局的好时机,中财网
2652,2018-04-12,[看好评级]生物制品行业周报：把握业绩主线 精选优质个股,中财网
2653,2018-04-11,[增持评级]医药板块2018年一季报业绩前瞻：高景气细分领域延续良好增长,中财网
2654,2018-04-09,[买入评级]深度*行业*医药行业周报：国务院出台政策支持优质仿制药 将加快进口替代,中财网
2655,2018-04-09,[强于大市评级]医药生物行业研究周报：医药配置价值仍在 细分龙头贯穿始终,中财网
2656,2018-04-09,508家上市公司一季报业绩预喜，机构调研瞄准三大主题,中证报
2657,2018-04-08,医药生物行业周报：国办出台政策 优质仿制药企长期趋势向好,中财网
2658,2018-04-04,绩优+创新！医药行业妖股频出，这两点值得一看,--
2659,2018-04-04,[增持评级]康泰生物(300601)公司点评：一季度业绩预告超预期 四联苗持续高增长,中财网
2660,2018-04-04,医药健康行业周报：海阔凭鱼跃 天高任鸟飞,中财网
2661,2018-04-04,[买入评级]康泰生物(300601)公司点评：业绩超预期 逻辑&市值快速兑现,中财网
2662,2018-04-04,医药生物行业日报：安徽发布医保目录整合方案,中财网
2663,2018-04-03,[强于大市评级]深度*行业*医药行业周报：溢价率处于13百分位 加配创新药械/服务/连锁药店,中财网
2664,2018-04-03,四联苗替代效果显现 康泰生物一季度净利预增255%—327%,中证网
2665,2018-04-03,4月3日午间公告:康泰生物一季度业绩预增255%—327%,中证网
2666,2018-04-03,午间公告：中国宝安出售股权预计获3.4亿收益,腾讯网
2667,2018-04-03,午间公告：云海金属子公司发生安全事故致3人死亡,Wind
2668,2018-04-03,[强于大市评级]医药行业周报：医药指数持续创新高 把握医药结构化牛市,中财网
2669,2018-04-03,[强于大市评级]医药生物行业投资策略：从工业数据窥见医药行业配置意义与投资价值,中财网
2670,2018-04-02,疫苗行业季报：重点关注联合疫苗、多价结合疫苗和专科特色疫苗,中财网
2671,2018-04-02,阳春三月 机构调研路径孕育两“生机”,中证报
2672,2018-04-01,3月机构密集调研293家上市公司：电子、计算机等行业关注度依旧较高,--
2673,2018-03-29,深交所启动新版证券上市协议签署工作,深交所
2674,2018-03-27,[买入评级]医药生物行业投资策略：部委调整 明确医保医疗医药三方职责,中财网
2675,2018-03-26,[增持评级]医药生物行业周报：深化审评审批改革卓有成效 资本助力创新发展,中财网
2676,2018-03-26,医疗保健：生物科技带动板块热度持续上升 荐10股,和讯
2677,2018-03-24,康泰生物：规模产业化具有较大难度 竞争优势浮现,财富动力网
2678,2018-03-23,医药生物行业周报:国务院部门调整彰显医改决心,中投证券网
2679,2018-03-21,[买入评级]康泰生物(300601)：重磅产品陆续上市 业绩未来5年CAGR有望超50%,中财网
2680,2018-03-21,医药行业：科技创新才是医药行业发展的主驱动力,金融界
2681,2018-03-21,【晨会聚焦】如何理解医药板块行情,中泰证券研究所
2682,2018-03-21,【浙商医药】行业点评：行业拐点元年，创新提速，强者恒强,浙商证券研究所
2683,2018-03-21,浙商早班车2018.03.21,浙商证券研究所
2684,2018-03-20,[强于大市评级]2月疫苗批签发数据跟踪：细节波动 总体平稳,中财网
2685,2018-03-20,32只中小创股创近一年新高 业绩大增的有这些（名单）,证券时报
2686,2018-03-19,[强于大市评级]医药生物行业研究周报：医药部委体系调整 改革箭在弦上,中财网
2687,2018-03-19,【今日提示】康泰转债今日上市,Wind
2688,2018-03-19,创业板大涨引机构扎堆调研公私募齐看重4只创业板公司,证券日报
2689,2018-03-17,基金上半月调研106股 偏爱电子等四大行业,投资快报
2690,2018-03-16,康泰生物今日大宗交易成交50万股，成交价49.5元折价8.16%,Wind
2691,2018-03-16,康泰生物：直销渠道的成熟 销售费用有望下降,财富动力网
2692,2018-03-16,康泰生物：公司四联苗增长可期，重磅产品将陆续上市,Wind
2693,2018-03-16,医药股“闷声发财”擒消费升级方得奇兵,中证网
2694,2018-03-16,医药生物行业:看好创新药与一致性评价领域龙头白马,中投证券网
2695,2018-03-15,A股共发生56宗大宗交易成交13.53亿元(3月15日),Wind
2696,2018-03-15,近期46公司创历史新高 中小创占比多医药股最强,投资快报
2697,2018-03-15,多公司创新高 中小创医药股占比多,投资快报
2698,2018-03-14,康泰生物回购注销部分首次授予限制性股票2万股,中证网
2699,2018-03-13,疫苗重磅品种轮番上市 三大药企狂赚超10亿,米内网
2700,2018-03-13,【晨会聚焦】创新药进入兑现年；关注维生素涨价相关标的,中泰证券研究所
2701,2018-03-13,【医药*全铭团队】坚定看好医药行业的向上拐点机会，建议增配医药,东吴研究所
2702,2018-03-12,[强于大市评级]深度*行业*医药行业周报：每一次估值切换都是价值发现之旅,中财网
2703,2018-03-09,康泰生物：预计今明两年是公司研发投入的高峰期,e公司
2704,2018-03-07,[中性评级]医药生物行业2月月报：关注业绩超预期个股,中财网
2705,2018-03-06,[中性评级]深度*行业*医药行业周报：创业板回暖 建议加大中小市值配置,中财网
2706,2018-03-06,"《创新大牛市》行业篇之新型疫苗深度报告:生命至上,预防第一",证券之星
2707,2018-03-05,[增持评级]医药生物行业周报：无论大小 增速和未来为王,中财网
2708,2018-03-05,[强于大市评级]医药生物行业投资策略：年报密集期 精选业绩预期强烈估值合理的细分龙头,中财网
2709,2018-03-05,[强于大市评级]医药生物行业研究周报：擒“消费升级” 方得奇兵,中财网
2710,2018-03-05,[买入评级]医药生物行业跟踪：疫苗行业批签发分析 关注疫苗新品种,中财网
2711,2018-03-05,随机构脚步 找寻“独角兽”潜质股,新快报
2712,2018-03-05,多家疫苗类公司2017年业绩增长迅猛,中证报
2713,2018-03-05,康泰生物:研发管线突出的二类疫苗企业,证券之星
2714,2018-03-02,[领先大市-B评级]医药行业2017年业绩前瞻：整体增长稳健 重点把握业绩优质龙头股,中财网
2715,2018-03-01,[看好评级]生物制品行业周报：把握业绩主线 精选优质个股,中财网
2716,2018-03-01,康泰生物：加大销售推广力度 提升四联苗的覆盖率,财富动力网
2717,2018-02-28,【医药|杜佐远团队太平洋证券】康泰生物（300601）：最强技术，最大空间,太平洋证券研究
2718,2018-02-27,晚间重要公告2018年2月27日星期二,--
2719,2018-02-26,[强于大市评级]疫苗批签发数据跟踪：总体稳定 局部有细微变化,中财网
2720,2018-02-22,"医药生物行业周报:看好估值合理的子行业龙头,重点推荐恒瑞医药、长春高新、美年健康等",西南证券
2721,2018-02-12,康泰生物：积极布局直销队伍 狂犬疫苗定价引关注,财富动力网
2722,2018-02-11,康泰生物：13价肺炎疫苗预计明年申报生产批件,Wind
2723,2018-02-09,2月9日有84家公司获重要股东增减持 汉钟精机已被连续增持78次,Wind
2724,2018-02-07,一财研选｜国家坚定推进，大幅调整的这个板块将现买入良机！,第一财经
2725,2018-02-07,【晨会聚焦】寻找下跌中的机会,中泰证券研究所
2726,2018-02-07,【医药】江琦、赵磊（联系人）：2017年疫苗批签发数据专题研究报告：重磅产品陆续获得批签发，行业进入大品种时代-20180206,中泰证券研究所
2727,2018-02-07,A股头条：6家首发上会4家通过 美股上演过山车行情,金融界
2728,2018-02-04,康泰生物可转债中签号出炉 共12.38万个,e公司
2729,2018-02-04,多家公司披露年报数据，这些投资机会最靠谱,第一财经
2730,2018-02-02,下周383亿市值限售股解禁，环比减少近四成,Wind
2731,2018-02-02,疫苗市场复苏 康泰生物业绩亮眼,红周刊
2732,2018-02-02,康泰生物：直销团队的逐步建立 未来疫苗的发展趋势浮现,财富动力网
2733,2018-02-01,康泰生物可转债网上申购中签率为0.02584%,中证报
2734,2018-02-01,康泰生物：经过多年投入和积累 已建议有竞争力的疫苗研发队伍,财富动力网
2735,2018-02-01,【提示】康泰转债今日申购,Wind
2736,2018-01-31,[路演]康泰生物：去年疫苗行业已恢复 公司已进入快速发展时期,全景网
2737,2018-01-31,[路演]康泰生物：预计今年完成十三价肺炎疫苗临床试验,全景网
2738,2018-01-31,[路演]康泰生物：预计今年底开始搬迁深圳生产基地,全景网
2739,2018-01-31,[路演]康泰生物：一类苗保持较高的市场占有率,全景网
2740,2018-01-31,【国信转债】康泰转债申购价值分析：疫苗业务高增，成长性可期,国信固收研究
2741,2018-01-31,春节前64家公司限售股解禁，市值近800亿元,Wind
2742,2018-01-31,春节前64家公司限售股解禁 市值近800亿元,证券时报
2743,2018-01-31,低流通市值，适度参与 | 康泰转债发行定价及申购建议,债市覃谈
2744,2018-01-30,康泰转债2月1日网上申购 康泰转债申购价值分析,股城网
2745,2018-01-30,【提示】康泰转债今日申购,Wind
2746,2018-01-29,"医药行业周报:看好创新药、供给侧改革、消费升级,重点推荐智飞生物、鲁抗医药、片仔癀等",西南证券
2747,2018-01-29,"医药行业周报:年报业绩预告陆续披露,整体业绩增速稳定",开源证券
2748,2018-01-25,生物制品行业周报:北京可开始预约接种4价宫颈癌疫苗,渤海证券
2749,2018-01-24,420只股短线走稳 站上五日均线,证券时报网
2750,2018-01-24,医疗保健：北京可开始预约接种4价宫颈癌疫苗 荐4股,渤海证券
2751,2018-01-22,康泰生物收到《药物临床试验批件》,中证报
2752,2018-01-22,五大券商周二看好6板块41股,证券之星
2753,2018-01-21,【华创医药周报201804】关注质优成长潜力股,华创医药组公众平台
2754,2018-01-17,康泰生物（300601）：补全腮腺炎后，公司将成可研发麻腮风,信达证券上海
2755,2018-01-17,盘点2017年度A股十大牛股 寒锐钴业年度涨幅近1794%,中金网
2756,2018-01-16,康泰生物2017年度业绩同比增长152%,中证报
2757,2018-01-16,康泰生物发布年度业绩快报 净利润同比增长逾1.5倍,股城网
2758,2018-01-16,康泰生物：行业亟待升级 公司技术实力雄厚,西南证券
2759,2018-01-16,早间公告：康泰生物2017年度净利增长152%,Wind
2760,2018-01-16,早间公告：康泰生物2017年度净利增长152%；多氟多定增过会,e公司
2761,2018-01-15,康泰生物：全资子公司签署生产许可协议,Wind
2762,2018-01-15,康泰生物：公司将成可研发麻腮风 买入评级,西南证券
2763,2018-01-12,次新股的独角戏 寒锐钴业1214.95%涨幅足够吸睛,投资时报
2764,2018-01-09,多个省份启动按病种收费 概念股腾飞在即,证券之星
2765,2018-01-08,机会宝2017年度大数据榜单出炉，透视A股赚钱基因：近20只股票涨幅翻番，最猛涨幅近9倍！,中国基金报
2766,2018-01-08,"018年1月份医药投资策略:医药产业进入大时代,创新驱动行业发展",中国网
2767,2018-01-08,医药行业周报：疫苗行业景气度高涨重点推荐智飞生物、康泰生物等,中财网
2768,2018-01-03,生物制品行业点评：生物制品批签发管理办法修订利于行业规范发展,中财网
