,2021-12-31,又一家机器人公司被分拆筹备上市，今年营收或突破20亿,Ofweek
4551,2018-02-09,智慧城市主题借创业板反弹崛起 智慧城市概念股一览,证券日报
4552,2018-02-09,智慧城市主题借创业板反弹崛起 6只绩优股迎机遇,证券日报
4553,2018-02-09,业绩猛增推升人工智能板块热度 6只概念股吸金逾8亿,证券日报
4554,2018-02-08,海康威视总经理胡扬忠投资康恩贝,e公司
4555,2018-02-08,7亿资金缓步流入 主力资金抢筹五大板块,证券之星
4556,2018-02-08,巨丰资金流向：市场分化格局延续 创业板继续强反弹,巨丰财经
4557,2018-02-08,2017年沪深A股人工智能企业专利状况分析,中国财经网
4558,2018-02-08,重庆打造2000亿级智能产业群，人工智能加速发展,第一财经
4559,2018-02-08,震荡回调中机构密集调研 六股望率先发力,证券日报
4560,2018-02-06,[看好评级]计算机行业周报：注意高比例股权质押的风险,中财网
4561,2018-02-06,AI芯片风口背后：“拿来”主义盛行，代工贴牌也能做,新浪
4562,2018-02-06,"计算机行业:稳健为主择机布局,关注白马及成长确定品种",国联证券
4563,2018-02-05,海康威视获机构扎堆调研，透露旗下多款创新产品进展喜人,Wind
4564,2018-02-05,[买入评级]计算机行业研究月报：自动驾驶大放异彩 智能网联势在必行,中财网
4565,2018-02-05,2018年1月份限售股减持和增持情况分析:减持环比增加一成多、增持减少两成多,正点财经
4566,2018-02-05,【华泰证券研究所】每日晨会启明星20180205,华泰证券研究所
4567,2018-02-05,北上资金加速“买A” 海康威视尤获青睐,证券时报
4568,2018-02-05,"电子行业周报:iPhone一季度ASP和销量双提升,优选低估值苹果供应商",光大证券
4569,2018-02-04,A股一震荡你就跑了？北上资金却在集中抄底这些公司,--
4570,2018-02-04,市场下跌机构去哪儿？大华股份海康威视获扎堆调研,e公司
4571,2018-02-04,“聪明资金”抄底！北上资金连续三周成交破千亿，中小创获逆势加仓(附股),e公司
4572,2018-02-04,1月二级市场增减持简析：聚焦“实力派”增持,红周刊
4573,2018-02-03,92亿净资金流入 五大板块成资金热捧标的,证券之星
4574,2018-02-03,1月份减持市值环比增加 海康威视排名第一,证券时报网
4575,2018-02-02,成交规模缩水，高折价增多——一月份大宗交易市场分析,红周刊
4576,2018-02-02,1月大宗交易成交额环比下降 频现“白马”身影,深圳商报
4577,2018-02-01,你以为聪明钱在逃顶，其实他们正在抄底这些个股,--
4578,2018-02-01,中小板2017年业绩继续稳定增长 展现良好发展态势,深交所
4579,2018-02-01,半导体、电子设备：苹果HOMEPOD已开放预定 荐11股,中信建投
4580,2018-02-01,盘点2017年基金擒牛榜 有22只基金捉住12倍牛股,网易
4581,2018-02-01,深交所：2017年创业板业绩平稳 中小板稳定增长,第一财经
4582,2018-01-31,[看好评级]计算机行业周报：继续推荐直播问答开启的云服务投资机会,中财网
4583,2018-01-31,[买入评级]计算机行业研究周报：2017Q4板块机构持仓持续下降 确定性和核心竞争力是关键,中财网
4584,2018-01-31,AI安防芯片，华为、富瀚微、中星微和那些国外巨头同台博弈,维库电子市场
4585,2018-01-31,北上资金扩围加码细分龙头，减持部分大消费股,Wind
4586,2018-01-30,工信部将制定超高清视频产业发展行动计划，多家公司提前布局,Wind
4587,2018-01-30,沪指冲高回落要变天？多家机构称仍将上行,金融界
4588,2018-01-30,海康威视7年涨逾11倍 AI新业务能否撑起3600亿市值,第一财经日报
4589,2018-01-29,又是巨额减持又是“断头斩”，为啥他们说白马蓝筹还是可以买？,中证报
4590,2018-01-29,海康威视高管减持49亿，17年前投资245万如今变648亿增值2万倍,网易
4591,2018-01-29,白马股高处不胜寒，四招洞悉主力出逃先兆,--
4592,2018-01-29,人工智能时代 AI芯片加速向安防渗透,工业电器网
4593,2018-01-29,海康威视发布2018网络安全白皮书,Ofweek
4594,2018-01-29,中国“千里眼”帮非洲看家护院,经济日报
4595,2018-01-29,“收割”海康威视 龚虹嘉夫妇累计减持超百亿,新京报
4596,2018-01-28,电子板块调整到位整体受关注 五股望率先发力,中证报
4597,2018-01-27,基金2017年第四季度投资偏好解密 配置重心围绕家电等五行业,证券日报
4598,2018-01-26,【华泰证券研究所】每日晨会启明星20180126,华泰证券研究所
4599,2018-01-26,应用领域遍地开花 光学镜头市场发展空间大,中证报
4600,2018-01-26,三类股票难入公募基金“法眼”：透明度低、缺乏券商研报关注、交投冷清,--
4601,2018-01-26,年技术投入10亿美元 UPS加码智能物流,21世纪经济报道
4602,2018-01-25,海康威视：总经理大额增持显信心 关注行业芯片进展,华泰证券
4603,2018-01-24,1月24日有29家公司获重要股东增减持 易联众已被连续增持26次,Wind
4604,2018-01-24,厦华电子拟16亿收购福光股份,每日经济新闻
4605,2018-01-24,上午尾盘资金最青睐个股揭秘,证券时报网
4606,2018-01-24,海能达：未来PDT网络的建设延伸到乡镇级 市场规模将进一步扩大,财富动力网
4607,2018-01-24,创业板大涨突破1800点 13只成长龙头股或迎“升”机,证券日报
4608,2018-01-24,人工智能加速和实体经济融合，率先布局企业受益,第一财经
4609,2018-01-24,年内逾300亿北上资金进场 13只成长龙头股或迎升机,证券日报
4610,2018-01-23,海康威视副董事长龚虹嘉连续两日减持 套现近49亿,e公司
4611,2018-01-23,海康威视逆袭只是“一步登天”？且看这16年是怎样砥砺前行的,维库电子市场
4612,2018-01-23,智能机器行业喜迎政策红包 五股绝佳布局良机,证券日报
4613,2018-01-23,杭州海康威视数字技术股份有限公司简式权益变动报告书,证券时报
4614,2018-01-22,海康威视副董事长龚虹嘉大宗交易套现近43亿,Wind
4615,2018-01-22,沪股通净买入贵州茅台超5亿元，中国建筑遭卖出,Wind
4616,2018-01-22,海康威视：副董事长龚虹嘉大宗交易套现近43亿,e公司
4617,2018-01-22,深交所直接融资规模稳步提升 服务实体经济能力迈上新台阶,深交所
4618,2018-01-22,公募2017年整体盈利达5600亿，中国平安获657只基金重仓,新浪
4619,2018-01-22,海康威视现9.64亿元大宗交易 折价近10%,证券时报网
4620,2018-01-22,海康威视发布网络安全白皮书 关乎每一个时代的参与者,金融界
4621,2018-01-22,半导体、电子设备：看好绕线式无线充电推广 荐11股,中信建投
4622,2018-01-22,信息科技：区块链热度之下隐患犹存 荐3股,银河证券
4623,2018-01-22,海康威视发布2018网络安全白皮书,北极星智电
4624,2018-01-22,半导体、电子设备：台积电与ASML及南亚Q4法说会解读 荐29股,中泰证券
4625,2018-01-22,海通证券晨会纪要-180122,海通证券
4626,2018-01-21,周末要闻2018年1月21日星期日,--
4627,2018-01-21,信息科技：直播问答开启云服务增长新空间 荐4股,东兴证券
4628,2018-01-21,红刊绩优指数之高增长的电子行业,新浪
4629,2018-01-19,海康威视现逾72亿元大宗交易 折价约7%,北京商报网
4630,2018-01-19,建设平安之城 西安市与海康威视签订公共安全项目,和讯
4631,2018-01-19,海康威视现逾72亿元折价大宗交易，机构接盘12亿元,Wind
4632,2018-01-19,智能安防第一环：崛起的芯片,慧聪网
4633,2018-01-19,碧桂园将在顺德建新能源汽车小镇,广州日报
4634,2018-01-18,美国限制中俄企业业务 华为海康威视中枪,新浪
4635,2018-01-18,电子行业:CES2018精彩纷呈;重点关注智能音箱产业链,正点财经
4636,2018-01-18,人脸识别将嵌入银行开户流程，龙头企业享盛宴,第一财经
4637,2018-01-17,市场评论 | 沪指创指背道而驰，二八风格转换开启？,第一财经
4638,2018-01-17,【计算机】谢春生、陈倩卉（联系人）：驭见AI，技术变现回归产品--计算机行业2018年投资策略报告-20180116,中泰证券研究所
4639,2018-01-17,地产股为何成A股最牛板块 市场风格转换前关注龙头,重庆商报
4640,2018-01-16,杯弓蛇影？这次，美国官员把矛头指向了邓文迪,参考消息
4641,2018-01-16,信息科技：技术变现回归产品 荐3股,中泰证券
4642,2018-01-16,海康威视：与西安市签订公共安全视频监控建设联网应用PPP项目,e公司
4643,2018-01-16,海康威视与南瑞集团签署战略合作框架协议 实现互惠互利,北极星智电
4644,2018-01-16,2017年报业绩轮廓显露，27家增长超100%可提前确定,--
4645,2018-01-16,【中信建投策略】陆股通年后首次净流出--1月第3周流动性观察,中信建投
4646,2018-01-16,科大讯飞：两种估值体系的角力,格隆汇
4647,2018-01-16,银河证券晨会纪要-180116,银河证券
4648,2018-01-15,"计算机行业:当我们在谈论CES时,我们谈论什么?",中国网
4649,2018-01-15,美军基地拆除中国产摄像头 美媒称担忧被中国监控,参考消息
4650,2018-01-15,半导体、电子设备：边缘计算崛起 荐54股,中泰证券
4651,2018-01-15,沪指喜现“十一连阳”机构布局忙，215家被调研公司显现三大特征,Wind
4652,2018-01-14,千亿市值后科大讯飞会走向何方,搜狐
4653,2018-01-14,周末要闻2018年1月14日星期日,--
4654,2018-01-14,2017年报披露拉开帷幕 这些投资机会最靠谱,第一财经日报
4655,2018-01-12,巨丰资金流向：沪市缩量反弹 绩优股再受资金青睐,巨丰财经
4656,2018-01-12,南瑞集团与海康威视签署战略合作协议 强强联合迎来技术跃升,搜狐
4657,2018-01-11,解密81家市值超千亿公司，后市多少能挺住？,第一财经
4658,2018-01-11,海康威视现超3亿元大宗交易,每经网
4659,2018-01-11,早有布局?安防巨头海康威视想要打造自己的AI芯片,DoNews
4660,2018-01-11,A股孕育着三大利好！ 天量资金涌入10只个股,中证报
4661,2018-01-11,外资北上扫货，影响A股定价逻辑,Wind
4662,2018-01-10,早盘主力资金净流入前50只个股(1月10日）,金投网
4663,2018-01-10,"计算机行业月度报告:行业平稳发展,关注细分行业龙头",中国网
4664,2018-01-08,一财研选｜智能驾驶发展时间表出台，哪些细分领域最受益？,第一财经日报
4665,2018-01-08,2018科技金融展望：区块链/支付/保险/供应链金融等,中财网
4666,2018-01-08,"计算机行业周报:英特尔曝巨大安全漏洞,关注自主可控及信息安全",中国网
4667,2018-01-08,智能汽车创新发展战略出炉 六股蓄势待发,中证报
4668,2018-01-08,A股新年首周开门红，三路资金抢筹初显机构布局大战略,Wind
4669,2018-01-06,王亚伟调研动向曝光：电子机械设备股热度提升,新浪
4670,2018-01-06,华为邀您参加2018中国（昆明）东南亚南亚安防展,证券之星
4671,2018-01-06,北上资金节后加码A股 净流入逾145亿钟情明星白马股,新浪
4672,2018-01-05,下周557亿市值限售股解禁，环比减少33.46%,Wind
4673,2018-01-05,[数说]A股套现榜：1450股遭减持 何享健等8人套现超10亿,金融界
4674,2018-01-05,境外科技股涨势如虹 A股科技股难有整体性机会,深圳商报
4675,2018-01-05,英特尔CPU安全隐患带动芯片股反弹 ，光电子产业迎重磅利好,元器件交易网
4676,2018-01-04,中源协和90天“闭关修炼”结束 收购上海傲源两次失利后再出手,21世纪经济报道
4677,2018-01-04,中源协和第三度收购傲锐东源布局精准医疗 海康威视二股东龚虹嘉现身,e公司
4678,2018-01-04,58亿主力资金净流入最多的国家队概念股,金投网
4679,2018-01-04,海康威视现三笔大宗交易 遭机构卖出1.62亿元,e公司
4680,2018-01-04,[推荐评级]电子行业策略观点：18年需强中选强,中财网
4681,2018-01-04,电子元器件行业2018年度投资策略：智能化时代大幕开启,中财网
4682,2018-01-04,2018年白马股狂奔何处 消费升级最受关注,财富动力网
4683,2018-01-03,大宗交易泄密！突击卖股增多，高位白马现获利了结迹象,--
4684,2018-01-03,信息科技：从流量红利到技术红利荐4股,财信证券
4685,2018-01-03,计算机行业周报：2018产业最新变化在这里!安全、AI/AR等,中财网
4686,2018-01-03,计算机行业研究月报：智能网联汽车持续发酵AI芯片热度不减,中财网
4687,2018-01-03,这10股比茅台还牛！公募擒获9只，最多161只重仓,--
4688,2018-01-03,早评：去年十大牛股业绩骄人上证50开启新时代投资之路,中金在线
4689,2018-01-02,这10大牛股比茅台还牛！公募基金擒获9只，最多161只重仓,中国基金报
4690,2018-01-02,海康威视：实控人中国电子科技集团公司名称变更为“中国电子科技集团有限公司”,Wind
