,2021-12-31,电子行业研报：车规半导体空间足，国产替代提速【华西电子团队】,每经网
2411,2018-05-07,[增持评级]电子设备行业周报：工信部欢迎各企业投资大基金二期 存储器和化合物半导体为发展重点,中财网
2412,2018-05-04,巨丰资金流向：两市缩量窄幅调整 防御性品种受青睐,巨丰财经
2413,2018-05-04,芯片板块全面爆发，盈方微直线涨停,Wind
2414,2018-05-04,紫光将转型为集成电路投资平台，刁石京全面接手芯片业务,维库电子市场
2415,2018-05-04,紫光国芯13亿元融资获准投资者心念收购长江存储,顶尖财经网
2416,2018-05-04,电子行业卓越推:紫光国芯,信达证券
2417,2018-05-03,每日热点题材：投资机会全在这里！,巨丰财经
2418,2018-05-02,紫光国芯：4月27日融资余额为23.45亿元，较前一日骤降10.35%,Wind资讯
2419,2018-04-30,半导体、电子设备：国产存储器布局日渐成型,川财证券
2420,2018-04-28,紫光国芯2018年1季度实现营收5.16亿元 同比增长28.28%,中金在线
2421,2018-04-27,紫光国芯：证监会核准发行不超13亿元公司债券,Wind
2422,2018-04-27,集成电路概念股票紫光国芯：营收稳步增长,南方财富网
2423,2018-04-27,芯片国产化概念股集体跳水，国民技术跌停,Wind
2424,2018-04-27,623家公司超七成中报预喜 新经济领域公司业绩初现峥嵘,大众证券报
2425,2018-04-26,5G概念火热 通信设备龙头迎超配机会,中证报
2426,2018-04-26,国产芯片概念股再盘点之设计篇：两大龙头未上市，汇顶进前十,澎湃新闻
2427,2018-04-25,半年报预喜逾七成 进口替代带来成长新动力 10大概念股,中财网
2428,2018-04-25,继国民技术后，又一“中国芯片”大股东25亿增持，18年超紫光国芯,银行信息港
2429,2018-04-25,"计算机行业:超高规格网信会议推进网络强国,自主可控和网络安全重要性突显",证券之星
2430,2018-04-25,紫光国芯点评报告:业绩有望重回增长,万联证券
2431,2018-04-24,中国软件：国产替代的科技灵魂股,和讯
2432,2018-04-24,紫光国芯：积极寻求芯片设计领域的拓展机会,e公司
2433,2018-04-24,电子行业周报：BOE柔性OLED成功导入国产手机,中财网
2434,2018-04-24,"计算机行业网络强国系列报告:上兵伐谋,再论自主可控、网络强国",证券之星
2435,2018-04-23,巨丰早评：两大事件或刺激大盘企稳,巨丰财经
2436,2018-04-22,152只个股连续上涨3日或3日以上,Wind
2437,2018-04-20,沪深两市指数双双下挫 芯片概念股持续逆势走强,证券时报
2438,2018-04-20,紫光国芯：一季度净利润同比减11.31%,Wind
2439,2018-04-20,龙虎榜：一股获得4家营业部大笔买入 股价创两年新高,巨丰财经
2440,2018-04-20,乐视网再度涨停游资撤离 5游资近3亿追捧芯片概念股紫光国芯,和讯
2441,2018-04-20,紫光国芯龙虎榜数据(4月20日),Wind资讯
2442,2018-04-20,机构席位抛售汉得信息风华高科，深股通抢筹紫光国芯,Wind
2443,2018-04-20,巨丰资金流向：市场调整加剧市场分化 芯片概念股逆势活跃,巨丰财经
2444,2018-04-20,巨丰收评：二次探底打开低吸窗口,巨丰财经
2445,2018-04-19,4月19日有21家公司获重要股东增减持 坚瑞沃能已被连续减持32次,Wind
2446,2018-04-19,芯片国产化迫在眉睫 概念股站上风口,中金在线
2447,2018-04-19,一线游资追捧紫光国芯成都营业部青睐盈方微,顶尖财经网
2448,2018-04-19,巨丰早评：V型反转后仍有确认,巨丰财经
2449,2018-04-19,科技股成市场新宠游资扫货+机构抢筹+北上资金买入,顶尖财经网
2450,2018-04-18,【解盘论市】沪指3041点已然探底，后市波段行情看反攻,Wind
2451,2018-04-18,龙虎榜解密|关注！欢乐海岸有了新标的？5540.4万爆买紫光国芯,云掌财经
2452,2018-04-18,十大异动股点评：芯片国产替代引爆市场 紫光国芯受热捧,巨丰财经
2453,2018-04-18,数据王：中兴事件暴露产业短板 20只芯片股涨停,巨丰财经
2454,2018-04-18,紫光国芯强势封涨停 银河证券等大笔买入,网易
2455,2018-04-18,巨丰复盘：三大指数现V型反转 国产替代爆发涨停潮,巨丰财经
2456,2018-04-18,创业板指探底回升涨逾2%,红周刊
2457,2018-04-18,紫光国芯今日放量涨停 绍兴营业部买入1.14亿元,证券时报网
2458,2018-04-18,机构买入多只芯片股，紫光国芯现游资分歧,Wind
2459,2018-04-18,涨停板解密：芯片国产化主题全面爆发！（4月18日）,Wind
2460,2018-04-18,巨丰资金流向：两市强势反弹 15.6亿资金净流入软件服务板块,巨丰财经
2461,2018-04-18,涨停揭秘：两市探底回升 国产芯片迎涨停潮,巨丰财经
2462,2018-04-18,国产芯片概念股午后井喷,Wind
2463,2018-04-18,国产芯片题材爆发，兆日科技、国民技术涨停,Wind
2464,2018-04-18,紫光国芯领涨蓝宝石板块,证券之星
2465,2018-04-13,自主知识产权芯片有望年内量产 八股可关注,证券之星
2466,2018-04-13,社保与QFII同时重仓自主知识产权芯片 六股狂欢,证券日报
2467,2018-04-12,关于核准紫光国芯股份有限公司向合格投资者公开发行公司债券的批复,证监会
2468,2018-04-11,中国的集成电路产业需“变奏”了 11大概念股,中财网
2469,2018-04-10,【华泰电子】每日视角&投资组合（4月10日）,微信
2470,2018-04-10,赵伟国：紫光集团拟1000亿美元投资芯片产业,中证报
2471,2018-04-09,赵伟国辞去紫光旗下两上市公司董事长职务,股城网
2472,2018-04-09,紫光赵伟国的三星帝国梦！将全身心投入到国产芯片产业,搜狐
2473,2018-04-09,社保年报增滞涨持股（4月9日）,巨丰财经
2474,2018-04-09,[强于大市评级]一周半导体动向：“数据”推动半导体产业第三次产值提升/重视“入口型”芯片投资机会,中财网
2475,2018-04-09,赵伟国辞紫光系两公司董事长 紫光国芯盘中大跌超6%,新浪
2476,2018-04-09,赵伟国请辞紫光股份、紫光国芯董事长及董事职务,搜狐
2477,2018-04-08,[看好评级]集成电路2018年4月行业报告：行业整体表现强势 存储芯片价格微幅下滑,中财网
2478,2018-04-04,[路演]紫光国芯：二代身份证的市场占有率约为25%,全景网
2479,2018-04-04,[路演]紫光国芯：交通部标准一卡通芯片已在河北等省发放,全景网
2480,2018-04-03,[强于大市评级]电子制造行业研究周报：重视5G材料、声光电发展 抓住军工、半导体主线,中财网
2481,2018-04-03,[强于大市评级]一周半导体动向：以半导体产业技术发展方向变化维度解读“”集成电路“所得税税收政策”/讨论全球“”存储年“效应下的半导体设备投资,中财网
2482,2018-04-02,半导体、电子设备：集成电路迎来政策甜蜜期 荐11股,和讯
2483,2018-04-02,集成电路行业获政策优惠 六股绝佳布局良机,证券日报
2484,2018-04-02,"紫光国芯点评报告:业务结构调整,业绩现新增长点",万联证券
2485,2018-04-02,"紫光国芯:营收稳步增长,智能安全芯片重回快速发展轨道",信达证券
2486,2018-04-01,社保基金新进38股，滨江集团成新进数量最多个股,Wind
2487,2018-03-31,紫光集团投资120亿元布局公有云市场,Wind
2488,2018-03-30,紫光国芯今日大宗交易成交10万股，成交价52.15元折价-0.35%,Wind资讯
2489,2018-03-30,紫光国芯：交通部标准交通卡芯片已批量应用,Wind
2490,2018-03-30,紫光国芯：中美贸易摩擦目前无直接影响,中证网
2491,2018-03-30,[互动]紫光国芯：DDR4芯片年内会逐步推向市场,全景网
2492,2018-03-30,[互动]紫光国芯：交通部标准的交通卡芯片已实现批量应用,全景网
2493,2018-03-29,太平洋电子|每日公告20180329,刘翔电子研究
2494,2018-03-29,紫光国芯：2017年净利润同比减16.73%,Wind
2495,2018-03-28,两大新经济主线浮出水面，多路资金蜂拥买入,Wind
2496,2018-03-27,紫光集团多个高科技项目落地重庆 千亿紫光国芯集成电路公司成立,证券时报网
2497,2018-03-26,定了！第二三批“反关税”清单将至，这次动真格了……,--
2498,2018-03-26,[强于大市评级]一周半导体动向：从集成电路产业链分工看“中美贸易摩擦”下的国内行业机会/持续加推短中长期逻辑清晰的核心龙头,中财网
2499,2018-03-23,融资客最看好个股一览,证券时报
2500,2018-03-21,27只个股遭融资客疯狂扫货 已现牛股迹象（附表）,大众证券报
2501,2018-03-21,5G行业应用研讨会今召开 八股喜迎利好再爆发,证券之星
2502,2018-03-21,三月来融资客大买两类股,大众证券报
2503,2018-03-20,417亿资金争夺20股：主力资金重点出击9股(名单),新浪
2504,2018-03-20,两融余额小幅回升 紫光国芯等6股大受追捧,和讯
2505,2018-03-19,[强于大市评级]一周半导体动向：“数据”赋能半导体行业边际增长,中财网
2506,2018-03-19,巨丰资金流向：两市热点轮番上演 缩量反弹依旧延续,巨丰财经
2507,2018-03-19,半导体板块午后持续拉升，兆易创新冲击涨停,Wind
2508,2018-03-17,拥抱芯片科技红利关注龙头股 六股绝佳布局良机,中证报
2509,2018-03-16,477亿资金争夺20股：主力资金重点出击5股(名单),新浪
2510,2018-03-12,[买入评级]半导体行业专题报告：半导体景气周期持续 大国战略推动产业发展,中财网
2511,2018-03-12,资金追捧三类科创股，30只业绩翻番股被机构关注,证券日报
2512,2018-03-07,[买入评级]半导体行业点评报告：半导体景气周期持续 集成电路列入实体第一,中财网
2513,2018-03-06,[买入评级]半导体行业2月观点：从龙头17Q4财报看半导体行业变化 后智能手机时代关注新兴应用及技术变革,中财网
2514,2018-03-05,电子行业卓越推：紫光国芯(002049),中财网
2515,2018-03-05,巨丰资金流向：市场调整引分化 独角兽概念再走强,巨丰财经
2516,2018-03-05,半导体板块午后持续走强，深南电路迫近涨停,Wind
2517,2018-03-05,[强于大市评级]一周半导体动向：从产业发展本质属性推导半导体设备行业边际变化最高/以制造业为本的大国崛起下半导体核心资产再讨论,中财网
2518,2018-03-01,人工智能概念股主力资金净流量一览（3月1日）,证券时报网
2519,2018-03-01,芯片板块午后拉升，盈方微直线封板,Wind
2520,2018-02-28,[传闻求证]紫光国芯DDR4内存模组已量产并可长期供货？,全景网
2521,2018-02-27,谁导演了中小创的逆袭？以机构为代表的一些资金和外资买入,财经网
2522,2018-02-27,MWC2018亮相，5G成最大赢家，还有哪些干货？,--
2523,2018-02-27,紫光国芯2017年营收18.29亿 净利同比降16.51%,新浪
2524,2018-02-27,半导体、电子设备：把握MINILED元年的行业投资机会 荐5股,渤海证券
2525,2018-02-27,金股预测早间版：8股有望开启估值修复,巨丰财经
2526,2018-02-27,紫光国芯2017年营收同比增长28.94%,中证报
2527,2018-02-27,浙商早班车2018.02.27,浙商证券研究所
2528,2018-02-27,【浙商电子】半导体景气度向上，半导体板块全面上涨,浙商证券研究所
2529,2018-02-27,5G释放“科技机遇”芯片受资金青睐 六股走强,证券日报
2530,2018-02-27,5G释放“科技机遇” 10亿元资金拼抢4只芯片股,证券日报
2531,2018-02-27,"电子行业:库存调整近尾声,电子重步上升通道",国联证券
2532,2018-02-26,紫光国芯2017年净利润2.81亿元，同比下降16.51%,元器件交易网
2533,2018-02-26,紫光国芯：2017年净利润同比减16.51%（快报）,Wind
2534,2018-02-26,紫光国芯：2017年营收增29% 净利降16.5%,e公司
2535,2018-02-26,新兰德投顾沐阳：芯片涨停潮，大国重器再度崛起？,金融界
2536,2018-02-26,苹果与长江存储谈判 意味着中国存储芯片崛起了？,网易
2537,2018-02-26,中上协“2017年度最受投资者尊重的上市公司评选”入围名单揭晓,中上协
2538,2018-02-26,[互动]紫光国芯：DDR4芯片年内会逐步推向市场,全景网
2539,2018-02-26,"紫光国芯最新消息:增资紫光同创并建立成都研发中心,提升研发能力",南方财富网
2540,2018-02-26,"电子行业:国产半导体大势所趋,关注长线投资机会",东北证券
2541,2018-02-24,紫光集团：从“中国芯”到“云生态” 千亿规模玩大产业布局,Ofweek
2542,2018-02-23,紫光国芯、科大讯飞等龙头拉升芯片股、乐视网涨停封单很大!,银行信息港
2543,2018-02-23,13只股中线走稳 站上半年线,证券时报网
2544,2018-02-23,国产内存真的来了：紫光可提供DDR3、DDR4内存芯片,太平洋电脑网
2545,2018-02-23,近三十个交易日第二次资金净流入 个股谁最有戏？,中财网
2546,2018-02-22,十大异动股点评：雄安新区再或政策利好 冀东水泥强势封涨停,巨丰财经
2547,2018-02-22,2月22日A股龙虎榜揭秘，机构最青睐4股,--
2548,2018-02-22,【解盘论市】迎来开门红之后又当如何操作？,Wind
2549,2018-02-22,龙虎榜揭秘：敢死队大肆抢筹5股抛售6股 机构抛售2股,证券之星
2550,2018-02-22,机构席位卖出立思辰，买入绿盟科技闰土股份,Wind
2551,2018-02-22,紫光国芯龙虎榜数据(2月22日),Wind资讯
2552,2018-02-22,巨丰复盘：两市喜迎开门红 个股普涨红包行情如期而至,巨丰财经
2553,2018-02-22,巨丰资金流向：沪深缩量反弹迎开门红,巨丰财经
2554,2018-02-22,涨停揭秘：节后市场强势反弹 红包行情如期而至,巨丰财经
2555,2018-02-22,紫光国芯DDR4内存开始量产,金融界
2556,2018-02-22,国产芯片板块上扬 紫光国芯等2股涨停,证券之星
2557,2018-02-22,芯片国产化概念集体发力，阿石创、紫光国芯双双涨停,Wind
