,2021-12-31,2021非银板块回顾：券商无忧，保险疼痛,智通财经
2279,2019-10-16,花旗来了：欲设全资控股券商 重返中国资本市场,新浪
2280,2019-10-16,券商板块年内平均涨幅近50%,Wind
2281,2019-10-16,花旗要在华设全资券商 4个月前刚撤出东方花旗,新浪
2282,2019-10-15,东方证券：9月实现净利润1.5亿元,中证网
2283,2019-10-15,东方证券(03958.HK)9月净利润约1.5亿元 同比增长13倍,格隆汇
2284,2019-10-14,机构Fintech转型路线图逐渐清晰,--
2285,2019-10-02,招银国际助力东方证券成功发行3年期2亿新币高级债,招银国际
2286,2019-09-26,券商股权质押旧疾难愈 谁最受伤？,新浪
2287,2019-09-23,上海证券交易所第九次会员大会决议,上交所
2288,2019-09-22,东方证券：万业企业间接参与收购紫光股权，借力海外上市平台加速转型,乐居财经
2289,2019-09-21,股权质押藏“暗礁” 7家券商收问询函 问询,Wind
2290,2019-09-20,东方证券回复问询：按照预期信用损失模型计提的减值准备充分、合理 资产异常,Wind
2291,2019-09-20,东方证券涉 “退市风险”股 股权质押风险几何？ 风险警示,第一财经
2292,2019-09-20,成面值退市第五股 *ST大控今起停牌 重大事项停牌,证券日报
2293,2019-09-19,[路演]东方证券：东方花旗积极备战科创板 做好业务筹备,全景网
2294,2019-09-19,7家券商中报遭问询，西部证券计提减值逾11亿 问询,格隆汇
2295,2019-09-19,7大券商连遭交易所问询！股权质押、违约风险、信用减值，全都有 违约失信,中国基金报
2296,2019-09-19,78家券商涉退市风险股，这家券商坏账计提超11.5亿 风险警示,21世纪经济报道
2297,2019-09-19,券商半年报频遭问询:7家被点名 股票质押成排雷重点 问询,新浪
2298,2019-09-19,6份券商半年报问询函，直指股票质押业务,Wind
2299,2019-09-18,*ST大控(600747.SH)：控股股东所持4亿股可能被司法拍卖 司法拍卖,格隆汇
2300,2019-09-18,东北证券、西部证券等6券商股权质押业务遭交易所问询，半年计提13亿元损失 问询,搜狐
2301,2019-09-18,东方证券(03958.HK)：东方金控为其子公司1.60亿美元债券提供担保 大额借贷担保,格隆汇
2302,2019-09-18,东方证券：子公司为其全资子公司非公开发行美元债券提供担保1.66亿美元 大额借贷担保,Wind
2303,2019-09-12,东方证券收半年报事后审核问询函 问询,Wind
2304,2019-09-06,东方证券(600958.SH)完成发行40亿元短期融资券,格隆汇
2305,2019-09-06,公告点题｜今晚这些公告有看头（更新中）,第一财经
2306,2019-09-06,东方证券(600958.SH)：母公司8月净利增425%至2.73亿元,格隆汇
2307,2019-09-06,东方证券(03958.HK)：8月份净利润2.73亿元 同比增长427%,格隆汇
2308,2019-09-03,【华泰金融沈娟团队】自营提振业绩，稳步创新发展—东方证券(600958)【证券研究报告】,华泰金融研究全新平台
2309,2019-09-03,"东方证券2019年中报点评:主动管理领跑,自营表现亮眼",光大证券
2310,2019-09-02,常青股份(603768.SH)：冯香亭质押的892.5万股再次延期,格隆汇
2311,2019-09-02,36家上市券商六项指标大排名！中信、海通、中信建投霸占投行三强,券商中国
2312,2019-09-01,券商中报业绩检验发展策略 自营超经纪成首要驱动,第一财经
2313,2019-09-01,【主动管理领跑，自营表现亮眼——东方证券（600958.SH）2019年中报点评】光大非银赵湘怀,湘怀看非银
2314,2019-08-31,【中原非银金融张洋】东方证券(600958)2019年中报点评*自营扭亏为盈驱动公司业绩大幅改善,中原证券研究所
2315,2019-08-30,【方正非银】东方证券：公允价值拉动业绩增长，机构化转型在路上,欣赏金融
2316,2019-08-29,东方证券：上半年净利润同比增69.04%,Wind
2317,2019-08-29,东方证券上半年实现净利润12.10亿元 同比增长69.04%,中证网
2318,2019-08-29,东方证券：上半年净利12.1亿元 同比增69%,e公司
2319,2019-08-29,东方证券(03958.HK)上半年归母净利润12.1亿元 同比增加69.04%,格隆汇
2320,2019-08-29,东方证券(600958.SH)半年度净利润升69.04%至12.1亿元,格隆汇
2321,2019-08-29,东方证券：上半年净利润12.096亿元，同比增69.04%,Wind
2322,2019-08-28,踩雷又吃罚单，券商与股权质押仍“纠缠”,第一财经
2323,2019-08-26,10家券商公布踩雷细节 至少涉及14只股票 计提16亿压缩净利12亿,券商中国
2324,2019-08-26,多家公司股份质押延期购回 整体风险可控,第一财经
2325,2019-08-25,多家公司股份质押延期购回 风险转嫁券商引关注,第一财经
2326,2019-08-24,4.4万亿股权质押下的“暗礁” 哪些证券公司被伤得最惨？,经济观察网
2327,2019-08-20,东方证券发行3亿美元及2亿欧元外币债券,Wind
2328,2019-08-20,东方证券(600958.SH)完成发行3亿美元及2亿欧元外币债券,格隆汇
2329,2019-08-20,A股共发生126宗大宗交易成交52.77亿元（8月20日）,Wind
2330,2019-08-20,东方证券今日大宗交易成交671.81万股，成交价10.39元折价0.19%,Wind
2331,2019-08-16,券商行业政策利好密集释放，配置价值彰显，相关概念股有望重拾升势,第一财经
2332,2019-08-16,东方证券(600958.SH)：减持时间过半 天权50号减持850.01万股 减持股份,格隆汇
2333,2019-08-16,金融街下午茶2019年8月16日星期五,Wind
2334,2019-08-16,【华泰金融沈娟团队】利率并轨降成本，把握中报预期差—2019金融动态第33期【证券研究报告】,华泰金融研究全新平台
2335,2019-08-16,首批券商大集合改造批文下发，中信证券、国泰君安和东方证券3家券商尝鲜,Wind
2336,2019-08-15,东方证券(03958.HK)将于8月29日举行董事会会议以审议中期业绩,格隆汇
2337,2019-08-15,逾五家券商年内踩雷股权质押，行业观望情绪升温 投资失误,第一财经
2338,2019-08-14,东方证券(03958.HK)“14东证债”将于8月26日兑付本息和摘牌 退市,格隆汇
2339,2019-08-14,上市券商7月经营数据：营收环比下降超一成，广发证券排名急跌 盈利能力下降,面包财经
2340,2019-08-13,东方证券完成向东方金控（香港）增资1亿元港币,证券日报
2341,2019-08-12,东方证券(600958.SH)完成向东方金控增资港币1亿元,格隆汇
2342,2019-08-12,东方证券(03958.HK)完成向东方金控增资1亿港元,格隆汇
2343,2019-08-12,三鼎控股所持股票质押再次延期购回 被指短期偿债压力大 偿债能力下降,新京报
2344,2019-08-09,东方证券整改期违规新增业务 合规总监等3人被责令处分 金融监管处罚,中国网
2345,2019-08-09,"非银金融行业:【联讯非银】上市券商7月业绩点评,业绩环比微跌,科创板助推投行业务增长",联讯证券
2346,2019-08-08,东方证券：被上海证监局采取责令处分有关人员措施,Wind
2347,2019-08-07,东方证券：母公司7月净利2.06亿元 环比大增,e公司
2348,2019-08-07,东方证券(03958.HK)：7月份母公司实现净利润2.06亿元,格隆汇
2349,2019-08-07,东方证券(600958.SH)7月母公司净利扭亏为盈至2.06亿元,格隆汇
2350,2019-08-05,重回高增长轨道 券商上半年先锋榜出炉,投资者报
2351,2019-08-01,15家上市券商披露上半年业绩：中信证券营收和净利均居首位,澎湃新闻
2352,2019-08-01,关于对东方证券股份有限公司采取责令处分有关人员措施的决定,上海证监局
2353,2019-08-01,已有15家券商预告上半年业绩！中小券商增幅较大，中信海通国君营收与净利位居前三,券商中国
2354,2019-08-01,中期业绩“喜大普奔” 大型券商赚大钱中小券商忙翻番,中证报
2355,2019-07-31,财富管理业需要一场供给侧改革,证券时报
2356,2019-07-29,中证监对东方证券(600958.SH)申请发行金融债券无异议,格隆汇
2357,2019-07-27,上半年净利同比增38%，中信建投下半年将受益于科创板,国际金融报
2358,2019-07-24,半年业绩快报：74家公司7成预喜，海通证券业绩大增50%以上（附表）,红周刊
2359,2019-07-22,扣分的券商压力大！48家曾被处罚，哪些券商扣分多？哪些或被降级？ 金融监管处罚,券商中国
2360,2019-07-21,扣分的券商压力大！48家曾被处罚，来看哪些券商扣分多？哪些可能被降级？重大风险事件降级难免(下篇) 金融监管处罚,券商中国
2361,2019-07-20,东方证券2019年上半年营收80.79亿 比上年同期增长89%,挖贝网
2362,2019-07-20,东方证券短期融资券发行总额为30亿元,挖贝网
2363,2019-07-19,东方证券(600958)2019年第二期短期融资券实际发行30亿元，票面利率2.75%。,中国金融信息网
2364,2019-07-19,东方证券(600958.SH)完成发行30亿元短期融资券,格隆汇
2365,2019-07-19,东方证券(03958-HK)2019年上半年净利润按年升约71.95%至12.3亿元,财华社
2366,2019-07-19,东方证券(03958)上半年股东应占净利12.3亿元 同比增71.95%,智通财经
2367,2019-07-19,东方证券业绩快报：上半年净利同比增72%,e公司
2368,2019-07-19,东方证券(600958.SH)披露业绩快报 上半年净利润升71.95%至12.30亿元,格隆汇
2369,2019-07-19,东方证券：2019年上半年实现净利润12.30亿元 同比增长71.95%,金融界
2370,2019-07-19,东方证券：2019年半年度净利润同比增加71.95%,Wind
2371,2019-07-17,金融：半年报+科创板+美联储降息三预期叠加分析,东莞证券
2372,2019-07-10,陷入股权质押“爆雷”而计提 东方证券：计提已充足 净利润可能会减少 |公司问答 股票质押异常,第一财经
2373,2019-07-10,中泰证券：东方证券6月净利润下跌75% 盈利能力下降,新浪
2374,2019-07-10,30家上市券商上半年净赚433亿 增逾五成,证券时报
2375,2019-07-10,6月多家券商开启暴赚模式,金融投资报
2376,2019-07-09,东方证券(03958-HK)6月净利润环比下降约69.72%至1799.64万元 盈利能力下降,财华社
2377,2019-07-09,东方证券(03958)6月非合并净利润同比降75.2%至1799.64万元 盈利能力下降,智通财经
2378,2019-07-09,东方证券：上半年计提各项资产减值准备共计4.445亿元 资产异常,Wind
2379,2019-07-09,东方证券(600958.SH)6月母公司净利润1799.64万元 同比下降75.19% 盈利能力下降,格隆汇
2380,2019-07-09,东方证券(03958.HK)6月份母公司净利跌75.19%至1799.64万元 盈利能力下降,格隆汇
2381,2019-07-09,东方证券计提减值4.45亿 股权质押回购踩雷三只ST股 资产异常,华夏时报
2382,2019-07-03,东方证券：2018年度每股现金分红0.1元,中证网
2383,2019-07-03,[快讯]东方证券公布2018年年度分红实施方案,中财网
2384,2019-07-03,东方证券(03958.HK)将派发每股现金红利0.1元,格隆汇
2385,2019-07-03,东方证券(600958.SH)拟每10股派1元 股权登记日7月9日,格隆汇
2386,2019-06-26,东方证券(03958-HK)向子企增资20亿人民币,财华社
2387,2019-06-26,6月26日晚间上市公司十大重磅公告,巨丰财经
2388,2019-06-26,东方证券：20亿元增资东证创投,Wind
2389,2019-06-26,东方证券：20亿元增资东证创投,证券时报网
2390,2019-06-26,东方证券(03958.HK)向东证创投增资20亿元以把握科创板机遇,格隆汇
2391,2019-06-18,【安信非银第24期周报】金融改革预期兑现，流动性回暖关注龙头券商,新角度新金融
2392,2019-06-14,东方证券(03958.HK)成功发行40亿元次级债券,格隆汇
2393,2019-06-14,【港股异动 | 东方证券跌逾3% 5月净利同比下降逾80%】,格隆汇
2394,2019-06-13,科创板开板，券商准备好了吗？11家知名券商负责人今天权威发声,中证报
2395,2019-06-12,周三机构一致看好的七大金股（06.12）,中金在线
2396,2019-06-11,东方证券:主动管理能力突出的特色券商,国信证券
2397,2019-06-10,东方证券(03958-HK)5月净利润约5942.43万元,财华社
2398,2019-06-10,6月10日上市公司晚间公告速递,新浪
2399,2019-06-10,[路演]东方证券：投资研究是公司重点打造的业务,全景网
2400,2019-06-10,东方证券(03958.HK)5月份母公司净利跌83.77%至5942.43万元 盈利能力下降,格隆汇
2401,2019-06-10,东方证券：母公司5月净利5942万元 环比大降,e公司
2402,2019-06-10,东方证券：母公司5月净利润5942.43万元,Wind
2403,2019-06-10,东方证券：母公司5月净利润5942万元，4月净利为1亿元,Wind
2404,2019-06-10,金融：5月可比净利润同比-15.8% 荐2股,华金证券
2405,2019-06-09,金融：经纪自营拖累业绩 荐4股 盈利能力下降,安信证券
2406,2019-06-05,金融行业周报:央行设存款保险基金公司;保险行业迎来减税利好,平安证券
2407,2019-06-03,东方证券：拟向子公司东证创投增资20亿元,Wind
2408,2019-06-03,东方证券(03958.HK)拟对东证创投增资20亿元,格隆汇
2409,2019-06-03,外资控股券商设立节奏加速 3家已就位 18家合资券商排队候场,证券日报
2410,2019-05-31,东方证券全资控股东方花旗：4.76亿收购剩余逾三成股权,证券时报
2411,2019-05-28,"金融行业周报:包商银行因严重信用风险被接管,股基交易额连续七周环比下跌 违约失信",平安证券
2412,2019-05-23,以轻资本撬动高估值，越来越多券商行动！财富管理组织架构调整“高发期”，三大类型调整护航产业链,财联社
2413,2019-05-23,证监会：核准东方证券发行不超过49亿元公司债券,Wind
2414,2019-05-23,14股获券商买入评级 游族网络目标涨幅达57.27%,Wind
2415,2019-05-21,【国君非银】投资与资管业务领先卓越的稀缺标的——东方证券(600958)首次覆盖报告,欣琦看金融
2416,2019-05-20,东方证券今日大宗交易成交143万股，成交价11.28元折价-9.41%,Wind资讯
2417,2019-05-19,金融：上市险企4月负债表现有所分化 荐6股,平安证券
2418,2019-05-17,合资券商上演“围城”：花旗亚洲4.76亿元售股退出 更多外资候场待进,华夏时报
2419,2019-05-17,"金融行业周报:银行Q1业绩改善息差环比略降,券商4月业绩环比下降 盈利能力下降",平安证券
