,2021-12-31,车载屏成市场新宠 面板厂商跑步入场,中国网
4742,2019-02-12,200万手封单瞬时被打，30亿资金激战只为1分钱！涨停的京东方A上演“神仙打架” 诉讼纠纷,和讯
4743,2019-02-12,巨丰资金流向：两市放量震荡反弹 电子元器件板块净流入8.66亿,巨丰财经
4744,2019-02-12,02月12日 主力资金抢筹最积极的前10股（附名单）,每日经济新闻
4745,2019-02-12,02月12日 收盘突破年线个股一览,每日经济新闻
4746,2019-02-12,主力5亿净流出A股 最新资金流向排名一览(表),万隆证券网
4747,2019-02-12,02月12日 盘中突破年线个股一览,每日经济新闻
4748,2019-02-12,李东升“重生”：曾因国际化巨亏的TCL 在美国市场反而芝麻开门 重大损失,中金在线
4749,2019-02-12,【电子】新春开工大吉，持续推荐低估值超跌组合,天风研究
4750,2019-02-11,TCL集团：聚焦半导体显示,经济观察报
4751,2019-02-05,性能衰减、竞争乏力，中国家电的规模化制造优势褪色了吗？,亿欧网
4752,2019-02-04,TCL展望2019年：聚焦半导体显示,经济观察报
4753,2019-02-03,TCL集团董事长李东生：关注世界，关注中国,新浪
4754,2019-02-02,1月零售商业评论：春天远吗？,投资界
4755,2019-02-02,早讯丨广东证监局对董明珠出具警示函；网信办约谈微信、多闪,亿欧网
4756,2019-02-01,TCL集团最新组织架构出炉 设三大业务板块 总职能部门精简至8个,e公司
4757,2019-02-01,TCL集团：公司董事长追加增持公司股份计划完成,TechWeb
4758,2019-02-01,盘前有料丨证监会连发多项重磅政策；交易所下发数十封监管函 重要消息还有这些,和讯
4759,2019-02-01,李东生再增持TCL集团股票：斥资3007万 增持1093万股,挖贝网
4760,2019-02-01,2月1日早评：沪指高开涨0.51%券商板块大涨,财界网
4761,2019-02-01,开盘：三大股指高开沪指涨0.51% 券商板块大涨,新浪
4762,2019-02-01,首发丨科创细则出台后融资第一单！星环科技宣布获D1轮数亿元融资,亿欧网
4763,2019-02-01,A股早报2019年2月1日星期五,Wind
4764,2019-02-01,"家电周报2019第3期:市场期待家电新政提振消费,人工智能和IoT成彩电行业未来破局点",长城证券
4765,2019-01-31,A股头条之上市公司公告精选（2.1）,金融界
4766,2019-01-31,TCL集团第一大股东持续增持 对公司发展充满信心,证券日报
4767,2019-01-31,公告精选：东风科技拟吸并东风零部件集团；平安资管42亿受让华夏幸福5.69%股份,e公司
4768,2019-01-31,TCL集团：2018年拟每10股派发1元,金融界
4769,2019-01-31,TCL集团：大股东及一致人提议2018年度10派1元,Wind
4770,2019-01-30,信息科技：5G预商用进度加速 荐6股,和讯
4771,2019-01-30,年终盘点 2018年彩电行业10大热门事件,维库电子市场
4772,2019-01-29,家用电器：19年地产竣工反弹驱动厨电估值修复 荐3股,申万宏源
4773,2019-01-29,国家高新区排名新榜出炉， “广东队”何以稳中有升？,科技日报
4774,2019-01-29,监管政策鼓励分红：鸿利智汇1年分红是过去7年近两倍,新浪
4775,2019-01-29,产业资本月内增持逾56亿 15只个股获社保基金连续持仓,证券日报
4776,2019-01-29,飞马国际遭“强平” 市值半年蒸发76% 连续下跌,新京报
4777,2019-01-28,未来发展空间广阔 机构对5G概念股的偏好？,中投网
4778,2019-01-28,【光大电子杨明辉团队】电子周报：北美半导体设备出货额回升，看好行业后续回暖（20190127）,微信
4779,2019-01-28,调研数据显露主力布局意图 多公司被10家以上机构调研,证券日报
4780,2019-01-26,当企业大换帅遭遇市场新严寒，中国家电市场会一蹶不振吗？,腾讯网
4781,2019-01-26,TCL重组方案通过 李东生“背水一战”,中国经营报
4782,2019-01-25,中国家电的规模化制造优势褪色,腾讯网
4783,2019-01-24,TCL冰洗3年进前五梦碎，天灾人祸或另有隐情,腾讯网
4784,2019-01-24,向厚赚！高送转再迎“涨”声，名单大曝光,Wind
4785,2019-01-24,华为智能电视由京东方代工？看看它们如何回应！,Ofweek
4786,2019-01-24,上市公司高管扎堆辞职，投资者须审慎分析原因避免“踩雷”,中证报
4787,2019-01-23,开年A股飘来165份高管辞职公告 背后不少是黑天鹅 董监高成员变化,中证报
4788,2019-01-23,家电品牌真的做不了手机？,亿欧网
4789,2019-01-23,警惕 又见商誉减值引发巨亏——道达早评,每日经济新闻
4790,2019-01-23,联讯早餐荟——1月23日星期三,联讯金融
4791,2019-01-23,23日最新公告透露利好 17只个股有潜力,中金在线
4792,2019-01-23,早知道:方星海表示高房价拉低消费 影视业自纠结束,网易
4793,2019-01-23,送转行情持续升温 21家公司推年报分配预案,投资快报
4794,2019-01-23,19家公司公布年度分配预案 高回报概念开启预热模式,证券日报
4795,2019-01-23,"家电周报2019第2期:美的加码智能制造,自主品牌全球化进程加速",长城证券
4796,2019-01-22,A股头条之上市公司公告精选（1.23）,金融界
4797,2019-01-22,TCL重组方案通过后 李东生再次增股3千万元,新京报
4798,2019-01-22,李东生再度增持TCL集团股份 目标金额3000万元,中证网
4799,2019-01-22,22日晚公告精选丨ST康得新收到证监会调查通知；中央商场实控人祝义财已回到家中 其他违规处罚,21财经搜索
4800,2019-01-22,沪深上市公司19年1月22日晚间上市公司重要公告,全景网
4801,2019-01-22,李东生拟再度增持3000万元 彰显TCL发展信心,证券日报
4802,2019-01-22,消息称华为4月正式发布智能电视 由京东方代工,金融界
4803,2019-01-22,公告精选：润欣科技拟10转5；多家钢企业绩预喜,e公司
4804,2019-01-22,TCL集团：董事长李东生拟斥资3000万增持,e公司
4805,2019-01-22,TCL集团：董事长李东生将再度出手增持，十日内买入3000万元,Wind
4806,2019-01-22,新时代证券：质押回购定向松绑 股份回购热度不减,和讯
4807,2019-01-22,多项财务指标不佳前景不明 小米集团市值继续承压,新浪
4808,2019-01-21,沪指重上2600点 这一板块罕见11连涨,证券时报
4809,2019-01-21,半导体、电子设备：电视面板创新势不可挡 荐4股,和讯
4810,2019-01-20,周线三连阳 三路资金动向揭示上涨动能几何,证券日报
4811,2019-01-20,说好的股价翻倍呢？小米市值蒸发2875亿港元，雷军抓狂了！ 连续下跌,腾讯网
4812,2019-01-19,2019开局A股周线三连阳 望迎来万亿外资抄底,中新经纬
4813,2019-01-18,法院查封康得新康得集团及钟玉等超7000万财产,新京报
4814,2019-01-18,康得新公告财产被查封：TCL保理向法院申请财产保全 诉讼纠纷,新京报
4815,2019-01-18,工信部：将开展彩电“汰旧换优”促进超高清电视消费 相关公司迎风口,中金在线
4816,2019-01-18,鸿特科技彻底“脱虚向实” 万和与派生达成家庭智能环保战略合作,投资时报
4817,2019-01-18,近期上市公司频现高管辞职,大众证券报
4818,2019-01-17,李彦宏首次发布公司愿景；王志安：百度还是那个百度,腾讯网
4819,2019-01-17,净利下降近30%，格力电器第四季度经历了什么？ 盈利能力下降,第一财经
4820,2019-01-17,大单回购、高比例回购频现！上市公司回购热情高涨,e公司
4821,2019-01-17,大单回购、高比例回购频现 上市公司回购热情高涨,新浪
4822,2019-01-17,中国手机产业链落地印度究竟还差什么？,C114通信网
4823,2019-01-17,跌破10港元 摩根放弃小米股票“增持”评级,金融界
4824,2019-01-17,地方政府为格力定目标 5年后营收6000亿,Wind
4825,2019-01-17,A股头条:监管聚焦金融乱象背后的利益勾结 万科董事会席位悬念陡生,金融界
4826,2019-01-16,TCL集团董事长李东生增持934万股 耗资约2500万元,挖贝网
4827,2019-01-16,TCL集团第一大股东再度增持 对公司发展充满信心,证券之星
4828,2019-01-16,家电手机何时消亡,财经网
4829,2019-01-16,合众e贷启动赴美IPO 超低募资不足600万美元,腾讯网
4830,2019-01-16,【中证盘前】*ST长生今日复牌；华海药业两原料药出口欧洲被停；贾跃亭或将被动减持乐视网3338万股；顶固集创拟高送转 减持股份,中证报
4831,2019-01-16,A股头条:券商交易接口将对量化私募放开 12月金融数据出炉,金融界
4832,2019-01-15,15日晚公告精选丨顶固集创拟10转8派2.2元,21世纪经济报道
4833,2019-01-15,周二上市公司晚间重要公告,金融界
4834,2019-01-15,A股头条之上市公司公告精选（1.16）,金融界
4835,2019-01-15,TCL集团：董事长李东生增持934万股，增持计划已实施完成,Wind
4836,2019-01-15,李东生：TCL的固定资产有超过50％在深圳,腾讯网
4837,2019-01-15,受大股东拖累 康得新市值两个月蒸发近300亿元 连续下跌,新京报
4838,2019-01-15,人随资产走 TCL集团终端业务高管入职TCL控股,新京报
4839,2019-01-15,TCL集团多名高管集体辞职 华星光电能否独撑股价？ 董监高成员变化,中国经济网
4840,2019-01-14,TCL集团市值管理新姿势 大额现金回购+低价出售资产,新浪
4841,2019-01-14,TCL集团重组有序推进 将打造精简高效的组织和管理架构,证券日报
4842,2019-01-14,小米股票受挫，解禁后将如何突围,DoNews
4843,2019-01-14,家用电器业2018年第53周:弱周期下优选白电龙头,正点财经
4844,2019-01-14,TCL集团高层大动荡！重组之后CFO和6位副总裁同时离职,维库电子市场
4845,2019-01-14,小米TCL“老少恋”,新金融观察
4846,2019-01-14,"TCL集团股份回购公告点评:股份回购彰显信心,面板事业助力未来发展",光大证券
4847,2019-01-13,家用电器：短期利好家电板块 荐5股,广发证券
4848,2019-01-13,一周智造汇总丨京东云否认将与金山云合并，柔性设备制造商融资亿元,亿欧网
4849,2019-01-13,居然之家2018年销售额750亿；传优点科技获7亿元融资丨家居要闻周点评,亿欧网
4850,2019-01-12,TCL王成：彩电厂要主动革自己的命,中金在线
4851,2019-01-12,红米品牌独立牵手TCL寻IoT突破 小米“变焦”,中国经营报
4852,2019-01-11,汇丰银行将苹果目标股价下调丨吉利拟减持超过一半的戴姆勒股份【Do说】,DoNews
4853,2019-01-11,中财独家:寻政策导向一大确定性机会曝光机构预测,中财网
4854,2019-01-11,雷军放狠话被打脸 小米半年股价跌幅近四成,腾讯网
4855,2019-01-11,TCL集团首席财务官黄旭斌、高级副总裁王成等人辞职 董监高成员变化,TechWeb
4856,2019-01-11,TCL推进重组组织架构调整 部分高管因随重组标的业务调动,证券之星
4857,2019-01-11,昔日龙头万兴科技被减持22% 全年解禁高峰来了(附股),中证报
4858,2019-01-11,TCL发布人员变动公告：CFO和6位副总裁辞职,站长之家
4859,2019-01-11,TCL集团董事长李东生拟将增持计划延长五个交易日,TechWeb
4860,2019-01-11,TCL集团高管调整：CFO和6位副总裁辞职,新浪
4861,2019-01-11,A股小幅高开 5G概念股大涨,每日经济新闻
4862,2019-01-11,TCL集团高开，拟回购15亿-20亿元股份,Wind
4863,2019-01-11,牛市早报｜美股三大股指五连阳，明阳智能今日申购,澎湃新闻
4864,2019-01-11,TCL集团：回购增持稳步进行 彰显公司发展信心,东北证券
4865,2019-01-11,A股早报2019年1月11日星期五,Wind
4866,2019-01-11,TCL重组计划尘埃落定 资本运作不是“黑科技”,南方日报
4867,2019-01-11,【亿欧快讯】TCL：拟回购15亿元-20亿元股份_亿欧_产业创新服务平台,亿欧网
4868,2019-01-11,互联网大佬又出手A股，是不是可以抄他们的底了？,中财网
4869,2019-01-11,周五最新重磅公司传闻集锦(1月11日),证券之星
4870,2019-01-11,"TCL集团:回购股份彰显信心,聚焦显示扬帆新航",西南证券
4871,2019-01-10,沪深上市公司19年1月10日晚间上市公司重要公告,全景网
4872,2019-01-10,TCL集团公布回购计划：1年内拟回购15亿至20亿元股份,中证网
4873,2019-01-10,A股头条之上市公司公告精选（1.11）,金融界
4874,2019-01-10,TCL集团拟斥15亿至20亿回购股份 较现价溢价41.26%,e公司
4875,2019-01-10,TCL拟回购15亿至20亿元 最高溢价超41%彰显信心,证券日报网
4876,2019-01-10,公告精选：万兴科技9名股东拟合计减持不超22%股权；TCL拟回购15亿元~20亿元股份,每日经济新闻
4877,2019-01-10,重组方案通过后 TCL拟回购股份15亿元-20亿元,新京报
4878,2019-01-10,TCL重组导致多名高管辞职，李东生增持股份表信心 董监高成员变化,腾讯网
4879,2019-01-10,雷军刷屏 猛怼友商放话“生死看淡 不服就干”,中证报
4880,2019-01-10,TCL集团：拟15亿元至20亿元回购股份,e公司
4881,2019-01-10,TCL集团：拟回购15亿元-20亿元股份，回购价不超过3.80元/股,Wind
4882,2019-01-10,小米TCL联姻，雷军规划未来的一步大棋？,砍柴网
4883,2019-01-10,两市窄幅震荡沪指涨0.23% 光伏概念股表现亮眼,中新经纬
4884,2019-01-10,李东生的道歉和拜票，TCL重组表决倒计时,大众证券报
4885,2019-01-10,发改委促消费措施激活人气 逾31亿元大单抢筹三板块,证券日报
4886,2019-01-10,小米被看空 雷军承诺一年内不减持,新京报
4887,2019-01-09,集体沦陷的彩电业,腾讯网
4888,2019-01-09,TCL的“鸿门宴”：把确定性留给自己，把赌局留给市场,阿尔法工场
4889,2019-01-09,TCL“断臂”获批：李东生再赌面板未来,新浪
4890,2019-01-09,10年前家电下乡全面推广，10年后或又有新政来袭，家电行业要起飞？,Wind
