,2021-12-31,天风期货2名股东合计增持3784万股 上半年公司净利408.42万,同壁财经
11668,2018-06-23,陈文迪：海创云平台助力制造业“双创”,电子信息产业网
11669,2018-06-22,A股共发生67宗大宗交易成交11.57亿元（6月22日）,Wind
11670,2018-06-22,紫金矿业今日大宗交易成交340.38万股，成交价3.4元折价10.53%,Wind资讯
11671,2018-06-22,【平安】行业半年度策略报告*有色*供需亮点较少，关注有催化子行业*中性,平安研究
11672,2018-06-22,[增持评级]有色金属行业专题报告：中外铜矿比对,中财网
11673,2018-06-22,申万宏源-2018下半年有色金属行业投资策略,申万宏源
11674,2018-06-21,[增持评级]有色金属行业周报：FED如期加息 提炼有色投资思路,中财网
11675,2018-06-21,39亿主力资金近三日杀入沪股通50概念股,证券时报网
11676,2018-06-21,263企业直播助力紫金矿业上市15周年汇演,南方财富网
11677,2018-06-21,开盘观察:上证50出面稳定军心 钢铁房地产表现强势,中财网
11678,2018-06-21,华泰证券晨会纪要-180621,华泰证券
11679,2018-06-21,【华泰证券研究所】每日晨会启明星20180621,华泰证券研究所
11680,2018-06-20,12年难见“破面”股，今年就出现了俩！历史上3次大底都有“破面”股，A股“仙股化”OR底部先兆？,每日经济新闻
11681,2018-06-20,逾千股股价创三年来新低 累计跌幅超五成！这些低估值绩优股被错杀？,中财网
11682,2018-06-19,中证数据：两市资金净流入前20股（6月19日）,金融界
11683,2018-06-19,沪股通50概念股近三日受47亿主力资金追捧,证券时报网
11684,2018-06-19,有色金属行业周报：5月新能源车销售同比增长125% 基本金属价格回调,中财网
11685,2018-06-19,沉默、崩溃、骂战、坚持——磨底阶段股民百态,红周刊
11686,2018-06-14,股评推荐频率较高的个股,证券导报
11687,2018-06-13,[推荐评级]招商有色最新观点：弱势美元叠加罢工风险致铜价大幅拉升,中财网
11688,2018-06-13,洛钼急挫逾半成 暂连跌五日兼五连阴,新浪
11689,2018-06-13,开盘观察:低开低走出乎意料 钢铁成开盘唯一亮点,中财网
11690,2018-06-13,【华泰证券研究所】每日晨会启明星20180613,华泰证券研究所
11691,2018-06-12,【华泰有色李斌团队】紫金矿业（601899）公告点评：波格拉金矿复产推进，选矿渐入正轨,华泰研究所有色金属
11692,2018-06-12,[优于大势评级]有色金属行业周报：铜价罢工预期上扬 锡矿短缺效应持续,中财网
11693,2018-06-12,[看好评级]有色金属行业周报：电解铝机会显现 硬质合金迎重大机会,中财网
11694,2018-06-12,干货满满！全球铜精矿供需形势分析,中国有色
11695,2018-06-12,市场利空将接踵而来 一类资金却放量抄底(附股),证券日报
11696,2018-06-12,安信研究|晨会在线20180612,安信证券研究
11697,2018-06-12,巨丰早评：筑底是个漫长的过程,巨丰财经
11698,2018-06-11,巨丰投顾：股指创本轮调整新低,巨丰财经
11699,2018-06-11,[推荐评级]有色金属行业周报：环保影响升级 工业金属价格反弹,中财网
11700,2018-06-11,[增持评级]有色金属及新材料行业周报：钴锂机遇再现 环保强化需关注,中财网
11701,2018-06-11,巨丰收评：大盘缩量阴跌 股指创调整新低,巨丰财经
11702,2018-06-11,CFi收盘揭秘:新低之后还有新低？量能制约多方发挥,中财网
11703,2018-06-11,黄金股异军突起，恒邦股份、西部黄金涨超5%,Wind
11704,2018-06-11,福布斯发布2018年全球企业2000强 有色金属企业上榜37家,中国有色
11705,2018-06-11,财融汇·早间必读|20180611,财通证券融资融券部
11706,2018-06-11,[增持评级]有色金属行业周报：当前时点如何看待新能源车上游?,中财网
11707,2018-06-11,紫矿只投25亿 如今价值万亿被称神话 但也有人这样说,上海有色
11708,2018-06-11,【有色】谢鸿鹤：铝：去库加速、出口大增；铜：长牛可期20180610,中泰证券研究所
11709,2018-06-08,“铜矿王国”陷入矿山罢工困境 对铜价影响几何？,上海有色
11710,2018-06-08,20股获券商买入评级，东旭蓝天目标涨幅达43.69%,Wind
11711,2018-06-08,六大因素支撑“铜长牛”，A股公司抢先布局，一文看懂产业链影响,Wind
11712,2018-06-07,今日资金抢入六只强势股一览（2018年6月7日）,中财网
11713,2018-06-07,有色金属价格重心上移 板块性反弹有望展开,中证网
11714,2018-06-07,[买入评级]紫金矿业(601899)深度报告：海外积极拓展 引领铜业龙头,中财网
11715,2018-06-07,财融汇·早间必读|20180607,财通证券融资融券部
11716,2018-06-07,[推荐评级]铜市场跟踪点评：“铜：蛰伏 爆发”电话会议纪要,中财网
11717,2018-06-07,中铝加码“铜战略” 特罗莫克铜矿扩建计划启动,21世纪经济报道
11718,2018-06-06,6股特大单净流入超亿元 乐视网居首,证券时报网
11719,2018-06-06,【解盘论市】从周五开始，A股每一次的震荡下行都是短期买入的机会,Wind
11720,2018-06-06,机构双方力量均有所减弱，乐视网今日净流入2.17亿--涨停,红周刊
11721,2018-06-06,期指市场回暖 IF主力合约和IC主力合约翻红,证券之星
11722,2018-06-06,43亿资金悄然流出 主力部队摈弃十类,证券之星
11723,2018-06-06,6月6日异动股点评：光伏新政冲击概念股 盘点四牛与四熊,山东神光
11724,2018-06-06,创业板指数强势整理 热点板块及重点股一览（名单）,中金在线
11725,2018-06-06,指数或还有巨震 吃药喝酒行情还能持续多久？,证券之星
11726,2018-06-06,源达投顾：茅台股价再创新高 短线情绪不悲观,中证网
11727,2018-06-06,两市窄幅震荡 平静下暗藏玄机 还需小心这一点,证券之星
11728,2018-06-06,午评：沪指窄幅震荡跌0.15% 贵州茅台市值破万亿,腾讯网
11729,2018-06-06,需求有望超预期 有色金属板块整体回暖,中证网
11730,2018-06-06,港股异动伦铜价突破7000+解禁10.72亿股 紫金矿业(02899)AH股同步走高,智通财经
11731,2018-06-06,源达：盘面延续活跃凸显市场操作机会,中金在线
11732,2018-06-06,有色板块早盘走强 紫金矿业涨4%,每日经济新闻
11733,2018-06-05,茅台股价远未到拆细的时候,北京商报
11734,2018-06-04,2018年上证公司治理板块评选结果：圆通速递等24家公司新入围,证券时报网
11735,2018-06-04,上证公司治理专家咨询委员会换届，新一期板块评选结果揭晓,上交所
11736,2018-06-04,[增持评级]有色金属行业更新：碳酸锂触底 环保助力镍价,中财网
11737,2018-06-04,[看好评级]有色金属行业周报：关注电解铝和硬质合金,中财网
11738,2018-06-04,[强于大市评级]有色行业周报：全球最大的铜矿ESCONDIDA劳资谈判开始,中财网
11739,2018-06-04,[增持评级]有色金属行业周报：供给受限刺激镍价上涨,中财网
11740,2018-06-04,[买入评级]有色金属行业月度观察：平淡中隐藏机会,中财网
11741,2018-06-04,紫金矿业10.72亿限售股本周解禁 定增股东年收益20%,号外财经网
11742,2018-06-04,每周解禁 迈克生物领衔本周解禁,中金在线
11743,2018-06-04,有色金属行业周报：ESCONDIDA重启谈判 镍价继续回升,中财网
11744,2018-06-04,"紫金矿业调研简报:风险因素无需担忧,矿山项目有序推进",万联证券
11745,2018-06-03,周末要闻2018年6月3日星期日,--
11746,2018-06-03,下周股市3大看点 6月份市场有望启动全新运行方式,中财网
11747,2018-06-02,61只定增股本月迎解禁主题基金转型仍是趋势,顶尖财经网
11748,2018-06-02,6月解禁市值年内第三高 紫金矿业领衔下周解禁,大众证券报
11749,2018-06-01,下周369亿市值限售股解禁，环比减少六成,Wind
11750,2018-05-31,不到一年涨两倍！“公募一哥”爱到极点的这家公司，成就了多少人？,中证报
11751,2018-05-31,沪深两市高开高走 创业板指涨0.58%,股城网
11752,2018-05-31,财融汇·早间必读|20180531,财通证券融资融券部
11753,2018-05-31,[推荐评级]有色金属行业周报：有色金属板块走势震荡 中期继续看好铜及钴锂板块,中财网
11754,2018-05-31,5月31日券商晨会研报汇编,证券日报
11755,2018-05-31,上证50股票名单2018 2018年上证50名单是哪些？,南方财富网
11756,2018-05-31,银河证券晨会纪要-180531,银河证券
11757,2018-05-31,福建39家上市公司累计投入79亿元扶贫,证券日报
11758,2018-05-31,内外因共振黄金板块走强 机构扎堆推荐5只潜力股,证券日报
11759,2018-05-30,有色行业周报：“锡”望依旧锌价或重新上行（附股）,顶尖财经网
11760,2018-05-30,深度研究报告：矿业后周期 业绩大拐点,红周刊
11761,2018-05-30,紫金矿业的发展动力：高毛利率的矿产铜,智通财经
11762,2018-05-29,采矿业隐形巨头金诚信布局海外市场 欲做行业“希尔顿”,证券日报
11763,2018-05-29,"有色金属行业周报:地缘冲突推升金价,工业金属价格承压",长城证券
11764,2018-05-28,放量跌停！公司澄清定增价格乌龙，仍有百亿解禁担忧！6月这些公司迎解禁,证券时报网
11765,2018-05-28,[推荐评级]招商有色最新观点：基本金属震荡分化 电极箔涨价关注相关标的,中财网
11766,2018-05-28,[增持评级]紫金矿业(601899)深度报告：低迷期的拖累持续清理中 低迷期的扩张步入收获期,中财网
11767,2018-05-28,有色金属行业周报：镍价创年内新高 国内铝库存回落,中财网
11768,2018-05-28,"有色金属行业:十种有色金属产量同比增加,原铝微增",国联证券
11769,2018-05-27,有色金属行业：铝加速去库锡续创“三低”,顶尖财经网
11770,2018-05-25,1403只个股今日尾盘资金净流入,证券时报网
11771,2018-05-25,【铅锌峰会】连传双：铅锌行业集中度提升 环保与智能化是未来发展的灯塔,上海有色
11772,2018-05-25,有色金属:中美谈判金属价格震荡 黄金多头征兆,证券之星
11773,2018-05-23,【华泰有色李斌团队】万字统计颠覆直觉——探索周期的韵脚，呈现意想不到的规律：国内有色金属各子板块走势内在逻辑分析,华泰研究所有色金属
11774,2018-05-23,五大券商周四看好6板块48股,证券之星
11775,2018-05-23,"有色金属行业周报:中美贸易冲突缓和,有色板块情绪有望恢复",长城证券
11776,2018-05-21,"有色金属行业:矿产品盈利高位维持,持续看好铜铝板块",国联证券
11777,2018-05-20,有色金属：钴价止跌企稳 荐9股,广发证券
11778,2018-05-20,有色金属：锌矿仍呈偏紧态势 荐5股,东北证券
11779,2018-05-18,[推荐评级]有色金属行业2017年年报总结：业绩显著提升 估值继续回落,中财网
11780,2018-05-17,紫金矿业：2017年年度股东大会决议公告,上交所
11781,2018-05-17,最大黄金ETF持仓量5月净减15吨 黄金股跳水,21世纪经济报道
11782,2018-05-16,[增持评级]山东黄金(600547)深度研究：金玉其质 金选价值,中财网
11783,2018-05-16,港股异动︱中国有色矿业(01258)连续十连涨 近两月累涨81.82%,智通财经
11784,2018-05-15,洛阳钼业两年涨逾300% 下一个标的是不是中国有色矿业？,上海有色
11785,2018-05-15,今日午评：高开低走蓝筹拖累 午后指数或走向分化,中财网
11786,2018-05-15,[增持评级]有色金属行业周报：细说三大新能源品种：钴、锂和镍,中财网
11787,2018-05-14,[买入评级]有色金属行业跟踪：锂钴需求向好 优质铜矿短缺,中财网
11788,2018-05-14,山东黄金香港上市时间 山东黄金什么时候上市？,南方财富网
11789,2018-05-14,有色行业周报：废铜进口削减预期加剧 铜价波动率或上升,中财网
11790,2018-05-14,有色金属行业周报：电解铝：新投建节奏再放缓 继续坚定看好!,中财网
11791,2018-05-14,有色金属价格中枢抬升 把握供需逻辑切换(附股),东北证券
11792,2018-05-14,[优于大势评级]有色金属行业周报：中美谈判金属价格震荡 黄金现多头征兆,中财网
11793,2018-05-14,有色金属行业周报：国内铝出口增加 钴价小幅回调,中财网
11794,2018-05-14,金诚信：与紫金矿业签署战略合作协议,金融界
11795,2018-05-14,2017年上市公司汇兑损益金额前10名,中证网
11796,2018-05-13,巴林“向东看” 邀中资机构企业支招如何融入“一带一路”,每日经济新闻
11797,2018-05-11,新华都业绩上演过山车 福州首富陈发树“心有旁骛”,华夏时报
11798,2018-05-11,整点播报：两市延续震荡整固 有色金属板块走强,中证网
11799,2018-05-11,工业金属2018年度中期投资展望：加速赶顶的宏观面与依旧坚挺的基本面,中财网
11800,2018-05-11,有色金属板块早盘持续走高 钴指数涨逾3%,中证网
11801,2018-05-10,响应“一带一路”倡议中企投资 海湾国家也爱数字经济等产业,每日经济新闻
11802,2018-05-10,[增持评级]有色金属行业周报：钴基本面发生何变化?,中财网
11803,2018-05-10,今年全球铜矿产量将恢复高速增长,中国有色
11804,2018-05-10,央行整顿互联网黄金市场：机构代销准入门槛抬高,TechWeb
11805,2018-05-10,金价正在企稳,南都报
11806,2018-05-10,央行出手整顿互联网黄金市场： 注册资本低于3000万不可代销,21世纪经济报道
11807,2018-05-10,"有色金属行业:金属价格中枢抬升,企业营收利润剧增,把握供需逻辑切换",东北证券
