,2021-12-31,行业观察|半岛超声炮大火 医美设备厂商国产替代空间广阔,财联社
9535,2019-07-15,恒指低开高走收涨约0.3%，安踏无惧浑水第四轮打击,Wind
9536,2019-07-15,午市前瞻：香港投资气氛向淡港股短期二万九有阻力,搜狐
9537,2019-07-15,【石药、中生制药和石四药领药品股普涨 4+7药品采购座谈会纪要透露利好】,格隆汇
9538,2019-07-15,【中信建投医药|行业周报】：药品集采政策底出现， 优选受压低估值品种,菊颖医药观察
9539,2019-07-15,港股V型反弹 三大指数由绿翻红,中证网
9540,2019-07-15,2018医药工业百强名单揭晓，这些药企入围前十,制药网
9541,2019-07-15,【异动股】內地第二轮仿制药将全国招标多只药股持续逆市上升,财华社
9542,2019-07-15,复星医药市场费一年激增25亿 利润结构失衡5年投资收益105亿超净利七成,长江商报
9543,2019-07-14,新股前瞻︱为了上市拼财务表，中国抗体制药不借钱只为降低负债率？,智通财经
9544,2019-07-14,复星医药(02196-HK)旗下上海復宏漢霖獲准來港上市,财华社
9545,2019-07-13,互联网医美平台“更美”寻求IPO，最快第四季度赴美国或香港上市,猎云网
9546,2019-07-12,英百年旅游集团奄奄一息 复星料获旅游业务多数股权,21世纪经济报道
9547,2019-07-12,复星医药子公司赴港分拆上市获证监会核准,资本邦
9548,2019-07-12,复星医药(02196.HK)：复宏汉霖拟发行境外上市外资股获证监会核准,格隆汇
9549,2019-07-12,帕金森病新药！第三代强效COMT抑制剂在美国申请上市，复星医药$1800万引入国内开发,生物谷
9550,2019-07-12,投资者审慎 港股缩量回稳,南方财经网
9551,2019-07-11,科伦药业创仿结合发力自主研发 药物制剂业务销售或超百亿,21世纪经济报道
9552,2019-07-11,锦欣生殖上市遇冷 “不孕不育”蓝海变局隐现,时代周报
9553,2019-07-11,复星医药：药品研发多点开花，业绩有望逐季加速,证券时报网
9554,2019-07-11,【信达看盘】2019.7.11,信达证券上海
9555,2019-07-11,融资客青睐23股，华孚时尚买入占比高达65.30%,Wind
9556,2019-07-10,复星医药(02196)为复星实业(香港)5000万美元贷款提供担保 大额借贷担保,智通财经
9557,2019-07-10,复星医药(02196.HK)向子公司提供不超5000万美元担保 大额借贷担保,格隆汇
9558,2019-07-10,A股市场资金变动一览（7月10日）,Wind
9559,2019-07-10,布局乙肝药品生产线，复星医药大涨6%,富途证券
9560,2019-07-10,6月医药大事件之榜单篇：多样性排名考验药企综合实力,制药网
9561,2019-07-10,港股异动︱收购葛兰素史克苏州公司布局乙肝药品生产线 复星医药(02196)反弹逾4%,智通财经
9562,2019-07-10,港股异动 | 复星医药涨超4% 子公司获乙肝药品生产线,格隆汇
9563,2019-07-10,港股医药板块迅速走高 吉林长龙药业涨近5%,中证网
9564,2019-07-10,港股异动 | 药品股普涨 改革持续推行 获券商看好,格隆汇
9565,2019-07-10,公告解读：中国平安耗资逾5亿元回购股份 累计回购金额己达50亿元,南方财经网
9566,2019-07-09,海外医药新闻发布2019/7/9【西南医药朱国广陈铁林团队】,国广有话说
9567,2019-07-09,复星医药“搅局”百亿乙肝市场，拟2.5亿收购GSK苏州,亿欧网
9568,2019-07-09,复星医药拟2.5亿元娶葛兰素史克（苏州）进门 布局乙肝药市场谋求协同,证券日报
9569,2019-07-09,知名大品种，GSK卖了,赛柏蓝
9570,2019-07-09,复星医药收购GSK苏州公司 能否跻身肝病治疗群雄？,新浪
9571,2019-07-09,复星医药拟收购葛兰史素克(苏州)有限公司,亿欧网
9572,2019-07-09,复星医药子公司购葛兰素史克苏州公司，获治疗乙肝药品生产线,澎湃新闻
9573,2019-07-09,17股获券商买入评级 杰瑞股份目标涨幅达27.36%,Wind
9574,2019-07-09,最新公告透露利好 15只个股有望爆发（07.09）,中金在线
9575,2019-07-08,智通港股公告精选︱(7.8)广发证券上半年非合并净利增31.5%至28.87亿元,智通财经
9576,2019-07-08,2.5亿，复星医药子公司接手GSK苏州工厂（含设施以及批件等）,药通社
9577,2019-07-08,复星医药：拟不超2.5亿元收购股权 新增治疗慢性乙肝药品品种及生产设施等,e公司
9578,2019-07-08,复星医药(02196.HK)子公司拟2.5亿元受让葛兰素史克制药(苏州)100%股权,格隆汇
9579,2019-07-08,复星医药(600196.SH)子公司拟受让葛兰素史克制药苏州100%股权,格隆汇
9580,2019-07-08,复星医药：拟受让葛兰素史克苏州100%股权 新增药品品种,发布易
9581,2019-07-08,复星医药：通过股权转让新增药品品种及相关生产设施 资产异常,Wind
9582,2019-07-08,【中信证券丨消费】2019Q2北向资金消费持仓分析——总体持仓稳定，行业配置略显变化,麦高玩乐游
9583,2019-07-08,复星系生物制药公司复宏汉霖再次闯关港交所,格隆汇
9584,2019-07-08,医药股随大市走弱，中国中药跌超6%,富途证券
9585,2019-07-08,医药股普遍回吐 中生制药跌逾3%石药跌超过2%,新浪
9586,2019-07-08,一周新股|16家公司递表，新股首挂涨逾100%,富途证券
9587,2019-07-08,复宏汉霖更新招股书，坚持港交所上市,亿欧网
9588,2019-07-07,【山证医药】医药行业周报（20190707）：医保控费形势依然严峻，创新药研发热情高涨,山西证券研究所
9589,2019-07-07,医药生物全球视野–西南证券海外医药一周资讯（2019.7.1-2019.7.5）【西南医药朱国广陈铁林团队】,国广有话说
9590,2019-07-07,医疗保健：北上资金增配医疗器械领域,川财证券
9591,2019-07-07,复星医药(02196-HK)控股子公司拟购入力思特制药股权,财华社
9592,2019-07-07,复星医药子公司复宏汉霖赴港上市,赛柏蓝
9593,2019-07-05,复星医药：第八届董事会第二次会议(临时会议)决议公告,上交所
9594,2019-07-05,复星医药旗下复宏汉霖赴港IPO，三年亏10亿元，尚无产品销售收入 亏损,资本邦
9595,2019-07-05,格隆汇港股聚焦(7.05)︱百威亚太全球拟发行16.26亿股用于还债 融创上半年销售额超2100亿元,格隆汇
9596,2019-07-05,复星医药(600196.SH)：复宏汉霖向联交所呈交经更新的上市申请(A1表格),格隆汇
9597,2019-07-05,复星医药(02196)附属以5.796亿元的竞得成都力思特75.9%股权,智通财经
9598,2019-07-05,复星医药(600196.SH)与重药控股订立销售采购协议,格隆汇
9599,2019-07-05,复星医药(02196.HK)：奥鸿药业拟以5.79亿元收购成都力思特股份75.9085%股权,格隆汇
9600,2019-07-05,复星医药(02196.HK)与重药控股订立销售及采购协议,格隆汇
9601,2019-07-05,复星国际(00656-HK)：复宏汉霖已向联交所呈交经更新上市申请,财华社
9602,2019-07-05,【华泰医药代雯团队】《第一批国家重点监控合理用药药品目录》点评：靴子落地,谈医论股丨华泰医药
9603,2019-07-05,华泰证券：靴子落地 第一批监控用药目录出台,证券时报网
9604,2019-07-05,复星医药总裁兼CEO吴以芳：加速创新，提升产品力和品牌力,复星医药
9605,2019-07-04,格隆汇港股聚焦(7.04)︱旭辉控股上半年销售额超884亿元 华泰证券股东国信集团拟继续增持,格隆汇
9606,2019-07-04,港股异动 | 复星医药涨3.73% 子公司实体瘤治疗新药启动III期临床研究,格隆汇
9607,2019-07-04,中生制药续升逾2%领涨蓝筹 暂三连升兼三连阳,新浪
9608,2019-07-04,"医药生物行业:注册申请高增长,审评通过高效率,国产创新药迎来黄金收获期",山西证券
9609,2019-07-04,"创新药盘点系列报告(11):进击的疫苗,深度盘点,重磅迭出",国信证券
9610,2019-07-03,7月3日有67家公司获重要股东增减持 新易盛已被连续减持53次 减持股份,Wind
9611,2019-07-03,郭广昌与以色列创新署长会谈 打造业务发展新生态,新浪
9612,2019-07-03,中国“科”公司之复星VS恒瑞：谁的科研实力更强？,新浪
9613,2019-07-03,解析北大医疗位列社会办医集团百强榜首的战略之道,健康界
9614,2019-07-03,翰森制药上升4.83%兼破顶 一手200万股交叉盘,新浪
9615,2019-07-03,海外医药新闻发布2019/7/2【西南医药朱国广陈铁林团队】,国广有话说
9616,2019-07-03,6月以来，多家药企产品获得美国FDA批准文号,制药网
9617,2019-07-03,复星医药控股股东复星高科技增持2396万股 耗资约5.63亿元,挖贝网
9618,2019-07-03,国航未来几个季度客流量将有所改善,南方财经网
9619,2019-07-02,格隆汇港股聚焦(7.2)︱平安再出资5.2亿元回购 万科上半年合同销售额3340亿元,格隆汇
9620,2019-07-02,复星医药(600196.SH)增持计划期限届满 控股股东累计增持2396.43万股,格隆汇
9621,2019-07-02,复星医药：控股股东增持期限届满，累计增持5.6亿元,Wind
9622,2019-07-01,一批被踢出市场的药品要回来了？百亿销量“神话”难续,新浪医药
9623,2019-07-01,抗抑郁药文拉法辛市场规模达十亿 复星有望首家过评,米内网
9624,2019-07-01,力思特拟7.5亿卖身复星医药谋曲线上市 单一产品贡献近九成销售收入存风险,中国经济网
9625,2019-07-01,【医药】江琦、赵磊：行业点评：看好审评审批改革持续推动下的中国创新药产业发展-20190702,中泰证券研究所
9626,2019-06-30,投资负资产少的公司,红周刊
9627,2019-06-28,海外医药新闻发布20190628【西南医药朱国广陈铁林团队】,国广有话说
9628,2019-06-28,复宏汉霖-B（2696.HK）：可负担的创新，值得期待的IPO？,富途证券
9629,2019-06-28,豪掷7亿“收编”注射剂1类新药，这家药企或迎来第30个过亿单品,米内网
9630,2019-06-28,医疗器械行业薪酬发布 年薪中位数——82万,医药网
9631,2019-06-28,投资地产医药主题基金时，了解这点赚更多！,养基司令
9632,2019-06-28,康哲药业逆市急升近6% 附属获干眼症药大中华商业权,新浪
9633,2019-06-27,戊乙奎醚！复星医药产品成功迭代的又一制胜王牌！,医药地理
9634,2019-06-27,药企加快并购节奏，全球医药版图将产生巨大变化,制药网
9635,2019-06-27,信息速递| 2019年6月27日格林大华信息速递,格林大华期货资讯
9636,2019-06-27,【信达看盘】2019.6.27,信达证券上海
9637,2019-06-26,利空出尽+估值切换，医药板块年底或迎新一轮上涨趋势,第一财经
9638,2019-06-26,外资动向| 北向资金减仓A股 沪深股通净流出9.44亿元,腾讯网
9639,2019-06-26,海外医药新闻发布20190626【西南医药朱国广陈铁林团队】,国广有话说
9640,2019-06-26,商誉超88亿的复星医药，拟7.4亿收购力斯特,和讯
9641,2019-06-26,42股今日获机构买入评级（附股）,证券时报
9642,2019-06-26,港股微升36点市场观望气氛浓厚,财华社
9643,2019-06-26,港股午盘基本平收 零售股、医药股现强势,中证网
9644,2019-06-26,医药板块表现强势，机构：不惧政策扰动，把握高确定性投资主线,第一财经
9645,2019-06-26,陆家嘴早餐(2019年06月26日),国元珠海微智聚金
9646,2019-06-26,A股早报2019年6月26日星期三,Wind
9647,2019-06-26,最新公告透露利好 14只个股有望爆发（06.26）,中金在线
9648,2019-06-26,财经早报：中信证券清仓中信建投 6月回购规模创新高,新浪
9649,2019-06-26,"【中证盘前】定了！科创板第一股发行价24.26元；中信证券拟清仓减持中信建投；新纶科技涉信披违规被证监会立案调查；美三大股指下跌
其他违规处罚",中证报
9650,2019-06-26,联讯早餐荟——6月26日星期三,联讯金融
9651,2019-06-26,华创事件驱动早报6-26：各大厂商5G手机有望陆续上市；两部委部署能源迎峰度夏工作,华创证券研究
9652,2019-06-26,力思特制药：多次冲击上市无果，攀上复星医药能否圆梦？,每日经济新闻
9653,2019-06-26,复星医药：第八届董事会第一次会议(临时会议)决议公告,上交所
9654,2019-06-26,复星医药：2018年度股东大会、2019年第一次A股类别股东会及2019年第一次H股类别股东会决议公告,上交所
9655,2019-06-26,力思特制药拟借复星医药子公司曲线上市,北京商报网
9656,2019-06-26,周三最新重磅公司传闻集锦(6月26日),证券之星
9657,2019-06-25,复星医药(02196)选举任倩为公司监事会主席,智通财经
9658,2019-06-25,复星医药(02196.HK)控股子公司拟不超7.47亿元揽力思特制药97.8251%股权,格隆汇
9659,2019-06-25,A股头条之上市公司公告精选（6.26）,金融界
9660,2019-06-25,公告精选：普洛药业等业绩预增；科融环境拟将注册地搬迁至雄安新区,e公司
9661,2019-06-25,复星医药收购力思特制药 推进外延式扩张战略,新浪
9662,2019-06-25,海外医药新闻发布20190625【西南医药朱国广陈铁林团队】,国广有话说
9663,2019-06-25,复星医药对外投资公告,亿邦动力
9664,2019-06-25,复星医药：子公司拟收购力思特制药97.83%股份,e公司
9665,2019-06-25,复星医药(600196.SH)子公司拟参与挂牌竞购及协议受让力思特制药97.8251%的股份,格隆汇
9666,2019-06-25,医疗保健：医药生物业周报 荐8股,华鑫证券
9667,2019-06-25,"中国""科""公司评选之医药生物技术人员最多:药明康德",新浪
9668,2019-06-25,精优药业急涨近28% 惟被领航医药悉数沽售股份,新浪
9669,2019-06-25,药明生物仍走低逾2% 野村指美国修正案不影响业务,新浪
9670,2019-06-25,【医药-复星医药(600196)】江琦、赵磊：公司点评：收购力思特制药97.83%股权，快速补强产品管线-20190626,中泰证券研究所
