,2021-12-31,长盈精密：公司投资的涉及芯片业务的公司为苏州宜确、深圳纳芯威及梦启半导体,Wind
19399,2020-02-27,公告精选：宁德时代2019年净利润同比增29%；新世界获沈国军举牌,e公司
19400,2020-02-27,公告精选：宁德时代2019年净利润增29%；铜峰电子不生产超级电容产品,e公司
19401,2020-02-27,宁德时代(300750.SZ)业绩快报：2019年净利升28.61%至43.56亿元,格隆汇
19402,2020-02-27,创金合信曹春林：新能源车真正的主升浪在下半年开始,新浪
19403,2020-02-27,宁德时代业绩快报：2019年净利润43.56亿元，同比增长28.61%,Wind
19404,2020-02-27,引爆特斯拉概念 哪些上市公司最受益,和讯
19405,2020-02-27,宁德时代拟募资200亿元，投入三个项目收益率均超过15%,盖世汽车
19406,2020-02-27,43公司获得增持评级-更新中,中财网
19407,2020-02-27,机构强烈推荐22只个股-更新中,中财网
19408,2020-02-27,沪股通净卖出20.93亿元,证券时报网
19409,2020-02-27,新能源汽车：宁德时代200亿定增剑指全球话事权锂电设备、电池材料黄金周期启动,新浪
19410,2020-02-27,宁德时代点评：定增落地 产能扩张再提速,新能源网
19411,2020-02-27,宁德时代公司研究：动力储能并举 共谋万亿蓝海,新浪
19412,2020-02-27,宁德时代拟募集300亿元资金大扩产能,中国网
19413,2020-02-27,北向资金今日净流出39.42亿元，科技股逆市获加仓,Wind
19414,2020-02-27,宁德时代现1笔大宗交易 共成交412.74万元,新浪
19415,2020-02-27,宁德时代：强者愈强，动力航母拟募资再拓版图,证券时报网
19416,2020-02-27,宁德时代今日大宗交易成交3万股，成交价137.58元折价7.96%,Wind
19417,2020-02-27,"汽车行业：宁德时代定增扩产事件点评,先导智能,受益于宁德时代定增扩产,业绩有望增厚",渤海证券
19418,2020-02-27,跟谁学遭遇做空丨联想集团被指疑似欺诈【Do说】 股票卖空,DoNews
19419,2020-02-27,账上300亿、再抛定增200亿 3300亿市值宁德时代缺钱？,新浪
19420,2020-02-27,宁德时代拟定增加码产能建设，锂电设备行业景气度或提升,证券时报网
19421,2020-02-27,放榜了！马斯克财富超马云，李书福布阵角逐下任车界首富,搜狐
19422,2020-02-27,【报道】特斯拉供应商宁德时代据悉计划通过私募融资至多人民币200亿元（合28.4亿美元），以扩大其锂电池产能，该项目规划建设动力及储能锂电池生产线，用地面积约1300亩，预计建设周期为两年，新增锂离子电池年产能约16GWh,金十数据
19423,2020-02-27,动力电池与储能两手抓：宁德时代拟募资200亿元扩大产能,集邦新能源网
19424,2020-02-27,据外媒：特斯拉供应商宁德时代据悉计划通过私募融资至多人民币200亿元（合28.4亿美元），以扩大其锂电池产能。,金十数据
19425,2020-02-27,拟发200亿定增，宁德时代增52GWh产能,第一电动网
19426,2020-02-27,宁德时代拟募资 200亿，布局锂电池,钛媒体
19427,2020-02-27,宁德时代拟募资200亿：已与特斯拉达成量产供货定价协议,搜狐
19428,2020-02-27,点评丨宁德时代：拟定增200亿元 扩产能夯研发决胜未来,电新邓永康团队
19429,2020-02-27,宁德时代拟募资200亿准备“开干” 100亿聚焦锂电池！再融资市场全面爆发？,券商中国
19430,2020-02-27,宁德时代抛200亿定增方案国产锂电加速崛起设备及材料供应商迎机遇,科创板日报
19431,2020-02-27,宁德时代拟募资不超200亿 三年一期综合毛利率下滑 盈利能力下降,中国经济网
19432,2020-02-27,新增锂电池产能52GWh，宁德时代拟定增募集200亿,观察者网
19433,2020-02-27,宁德时代 | 扩充产能加大研发 巩固全球龙头地位【华西汽车 崔琰团队】,汽车琰究
19434,2020-02-27,宁德时代点评：规划产能近300GWh 定增加码储能版图,东吴证券
19435,2020-02-27,宁德时代：拟定增200亿，助力扩产、储能等新技术开发,证券时报网
19436,2020-02-27,自研电池，特斯拉动了谁的奶酪？,车云网
19437,2020-02-27,200亿定增 再造一个宁德时代！这些公司有望受益,证券时报网
19438,2020-02-27,共300亿！宁德时代投资扩产能 用于储能研发、动力电池等项目,北极星电力
19439,2020-02-27,【东吴电新】宁德时代点评：鲲鹏展翅，定增加码锂电版图,新兴产业汇
19440,2020-02-27,宁德时代高开1.47% 公司拟定增募资不超200亿元,e公司
19441,2020-02-27,【国盛电新|公司点评】宁德时代：动力储能并举，共谋万亿蓝海,电新硬核研究
19442,2020-02-27,姜伯静：不缺钱的宁德时代定增 未来喜忧参半,新浪
19443,2020-02-27,A股融资融券日报：两融余额增加31.42亿元（2月26日）,Wind
19444,2020-02-27,科创板早报|宁德时代拟增募不超200亿元投资电池项目今年科创板上市新股平均涨幅超2倍,科创板日报
19445,2020-02-27,最新公告透露利好 15只个股有望爆发（02.27）,中金在线
19446,2020-02-27,宁德时代拟定增200亿扩产加码 锂电池设备相关企业有望受益,证券时报网
19447,2020-02-27,拟募资200亿元，宁德时代将100亿投资电池基地,资本邦
19448,2020-02-27,持续推荐！【先导智能】大幅受益宁德时代扩产加码，目标市值660亿【国金机械军工】,国金高端装备制造及新材料
19449,2020-02-27,2月27日盘前重要公司新闻,上证报
19450,2020-02-27,与特斯拉“联姻”后 宁德时代拟募资200亿准备“开干”,投资快报
19451,2020-02-27,创业板2月成交近4万亿！天量成交释放关键信号,网易
19452,2020-02-27,扩产能稳地位 宁德时代抛出“双百亿”投资,上证报
19453,2020-02-27,上市公司正负面新闻2020年2月27日星期四,Wind
19454,2020-02-27,A股“深V”信仰被打破 疫情后将迎“补偿性消费”,第一财经
19455,2020-02-27,宁德时代拟定增募资不超200亿加码动力及储能电池,证券时报
19456,2020-02-27,200亿定增，属于宁德时代的大时代开幕？,每日经济新闻
19457,2020-02-26,宁德时代拟定增募资不超200亿元 加码主业,上证报
19458,2020-02-26,总投资不超百亿元 宁德时代拟建设车里湾电池基地,北京商报网
19459,2020-02-26,宁德时代拟募资不超200亿元，用于锂电池产能建设等项目,澎湃新闻
19460,2020-02-26,宁德时代拟定增200亿 百亿投资车里湾锂电池项目,新京报
19461,2020-02-26,宁德时代(300750.SZ)董事会通过公司2020年度套期保值计划的议案,格隆汇
19462,2020-02-26,百股跌停！杠杆资金背后的调仓路线图,红周刊
19463,2020-02-26,宁德时代(300750.SZ)：拟投不超100亿元建宁德车里湾锂离子电池生产基地项目,格隆汇
19464,2020-02-26,宁德时代(300750.SZ)拟定增募资不超200亿元 55亿元用于补充流动资金,格隆汇
19465,2020-02-26,宁德时代：拟非公开发行股票募资不超过200亿元,新浪
19466,2020-02-26,宁德时代：拟定增募集资金不超200亿元,e公司
19467,2020-02-26,宁德时代：拟定增募集资金不超200亿元,Wind
19468,2020-02-26,松下宣布终止与特斯拉纽约电池工厂合作 经营问题,新京报
19469,2020-02-26,陆股通成交额1081.62亿元创今年以来新高,证券时报网
19470,2020-02-26,【投行参要】每日审核要点及市场动态 | 2020.02.26,兴业证券订阅号
19471,2020-02-26,继宁德时代后，蜂巢挺进欧洲！,中国汽车报
19472,2020-02-26,宜安科技互动易平台频曝热点 深交所6连问：是否炒作股价,中新经纬
19473,2020-02-26,特斯拉一句话 两大板块凭何蒸发943亿与暴增3730亿,腾讯网
19474,2020-02-26,特斯拉(TSLA.US)与松下分手，终止太阳能电池合作伙伴关系 经营问题,智通财经
19475,2020-02-26,工信部：积极推动锂离子电池、新能源汽车产业复工生产,集邦新能源网
19476,2020-02-26,"宜安科技""满屏""都是热点题材，深交所质疑：是否蹭热点炒股价？",和讯
19477,2020-02-26,宜安科技4度吹风新能源 遭问特斯拉一级供应商的依据,中国经济网
19478,2020-02-26,动力电池观察：特斯拉带松下LG起飞，比亚迪刀片磷酸铁锂亮相,盖世汽车
19479,2020-02-26,【东吴电新】科利达业绩快报点评：龙头回归，业绩靓丽,新兴产业汇
19480,2020-02-26,动力电池CTP技术是什么？,盖世汽车
19481,2020-02-26,A股融资融券日报：两融余额增加116.67亿元（2月25日）,Wind
19482,2020-02-26,一次问答透露三家超级客户！都是市场热点题材，公司股价大涨，深交所紧急问询！ 问询,e公司
19483,2020-02-26,特斯拉只是适合“无钴”，决定不了动力电池主流,盖世汽车
19484,2020-02-26,1月动力电池排行榜：装机量同比跌54%，松下/LG装机量挤入TOP10,第一电动网
19485,2020-02-26,蹭特斯拉热点？宜安科技被监管质疑：朱勇迎合热点，炒作股价 其他违规处罚,资本邦
19486,2020-02-25,锂矿战争：中国如何拿下“白色石油”,虎嗅网
19487,2020-02-25,汇丰晋信陆彬:未来5年新能源汽车产业有10倍增长空间,新浪
19488,2020-02-25,特斯拉自制电池最快有望在2022年装车 建议布局三条主线,证券时报网
19489,2020-02-25,陆股通成交额1059.99亿元创今年以来新高,证券时报网
19490,2020-02-25,利好齐发，锂电池概念股拉升 机构：磷酸铁锂行业增长将加速,科创板日报
19491,2020-02-25,A股走势顽强创业板惊现V型反转，宁德时代大涨5%,老虎证券
19492,2020-02-25,宁德时代午后涨超5%,Wind
19493,2020-02-25,全球暴跌背景下A股走势顽强，宁德时代大涨5%,老虎证券
19494,2020-02-25,宁德时代大涨5% 市值超越海康威视位居科技股第二,e公司
19495,2020-02-25,宁德时代大涨5%，总市值超越海康威视跃居科技股次席,Wind
19496,2020-02-25,特斯拉概念股午后再度走强宁德时代(300750.SZ)拉升涨超6%,格隆汇
19497,2020-02-25,特斯拉题材午后苏醒，奥特佳强势六连板,Wind
19498,2020-02-25,若搭载无钴电池，特斯拉国产Model 3或降至25万元,集邦新能源网
19499,2020-02-25,宁德时代预计盈利40亿市值3500亿 近5000名员工从事研发,腾讯网
19500,2020-02-25,特斯拉带动二级市场疯狂 公募扎堆布局新能源车ETF,国际金融报
19501,2020-02-25,特斯拉引爆超级电容市场,第一电动网
19502,2020-02-25,CTP技术究竟是什么，能让你的车更安全、更便宜吗？,盖世汽车
19503,2020-02-24,中证有两个新能源车指数啊,和讯
19504,2020-02-24,华为发布会火热，带你分辨HMS题材中真伪机会,和讯
19505,2020-02-24,暴增3730亿！特斯拉一句话，又一板块掀起涨停潮,全景网
19506,2020-02-24,【新能源】特斯拉与宁德时代达成电池采购协议,爱建证券研究所
19507,2020-02-24,明明可以靠智能吃饭 这款电动汽车却玩命练品质,第一电动网
19508,2020-02-24,茅台、格力调整，疫情到底如何影响消费？|市场观察,第一财经
19509,2020-02-24,分析 | 特斯拉与宁德时代达成协议：降低成本一小步 占领中国市场一大步,腾讯网
19510,2020-02-24,又一板块大涨！给特斯拉写封信 问问明天该炒啥？,上证报
19511,2020-02-24,国泰君安：与五年前的牛市相比，A股本轮行情有四个积极变化,国泰君安证券研究
19512,2020-02-24,超级电容概念爆发，特斯拉自造电池或利用干电极技术,证券时报网
19513,2020-02-24,车市周周评丨商务部研究出台稳汽车消费政策措施、北京车展延期举办,每日经济新闻
19514,2020-02-24,海外看战“疫”：德国“汽车教父”称疫情对中国汽车业和中国经济都只是“阵痛”,中新网
19515,2020-02-24,有色钴板块大跌 华友钴业、寒锐钴业、百川股份跌停 连续下跌,金融界
19516,2020-02-24,【兴证金属·行业深度】6μm锂电铜箔迈入需求持续高增长的景气向上周期,兴证有色钢铁
19517,2020-02-24,电力设备：从8号文看国网巨轮驶向何方？,安信证券
19518,2020-02-24,动力电池产业复盘之新能源车企的“针锋相对”,中国能源网china5e
19519,2020-02-24,35家储能概念股发布2019业绩预告 未来谁会胜出？,北极星电力
19520,2020-02-24,特斯拉——2020年的无法回避的风口浪尖,北极星电力
19521,2020-02-24,2019储能观察：国内冷冰冰 海外暖洋洋,高工锂电
19522,2020-02-24,科创板早报|中国即将完成北斗卫星导航系统全球组网特斯拉上海工厂或扩张产能,科创板日报
19523,2020-02-24,特斯拉或将自产“无钴”电池，锂盐产业再迎春天,Wind
19524,2020-02-23,安信陈果：公募对A股影响正超过外资,Wind
19525,2020-02-23,特斯拉概念正热，又增添改革利好，石大胜华或无惧预警,腾讯网
19526,2020-02-23,A股已三天成交破万亿 杆资金火爆超去年 六股牛,证券之星
19527,2020-02-23,外资本周为啥爆买茅台与五粮液卖出平安与招银？,新浪
19528,2020-02-23,【国盛电新|专题】磷酸铁锂底部回升，三元仍将是市场主流,电新硬核研究
19529,2020-02-23,风口上的特斯拉，将给中国产业链哪些机会？,和讯
19530,2020-02-22,"国君：特斯拉""干电极+超级电容""短期不会替代锂电池",新浪
19531,2020-02-22,特斯拉相关人士：自主研发电池和向外采购完全是两件事,Wind
