,2021-12-31,猪企的2021年：股价深蹲后触底反弹，下行周期下面临资金考验,华夏时报
3665,2018-08-01,[看好评级]农业中报业绩展望：行业整体平稳 养殖业景气分化明显,中财网
3666,2018-08-01,农林牧渔行业日报：北京市生猪存栏首次降至百万头以下,中财网
3667,2018-07-31,亏损扩大 温氏乳业总负债达5.71亿元,新京报
3668,2018-07-30,[增持评级]农业行业专题研究：史密斯菲尔德 自下往上的扩张,中财网
3669,2018-07-30,农林牧渔行业每周观点：继续推荐肉禽养殖板块 关注种业龙头配置机会,中财网
3670,2018-07-30,[推荐评级]招商农业周报：禽价高景气维持 猪价底部布局金猪十年,中财网
3671,2018-07-30,[增持评级]农业行业周报：持续推荐畜禽养殖板块及超跌优质标的,中财网
3672,2018-07-30,[优于大市评级]农业行业周观点：农业持仓继续处于低位 关注养殖板块及基本面优质个股,中财网
3673,2018-07-30,农林牧渔行业周报：2季度禽板块持仓提升显著,中财网
3674,2018-07-29,[买入评级]农林牧渔行业跟踪：8月猪价有望延续反弹 祖代鸡引种或再下滑,中财网
3675,2018-07-28,多家“养猪大户”营收下跌 行业低迷波及饲料业,经济观察网
3676,2018-07-27,"农林牧渔行业2018年7月第4周周报:鸡苗价格持续上涨,持续推荐禽链全板块",东兴证券
3677,2018-07-26,【财通策略】A股2018年中报预告分析：创业板业绩下滑、中小板业绩回升,玭读市场
3678,2018-07-26,五大券商周五看好6板块46股,证券之星
3679,2018-07-25,禽畜价格连涨3月，一数据暗含行业最大机密,Wind
3680,2018-07-25,"农林牧渔行业2018年第27期:能繁母猪产能收缩,产品价格继续上涨",国联证券
3681,2018-07-24,创业板仓位继续上行，FOF持基风格各异——2018Q2主动型及FOF基金季报分析,中泰金工
3682,2018-07-24,[看好评级]农业周报：畜禽养殖三季度旺季有望火力全开,中财网
3683,2018-07-24,基金2Q18农业持仓分析：整体低配 但禽养殖板块配臵提高,中财网
3684,2018-07-23,[增持评级]农业行业周报：禽板块景气优势明显 继续推荐养猪龙头,中财网
3685,2018-07-23,[推荐评级]招商农业行业周报：猪价新一轮反弹 底部布局金猪十年,中财网
3686,2018-07-23,[看好评级]农业行业周报：旺季来临 三季度鸡价或加速上涨 猪价或反弹,中财网
3687,2018-07-23,巨丰热点：农业养殖概念呈现活跃 猪肉股走强,巨丰财经
3688,2018-07-23,[推荐评级]农林牧渔行业周报：猪价震荡、苗价大涨 持续推荐生猪、肉鸡板块,中财网
3689,2018-07-23,【川财研究*农林牧渔】生猪存栏量连降，价格有望维持上行,川财研究
3690,2018-07-23,[强于大市评级]农林牧渔行业研究周报：禽链价格继续上涨 景气延续 坚定推荐!,中财网
3691,2018-07-22,长江农业|二季度农业板块机构持仓情况,长江农业
3692,2018-07-22,禽链价格继续上涨，景气延续，坚定推荐！【天风农业】,吴立话农业牛股
3693,2018-07-22,晚间重要公告2018年7月22日星期日,Wind
3694,2018-07-22,温氏股份：子公司发起设立农业基金 预计总规模不超过10亿元,e公司
3695,2018-07-22,[买入评级]农林牧渔行业跟踪：畜禽链景气回升延续 建议布局三季度涨价行情,中财网
3696,2018-07-21,温氏股份利润腰斩养鸡成养猪户利润支撑点,中国经营网
3697,2018-07-20,中国上市公司协会联合沪深交易所发布A股上市公司现金分红榜单,中上协
3698,2018-07-20,【国君农业钟凯锋团队】生猪存栏数据快评——中长期投资价值显著，继续推荐养猪龙头,农业凯歌
3699,2018-07-19,[看好评级]2018年农林牧渔行业中报前瞻点评：禽类养殖景气复苏 猪价拖累畜类养殖,中财网
3700,2018-07-19,农业周报:三季度消费旺季催生畜禽养殖行情上涨,申万宏源
3701,2018-07-18,生猪养殖亏损何时休？农科院朱增勇：今明年生猪价格仍将处于下降通道,经济观察网
3702,2018-07-17,【太平洋证券策略】创业板并购影响弱化，内生增速仍待改善——2018H1财报前瞻系列（二）,周雨策略观察
3703,2018-07-16,[推荐评级]招商农业周报：金猪十年 不容错过,中财网
3704,2018-07-16,[强于大市评级]农林牧渔行业研究周报：近期重点推荐养殖!高景气禽链+底部布局养猪!,中财网
3705,2018-07-16,中小板业绩回升，创业板业绩下滑——2018年中报预告分析,长江策略
3706,2018-07-15,安信证券：云计算板块将成为中报业绩最强投资主线,金融界
3707,2018-07-13,争议猪周期：母猪存栏10年新低，是否是周期底部,Wind
3708,2018-07-12,重阳投资、淡水泉等知名私募都来了 这个创业板曾经的“王者”是否有故事？,每日经济新闻
3709,2018-07-12,温氏股份：目前暂时没有看到行业明显去产能迹象,Wind
3710,2018-07-12,[买入评级]温氏股份(300498)：养猪板块亏损 受益黄羽肉鸡景气 上半年仍盈利!,中财网
3711,2018-07-12,"温氏股份:猪周期下行影响难免,黄鸡板块提振业绩",东北证券
3712,2018-07-11,[看好评级]申万宏源农业行业周报：继续看好白羽肉鸡板块,中财网
3713,2018-07-11,[强烈推荐-A评级]温氏股份(300498)：双主业熨缓周期 龙头稳健依旧,中财网
3714,2018-07-11,东方证券：温氏股份业绩预告符合预期 鸡价有望持续,e公司
3715,2018-07-11,[增持评级]温氏股份(300498)动态跟踪：中报预告符合预期 黄鸡平滑猪周期影响,中财网
3716,2018-07-11,温氏股份养猪亏养鸡赚 上半年净利预降五成,证券时报
3717,2018-07-10,温氏股份：半年报净利润预降48%-53%,中证网
3718,2018-07-10,上市公司晚间利空公告：WIHarper拟清仓减持麦迪科技,金融界
3719,2018-07-10,温氏股份：筹建财务公司获银保监会批复,e公司
3720,2018-07-10,逆势飘红 温氏股份预告上半年盈利超8亿 净利下滑50％左右,经济观察网
3721,2018-07-10,温氏股份：生猪市场低迷 上半年净利预降48%-53%,e公司
3722,2018-07-10,温氏股份2018年半年度业绩预降47.52%至53.04%,中证网
3723,2018-07-10,温氏股份：半年报业绩预计同比下降5成,新浪
3724,2018-07-10,温氏股份：预计上半年净利同比下降47.52%-53.04%,Wind
3725,2018-07-10,两大逻辑促疫苗股飙升 4只白马股备受机构青睐,证券日报
3726,2018-07-10,[推荐评级]农林牧渔行业周报：鸡价上涨趋势确立 继续强推白羽鸡板块,中财网
3727,2018-07-10,[看好评级]农林牧渔行业周报：猪价开启季节性反弹 毛鸡价格再创新高,中财网
3728,2018-07-10,2018.7.10股市消息早知道：今日大盘预测及个股分析,南方财富网
3729,2018-07-10,巨丰早参：证监会召开上市公司座谈会 听取对市场维稳建议,巨丰财经
3730,2018-07-09,生猪养殖板块跟踪：猪价上涨催化 头均市值严重低估,中财网
3731,2018-07-09,温氏股份今日大宗交易成交15万股，成交价19.85元折价13.62%,Wind资讯
3732,2018-07-09,温氏股份筹建广东温氏集团财务有限公司获得批复,金融界
3733,2018-07-09,温氏股份大涨5.22%，报23.20元,腾讯网
3734,2018-07-06,温氏股份：下半年预计猪价会有所好转，近期黄羽肉鸡价格有所回落,Wind
3735,2018-07-06,[推荐评级]农林牧渔行业投资策略报告：中报平淡 重点关注即将步入旺季的养殖板块,中财网
3736,2018-07-06,[优于大市评级]农业行业2018年中报前瞻：猪价低迷拖累养猪链企业盈利 禽养殖板块全面复苏,中财网
3737,2018-07-05,今日资金抢入六只强势股一览（2018年7月5日）,中财网
3738,2018-07-05,[公司]温氏股份：今年肉猪出栏目标约2200万头,全景网
3739,2018-07-05,[增持评级]温氏股份(300498)动态跟踪：猪价回暖明显 反弹有望持续,中财网
3740,2018-07-05,农林牧渔行业日报：全球粮食产量预期调低1200万吨,中财网
3741,2018-07-04,7月4日晚间上市公司十大重磅公告,巨丰财经
3742,2018-07-04,温氏股份：6月份商品肉猪销售均价环比上升11.67%,e公司
3743,2018-07-04,温氏股份：6月商品肉猪销售均价环比增逾1成,Wind
3744,2018-07-03,正邦科技中报业绩预告“大变脸” 猪价低迷反弹未及预期,e公司
3745,2018-07-03,[看好评级]农林牧渔行业周报：持续推荐畜禽养殖板块 关注中报超预期标的,中财网
3746,2018-07-03,[看好评级]申万宏源农业行业周报：看好中报高增长 继续看好白羽肉鸡板块,中财网
3747,2018-07-03,“互联网+农业”取得六大进展 4只股受机构青睐,中财网
3748,2018-07-03,互联网+农业取得六大进展 机构青睐6只低估值农业股,证券日报
3749,2018-07-03,"农林牧渔行业2018年第24期:布局中报窗口期,关注白羽肉鸡、动保板块",国联证券
3750,2018-07-02,[看好评级]农业行业周报：估值接近底部极限 两条主线把握投资机会,中财网
3751,2018-07-02,[买入评级]农林牧渔行业跟踪：参与畜禽价格反弹 优选业绩增长确定白马股,中财网
3752,2018-07-02,农林牧渔行业周报：半年报预测：生猪养殖利润下滑 禽板块扭亏为盈,中财网
3753,2018-07-02,[强于大市评级]农业行业中报业绩前瞻：禽链业绩大幅改善 水产饲料板块景气延续!,中财网
3754,2018-07-02,[强于大市评级]农林牧渔行业研究周报：农业板块 中报业绩知多少?,中财网
3755,2018-07-01,长江农业|农林牧渔行业半年报业绩前瞻,长江农业
3756,2018-07-01,[增持评级]温氏股份(300498)：养殖业龙头 穿越周期继续成长,中财网
3757,2018-06-29,[公司]温氏股份：今年公司计划出栏商品肉猪约2200万头,全景网
3758,2018-06-28,6月28日有83家公司获重要股东增减持 鼎捷软件已被连续减持142次,Wind
3759,2018-06-28,A股共发生60宗大宗交易成交42.71亿元（6月28日）,Wind
3760,2018-06-28,温氏股份：预计猪价低迷行情至少会持续至2019年,Wind
3761,2018-06-28,[中性评级]农林牧渔行业2018半年度策略：白羽肉鸡景气慢牛 种子行业库存去化,中财网
3762,2018-06-28,温氏股份：猪价有所反弹 价格达到大企业的成本线附近,e公司
3763,2018-06-27,农林牧渔行业2018年第25周周报：中报期将至 挖掘超预期标的,中证网
3764,2018-06-27,[推荐评级]农林牧渔行业周报：继续推荐白羽鸡行业反转机会,中财网
3765,2018-06-27,[互动]温氏股份：生产经营正常 未发现猪丹毒相关疫情,全景网
3766,2018-06-26,[推荐评级]农林牧渔行业周报：猪价震荡 毛鸡上涨、苗价回落,中财网
3767,2018-06-26,[强于大市评级]农林牧渔行业研究周报：中报期将至 挖掘超预期标的!本周继续重点推荐二季度畜禽板块投资机会!(鸡价上涨+引种受限、鸭龙头底部+国企改革、猪价反弹+股价回调),中财网
3768,2018-06-26,[优于大市评级]农业行业周观点：市场走势波动 坚守低估值稳健个股,中财网
3769,2018-06-26,温氏股份：6月25日融资余额为3.69亿元，较前一日骤降5.50%,Wind资讯
3770,2018-06-26,[买入评级]农林牧渔行业跟踪：猪价反弹进行时 长期看好行业规模化机会,中财网
3771,2018-06-22,六月精选股票组合（第三周）| 海通证券研究所出品,微信
3772,2018-06-19,宁德时代登顶创业板新一哥 马云旗下基金浮盈超3亿,中国基金报
3773,2018-06-19,[赵瑞评级]农业行业周报：把握畜禽反弹 紧抓绩优白马,中财网
3774,2018-06-17,创业板迎来首只“独角兽” 锂电巨头宁德时代成功上市,投资者报
3775,2018-06-16,【国君农业钟凯锋团队】5月生猪存栏数据点评——无惧调整，积极布局养猪板块,微信
3776,2018-06-16,动力电池独角兽宁德时代连板 有望冲创业板市值第一,华夏时报
3777,2018-06-15,腾讯证券研究院|打了鸡血的独角兽需要泼点冷水,腾讯网
3778,2018-06-15,农林牧渔行业2018年第22期:商务部通过巴西白羽肉鸡产品反倾销裁定,国联证券
3779,2018-06-14,[看好评级]农林牧渔行业周报：巴西“双反”利好鸡价 禽链景气持续,中财网
3780,2018-06-13,[推荐评级]招商农业行业周报：水产新起之秀 畜禽养殖龙头,中财网
3781,2018-06-13,[买入评级]温氏股份(300498)深度报告：从过去到未来 养殖巨头的百年愿景和千亿目标,中财网
3782,2018-06-12,宁德时代的涨停板：马云啥时回本 其他机构赚了吗？,中证网
3783,2018-06-12,宁德时代大概率晋级创业板第一股,财界网
3784,2018-06-12,宁德时代剑指创业板第一股 刘益谦“任性”弃购,21世纪经济报道
3785,2018-06-11,宁德时代上市仪式喜悦而低调 供应链个股需收藏,中证网
3786,2018-06-11,郭施亮：宁德时代正式上市，会创造创业板市值奇迹吗？,腾讯网
3787,2018-06-11,和信投顾：A股运行格局或将发生较大变化,中金在线
3788,2018-06-11,[同步大势评级]农业行业2018年中期投资策略：猪价反弹空间有限 白羽鸡基本面迎来改善,中财网
3789,2018-06-11,独角兽宁德时代今日登陆A股 打新收益不菲,财界网
3790,2018-06-10,“独角兽”宁德时代周一上市 中金给出2000亿估值,中证网
3791,2018-06-10,【国君农业钟凯锋团队】把握可短可长不可错过的养猪股机会,微信
3792,2018-06-09,5月猪价环比微升 猪价走势或有反复,中证报
3793,2018-06-08,龙虎榜：机构交易活跃度大降两只个股获得主力净买入,巨丰财经
3794,2018-06-08,猪肉价格反弹 最惨烈的时刻过去了吗？,和讯
3795,2018-06-08,温氏股份：猪价近期已反弹至大企业成本线附近，反弹有望延续,Wind
3796,2018-06-08,[增持评级]海通农业行业月报：关注畜禽养殖股投资机会 同时推荐其他子板块优质个股,中财网
3797,2018-06-07,工信部品牌培育系列公益宣讲首站在云浮举行,中新网
3798,2018-06-07,龙虎榜：海南板块炒作尚未结束 一股不断引游资买入,巨丰财经
3799,2018-06-07,[金融界独角兽]又一千亿市值创业板公司或诞生 迈瑞医疗八大核心看点,金融界
3800,2018-06-06,不稳定的猪周期：猪价跌回8年前，一头猪亏300元,第一财经
