,2021-12-31,A股共发生154宗大宗交易成交34.19亿元（12月31日）,Wind
3228,2018-02-23,[推荐评级]电气设备行业事件深度研究：补贴政策终落地 新能源车已到布局良时,中财网
3229,2018-02-23,电气设备行业日报：18年关注风电及新能源汽车投资机会,中财网
3230,2018-02-23,"2018年新能源汽车补贴政策点评:拐点已现,反弹可期",证券之星
3231,2018-02-22,[超配评级]基础化工行业2月份投资策略及2018年报前瞻：行业改善持续 坚守绩优龙头,中财网
3232,2018-02-22,[买入评级]新能源车系列深度之一：大势所趋 新能源车未来有望迎平价时代,中财网
3233,2018-02-22,[中性评级]汽车行业周报：中汽协发布1月汽车销量数据 同比增长11.6%,中财网
3234,2018-02-22,深度*行业*2018年新能源汽车补贴退坡政策点评(电气设备行业)：补贴落地 反弹可期,中财网
3235,2018-02-17,50股目标涨幅超两成 70亿主力资金抢筹,证券时报
3236,2018-02-13,[看好评级]化工行业周报：制冷剂、钾肥价格上涨 炭黑-煤焦油、MDI-纯苯价差扩大,中财网
3237,2018-02-13,[强于大市评级]新能源行业周报：18年电车产销开门红 锂电池及材料赢来投资机会,中财网
3238,2018-02-13,【太平洋证券 今日早读】星光农机点评|非银、食饮、化工等行业追踪|鸿利智汇、万里扬公司点评|电新行业深度报告（20180213）,太平洋证券研究
3239,2018-02-13,【化工|杨伟团队太平洋证券】行业周报：市场筑底，绩优股更具价值,太平洋证券研究
3240,2018-02-13,"汽车行业周报18年7期:中汽协发布1月汽车销量数据,同比增长11.6%",国联证券
3241,2018-02-12,十大异动股点评：中小创现暴力长阳 天齐锂业强势封涨停,巨丰财经
3242,2018-02-12,[买入评级]电气设备行业投资策略：新能源车产销高增长 国网营收双提升,中财网
3243,2018-02-12,【晨会聚焦】钴和锂的配置时机；银行核心财务指标稳健上行,中泰证券研究所
3244,2018-02-12,新能源汽车行业点评：夜空中最亮的星！,分析师徐彪
3245,2018-02-12,"电力设备与新能源行业:18年1月电动车销量亮眼,实现开门红",东吴证券
3246,2018-02-11,【长江电新-周观点】潮退珍珠见，淡季当布局,长江电力设备新能源
3247,2018-02-11,电气设备：新能源车1月产销开门红 荐6股,中泰证券
3248,2018-02-11,[增持评级]基础化工行业周报：PA66和己二酸持续上涨 关注海外产能和消费占比较重的品种,中财网
3249,2018-02-11,电气设备：制造业维持高景气度 荐10股,东吴证券
3250,2018-02-11,[看好评级]基础化工行业2017年报前瞻：油价中枢上移叠加环保限产带动化工品涨价 行业利润同比大幅增长,中财网
3251,2018-02-10,【华创电新·周报】长期跟踪及推荐标的逻辑,华创电新研究
3252,2018-02-09,巨丰热点：锂电概念呈现分化 西部资源等个股走强,巨丰财经
3253,2018-02-09,化工行业动态：1月销量符合预期 等待补贴政策落地,中财网
3254,2018-02-09,锂电巨头大幅上调电芯价格 六股有望率先发力,证券时报
3255,2018-02-09,【东吴晨报0209】【行业】电新【个股】玲珑轮胎,东吴研究所
3256,2018-02-08,[买入评级]新能源汽车行业2月刊：中游开工率恢复 首批目录亮相,中财网
3257,2018-02-08,【东吴晨报0208】【行业】电新【个股】飞凯材料,东吴研究所
3258,2018-02-08,天赐材料详述产能：目前正极材料10000吨，六氟磷酸锂折固4000吨,Ofweek
3259,2018-02-08,天赐材料转让容汇锂业 兴业股份柘中股份联手入股,证券时报
3260,2018-02-07,干货！2月7日晚间重要公告速读,第一财经
3261,2018-02-07,锂电企业成并购热门标的 兴业材料、柘中股份斥资亿元入股容汇锂业,e公司
3262,2018-02-07,兴业股份：拟1亿元收购天赐材料所持容汇锂业2.91%股权,e公司
3263,2018-02-07,天赐材料：未来含锂和氟的产品线扩张有利于提升公司核心竞争力,Wind
3264,2018-02-07,国轩高科（002074）：获大运汽车7.5亿大单，员工持股建立激励机制,电新产业研究
3265,2018-02-07,[增持评级]电力设备与新能源行业点评：2017年全球电动乘用车销量120万 增67%,中财网
3266,2018-02-06,深度*行业*新能源汽车2018年第1批目录点评：车企积极应对 产业有序发展,中财网
3267,2018-02-06,[看好评级]化工行业周报：制冷剂价格上涨 草甘膦-甘氨酸、炭黑-煤焦油价差扩大,中财网
3268,2018-02-06,[增持评级]电力设备新能源行业周报：调整提供良机 坚定买入龙头,中财网
3269,2018-02-05,[增持评级]基础化工行业周报：PA66产业链价格上涨 关注化肥春耕、制冷剂、染料旺季行情,中财网
3270,2018-02-05,[强于大市评级]深度*行业*电力设备与新能源行业周报：2018年第1批新能源汽车推广目录发布,中财网
3271,2018-02-05,[推荐评级]化工行业周报：MDI 2月挂牌价出台 玻纤、染料、制冷剂产业链走强,中财网
3272,2018-02-05,[增持评级]电力设备与新能源行业周报：电动车1月合格证数大幅提升 制造业PMI依旧高景气,中财网
3273,2018-02-05,[增持评级]机械工业/新能源板块行业周报：销量同比大增 新能源汽车或企稳反弹,中财网
3274,2018-02-05,【海通纺服】周观点201805：电商巨头入股海澜之家，行业价值或得重估,微信
3275,2018-02-05,【太平洋证券 今日早读】电新行业点评|化工-染料、拓斯达深度报告|生益科技、浙江交科、润和软件等公司点评（20180205）,太平洋证券研究
3276,2018-02-05,电力设备与新能源行业2月第1周周报:2018年第1批新能源汽车推广目录发布,证券之星
3277,2018-02-04,【华创电新·周报】长期跟踪及推荐标的逻辑,华创电新研究
3278,2018-02-04,电气设备：制造业PMI依旧高景气 荐10股,东吴证券
3279,2018-02-04,电气设备：继续看好风电复苏 荐5股,中泰证券
3280,2018-02-02,82股获券商买入评级，北辰实业目标涨幅达93.37%,Wind
3281,2018-02-01,"天赐材料:扩建氢氟酸产能,深化电解液全价值链布局",全景网
3282,2018-02-01,[强推评级]天赐材料(002709)点评：提升氢氟酸产能 继续扩大基础材料布局,中财网
3283,2018-02-01,汽车行业日报：无人驾驶汽车上路试运行,中财网
3284,2018-02-01,中泰证券2月重点推荐标的,微信
3285,2018-01-31,【G20专栏】天赐材料1.22亿投建氟化氢/电子级氢氟酸项目,高工锂电
3286,2018-01-31,天赐材料：向九江容汇增资3000万 加快项目建成投产,中金在线
3287,2018-01-31,[推荐评级]电力设备与新能源行业周报：弃风限电问题改善 风电装机影响因素向好发展,中财网
3288,2018-01-31,汽车行业日报：小鹏汽车完成22亿元B轮融资,中财网
3289,2018-01-30,晚间重要公告2018年1月30日星期二,--
3290,2018-01-30,"电气设备行业周报:分布式光伏突飞猛进,风电景气逐步回升",证券之星
3291,2018-01-29,A股共发生67宗大宗交易成交29.11亿元(1月29日),Wind
3292,2018-01-29,天赐材料今日大宗交易成交5万股，成交价40.34元折价7.88%,Wind资讯
3293,2018-01-29,"电力设备与新能源行业周报:电动车补贴政策接近落地,制造业投资加速利好工控",东吴证券
3294,2018-01-28,电力：风电复苏态势已现 荐5股,中泰证券
3295,2018-01-28,电气设备：风电复苏明确 荐5股,安信证券
3296,2018-01-27,【华创电新·周报】长期跟踪及推荐标的逻辑,华创电新研究
3297,2018-01-24,【G20专栏】天赐材料如何破解高电压电解液研发痛点？,高工锂电
3298,2018-01-24,"电力设备与新能源行业点评:2017年锂电及材料产量总体高增长,结构开始分化",东吴证券
3299,2018-01-24,"电力设备与新能源行业点评:电动车全年销量亮眼,政策将落地有望带来春季抢装",东吴证券
3300,2018-01-23,天风证券股份有限公司,中证网
3301,2018-01-23,【化工|杨伟团队太平洋证券】行业周报：煤焦油涨价不止，继续推荐石化及农化板块,太平洋证券研究
3302,2018-01-22,方正证券丨一周聚焦0122-0126,方正证券研究
3303,2018-01-21,【长江电新-周观点】波动加剧，成长始终,微信
3304,2018-01-20,【华创电新·周报】长期跟踪及推荐标的逻辑,华创电新研究
3305,2018-01-17,【光大新三板】2017年新能源汽车销量77.7万辆，同比增长53.3% ——跨市场新能源汽车周报（2018年第3期）,EBSCN新三板研究
3306,2018-01-17,汽车：全球最大矿业公司必和必拓拟提高硫酸镍产能,川财证券
3307,2018-01-17,天赐材料 循环经济布局硫磺制酸项目和副产盐综合利用项目 构建公司成本优势 强烈推荐评级,华创证券
3308,2018-01-17,57股获券商买入评级 唐德影视目标涨幅达66.20%,Wind
3309,2018-01-15,基础化工行业周报：磷肥上涨己二酸保持强势关注化肥春耕行情,中财网
3310,2018-01-15,电力设备与新能源行业周报：电动车全年销量略超预期一季度景气度同比高增长,中财网
3311,2018-01-15,电力：新能源汽车2017年12月产销超预期 荐7股,中银国际
3312,2018-01-15,电力设备新能源行业动态：新能源车发展趋势确定高端产品更为受益,中财网
3313,2018-01-15,【华创电新】天赐材料公司点评：循环经济布局硫磺制酸项目和副产盐综合利用项目，构建公司成本优势,华创电新研究
3314,2018-01-15,电力设备新能源行业周报：2017新能源车销售77万辆局部变化无碍新能源大趋势,中财网
3315,2018-01-15,天赐材料：完善九江产业循环 买入评级,中银国际
3316,2018-01-15,天赐材料：对全资子公司香港天赐增资1099万港币,金融界
3317,2018-01-15,汽车行业周报：传统车增速趋缓新能源车放量增长,中财网
3318,2018-01-15,天赐材料：收购控股子公司江西艾德股权并增资4052,金融界
3319,2018-01-14,【华泰有色李斌团队】新能源汽车产业链短期纠偏近尾声，未来高景气趋势不改！,华泰研究所有色金属
3320,2018-01-14,电气设备行业周报：产销超预期静待行业高增长,中财网
3321,2018-01-14,电气设备：新能源车产销数据亮眼 荐5股,安信证券
3322,2018-01-14,电气设备：局部变化无碍新能源大趋势 荐26股,中泰证券
3323,2018-01-13,【华创电新·周报】长期跟踪及推荐标的逻辑,华创电新研究
3324,2018-01-13,天赐材料：4.843亿元建设年产25000吨磷酸铁锂正极材料项目,Ofweek
3325,2018-01-12,天赐材料：投建多项化工项目,Wind
3326,2018-01-12,化工行业动态：12月销量超预期锂电池板块关注政策落地与市场反弹,中财网
3327,2018-01-12,今年新能源汽车产业整体向好 六股将受益,中证报
3328,2018-01-11,汽车行业日报:壳牌公司加油站将推出电动车快充服务,中国网
3329,2018-01-10,【光大新三板】12月新能源乘用车销量超10万辆—跨市场新能源汽车周报（2018年第2期）,EBSCN新三板研究
3330,2018-01-10,机械工业行业周报：新能源汽车或进入抢装期中游景气提升,中财网
3331,2018-01-10,电气设备行业周报：库存逐步消化板块反转明显,中财网
3332,2018-01-10,跨市场新能源汽车周报(2018年第2期):12月新能源乘用车销量超10万辆,中国网
3333,2018-01-10,汽车行业日报：重庆发布充电设施补贴标准,中财网
3334,2018-01-09,电气设备行业投资策略：风光维持高景气输配电价监管完善,中财网
3335,2018-01-08,天赐材料(002709)推荐要点整理,中财网
3336,2018-01-08,深度*行业*电新行业2018年度投资策略：风光势再起电车塑格局,中财网
3337,2018-01-08,[中立评级]深度*行业*汽车行业2018年度投资策略：行业空间依旧广阔 成长与价值共舞,中财网
3338,2018-01-08,电力设备:风光无限启航 新能源车挂挡提速,安信证券
3339,2018-01-08,"电力设备新能源行业周报:输配电价理顺关注分布式售电,新能源汽车补贴延后布局反弹",中国网
3340,2018-01-08,"化工行业周报:钾肥、制冷剂价格上涨,炭黑~煤焦油、PVC",中国网
3341,2018-01-08,44股获券商买入评级，嘉事堂目标涨幅达92.45%,Wind
3342,2018-01-08,【天风联席】新能源汽车2018展望：上游需求旺但扩产难，中游努力降成本与提性能、集中度将显著提升，终端消费需求逐步增强,天风研究
3343,2018-01-08,【东吴晨报0108】【周报】宏观固收/策略【行业】机械、电新,东吴研究所
3344,2018-01-07,【申万能源环保】公用环保电新周观点合集180108：工业大气再迎利好，燃气不具基本面逻辑，回溯历史表现金风科技持续上涨可期,申万环保公用
