,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
2054,2020-08-13,上海创业板获受理企业达24家：去年平均净利3.2亿益海嘉里贡献了73%总净利润,挖贝网
2055,2020-08-13,益海嘉里（A19403）：粮油龙头强者恒强，上市发力再攀新高,中信证券研究
2056,2020-08-13,利润微薄业绩增长乏力，金龙鱼融资百亿上市前景不明,搜狐
2057,2020-08-12,创业板改革上市标准多元吸引力大增 首单“同股不同权”出炉,证券时报
2058,2020-08-11,垄断你家油和面！这个身价140亿“中国”富豪，要从A股募钱138亿,搜狐
2059,2020-08-11,新三板主题报告：IPO观察：2020年已过会新三板公司达73家 本期益海嘉里或值得追踪,新浪
2060,2020-08-11,益海嘉里金龙鱼母公司位列2020年世界500强第285位,和讯
2061,2020-08-11,益海嘉里IPO？金龙鱼这家外资企业的中国范该怎么看？,亿邦动力
2062,2020-08-11,创业板注册制稳步推进首批集中挂牌时间敲定,证券时报
2063,2020-08-10,营收两倍于茅台的金龙鱼要上创业板了，负债、存货高企，产能还闲置，它上市干嘛？ 偿债能力下降,金融投资网
2064,2020-08-10,“唯有源头好米来”，津沽小站稻实现全程品质管控,科技日报
2065,2020-08-10,四过四！松原股份、上海凯鑫、益海嘉里创业板IPO通过“考试”，川金诺可转债申请通过审核,资本邦
2066,2020-08-10,粮油巨无霸“金龙鱼”终过会 收入千亿利润微薄 上市首要为“中国身份”,金融界
2067,2020-08-09,创业板一哥要慌？粮油巨头将登A股 营收碾压茅台,全景网
2068,2020-08-08,"""创业板一哥""慌了！1000亿粮油帝国即将登陆A股，营收碾压茅台（附最新拟IPO名单）",全景网
2069,2020-08-07,厨房食品巨头益海嘉里首发过会 拟募资138.7亿元扩产能,证券日报
2070,2020-08-07,益海嘉里过会：今年IPO获批第145家 中信建投过16单,中国经济网
2071,2020-08-06,年入1700亿！“金龙鱼”过会背后，外资巨头与中粮恩怨20年,搜狐
2072,2020-08-06,金龙鱼母公司益海嘉里过会 创业板注册制本周过会6家企业,e公司
2073,2020-08-06,松原股份、上海凯鑫、益海嘉里创业板IPO过会,上证报
2074,2020-08-06,每经21点 | 美国驻伊拉克大使馆拦截两枚火箭弹；第四、五批拟认定的全国扶贫产品名单公布；益海嘉里等3家企业首发过会,每日经济新闻
2075,2020-08-06,创业板上市委员会：益海嘉里等3家企业首发过会,Wind
2076,2020-08-06,创业板上市委员会：益海嘉里金龙鱼等3家企业首发过会,金十数据
2077,2020-08-05,益海嘉里产能闲置大，仍欲IPO募巨资扩充产能,新浪
2078,2020-08-05,益海嘉里集团泉州面粉二期项目竣工投产,农产品期货网
2079,2020-07-31,益海嘉里旗下南海油脂荣获“全球能源管理领导洞察力奖”,和讯
2080,2020-07-31,创业板上市委2020第13审：益海嘉里等3家公司IPO上会,资本邦
2081,2020-07-30,创业板上市委员会：益海嘉里金龙鱼等3家公司8月6日首发上会,e公司
2082,2020-07-22,江苏淮安市市场监管局：4批次食品抽检不合格 产品问题,质量新闻网
2083,2020-07-20,营收增速放缓负债超千亿 益海嘉里有何底气IPO募资138亿？ 盈利能力下降,投资者网
2084,2020-07-15,创业板注册制受理满月：新申报企业契合三创四新,证券时报
2085,2020-07-09,益海嘉里50亿元项目将落户河南周口,河南日报
2086,2020-07-07,创业板IPO受理企业达232家：粤苏浙数量最多 或为创业板增加1.8万亿市值,挖贝网
2087,2020-07-06,新股评级|益海嘉里：金龙鱼母公司剑指千亿市值,格隆汇
2088,2020-06-29,2分钟读财报|金龙鱼试水创业板注册制 食品巨头激进扩产,新浪
2089,2020-06-26,营收碾压“茅台”，募资 139 亿，外资“金龙鱼”来创业板割韭菜！,I黑马
2090,2020-06-24,"金龙鱼母公司""尝鲜""创业板注册制 去年业绩增速疲软 盈利能力下降",网易
2091,2020-06-24,33家！创业板注册制首批受理企业来了！来看看这些企业成色如何,新华网
2092,2020-06-24,创业板注册制下首批33家企业获受理 新易盛定增16.5亿为首家再融资企业,长江商报
2093,2020-06-23,募资近139亿！金龙鱼母公司益海嘉里冲“新创业板”IPO：业绩增速放缓，曾涉嫌垄断被罚，诉讼、处罚缠身 其他违规处罚,资本邦
2094,2020-06-23,最前线 | 金龙鱼母公司拟融资138.7亿元，居首批创业板注册制企业首位,深交所
2095,2020-06-23,益海嘉里携行业专属产品亮相第28届深圳国际礼品展,中新网
2096,2020-06-23,创业板注册制首批名单出炉，”新一哥“要上位？外资持续加仓创业板龙头,证券时报网
2097,2020-06-22,重庆“花样”宠外资 益海嘉里、沃尔玛、北京现代配套增资,21世纪经济报道
2098,2020-06-22,金龙鱼母公司益海嘉里尝鲜创业板注册制，拟募资138.7亿,澎湃新闻
2099,2020-06-22,创业板注册制首批受理企业来了！32家公司皆为“老面孔”，粤京浙三地最多,证券时报网
2100,2020-06-22,粮油巨头金龙鱼“尝鲜”创业板注册制 拟募资138.7亿元,中证网
2101,2020-06-22,创业板试点注册制首批32家企业IPO获受理 益海嘉里拟募资138.7亿元,中证网
2102,2020-06-22,创业板试点注册制首批受理企业出炉 益海嘉里等32家公司拔得头筹,北京商报
2103,2020-06-22,益海嘉里中央厨房在江津开建 产值22亿元,和讯
2104,2020-05-29,战疫战贫两不误，益海嘉里做好社会责任加试题,和讯
2105,2020-05-21,这2大品牌被误认为“国货”，垄断国内市场多年，每年捞金过亿,搜狐
2106,2020-05-14,益海嘉里金龙鱼：爱国侨企造就升级版中国品牌,和讯
2107,2020-05-13,致敬白衣天使，丸庄助力爱心工作餐活动,和讯
2108,2020-05-12,金龙鱼：稳价保供践行企业社会责任 凸显中国品牌担当,中新网
2109,2020-05-10,“橄榄油一哥”争夺战：原装进口为何打不过国内灌装？ | 超级观点,36氪
2110,2020-04-22,京东超市粮油节携手金龙鱼为国民提供健康生活新方式,搜狐
2111,2020-04-21,战“疫”中期货交割库保供应稳市场,期货日报
2112,2020-04-17,【浦东开发开放三十周年专题之七】扎根浦江东岸 益海嘉里“粮油梦”从这里出发,经济观察网
2113,2020-04-09,粮油企业完善产业链守护“大国粮仓” 稳价保供暖民生,中新网
2114,2020-04-08,益海嘉里华南区总经理柳德刚一行到访广州港集团,中港网
2115,2020-03-24,16家企业获质量奖 益海嘉里打造世界安全餐桌食品,北京商报
2116,2020-03-23,河北省市场监督管理局：5批次食品不合格 产品问题,质量新闻网
2117,2020-03-16,打造世界安全餐桌食品 益海嘉里孜孜以求,和讯
2118,2020-03-13,宁夏自治区市场监管厅：2批次食品不合格 产品问题,质量新闻网
2119,2020-03-11,中国粮油控股私有化接近尾声 或寻求A股上市,中国经济网
2120,2020-03-10,益海嘉里全国50余家粮油企业100%复工,新京报
2121,2020-03-02,益海嘉里：开足马力确保“面管够”,中新网
2122,2020-02-28,益海嘉里：日产大米370吨，应急储备增至3000吨,农产品期货网
2123,2020-02-24,稳价保供 益海嘉里特殊时期“粮油管够”的幕后,和讯
2124,2020-02-19,保粮油供给益海嘉里率先复工,科技日报
2125,2020-02-18,益海嘉里复工保供为民生保驾护航,光明网
2126,2020-02-17,支持后方物资供应 秀珀参与抢建益海嘉里小麦制粉车间,工业电器网
2127,2020-02-12,北粕南调 复工保供 益海嘉里紧急驰援湖北粕市场,和讯
2128,2020-02-12,天津市宁河县金祥堂大药房有限公司采购食品未查验供货者的许可证和食品出厂检验合格证或者其他合格证明案,天津市场监管委
2129,2020-02-10,在不确定性中寻找确定性，粮油和酿酒会有机会吗？,格隆汇
2130,2020-02-06,益海嘉里武汉企业群发运粮油7万余吨，保障市场供应,新京报
2131,2020-02-05,众志成城 益海嘉里武汉粮油齐心战疫,和讯
2132,2020-01-30,益海嘉里集团捐赠3000万元款项物资支援抗击疫情 保障武汉地区粮油供应,证券日报
2133,2020-01-29,面对疫情 益海嘉里倡议经销商稳价保供,财经网
2134,2020-01-29,益海嘉里坚持供应 发运武汉粮油产品共计70000余吨,财经网
2135,2020-01-29,金龙鱼将捐赠3000万元钱物支持湖北抗击新型肺炎,新京报
2136,2020-01-29,抗击疫情丨众志成城 农业在行动：益海嘉里在行动,我的农产品网
2137,2020-01-21,玉米期权推动风险管理升级来看看粮商怎么想怎么干,证券时报
2138,2020-01-09,益海嘉里IPO：净利润增速“大起大落” 盈利能力不及同行,投资者网
2139,2020-01-07,亿吨大港！ 茂名打造千亿级临港产业集群,南都报
2140,2020-01-07,益海嘉里湖南粮油食品生产加工基地项目落子长沙,e公司
2141,2020-01-07,千亿粮油巨头冲击IPO 高存高贷或成益海嘉里隐忧,金融界
2142,2020-01-06,金龙鱼欲跳A股“龙门”，外资寻“中国身份”？,36氪
2143,2020-01-02,金龙鱼招股书细节：存贷双高 套期保值风险不容忽视,新浪
2144,2020-01-02,金龙鱼母公司益海嘉里IPO：宣称募资扩产能，实则产能闲置,搜狐
2145,2019-12-27,京东超市与益海嘉里战略合作，将共同布局产品反向定制,搜狐
2146,2019-12-26,金龙鱼首次公开回应：“我们的稻米油为何不搞双重标准？”,和讯
2147,2019-12-23,高存高贷无实控人金龙鱼再闯IPO丰益国际能否如愿？,和讯
2148,2019-12-22,早报|酒鬼酒声明：从未采购过甜蜜素；征地补偿发生重大变化；京沪高铁IPO获证监会批文；法国对谷歌开巨额罚单,格隆汇
2149,2019-12-21,IPO日报|京沪高铁获证监会IPO批文；益海嘉里更新招股书；大掌柜获亿元级人民币B轮融资,格隆汇
2150,2019-12-20,金龙鱼母公司益海嘉里更新A股IPO招股书，今年上半年盈利15.89亿元,资本邦
2151,2019-12-20,益海嘉里金龙鱼更新招股书 上半年营收786.85亿元,e公司
2152,2019-12-20,金龙鱼拟登陆深交所创业板，上半年净利润15.89亿元,Wind
2153,2019-12-17,"益海嘉里粮油加工基地“加速度”投建,助推茂名滨海新区扬帆而兴",凤凰网
2154,2019-12-17,金龙鱼加速海外布局 稻米油抢滩北美高端市场,中新网
2155,2019-12-16,用稻米书写人类简史，益海嘉里创新模式引领产业方向,凤凰网
2156,2019-12-16,四年三次大火 原因、损失成谜 益海嘉里IPO之路堪忧,中国网
2157,2019-12-16,激活市场动力 益海嘉里巧用全产业链扶贫助农,第一财经
2158,2019-12-14,金龙鱼的稻米油，卖到了北美高端市场,每日商报
2159,2019-12-13,益海嘉里获ICC亚太区国际粮食科技大会“科技创新奖”,财经网
2160,2019-12-12,寻求粮油市场差异化竞争 稻米油能否为益海嘉里破局？,每日经济新闻
2161,2019-12-12,益海嘉里：拥抱中国市场，助力农业现代化,第一财经
2162,2019-12-12,益海嘉里与苏粮集团达成战略合作，共同探索粮食产业创新机制,财经网
2163,2019-12-11,金龙鱼加速海外市场布局 旗下稻米油进军北美市场,中国网
2164,2019-12-11,中国粮食行业协会公示年度粮油加工企业，金龙鱼获花生油加工十强企业,财经网
2165,2019-12-10,中国稻米油将对美国加拿大出口,第一财经
2166,2019-11-29,徐州市泉山区市场监管局：1批次豇豆不合格 产品问题,质量新闻网
2167,2019-11-22,家乐福益海嘉里高层会晤 构建多元零售生态圈,凤凰网
2168,2019-11-20,益海嘉里:用一粒米引领中国农业变革,农产品期货网
2169,2019-11-20,重庆港九与益海嘉里2亿改建江津港区,上游新闻
2170,2019-11-18,重庆港九启动江津港区兰家沱作业区改建工程,上证报
2171,2019-11-18,重庆港九(600279.SH)：重庆港江津港区兰家沱作业区一期改建工程 加快把兰家沱港区打造成辐射西南的粮油集散中转基地,格隆汇
2172,2019-11-18,益海嘉里水稻循环经济模式获大奖 金龙鱼好米守护家庭健康,中新网
2173,2019-11-12,丰益国际携产业创新再赴进博会 循环经济为益海嘉里谋上市持续输血,每日经济新闻
2174,2019-11-07,丰益国际进博会3天签约120亿，5年在华投资将超300亿,澎湃新闻
2175,2019-11-07,丰益国际再度亮相进博会： 扩大一带一路农业合作， 携手同心发展绿色粮油产业,第一财经
2176,2019-11-05,丰益国际亮相进博会：发挥全球产业链优势 扩大中国市场合作,时代周报
2177,2019-11-01,“深圳团餐话食安”沙龙系列活动走进深圳兴心诚餐饮,联商网
2178,2019-11-01,铜陵市抽检餐饮食品样品34批次 全部合格,质量新闻网
2179,2019-10-30,重庆港九携手益海嘉里打造西南地区粮油集散中转基地,上证报
2180,2019-10-30,益海嘉里收购沙索合资股权，全面布局中国脂肪醇市场,和讯
2181,2019-10-22,达达-京东到家“1020超市狂欢节”销售接近翻倍增长,中新网
2182,2019-10-08,“金龙鱼”跃龙门：粮油巨头或将迎来千亿市值,云掌财经
2183,2019-09-23,京东集团与益海嘉里达成战略合作 推动日化产业数字化进程,质量新闻网
2184,2019-09-23,全民营养科研基金正式启动 筑梦“健康中国”,中新网
2185,2019-09-20,金龙鱼负债前行 净利润指标暗藏“水分”,金融界
2186,2019-09-06,备战东京奥运会 国家队首配专业运动营养师,科技日报
2187,2019-07-23,粮油行业竞争加剧同质化现象有待破解,中国商报
2188,2019-07-22,金龙鱼背后的马来西亚首富：财富达950亿，被誉“亚洲糖王”,腾讯网
2189,2019-07-20,益海嘉里冲击资本市场 粮油行业再起“波澜”？,中国经营报
2190,2019-07-19,金龙鱼IPO——一滴油的恩怨情仇,猎云网
2191,2019-07-19,金龙鱼上市前夕业绩增速放缓 盈利能力下降,山东商报
2192,2019-07-17,金龙鱼母公司益海嘉里上市对粮油行业有何影响,中国商报
2193,2019-07-17,千亿油王金龙鱼冲击创业板第一股 豪门家族浮出水面,投中网
2194,2019-07-15,益海嘉里金龙鱼冲刺“创业板一哥” 拟募资不超过138.7亿元,21世纪经济报道
2195,2019-07-15,数据王：上半年IPO数据公布 创业板又迎新贵,巨丰财经
2196,2019-07-15,新股发不停，千亿巨头冲击IPO——再谈新股发行的影响【小禅有话说】,国信证券佛山禅城分公司
2197,2019-07-14,马来首富旗下金龙鱼母公司益海嘉里冲A股IPO 拟募资138亿元用于19个项目,资本邦
2198,2019-07-13,两家企业进行IPO预先披露，其中一家拟募资超138亿元,搜狐
2199,2019-07-13,营收碾压茅台！1000亿巨头拟冲击A股IPO（附最新IPO排队名单）,和讯
2200,2019-07-13,益海嘉里公布招股书 千亿巨头酝酿10年上市在即,新京报
2201,2019-07-13,IPO日报 | 百威英博暂停百威亚太在港上市计划；达闼科技寻求在美国上市；南京泰治获数亿元A轮融资,格隆汇
