,2021-12-28,北向资金假期后首日加仓近13亿，兴业银行、宁德时代净买入均超5亿元,Wind
1774,2018-02-09,大秦铁路：1月完成货物运输量3927万吨，同比增加11.59%,Wind
1775,2018-02-09,46股目标涨幅超两成 72亿主力资金抢筹,证券时报
1776,2018-02-09,[看好评级]交通运输行业2017年年报前瞻：集运周期向上 铁路分化货运亮眼 物流景气不减,中财网
1777,2018-02-09,七大领域央企混改计划明确 布局相关概念股,金融界
1778,2018-02-09,狗年春节五环内全面禁放 实施“网格化、实名制”看护,北京晨报
1779,2018-02-08,今日沪指跌1.43% 银行行业跌幅最大,证券时报
1780,2018-02-08,产业资本携33亿元资金净增持157股,证券日报
1781,2018-02-08,价值因素锁定A股下跌空间 产业资本携33亿资金净增持,证券日报
1782,2018-02-07,今日主力资金流入、流出个股盘点（2月7日）,证券时报网
1783,2018-02-07,大秦铁路：2月6日融资余额为14.91亿元，较前一日骤降5.68%,Wind资讯
1784,2018-02-07,交通运输行业月报：2018年春运2月1日正式启动,中财网
1785,2018-02-06,上交所鼓励上市公司现金分红，“铁公鸡们”会上都说了些什么？,财经杂志
1786,2018-02-06,巨丰资金流向：两市暴跌引发恐慌 黄金股成避险首选,巨丰财经
1787,2018-02-06,午评：两市大幅下挫 创业板指再创调整新低,中财网
1788,2018-02-06,[看好评级]申万宏源交运行业一周天地汇：预计17年大秦业绩同比增长86% 中远海控实现27亿归母净利润,中财网
1789,2018-02-06,热点追踪：银行板块表现突出，关注主流热点,国元天长
1790,2018-02-06,中金交运行业双周报：春运拉开帷幕,中财网
1791,2018-02-06,早知道：美股暴跌逾4% 万达电影获阿里系入股,e公司
1792,2018-02-06,上交所点名“铁公鸡”！一份“现金奶牛”名单值得收藏,中财网
1793,2018-02-06,上交所点名“铁公鸡” 鼓励高分红(附“现金奶牛”名单),Wind
1794,2018-02-06,【山证山西】山西经济研究（2018.1.29-2018.2.4）,山西证券研究所
1795,2018-02-06,上交所严监管推动上市公司现金分红,证券时报
1796,2018-02-05,分红概念有戏？首场分红说明会召开监管层连出重拳,顶尖财经网
1797,2018-02-05,对“铁公鸡”采取硬措施，上交所举办了一场别开生面的说明会,中证报
1798,2018-02-05,交通运输：中远海控实现27亿归母净利润 荐9股,申万宏源
1799,2018-02-05,高分红成风向标，23只“现金奶牛”迎风口,--
1800,2018-02-05,[推荐评级]交通运输行业周报：春节旅游出行人次有望创新高,中财网
1801,2018-02-05,[推荐评级]交通运输行业一周回顾与展望：春运正式开启 持续推荐航空新时代;金股跟踪 继续推荐,中财网
1802,2018-02-05,冰火两重天：开门红下的极端分化,全景网
1803,2018-02-05,[买入评级]交通运输产业行业研究周报：国际油价滞涨 航空更上一层楼,中财网
1804,2018-02-05,[中性评级]交运行业周报：机场彰显防御本色 攻守兼备,中财网
1805,2018-02-05,"交通运输行业:航空春运旺季将至,关注低估值绩优股",新浪
1806,2018-02-05,A股业绩预告“地雷”扎堆，乐视仅排第十三位,--
1807,2018-02-04,"【招商交运常涛团队】周观点-人民币兑美元升破6.3,BDI即将剔除BHSI",招商交运
1808,2018-02-04,【山证策略+行业】2月金股组合（20180201）,山西证券研究所
1809,2018-02-04,交通运输：持续看好航空供需基本面改善 荐12股,东北证券
1810,2018-02-04,[买入评级]大秦铁路(601006)点评：四季度货运增速大幅放缓 业绩低于预期,中财网
1811,2018-02-01,[增持评级]大秦铁路(601006)点评：17年大秦线量价齐升 预计业绩同比增长86%,中财网
1812,2018-02-01,[买入评级]大秦铁路(601006)点评：运输干线高度景气 稀缺与弹性兼备,中财网
1813,2018-02-01,交通运输行业日报：2018年大型船舶交付压力进一步加大,中财网
1814,2018-02-01,国金策略：2月份市场结构分化依旧(附十大金股),中证网
1815,2018-02-01,[增持评级]大秦铁路(601006)公告点评：业绩预增约62亿元 低于前次指引,中财网
1816,2018-02-01,大幅预增且低估值股票似被错杀,投资快报
1817,2018-02-01,【国金策略】2月十大金股发布||核心推荐逻辑会议纪要,策略李立峰与行业配置笔记
1818,2018-01-31,【中证盘前播报】天雷滚滚！獐子岛扇贝又跑了，乐视预亏116亿，石化油服亏106亿，巴士在线业绩大变脸；国信证券遭立案调查,中证报
1819,2018-01-31,[买入评级]大秦铁路(601006)业绩预增点评：量价双升 成本略超预期,中财网
1820,2018-01-31,【招商交运常涛团队】大秦铁路-17Q4业绩预告低于预期，18年量价仍有空间,招商交运
1821,2018-01-31,[买入评级]大秦铁路(601006)业绩预增公告点评：略低预期 运量料维持强劲,中财网
1822,2018-01-31,大秦铁路公告预增八成 铁路煤运需求增加,财界网
1823,2018-01-31,今日最具投资机会个股一览（1月31日）,中财网
1824,2018-01-31,[推荐评级]大秦铁路(601006)业绩预览：全年盈利低于预期,中财网
1825,2018-01-31,大秦铁路：预计2017年净利润同比增长86%左右,Wind
1826,2018-01-31,"交运周报:人民币升值利好航空,铁路航空进入春运节奏",证券之星
1827,2018-01-30,1月30日晚间重要业绩预告速读,第一财经
1828,2018-01-30,周三两市公告抢先看,中证网
1829,2018-01-30,公告精选：贵州茅台预计2017年实现净利润264亿元；中国人寿2017年净利预增55%到75%,e公司
1830,2018-01-30,"交通运输行业:汇率升值助推航空,海南主题卷土重来",新浪
1831,2018-01-30,[推荐评级]交通运输行业一周回顾与展望：人民币升值多维度利好航空 维持观点：行业景气看航空 改革红利看铁路 区域题材看海南 价值重估看建发,中财网
1832,2018-01-30,大秦铁路：2017年业绩预增86%左右,Wind
1833,2018-01-30,大秦铁路：煤炭运量增加 2017年净利预增86%,e公司
1834,2018-01-30,大秦铁路预计2017年净利润同比增长86%左右,国际金融报
1835,2018-01-30,[推荐评级]招商“交”点之周报篇：人民币兑美元创26月新高 汇率弹性可能被低估,中财网
1836,2018-01-29,5.26%！茅台创熔断以来最大跌幅，白马股集体回调，基金已有减仓动作，陆股通仍在买买买！,证券时报网
1837,2018-01-29,中国上市公司产业升级高峰会在太原举行,中证报
1838,2018-01-29,"交通运输行业:人民币短期强势升值,持续看好航空供需基本面改善",东北证券
1839,2018-01-28,一财研选｜海工装备再获金融支持政策，这些行业龙头机会显现！,第一财经
1840,2018-01-27,五环外烟花禁放地图出炉,新京报
1841,2018-01-26,春节出行+政策双利好推动 航空股集体拉升走强,和讯
1842,2018-01-26,大秦铁路：业绩趋于稳健增长 估值存在修复空间,投资快报
1843,2018-01-24,国家队基金逐渐收缩A股“战线”，季末仓位降至新低,第一财经
1844,2018-01-24,茅台再夺“高分红潜力股王”，巨额“返利”引领年报行情,21世纪经济报道
1845,2018-01-24,创业板大涨突破1800点 13只成长龙头股或迎“升”机,证券日报
1846,2018-01-24,两融余额7连涨新高不断 融资客扎堆中国平安等金融股,和讯
1847,2018-01-24,76股获券商买入评级 高能环境目标涨幅达229.69%,Wind
1848,2018-01-24,基金大举增仓地产和航空 减持错失银行股,金融投资报
1849,2018-01-24,年内逾300亿北上资金进场 13只成长龙头股或迎升机,证券日报
1850,2018-01-23,沪深300红利指数跑赢A股各大指数 机构：高分红板块或成全年行情主线,每日经济新闻
1851,2018-01-23,三大航被允许国有相对控股 民航混改政策空间扩大,中国经济周刊
1852,2018-01-23,大秦铁路：铁路运输龙头低估值高分红,和讯
1853,2018-01-23,1609家公司披露年报预报 1008家公司净利润预计实现同比增长,财富动力网
1854,2018-01-23,"监管层下发""加急""文件！机构抢筹有门道(附股)",证券时报
1855,2018-01-23,国金晨讯 | 2017Q4基金续抱“金融地产、消费”/桐昆股份2017业绩同比预增55~61%/大秦铁路长期业绩或维持高位,国金证券研究所
1856,2018-01-23,1609家公司披露年报预报 17家公司净利润预增超1000%,证券日报
1857,2018-01-23,抛什么买什么？“国家队”这个仓位变动不得不重视,顶尖财经网
1858,2018-01-22,"交通运输行业:民航客座率再创新高,17年快递破400亿件",新浪
1859,2018-01-22,三大航国资持股占比可降至50%以下 民航混改卸下“紧箍咒”,中国经济周刊
1860,2018-01-22,今日午评：大盘摸高3500点 创业板承接主板上演疯狂,中财网
1861,2018-01-21,【招商交运常涛团队】周观点--“手机禁令”松绑，空中互联再起航,招商交运
1862,2018-01-20,2017年年报披露拉开帷幕 四维度挖掘绩优白马股投资机会,证券日报
1863,2018-01-20,2017年年报披露拉开帷幕 挖掘绩优白马股投资机会,证券日报
1864,2018-01-19,"茅台再夺""高分红潜力股王"" 年报行情或酿变",21世纪经济报道
1865,2018-01-19,茅台再夺“高分红潜力股王” 巨额“返利”引领年报行情,21世纪经济报道
1866,2018-01-18,大秦铁路 满负荷运行 冬季用煤旺季需求有望超预期 强烈推荐评级,华创证券
1867,2018-01-16,高分红策略将贯穿2018全年 三大思路挖掘高分红个股,金投网
1868,2018-01-16,买P2P频频遇跑路 不如买点高分红蓝筹股,股城网
1869,2018-01-16,年报披露本周拉开帷幕 一批绩差股或遭ST,财界网
1870,2018-01-16,大秦铁路：稀缺资产 估值洼地,投资快报
1871,2018-01-15,国金:价值投资是2018年主基调 高分红策略贯穿全年,新浪
1872,2018-01-15,【挖题材】年报披露本周拉开 高分红个股受关注,顶点财经
1873,2018-01-15,交通运输行业深度报告：铁路改革步伐加快量价共振推升航空景气,中财网
1874,2018-01-15,交通运输行业周报：出口增速较快集运运价强劲,中财网
1875,2018-01-15,炒股还得看业绩 年报行情本周开启——道达早评,每经网
1876,2018-01-15,交通运输行业周报：票改新政发布利好航司,中财网
1877,2018-01-15,年报披露本周拉开帷幕 行业龙头公司成焦点,投资快报
1878,2018-01-15,今年首份一季报预告出炉旋极信息预增40%至70%,中财网
1879,2018-01-15,国金策略：高分红策略将贯穿全年A股投资,新浪
1880,2018-01-14,交通运输：铁路改革持续深化 荐12股,东北证券
1881,2018-01-12,【国信宏观固收】从高频数据到工业增加值，如何做到“见微知著”,国信固收研究
1882,2018-01-11,明日最具爆发力的六大个股(名单),中财网
1883,2018-01-11,大秦铁路(601006)点评：分红收益率提供安全边际铁路改革和提价提供催化剂,中财网
1884,2018-01-10,要素价格市场化，或将从民航转向铁路,格隆汇
1885,2018-01-10,20年老股民 看重基本面和技术面的共振投资理念,益盟操盘手
1886,2018-01-10,"大秦铁路:4Q运量维持高位,盈利修复可期",中国网
1887,2018-01-10,掘金沪深股通：外资昨净买入78只个股超千万元 最爱这四个板块,每经网
1888,2018-01-10,【陆股通交易追踪】陆港通净买入 抢筹白马龙头股减持多只银行股,e公司
1889,2018-01-10,"大秦铁路12月数据点评:满负荷运行,冬季用煤旺季需求有望超预期,强调“强推”评级",中国网
1890,2018-01-10,交通运输行业日报：深交所与中铁总签署战略合作协议,中财网
1891,2018-01-09,周二上市公司晚间重要公告,顶尖财经网
1892,2018-01-09,沪港通十大成交活跃股排名（1月9日）,Wind
1893,2018-01-09,干货！今日晚间重要公告速读（更新中）,第一财经日报
1894,2018-01-09,三大概念受66亿主力资金追捧,证券时报网
1895,2018-01-09,大秦铁路：2017年累计货运量同比增长23.1%,Wind
1896,2018-01-08,1月8日：主力巨资围剿四大板块(15:00),金融界
1897,2018-01-08,1月8日：两市机构大单抢筹40股(15:00),金融界
1898,2018-01-08,1月8日：两市板块龙虎榜排名(15:00),金融界
1899,2018-01-08,今日上午主力资金最青睐个股盘点,证券时报网
1900,2018-01-08,1月8日：两市板块龙虎榜排名(14:00),金融界
1901,2018-01-08,中金交运行业双周报：民航价改稳步推进,中财网
1902,2018-01-08,招商“交”点之周报篇：民航票价改革大超预期铁总18年工作会议召开,中财网
1903,2018-01-08,1月8日：主力巨资出逃四大板块(14:00),金融界
