,2021-12-31,车载屏成市场新宠 面板厂商跑步入场,中国网
7090,2019-02-19,OLED概念火热折射广阔市场前景 隆华科技新材料板块迎机遇,e公司
7091,2019-02-19,京东方成苹果第三大柔性OLED供应商,Wind
7092,2019-02-19,发展电子信息产业，8个省市打算这么干,电子信息产业网
7093,2019-02-19,新旧龙头争霸 科技股行情不断扩散,中证报
7094,2019-02-19,融资客卷土重来：单周融资买入创15个月新高,每日经济新闻
7095,2019-02-19,京东方成交额再破百亿 谨防资金炒作,21世纪经济报道
7096,2019-02-19,电子行业周报:关注新机发布潮带动消费电子板块估值修复,上海证券
7097,2019-02-18,A股暴涨，卖方纷喊“牛市起点”！机构正上演“踏空式”补仓,腾讯网
7098,2019-02-18,冲击缺口之战来了，京东方Ａ再度大涨4日累涨29%！明日留意这只券商概念股,每日经济新闻
7099,2019-02-18,半导体、电子设备：折叠新时代下的柔性显示机遇,和讯
7100,2019-02-18,京东方A(000725.SZ)再获直线拉升 近7日累涨近50%,格隆汇
7101,2019-02-18,快讯：京东方A午后大幅拉升涨幅超8% 成交额超101亿,新浪
7102,2019-02-18,京东方A午后涨逾8% 成交额再破百亿,证券时报网
7103,2019-02-18,万手大单频出 京东方A午后大涨8%,每日经济新闻
7104,2019-02-18,京东方A午后放量大涨逾8%，股价创近8个月新高,Wind
7105,2019-02-18,三大消息带来全面逼空 创指重返1400,证券时报网
7106,2019-02-18,受面板价格大跌冲击 京东方、华星光电等面板企业将面临更多危机,Ofweek
7107,2019-02-18,精测电子：延续十年高增长传奇 OLED检测、AOI检测大幅增长,中银国际
7108,2019-02-18,[互动]东旭光电：京东方是公司5代线5代线等的主要客户,全景网
7109,2019-02-18,节后融资盘大幅回流 人气全面恢复活跃,投资快报
7110,2019-02-18,短期调整 检验春季攻势成色,每日经济新闻
7111,2019-02-18,人气聚集股市开门迎金猪 详解A股“春季躁动”行情,证券日报
7112,2019-02-18,"vr/ar专题分析报告:5g东风已至,vrar乘势起航",国金证券
7113,2019-02-17,牛股汇：2700点以下停留时间不会太长 京东方A周涨34%,和讯
7114,2019-02-16,A股总市值一周增加1.75万亿 主力资金却大幅撤离这些板块,证券时报
7115,2019-02-16,柔性OLED概念股大热 韩国OLED设备出口亮起红灯,Ofweek
7116,2019-02-15,OLED板块迎来长线布局机遇,红周刊
7117,2019-02-15,节后OLED板块涨幅领跑大盘 但多家概念股公司称项目“仍在筹建”,每日经济新闻
7118,2019-02-15,韩国LIS与京东方签订OLED设备供应合同,新浪
7119,2019-02-15,巨丰收评：预期中的回调 扫清上行障碍,巨丰财经
7120,2019-02-15,可折叠设备成手机厂商布局焦点 京东方应市大涨,通信产业网
7121,2019-02-15,巨丰午评：回踩2700点确认突破有效,巨丰财经
7122,2019-02-15,柔性屏板块再度走强 深天马A强势封板京东方A涨逾1%,证券时报网
7123,2019-02-15,财融汇·早间必读 | 20180215,财通证券融资融券部
7124,2019-02-15,快讯：OLED概念股早盘继续分化 京东方A飘绿,新浪
7125,2019-02-15,【A股早评：主要股指小幅低开 京东方A低开2%】,格隆汇
7126,2019-02-15,柔性屏概念分化 京东方A回调,e公司
7127,2019-02-15,敦泰AMOLED驱动IC将打入京东方/华星光电供应链,IT之家
7128,2019-02-15,[互动]隆利科技：公司客户包括京东方、华为、小米等,全景网
7129,2019-02-15,巨丰投顾：攻势趋缓无碍中期反弹,中金在线
7130,2019-02-15,京东方已签下1亿OLED设备大单 打破韩国禁售OLED设备幻想,C114通信网
7131,2019-02-15,OLED柔性屏概念股受追捧 京东方或将超越三星显示,Ofweek
7132,2019-02-15,A股缩量震荡 情绪高涨之余仍需警惕“倒春寒”,中证报
7133,2019-02-15,巨丰早评：攻势趋缓无碍中期反弹,巨丰财经
7134,2019-02-15,柔性屏短期大热，面板行业仍临挑战,21世纪经济报道
7135,2019-02-15,"早知道：开年以来逾900亿北上抄底 油价""三连涨""",网易
7136,2019-02-15,京东方A暴涨34%后游资已在出货,新浪
7137,2019-02-15,道达投资手记：沪指6连阳 但这个现象不容忽视,每日经济新闻
7138,2019-02-15,柔性屏短期大热 面板行业仍临挑战,21世纪经济报道
7139,2019-02-15,“柔性屏”板块持续暴涨 京东方A单日成交140亿,21世纪经济报道
7140,2019-02-15,柔性屏迎风口 京东方挑战与机会并存,21世纪经济报道
7141,2019-02-15,京东方显示屏出货量持续全球第一 牛散斥资4.8亿元抢筹助推股价5天狂涨37%,证券日报
7142,2019-02-14,OLED概念股异军突起：45只主题基金平均涨幅超10%,国际金融报
7143,2019-02-14,调调更健康，京东方A再摸涨停2日累涨21%！明日留意这只锂电池概念股,每日经济新闻
7144,2019-02-14,疯狂成交140亿元放天量 京东方A何去何从？,金融界
7145,2019-02-14,OLED概念股持续高涨 折叠屏这把火能烧多久？,国际金融报
7146,2019-02-14,深港通十大成交活跃股排名（2月14日）,Wind
7147,2019-02-14,百亿资金杀入一只股！全市场都在盯着这个板块,中金在线
7148,2019-02-14,北向资金今日净买入A股61亿元 京东方被净卖出366万元,证券时报网
7149,2019-02-14,京东方A四个交易日暴涨34% 谁在买？,新浪
7150,2019-02-14,京东方精电(00710.HK)附属与成都精电签订新租赁合同及资产租赁合同,格隆汇
7151,2019-02-14,龙虎榜：一柔性屏概念股连续两个涨停 股价有望继续冲高,巨丰财经
7152,2019-02-14,京东方A触及涨停 录得三连板,中金在线
7153,2019-02-14,京东方A(000725.SZ)A股交易异常波动 主营业务正常及内外部经营环境未发生重大变化,格隆汇
7154,2019-02-14,京东方A龙虎榜数据（2月14日）,Wind
7155,2019-02-14,再现“妖股”！领益智造（002600.SZ）4连板累涨46%,格隆汇
7156,2019-02-14,京东方A：股价涨幅异常 不存在未披露的重大事项,e公司
7157,2019-02-14,京东方A：股价异动，无应披露事项,Wind
7158,2019-02-14,龙虎榜：京东方A天量成交141亿元 银河证券绍兴营业部领衔炒作,e公司
7159,2019-02-14,京东方A放量大涨，银河证券绍兴营业部领衔炒作,Wind
7160,2019-02-14,液晶屏供应商“王座”易主！京东方击败LG成全球最大,金融界
7161,2019-02-14,京东方A(000725.SZ)：“16BOE01”回售金额约99.75亿元,格隆汇
7162,2019-02-14,沪指6连阳，OLED概念股持续爆发，京东方A放天量,21世纪经济报道
7163,2019-02-14,柔性屏开胃，5G商用激活全产业链,Wind
7164,2019-02-14,京东方A午后再冲涨停成交近120亿报告称击败LG,中财网
7165,2019-02-14,【港股异动丨振幅达7.55% 明星股京东方再度冲击涨停】,格隆汇
7166,2019-02-14,京东方A午后再度冲击涨停 成交近120亿元,证券时报网
7167,2019-02-14,快讯：京东方A午后触及涨停板 成交额超118亿,新浪
7168,2019-02-14,京东方A午后再度触及涨停 成交额接近120亿元,金融界
7169,2019-02-14,京东方借势柔性屏概念连涨多日 此前预告年度净利同比跌50%,21世纪经济报道
7170,2019-02-14,可折叠手机是未来吗？显示行业最重要的几个问题你需了解,中财网
7171,2019-02-14,京东方A半日成交额达100亿 节后4日累计涨幅超31%,新浪
7172,2019-02-14,苹果手机调价 看AMOLED概念投资机会！,中金在线
7173,2019-02-14,午评：两市双双震荡调整 京东方A半日成交百亿,每日经济新闻
7174,2019-02-14,京东方A天量3涨停，游资做T机构抢筹北水提前布局,Wind
7175,2019-02-14,京东方A股价回落震荡 成交额逾60亿元,e公司
7176,2019-02-14,数据：京东方成全球最大电视和显示器液晶面板供应商,新浪
7177,2019-02-14,京东方A打开涨停 成交51亿元,证券时报网
7178,2019-02-14,OLED概念龙头股继续上演涨停潮 京东方A三连板,网易
7179,2019-02-14,快讯：柔性屏概念股持续爆发 京东方A等超10股封板,新浪
7180,2019-02-14,柔性屏概念持续爆发 京东方A等龙头股集体涨停开盘,金融界
7181,2019-02-14,京东方Ａ早盘封涨停 成交额10.94亿元封单79.58万手,腾讯网
7182,2019-02-14,OLED概念股继续上演涨停潮 京东方A等多股开盘涨停,腾讯网
7183,2019-02-14,柔性屏板块持续爆发，京东方A强势三连板,Wind
7184,2019-02-14,京东方击败LG成全球最大液晶屏供应商,腾讯网
7185,2019-02-14,25股获券商买入评级 保利地产目标涨幅达55.27%,Wind
7186,2019-02-14,京东方超过LG成为最大的 LCD TV和显示器面板供应商,IT之家
7187,2019-02-14,点亮猪年第一把火的“柔性屏”,阿尔法工场
7188,2019-02-14,千亿“巨象”4年后再现连板！柔性显示缘何被机构游资联手爆炒？,中财网
7189,2019-02-14,OLED龙头股3日吸金逾41亿 六股迎腾飞契机,证券日报
7190,2019-02-14,四龙头“吸金”，科技股引领A股继续反弹,中证报
7191,2019-02-13,手机行业的下一个风口？折叠屏手机“爆发”了！,央视
7192,2019-02-13,今天的大盘就问你服不服？京东方A强势再封涨停！明日留意这只5G概念股,每日经济新闻
7193,2019-02-13,柔性屏“刷屏”！千亿市值京东方A起舞两涨停，成交超100亿，多家概念股“蹭热点”（附名单）,e公司
7194,2019-02-13,【华泰电子】【虚拟现实行业深度】5G应用大幕拉开，VR/AR渐行渐近,华泰电子研究
7195,2019-02-13,OLED概念股持续暴涨 柔性屏能否提振面板厂商业绩,每日经济新闻
7196,2019-02-13,2月13日A股龙虎榜揭秘，机构最青睐3股,Wind
7197,2019-02-13,打板笔记： 身边最后一个坚定看空的伙伴情绪崩溃入场了,云掌财经
7198,2019-02-13,A股OLED概念股继续大涨，三星、华为等多家厂商推折叠屏手机,腾讯网
7199,2019-02-13,龙虎榜：猪年A股“首妖”，银星能源6连涨，机构提前埋伏已收割！,云掌财经
7200,2019-02-13,一文看后市：A股趋势已经走出来，持股待涨少折腾！,腾讯网
7201,2019-02-13,涨停板解密：手机产业链相关股集体涨停！（2月13日）,Wind
7202,2019-02-13,龙虎榜：短暂回调后该股再获三连板游资合力做多,巨丰财经
7203,2019-02-13,京东方A二连板 一机构席位买入超8000万,第一财经
7204,2019-02-13,京东方A龙虎榜数据（2月13日）,Wind
7205,2019-02-13,龙虎榜：OLED概念股批量涨停 机构资金买入京东方A 卖出TCL集团,e公司
7206,2019-02-13,京东方A今日再涨停，机构游资齐杀入,Wind
7207,2019-02-13,14日机构强推买入 六股成摇钱树,证券之星
7208,2019-02-13,OLED板块集体飙升 京东方受追捧3日累涨26%,格隆汇
7209,2019-02-13,东方证券：LCD供需有望改善OLED折叠屏即将发布,东方证券
7210,2019-02-13,京东方A两日巨量暴涨 折叠屏热潮能持续多久？,新京报
7211,2019-02-13,科技股大爆发！京东方A两涨停成交额超100亿，未来10年5G十大趋势必看！,和讯
7212,2019-02-13,京东方Ａ午后封涨停 成交额49.36亿元封单196.21万手,腾讯网
7213,2019-02-13,OLED掀起涨停潮 京东方A强势2连板！产业链全解析看这里！,首创证券
7214,2019-02-13,2019商业新愿景 | 京东方：加速物联网转型,经济观察网
7215,2019-02-13,科技巨头集体爆发，京东方A、工业富联涨停，外资加速抄底,Wind
7216,2019-02-13,【盘中动态】京东方A二连板 ，真的就是因为OLED柔性屏概念？,每日经济新闻
7217,2019-02-13,柔性屏概继续上攻 京东方A等20余股涨停,金融界
7218,2019-02-13,京东方A再度涨停封单约180万手 成交额45亿,金融界
7219,2019-02-13,京东方A再度封板，封单超160万手，成交额45亿元。,每日经济新闻
7220,2019-02-13,增量资金陆续进场 深证成指刷新近三个月新高 创业板涨近1%,证券时报网
7221,2019-02-13,京东方Ａ早盘封涨停 成交额45.31亿元封单163.61万手,腾讯网
7222,2019-02-13,京东方A再度涨停 成交额近46亿元,e公司
7223,2019-02-13,京东方A再度放量涨停，创业板指站上半年线,Wind
7224,2019-02-13,[互动]双星新材：是三星、京东方、小米等液晶面板供应商,全景网
7225,2019-02-13,A股早报2019年2月13日星期三,Wind
7226,2019-02-13,三大股指再度飘红 两市成交3600亿,北青网
7227,2019-02-13,沪指四连阳飙升3.74% 近70亿元资金扫货三大行业,证券日报
7228,2019-02-13,大盘继续上攻 机构做多为主,金融投资报
7229,2019-02-13,"京东方A:LCD显示19年看反转,OLED进展不断加速",申万宏源
7230,2019-02-12,三星、华为新机发布在即 京东方A收获久违涨停,新浪
7231,2019-02-12,四连阳后或现震荡！明日留意这只疯狂吸金的OLED概念股,每日经济新闻
7232,2019-02-12,龙虎榜：一股连续四跌停之后上演天地板 短线仍有上冲空间,巨丰财经
7233,2019-02-12,涨停板解密：医药、OLED大面积涨停！（2月12日）,Wind
7234,2019-02-12,60亿天量奇袭京东方A，涨停板背后OLED炙手可热,Wind
7235,2019-02-12,龙虎榜：京东方A放量涨停 一机构席位买入逾亿元,e公司
7236,2019-02-12,京东方A放量涨停成交额超60亿元，一机构席位买入上亿元,Wind
7237,2019-02-12,巨丰复盘：节后红包行情兑现 OLED板块全面爆发,巨丰财经
7238,2019-02-12,200万手封单瞬时被打，30亿资金激战只为1分钱！涨停的京东方A上演“神仙打架” 诉讼纠纷,和讯
