,2021-12-31,消息称立讯精密将成苹果顶级供应商：逐步取代富士康,快科技
10849,2020-01-20,陈光明旗下百亿爆款基金减持立讯精密 冯明远、谢治宇、曹名长…更多王牌基金经理调仓路线图曝光 减持股份,经济观察网
10850,2020-01-20,施敏佳：发挥公募投研优势 掘金科技成长大周期,中投网
10851,2020-01-20,金融街下午茶2020年1月20日星期一,Wind
10852,2020-01-20,"立讯精密现10笔大宗交易 共成交59,802.40万元",新浪
10853,2020-01-20,创业板指涨超2% 持股过节热情高涨？,中投网
10854,2020-01-20,国产芯片板块表现强势 资金疯狂抢筹科技ETF,中投网
10855,2020-01-20,科技龙头ETF最新规模首超85亿元 高居国内规模最大科技类ETF,中投网
10856,2020-01-20,1月20日复盘：行情有望延续至节后 主力重点出击15股,新浪
10857,2020-01-20,巨·热点｜市场热点轮动不断 医药股掀起涨停潮 节前还有哪些机会值得关注？,巨丰财经
10858,2020-01-20,675亿资金争夺20股：主力资金重点出击15股(名单),新浪
10859,2020-01-20,陈光明爆款基金重仓股曝光，还有基金经理买了这些股（附股）,中证报
10860,2020-01-20,陈光明旗下爆款基金重仓股曝光，高仓位下继续加仓！还有金牛基金经理买了这些股（附股）,中证报
10861,2020-01-20,科技ETF上周资金净流入规模居同类最大,证券日报
10862,2020-01-20,浙江神秘80后富豪“霉运缠身”？东尼电子公司去年预亏1.5亿 预亏,北极星电力
10863,2020-01-20,午评：创指大涨近2%沪指涨0.43% 医药板块持续走强,新浪
10864,2020-01-20,【长城食饮】持仓比例回落，食品整装出发——食品饮料4Q19基金持仓情况分析,宇光看食饮
10865,2020-01-20,手机产业系列报告之一：从5G技术看手机元器件升级的刚性需求,东莞证券研究
10866,2020-01-20,每经10点丨1月LPR报价出炉：1年和5年期维持在4.15%和4.8%不变；武汉卫健委发布病毒性肺炎高发注意事项；美国夏威夷发生枪击案，2名警察身亡,每日经济新闻
10867,2020-01-20,数据赢｜北上资金持续逆势流入昨日主力疯狂抢筹这类股,搜狐
10868,2020-01-20,陈光明旗下睿远成长价值混合披露2019年四季报：仓位超过九成,Wind
10869,2020-01-20,【太平洋策略-流动性周报】年初以来外资、两融持续大幅流入,周雨策略观察
10870,2020-01-20,陈光明旗下睿远成长价值混合披露2019年四季报 仓位超过九成,上证报
10871,2020-01-20,巨丰数据赢｜北上资金逆势流入 低估白马受资金青睐,巨丰财经
10872,2020-01-20,A股ETF份额上周增加逾12亿份,中证报
10873,2020-01-19,郑眼看盘：科创板极强 短线宜谨慎,每日经济新闻
10874,2020-01-19,招商策略：绝佳投资环境下的爆款基金预示着什么,Wind
10875,2020-01-19,【国盛电子郑震湘团队】预告超预期，电子超景气度进一步确定,湘评科技
10876,2020-01-19,【华创家电龚源月团队】九阳股份跟踪：内部改革推动产品持续创新,月观家电
10877,2020-01-19,一周概念股：科创板首家千亿市值企业诞生；阻容感迎缺货涨价潮,搜狐
10878,2020-01-19,拓斯达发布业绩预告：逆势增长，净利润或超2亿,Ofweek
10879,2020-01-19,【中金固收·可转债】没有哪段不经历挣扎 20200119,中金固定收益研究
10880,2020-01-19,节前买不停！北上资金连续15周流入刷新纪录，重点加仓54股，春节行情白酒股被重点关注,e公司
10881,2020-01-19,热门融资标的股票分析,华龙掘金
10882,2020-01-18,太疯狂！千亿资金猛追星，“网红”基金经理最新重仓股大曝光！刘格菘、谢治宇、林鹏、周应波等十大牛人全来了（名单）,中国基金报
10883,2020-01-18,东莞再添一家A股上市公司，过去半年上市或过会企业达8家,南都报
10884,2020-01-18,一周362只个股突破一年新高,中财网
10885,2020-01-18,陆家嘴财经早餐2020年1月18日星期六,Wind
10886,2020-01-17,【安信电子|每日观点】汽车电子接力，手机代工龙头或将涉足电动汽车,晓说电子
10887,2020-01-17,一批明星基金经理最新持股动向浮出水面,第一财经
10888,2020-01-17,立讯精密(002475.SZ)：立讯有限累计减持1296.4万股 减持股份,格隆汇
10889,2020-01-17,晚间重要公告2020年1月17日星期五,Wind
10890,2020-01-17,立讯精密：控股股东大宗交易减持0.2415%公司股份 减持股份,Wind
10891,2020-01-17,A股共发生107宗大宗交易成交16.49亿元（1月17日）,Wind
10892,2020-01-17,北上资金净买入恒瑞医药5.49亿、格力电器3.11亿元,格隆汇
10893,2020-01-17,北向资金净流入35.21亿元 恒瑞医药净买入5.49亿元,新浪
10894,2020-01-17,恒瑞医药今日获北向资金净买入5.49亿元,e公司
10895,2020-01-17,北向资金今日净流入35.21亿元，恒瑞医药净买入逾5亿元居首,Wind
10896,2020-01-17,"立讯精密现2笔大宗交易 共成交10,325.00万元",新浪
10897,2020-01-17,1月17日复盘:市场又迎新预期 主力资金重点出击10股,新浪
10898,2020-01-17,611亿资金争夺20股：主力资金重点出击10股(名单),新浪
10899,2020-01-17,首批四季报出炉 冠军基金新进三股,金融投资报
10900,2020-01-17,科技龙头ETF最新规模首超83亿元，成全市场规模最大科技类ETF,每经网
10901,2020-01-17,胜蓝科技过会：今年IPO获批第19家 渤海证券开门红,中国经济网
10902,2020-01-17,首批公募基金四季报出炉，30家公司加仓超亿元,Wind
10903,2020-01-17,32只股遭北向资金减仓超20%,证券时报网
10904,2020-01-17,明星基金经理最新调仓曝光！冠军刘格菘加仓这些股票,中证报
10905,2020-01-17,【中证盘前】谷歌母公司市值突破万亿美元；央行有关人士称降准或有空间，但空间有限；两市首份年报出炉,中证报
10906,2020-01-17,陆家嘴财经早餐2020年1月17日星期五,Wind
10907,2020-01-17,明星基金保持高仓位 调仓换股看点多,证券时报
10908,2020-01-17,首批基金2019年四季报出炉，基金经理高仓位调仓换股忙,Wind
10909,2020-01-16,第十八届发审委2020年第17次会议审核结果公告,证监会
10910,2020-01-16,【安信电子|每日观点】英特尔重回全球半导体第一，小米手表OTA升级健康功能,晓说电子
10911,2020-01-16,狂奔的科技牛：再现一年十倍股,大众证券报
10912,2020-01-16,东方红林鹏减仓立讯精密等前期涨幅明显个股,中证网
10913,2020-01-16,十倍股震撼出炉 用时不到一年！,金融界
10914,2020-01-16,多路资金爆买科技股 立讯精密月内被外资加仓达到133.9亿元,第一财经
10915,2020-01-16,6过6！原证监局局长突击入股企业顺利过会；3家新三板公司转板成功！,新浪
10916,2020-01-16,主力动向：1月16日特大单净流出116.97亿元,证券时报网
10917,2020-01-16,数据复盘 |主力资金连续5日净流出 28股资金净流入超亿元,证券时报网
10918,2020-01-16,金融街下午茶2020年1月16日星期四,Wind
10919,2020-01-16,海康威视今日获北向资金净卖出5.28亿元,e公司
10920,2020-01-16,北向资金今日净流入38.47亿元，中兴通讯、格力电器净买入均超4亿元,Wind
10921,2020-01-16,"立讯精密现5笔大宗交易 共成交43,216.32万元",新浪
10922,2020-01-16,3只可转债首日火爆再现！一图收藏后期50只打新名单,Wind
10923,2020-01-16,1月16日主力资金净流出247亿元,证券时报网
10924,2020-01-16,科技龙头ETF最近4日资金连续净流入5.5亿元,中投网
10925,2020-01-16,1月16日复盘:大盘回调就是入场机会 主力资金出击9股,新浪
10926,2020-01-16,立讯精密连续两日出现大宗交易，今日成交4.3亿元折价3.5%,Wind
10927,2020-01-16,569亿资金争夺20股：主力资金重点出击9股(名单),新浪
10928,2020-01-16,私募集体重仓！未来2年主线方向一定是它！丨山哥解盘,搜狐
10929,2020-01-16,两融余额三连升106.90亿增量杠杆资金进场,证券时报网
10930,2020-01-16,陆家嘴财经早餐2020年1月16日星期四,Wind
10931,2020-01-16,101股连续4年业绩增长 融资客亿元加仓6股,证券时报
10932,2020-01-16,科技板块批量跑出牛股 十倍股呼之欲出,证券时报
10933,2020-01-16,北向资金净流入1.75亿美的集团成昨日大赢家,重庆商报
10934,2020-01-15,5只股获北向资金连续净卖出,证券时报网
10935,2020-01-15,1月15日北向资金成交活跃股名单,证券时报网
10936,2020-01-15,机构抱团硬核科技 游资抱团老妖股,华讯财经
10937,2020-01-15,【赢家资讯】01月15日收盘简评,赢家之星
10938,2020-01-15,康美药业签字会计师负责过的项目明天上市审核，有一个内容建议查实,中金在线
10939,2020-01-15,"348000000元！A股突发""天价离婚案""",全景网
10940,2020-01-15,【安信电子|每日观点】华为手机出货量出炉！2019年共2.4亿部，其中5G 690万部,晓说电子
10941,2020-01-15,超劲爆！股东户均躺赚86万，股价暴涨吓得公司自曝十大风险！北上资金百亿重仓这只科技龙头,证券时报
10942,2020-01-15,立讯精密(002475.SZ)控股股东减持1.2594%股份 减持股份,格隆汇
10943,2020-01-15,优质成长股名单来了！业绩连续4年增长，外资爆买，资金加杠杆,证券时报网
10944,2020-01-15,数据复盘|华天科技涨停机构卖出1.8亿元 北上资金连续10日净流入,证券时报网
10945,2020-01-15,立讯精密：控股股东累计减持1.26%股份 减持股份,Wind
10946,2020-01-15,A股共发生119宗大宗交易成交44.03亿元（1月15日）,Wind
10947,2020-01-15,14股特大单净流入资金超2亿元,证券时报网
10948,2020-01-15,2只个股尾盘净流入资金超亿元,证券时报网
10949,2020-01-15,"立讯精密现16笔大宗交易 共成交274,466.52万元",新浪
10950,2020-01-15,A股市场主力资金净流出292.85亿元 欧菲光净流入额居首,中证网
10951,2020-01-15,外资逆势买入美的集团1.75亿 连续8日累计净买入21.43亿元,格隆汇
10952,2020-01-15,283亿主力资金近三日大量撤出中小创,证券时报网
10953,2020-01-15,五粮液今日获北向资金净卖出2.25亿元,e公司
10954,2020-01-15,北向资金今日净流入10.44亿元，美的集团净买入1.75亿元居首,Wind
10955,2020-01-15,立讯精密今日大宗交易成交600万股，成交价40.78元折价6.68%,Wind
10956,2020-01-15,立讯精密今日成交逾27亿元大宗交易,e公司
10957,2020-01-15,1月15日主力资金净流出293亿元,证券时报网
10958,2020-01-15,552亿资金争夺20股：主力资金重点出击8股(名单),新浪
10959,2020-01-15,国产芯片板块午后异动拉升 科创主题基金火速建仓科技股,中投网
10960,2020-01-15,科技龙头ETF最新规模创历史新高80亿元，高居国内规模最大科技类ETF,中国基金报
10961,2020-01-15,iPhone需求强劲，苹果市值有望突破两万亿美元,搜狐
10962,2020-01-15,洞察|大族激光业绩再“爆雷” 兴全合宜、睿远成长价值巨额持仓信心何在？,和讯
10963,2020-01-15,电子行业2020年度投资策略报告：春燕归来百花开,格隆汇
10964,2020-01-15,联得装备深耕平板显示20年成龙头 预计净利持平上年,新浪
10965,2020-01-15,融资余额站稳万亿元后继续净流入300亿 百亿布局科技股,证券日报
10966,2020-01-15,胜蓝科技应收账款高屡起诉追讨 毛利率连降频遭处罚 违约失信,中国经济网
10967,2020-01-15,绩优科技股受追捧 26股预计净利翻倍,证券时报
10968,2020-01-15,高管减持排行榜：8股减持额超亿元,证券时报网
10969,2020-01-14,北上资金活跃股名单(1月14日),证券时报网
10970,2020-01-14,盘面轮动特征明显 赚钱效应有所下降,华讯财经
10971,2020-01-14,【安信电子|每日观点】三星电子收购美国网络服务商，加强5G市场地位；2019年Q4 PC出货量复苏,晓说电子
10972,2020-01-14,尾盘快速跳水，需要减仓吗？,中财网
10973,2020-01-14,662亿资金争夺20股：主力资金重点出击7股(名单),新浪
10974,2020-01-14,A股“超级网红”业绩暴增百倍 市盈率将碾压茅台股价却跳水,金融界
10975,2020-01-14,半导体频现爆发行情：炒市场情绪，还是炒基本面逻辑？,格隆汇
10976,2020-01-14,微信概念走弱,中财网
10977,2020-01-14,游资机构抱团科技股 完美踏空的股民该怎么办？,金融界
10978,2020-01-14,多家A股公司融入特斯拉产业链 电动汽车行业或迎新格局,长江商报
10979,2020-01-13,【安信电子】CES 2020总结：光学应用广泛拓展，智能汽车迎接电子赛道接力棒,晓说电子
10980,2020-01-13,暴走A股：巨额亏损不涨反跌 这个抄底套路你肯定不知道！ 亏损,金融界
10981,2020-01-13,619只A股发布年报预告：403股预喜，129股预亏 预亏,澎湃新闻
10982,2020-01-13,一文看后市：节前继续乐观，年报行情全面爆发！,腾讯网
10983,2020-01-13,210股遭高管减持套现43.19亿元,证券时报网
10984,2020-01-13,10克重的AirPods 如何扛着万亿美元Apple前进？,新浪
10985,2020-01-13,135亿主力资金近三日大量撤出中小创,证券时报网
10986,2020-01-13,53只股股价创历史新高,证券时报网
10987,2020-01-13,股指策略：物价数据加强了降息和周期回升预期,天风期货研究所
