,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
2496,2019-10-24,证监会：同意金山办公、清溢光电科创板IPO注册,Wind
2497,2019-10-09,金山办公科创板IPO，盈利模式渐趋成熟？,格隆汇
2498,2019-10-06,北京金山办公软件股份有限公司科创板IPO提交注册,Wind
2499,2019-09-30,金山办公IPO疑云：财务“猫腻 ”、侵权诉讼缠身 雷军11亿野心昭然 诉讼纠纷,和讯
2500,2019-09-30,金山办公过会：科创板过会第58家 中金公司过6单,中国经济网
2501,2019-09-29,每日并购资讯 |金山办公将上市，雷军身家轻松涨10亿、苏宁金融板块整合加速中：苏宁金服完成百亿融资,和讯
2502,2019-09-28,雷军旗下首家A股公司冲刺上市！毛利率接近90% WPS、金山词霸你都用过吗？,中证报
2503,2019-09-28,A股“同股不同权”第一股将诞生！花落云计算服务商优刻得,证券时报网
2504,2019-09-27,雷军的第三家：金山办公首发上市获准,TechWeb
2505,2019-09-27,金山办公过会 雷军将迎来实控第三家上市公司,新京报
2506,2019-09-27,雷军名下又多了一家上市公司：金山办公通过科创板上市审议,澎湃新闻
2507,2019-09-27,科创板上市委：同意金山办公首发上市,新浪
2508,2019-09-27,科创板上市委：金山办公等3家公司首发获通过,e公司
2509,2019-09-27,科创板上市委会议：金山办公、优刻得、卓易科技首发获通过,Wind
2510,2019-09-27,金山办公上会！雷军或迎来第3家上市公司，身价又增11亿？,中新经纬
2511,2019-09-27,DJ 市场快讯：金山软件涨2%；金山办公科创板上市申请今日上会,道琼斯
2512,2019-09-27,金山办公今日上会 雷军有望迎来第三家上市公司！身价又要增11亿？,中新经纬
2513,2019-09-27,金山软件股价反弹2% 金山办公科创板上市,新浪
2514,2019-09-27,港股异动 | 金山软件涨逾3% 金山办公科创板IPO今日上会,格隆汇
2515,2019-09-19,金山办公CEO葛珂：将尝试推出WPS故宫文化版,新浪
2516,2019-09-19,收评：港股恒指跌1.07% 苹果概念股逆市上涨瑞声涨6%,新浪
2517,2019-09-19,午评：港股恒指跌1.24% 友邦保险跌近3%领跌蓝筹,新浪
2518,2019-09-19,DJ 市场快讯：金山软件逆市涨近4%；金山办公科创板上市即将上会,道琼斯
2519,2019-09-19,金山软件盘中涨4% 金山办公将接受科创板上市委审议,新浪
2520,2019-09-19,港股异动 | 金山办公科创板IPO将于27日上会 金山软件(03888)涨逾4%,智通财经
2521,2019-09-19,港股异动 | 金山软件涨逾4% 金山办公科创板IPO即将上会,格隆汇
2522,2019-09-19,金山办公、优刻得、卓易信息3家企业9月27日科创板上会,中国经济网
2523,2019-09-18,科创板上市委：金山办公、优刻得、卓易科技首发9月27日上会,Wind
2524,2019-09-18,科创板上市委：金山办公等3家公司首发9月27日上会,e公司
2525,2019-09-18,港股异动 | 金山办公科创板申请恢复问询 金山软件(03888)续涨逾4%,智通财经
2526,2019-09-17,从湖南到全球市场 金山办公的现在与未来,中国电子报
2527,2019-09-16,快讯：金山软件涨4.88% 金山办公科创板申请恢复问询,新浪
2528,2019-09-16,港股异动 | 金山办公科创板IPO申请恢复问询 金山软件(03888)现涨逾5%,智通财经
2529,2019-09-16,港股异动 | 金山软件涨逾5% 金山办公科创板IPO申请恢复问询,格隆汇
2530,2019-09-12,金山办公WPS参展首届中国-东盟人工智能峰会 构建智能化办公方案,砍柴网
2531,2019-09-12,沸点|万亿规模，科技股为何狂欢？揭开资本圈“自主可控”的面纱,腾讯网
2532,2019-09-04,如何选择科创型基金？,量化先行者
2533,2019-08-29,金山办公拟募资20亿增三倍 七折采购金山云服务被质疑,长江商报
2534,2019-08-28,金山软件分拆上市“不停工”，拟分拆金山云赴美IPO,财华社
2535,2019-08-26,金山办公与天翼云战略签约 打造智能办公生态,砍柴网
2536,2019-08-11,【民生计算机】金山办公：国内领先的办公软件提供商—科创板计算机公司上市跟踪系列,MS计算机
2537,2019-08-08,晶晨股份科创板首秀涨272% 雷军所持股市值已逾18亿,新浪
2538,2019-08-08,雷军持股两家科创板公司已经豪赚5亿，第三家今日上市又将赚多少？,重庆商报
2539,2019-08-02,金山办公参展中国国际智能工业博览会 WPS+云办公成亮点,砍柴网
2540,2019-08-01,金山办公冲刺科创板：能否成雷军旗下首家科创板公司,新浪
2541,2019-07-31,每经小强快讯：北京金山办公软件股份有限公司科创板首次公开发行股票招股说明书（申报稿）,每日经济新闻
2542,2019-07-31,金山办公拟登陆科创板：本次拟发行不超过10100万股,Wind
2543,2019-07-25,"信息技术产业行业点评:鲲鹏展翅的启示,关注软件国产化替代加速的投资机遇",国金证券
2544,2019-07-23,【东北销售团队】复盘笔记1118：沪指涨0.62%重回2900点 钢铁股强势上涨,东北证券研究所
2545,2019-07-23,【东北销售团队】复盘笔记1119：创指持续上行大涨2.77% 游戏板块掀涨停潮,东北证券研究所
2546,2019-07-22,午评：港股恒指跌0.77% 中国通号H股大跌超8% 连续下跌,新浪
2547,2019-07-22,港股异动 | 金山软件大涨8% 旗下金山办公完成科创板问询,格隆汇
2548,2019-07-22,快讯：旗下金山办公完成科创板问询 金山软件涨超7%,新浪
2549,2019-07-22,港股异动︱旗下金山办公完成科创板问询 金山软件(03888)大幅反弹逾7%,智通财经
2550,2019-07-16,签约上海经信中心 金山办公布局上海智慧政务建设,砍柴网
2551,2019-07-16,金山办公完成科创板上市问询，雷军系成标签并引发独立性质疑,第一财经
2552,2019-07-16,金山办公披露科创板二轮问询回复：雷军投票不可撼动 问询,新京报
2553,2019-07-16,金山软件完成科创板问询 募资20.5亿元用于办公产品研发,TechWeb
2554,2019-07-16,金山办公已完成上交所问询，冲击科创板 问询,猎云网
2555,2019-07-16,"金山办公冲击科创板 雷军有望""喜提""第三家上市公司",中证报
2556,2019-07-15,雷军的第三次资本冲浪：金山办公上市之路为何搁置两年？业务主战场转移，阿里、腾讯都是大客户,e公司
2557,2019-07-15,分拆上市后的独立性被重点关注，金山办公回复第二轮科创板问询 问询,资本邦
2558,2019-07-12,金山办公冲刺科创板：关联交易受关注，免费广告挑战用户体验,腾讯网
2559,2019-07-10,金山软件(03888)旗下金山办公欲登陆科创板，雷军间接持股11.99%,智通财经
2560,2019-07-10,科创板“阅兵”：沃尔德、卓越新能、普门科技等六家,每日经济新闻
2561,2019-07-09,WPS office for Linux 2019发布100天：性能全面领先 国内外好评如潮,砍柴网
2562,2019-06-25,科创板掘金丨北京金山办公软件股份有限公司,第一财经
2563,2019-06-18,财经观察家 |张刚：科创板来了！资本市场再添“试验田”,巨丰财经
2564,2019-06-18,金山办公:民族办公软件自主可控之光,西南证券
2565,2019-06-17,【中信建投 海外TMT】海外TMT行业周报：海外云计算龙头加码数据分析具有借鉴意义，关注国内相关公司的投资机会,建投海外研究
2566,2019-06-17,危难时刻显担当 金山办公捐赠支援“利奇马”台风梅林镇灾区,砍柴网
2567,2019-06-13,大浪淘沙见真金—科创板TMT行业2020中报总结深度解析专题【安信诸海滨团队】,诸海滨科新先声
2568,2019-06-10,金山软件(3888.HK)：WPS上市为金山软件提供了良好的催化剂，维持买入评级，目标价26港元,格隆汇
2569,2019-06-06,【国盛计算机】景气主线与科创碰撞的机会,国盛计算机畅想
2570,2019-06-06,雷军要考试了！金山办公科创板IPO进入“已问询”阶段,中金在线
2571,2019-06-04,艾德证券期货：恒指缩量收星 今日或有反弹,金融界
2572,2019-06-04,金山办公（A17083.SH）：扛旗自主可控，扬帆智能云化,中信证券研究
2573,2019-05-30,IPO连续7周全过会，投行揭秘高过会率缘由,第一财经
2574,2019-05-29,华为与自主品牌车厂合作逐步落地，全面布局五大领域，加速智能汽车商用,中信建投证券研究
2575,2019-05-24,金山软件(3888.HK)：游戏、办公软件、云服务一个也不能少，目标价27港元，维持“买入”评级,格隆汇
2576,2019-05-23,国产软件再度走强，机构：政策利好下国产软件大有可为,第一财经
2577,2019-05-22,太罕见！私自改了招股书，还改了问询函！中金公司与两保代双罚！改动涉及10余个数据，看中金如何回应,券商中国
2578,2019-05-20,小米CFO周受资：小米不是一家投资公司，投资主要是为增强业务,每日经济新闻
2579,2019-05-20,金山办公改道科创板IPO：募资金额激增2.6倍 WPS广告推送过多遭吐槽,中国网
2580,2019-05-16,【海外科技-黄守宏】金山软件：云增速强劲，新游助力2H盈利改善,安信证券研究
2581,2019-05-16,"金山软件:云服务撑起半壁江山,WPS厚积薄发",东吴证券
2582,2019-05-15,【中信建投 海外TMT】金山软件（3888）：一季报亏损不改云及办公业务迎来价值重估 亏损,建投海外研究
2583,2019-05-15,【中泰海外】金山软件（3888.HK）季报点评：云业务快速增长超预期，“指尖江湖”上市指日可待（20190515）,中泰海外研究
2584,2019-05-15,金山软件(3888.HK)：非游戏业务都挺好，游戏等待《指尖江湖》，维持“买入”评级，目标价 20 港元,格隆汇
2585,2019-05-14,金山软件Q1业绩公布：云收入增长超100%，办公软件业务拟上科创板,第一财经日报
2586,2019-05-14,金山办公软件拟登陆科创板，雷军能否赢回投资者信任？,第一财经
2587,2019-05-13,金山办公“移情”科创板 募资猛增2.6倍,国际金融报
2588,2019-05-11,【天风计算机】科创板系列二十一：金山办公，国产办公软件龙头,兵哥看IT
2589,2019-05-09,WPS要上市了？金山办公申请科创板，雷军又火了,财经网
2590,2019-05-09,靠office软件一年挣3亿，估值93亿！雷军旗下的金山办公软件要来科创板,读懂财经
2591,2019-05-09,野村：WPS上市申请获受理 金山软件(3888.HK)目标价18港元,格隆汇
2592,2019-05-09,国产办公软件龙头WPS要上市！雷军系实控人 103家受理企业拟融资额破千亿,中证网
2593,2019-05-09,金山软件(03888)旗下金山办公科创板IPO获受理 雷军系实控人,智通财经
2594,2019-05-09,国产办公软件龙头WPS要上市！金山办公科创板IPO申请获受理 雷军系实控人,中证网
2595,2019-05-09,【科创板】上交所受理金山软件旗下金山办公上市科创板申请,经济通
2596,2019-05-09,雷军系金山办公闯关科创板 BATJ是“广告”客户,新京报
2597,2019-05-08,雷军“亲征” 金山办公申请科创板上市获受理,金融界
2598,2019-05-08,金山办公科创板上市申请获上交所受理,Wind
2599,2019-05-08,【科创板大阅兵】主要产品月活用户超3亿！国产办公软件巨头冲刺科创板，雷军间接持股11.99%,e公司
2600,2019-05-08,金山办公冲刺科创板 实际控制人为雷军,中金在线
2601,2019-05-08,雷军又来了！港股上市公司金山软件分拆金山办公科创板IPO,中金在线
2602,2019-05-08,金山办公闯关科创板 雷军为实控人,证券时报网
2603,2019-05-08,金山办公科创板申请获受理 拟募资20.5亿元,北京商报网
2604,2019-05-08,雷军率金山办公冲刺科创板：中金公司保荐，融资20.5亿元,澎湃新闻
2605,2019-05-08,上交所受理科创板拟上市企业北京金山办公软件,新浪
2606,2019-05-08,科创板拟上市企业北京金山办公软件股份有限公司获上交所受理,e公司
2607,2019-05-08,上交所受理北京金山办公软件股份有限公司科创板申请,e公司
2608,2019-05-08,金山办公改道科创板 募资额增近三倍,北京商报网
2609,2019-05-05,互联网流量价格触底回升了？泛娱乐内容平台受益最大,互联网与娱乐怪盗团
2610,2019-04-17,来了！科创板首单发行CDR的公司过会，雷军为重要股东，红筹回归科创板加速,中证报
2611,2019-04-01,金山软件2018年营收达59.06亿元 董事长雷军表示云业务发展快速,中证网
2612,2019-04-01,金山软件(3888.HK)：云+WPS带来惊喜，静待游戏年中起飞,格隆汇
2613,2019-03-28,金山软件(03888)：游戏反转将大幅改善盈利能力,学恒的海外观察
2614,2019-01-28,金山软件(03888.HK)：剑网再发力，办公升级，云助力,格隆汇
2615,2019-01-23,谁在坚守一个30年的正版江湖？这个公司，比阿里更重“武侠”,腾讯网
2616,2019-01-14,广证恒生-沪深港通月报-港股通月流入创2年新高，北上成交额创新高-20200303,广证恒生策略研究
2617,2019-01-07,【华泰计算机】华为鲲鹏生态带来哪些产业机遇,华泰计算机研究
2618,2018-11-27,小米武汉总部开工 打造AI光谷新高地,和讯
2619,2018-11-16,金山软件Q3财报由盈转亏昔日巨头还有希望迎来发展第二春吗？ 亏损,砍柴网
2620,2018-11-16,“中国声谷”产业园二期开园 人工智能应用加速,第一财经
2621,2018-11-15,“中国声谷”产业园二期开园 首批30家AI企业入驻,中新网
2622,2018-11-14,【海外科技-胡又文】金山软件（3888.HK）2H18乏力，静待2019,安信证券研究
