,2021-12-31,2021年十大牛股和熊股出炉，最牛股大涨566%,Wind
4781,2019-05-17,中国石油：控股股东完成换购沪深300ETF,e公司
4782,2019-05-17,中国石油：控股股东将所持4.13亿股换购市值对应的工银沪深300ETF份额,Wind
4783,2019-05-17,融资客青睐25股，中远海科买入占比高达43.24%,Wind
4784,2019-05-17,大股东减持新套路：股票换购ETF,阿尔法工场
4785,2019-05-15,高盛：升中石油(00857.HK)评级至“买入” 料产量增长续加快,格隆汇
4786,2019-05-15,【权益变动】中国石油(00857-HK)被摩根大通减持3615.6万股,财华社
4787,2019-05-15,管网建设加速天然气迎来发展黄金期 六股受关注,证券时报网
4788,2019-05-14,【增减持】中国石油(00857.HK)遭JPMorgan Chase & Co.减持3615.6万股H股,格隆汇
4789,2019-05-14,小摩减持中石油(00857)3615.6万股，每股作价4.70港元,智通财经
4790,2019-05-14,天然气正在成为我国能源转型的重要推动力,中国石油报
4791,2019-05-14,【东兴化工】天然气行业：管网建设加速 天然气迎来发展黄金期,东兴化工产业洞见
4792,2019-05-13,【华泰钢铁*中期策略】不畏浮云遮望眼,华泰钢铁煤炭研究
4793,2019-05-13,【申万石化】国际石油巨头2019年Q1油气产量及炼油状况分析,申万石油化工
4794,2019-05-11,别等巴菲特了 中国企业价值不需要别人证明,红周刊
4795,2019-05-10,"中国石油一季报点评:勘探业绩大幅增长,炼化仍有提升空间",正点财经
4796,2019-05-10,[路演]惠城环保：将继续拓展中石油中石化等优质客户群体,全景网
4797,2019-05-08,伊拉克油长嘉班：预计与埃克森美孚、中国石油公司签署初步协议,Wind
4798,2019-05-07,这个行业强势捞金，企业一年净赚2977亿,和讯
4799,2019-05-06,【安信环保公用邵琳琳团队】周报 0505：钢铁行业超低排放正式推进，蓝天保卫战强化监督再出发,安信证券环保公用研究
4800,2019-05-06,A股上演千股跌停，后市将如何演化？,格隆汇
4801,2019-05-06,千股跌停再现，权重护盘无果，深跌之后市场会这样走,Wind
4802,2019-05-06,实盘：中国石油拉升翻红 千手大单频现,中国金融信息网
4803,2019-05-06,快讯：千手大单频现 中国石油快速拉升成功翻红,新浪
4804,2019-05-06,快讯：中国石油频现千手大单 股价快速拉升,新浪
4805,2019-05-06,中国石油盘中直线拉升翻红,e公司
4806,2019-05-06,中国石油拉升 跌幅收窄至2%以内,每经网
4807,2019-05-06,中国石油拉升，股价迅速翻红,Wind
4808,2019-05-06,中国石油一季度净利102.55亿元 同比增长1% 现金流量净额为620.22亿元,挖贝网
4809,2019-05-05,“两桶油”一季度净利均超百亿元 中国石油化工业务实现经营利润29.53亿元,化工网
4810,2019-05-05,A股公司员工总数逾2300万，有的10W+有的仅有10+,Wind
4811,2019-05-05,巴菲特中国往事：曾投资中石油4年赚40亿美元，自曝没关注过5G,AI财经社
4812,2019-05-05,"中国石油:业绩符合预期,各板块经营质量提升",申万宏源
4813,2019-05-03,巴菲特即将现身刷屏 A股有5只股票可满足巴菲特标准,中证报
4814,2019-05-02,汇丰研究：下调中石油(0857.HK)目标价至7.52港元 评级“买入”,格隆汇
4815,2019-05-02,里昂：降中石油(0857.HK)目标价至6.5港元 季绩逊预期,格隆汇
4816,2019-05-01,两桶油一季度成绩单：净利润共257亿元，勘探开发收益大增,澎湃新闻
4817,2019-04-30,花旗：中石油(0857.HK)首季业绩逊预期 目标价5.5港元,格隆汇
4818,2019-04-30,石化双雄一季度业绩：中石化净利大降20％ 中石油营收增长近9％ 盈利能力下降,金融界
4819,2019-04-30,公告点题｜4月29日这些公告有看头,第一财经
4820,2019-04-30,“两桶油”一季度净利均超百亿元,中证报
4821,2019-04-29,中国石油：一季度净利润同比增1.00%,Wind
4822,2019-04-29,油气两条业务链双双发力 中石油一季度大赚103亿元,证券日报
4823,2019-04-29,增储上产提效 中国石油一季度实现净利102.55亿元,中证网
4824,2019-04-29,中国石油：一季度净利102.6亿元 同比增1%,新浪
4825,2019-04-29,中国石油：第一季度营业收入5910.4亿元 同比增长8.9%,金融界
4826,2019-04-29,中国石油：一季度净利103亿元 同比增1%,e公司
4827,2019-04-29,中国石油：第一季度净利润102.55亿元，同比增1%,Wind
4828,2019-04-29,化工：抽丝剥茧 荐12股,申万宏源
4829,2019-04-29,【申万石化】抽丝剥茧，如何看待不平静下的原油走势,申万石油化工
4830,2019-04-29,中国石油收购俄罗斯北极天然气项目10%权益,Wind
4831,2019-04-28,中国石油一季度实现“开门红”,经济观察网
4832,2019-04-28,ETF换购减持：旧瓶装新酒？,证券市场周刊
4833,2019-04-27,“一带一路”时间，中央企业签下多项海外大单,Wind
4834,2019-04-27,中国石油牵头编制《石油石化系统治安反恐防范要求》,国资委
4835,2019-04-26,"【增减持】中国石油(00857.HK)获BlackRock, Inc.增持224.17万股H股",格隆汇
4836,2019-04-26,中石油中海油拟分别收购俄罗斯北极LNG 2项目10%权益,澎湃新闻
4837,2019-04-25,58家企业营收达千亿 银行系最赚钱 “亏损王”丢70亿,华夏时报
4838,2019-04-25,王宜林：中石油在“一带一路”沿线累计投入超550亿美元,中国经济网
4839,2019-04-24,中国石油参与运营50个“一带一路”国家油气项目,北京商报网
4840,2019-04-24,A股寻“凶”！要想股票炒得好 这些股市魔咒不得不防！,私募排排网
4841,2019-04-24,近3年毛利率波动下滑 宇新股份与“三桶油”关系密切 盈利能力下降,每日经济新闻
4842,2019-04-24,中国石油“一带一路”交出亮丽成绩单 石油合作项目惠及当地人口超过300万人,中研网
4843,2019-04-24,190亿元身价石油大亨破产:光汇石油的资本窟窿如何补,华夏时报
4844,2019-04-23,中石油一季度原油、天然气产量同比分别增长1.3%和8.7%,e公司
4845,2019-04-23,瑞银：中石油(0857.HK)为行业首选 昆仑(0135.HK)遭低估,格隆汇
4846,2019-04-23,中石油：将于青海建设千万吨高原油气田,中时新闻网
4847,2019-04-23,【信达看盘】2019.4.23,信达证券上海
4848,2019-04-23,"石油化工行业IEA2019年4月月报点评:全球原油市场趋紧,需求具有下行风险",光大证券
4849,2019-04-22,中石油总经理：推进青海油田千万吨高原油气田建设,中国石油网
4850,2019-04-18,五大行有多赚钱？两桶油、五大房企均远逊于它们,中国经济周刊
4851,2019-04-18,中石油套现33亿买ETF！这个魔性的投资品种是牛市赢家,和讯
4852,2019-04-17,今年第三起！中石油(601857.SH)以股换购ETF或涉资33亿,格隆汇
4853,2019-04-17,“三桶油”去年都挺好 中石油和中海油净利润双双翻倍,中研网
4854,2019-04-17,国新能源2018年净利大增175.76% 管网建设、气源保障“双轮驱动”,证券日报
4855,2019-04-17,中石油持股换购第四只ETF 总额不超过4.3亿股,每日经济新闻
4856,2019-04-17,基金早报：南方基金拟股权变更 中石油股东拟换购ETF,新浪
4857,2019-04-17,中石油控股股东拟借道ETF减持股份 减持股份,北京商报
4858,2019-04-17,大盘低开高走看券商擂台赛选手如何操作,重庆商报
4859,2019-04-17,"石油化工行业周报:全球大型炼化一体化园区对比,看好民营大炼化先进产能及综合竞争力",申万宏源
4860,2019-04-16,借道ETF中石油大股东欲套现？此前多家公司换股减持 减持股份,中证报
4861,2019-04-16,中国石油大股东换购ETF 套现33亿元还是参与国企改革,e公司
4862,2019-04-16,1.5亿投资者来了 股民跑步入场、股东却跑步减持,新浪
4863,2019-04-16,五大行年赚超万亿 超过19个中石油28个茅台29个万科,新浪
4864,2019-04-16,中石油(00857.HK)控股股东拟以不超0.235%A股股份认购工银沪深300ETF份额,格隆汇
4865,2019-04-16,中国石油：控股股东拟以公司股份换购工银沪深300ETF份额,e公司
4866,2019-04-16,中国石油：控股股东拟以公司股份换购工银沪深300ETF份额,Wind
4867,2019-04-16,侃财丨解释一下分期利率的那些“坑”,证券时报网
4868,2019-04-16,中国石油首季海外油气产量同比增长10%,e公司
4869,2019-04-15,【油服系列深度8】杰瑞股份：供不应求的设备，进击的服务队伍,透视先进制造
4870,2019-04-12,增逾两成，1178家公司去年研发费用达3846亿,中证报
4871,2019-04-11,中国石油：燃料油公司经营收入首季大幅增长,汇通网
4872,2019-04-11,中国石油蝉联全球最有价值油气品牌榜眼,国资委
4873,2019-04-09,2018年净利大增1.26倍后，未来的中裕燃气（3633.HK）还将上演着什么？,格隆汇
4874,2019-04-09,谁能连续十年归母净利超10亿？ 独家解密A股白金俱乐部成员,投资时报
4875,2019-04-09,【国金研究】油服：从供给侧角度看国家能源安全——油服行业研究框架及与工程机械比较研究,国金证券研究所
4876,2019-04-08,【增减持】中国石油(00857.HK)遭JPMorgan Chase & Co.减持5778.367万股H股,格隆汇
4877,2019-04-08,【增减持】中国石油(00857.HK)获JPMorgan Chase & Co.增持766.66万股H股,格隆汇
4878,2019-04-03,三桶油2019年勘探支出增长 油服行业继续复苏,新浪
4879,2019-04-03,1248家A股公司披露年报，逾九成实现盈利,证券日报
4880,2019-04-02,小摩减持中国石油(00857)2572万股，每股作价5.13港元,智通财经
4881,2019-04-02,A股将开启第二轮上涨 116只放量股被机构看好,证券日报
4882,2019-04-01,2018年全球最赚钱公司出炉 利润是“两桶油”的4倍,每日经济新闻
4883,2019-03-31,【安信环保公用邵琳琳团队】周报03.31：排污许可证工作推进，环境保护监管趋严,安信证券环保公用研究
4884,2019-03-29,谁是真蓝筹？54家上市公司去年股息率超4% 茅台中石油不到2%,挖贝网
4885,2019-03-28,金鸿控股合作“队友”劣迹斑斑，公司债评级四次遭下调,中金在线
4886,2019-03-28,"中石油""70后""副总经理覃伟中调任广东省副省长(图|简历)",中国经济网
4887,2019-03-28,机械制造：2019年三桶油勘探开发资本开支计划增长20% 荐1股,和讯
4888,2019-03-28,爆料！ 2019年第一批成品油出口配额数量重新调剂,新浪
4889,2019-03-28,"杰瑞股份:新一轮油气资本开支扩张开启,压裂设备龙头迎来爆发",联讯证券
4890,2019-03-27,日媒：“三桶油”加大投资保中国能源安全,参考消息
4891,2019-03-27,审批变备案山西煤层气即将大爆发,中国能源网china5e
4892,2019-03-27,"中国石油:油价中枢同比上涨,勘探生产板块贡献全年业绩最大增量",平安证券
4893,2019-03-26,中石油智慧管网建设顶层设计基本完成,Wind
4894,2019-03-26,"3月国际原油市场点评:opec超额减产叠加需求预期企稳,油价有望进一步走高",正点财经
4895,2019-03-26,国家油气管网公司成立在即 5000亿巨无霸三大难题待解,时代周报
4896,2019-03-25,"摩通增持中石油(00857)5784万股,每股5.3845元",经济通
4897,2019-03-25,百川能源：外延并购助力腾飞 买入评级,和讯
4898,2019-03-25,“三桶油”业绩PK：中海油日赚1.44亿再度逆袭,新京报
4899,2019-03-25,中石油董事长：积极做好油气资源供应保障，全力支持粤港澳大湾区建设,Wind
4900,2019-03-25,中石油今年第4位高管被带走调查！曾任云南副省长！ 其他违规处罚,国际能源网
4901,2019-03-25,蓝天燃气债务11.5亿却大肆分红3.6亿 九成气源依赖中石油10年三闯IPO,长江商报
4902,2019-03-25,“两桶油”2018整体盈利单板块亏损 亏损,北京商报
4903,2019-03-25,“三桶油”哪家强 中石化连续三年领跑,第一财经
4904,2019-03-24,“三桶油”去年日赚4.57亿 中石化勘探业务亏损过百亿 亏损,中新经纬
4905,2019-03-24,机械制造：2019年有望达历史最高水平 荐12股,广发证券
4906,2019-03-24,石油公司对油井管需求大幅增加 山东墨龙去年净利同比飙升143%,证券日报
4907,2019-03-24,化工：油气对外合作审批取消 管网改革将落地,川财证券
4908,2019-03-24,中国石油表观消费量再创新高，石油对外依存度逼近70%,经济观察网
4909,2019-03-22,【申万石化】中国石油（601857）年报点评——受益于油价上涨、海外扩张；下游炼化带来长期改善,申万石油化工
4910,2019-03-22,花旗：调高中石油(00857.HK)今明年盈测 目标价升至5.4港元,格隆汇
4911,2019-03-22,中国石油天然气集团有限公司原副总经理李新华接受审查调查,Wind
4912,2019-03-22,中国石油2018年净利润大幅增长130.7% 现金流状况良好,中研网
4913,2019-03-22,侯启军任中国石油天然气股份有限公司总裁,新京报
4914,2019-03-22,中国石油2018年成绩喜人市场竞争日益激烈,中金在线
4915,2019-03-22,港股公告精选：腾讯年度净利增10%至787.2亿元，第四季下滑32%创史上最大单季降幅,Wind
4916,2019-03-22,中国石油：油价温和上行 业绩或持续改善,证券时报网
