,2021-12-31,年终盘点|医药2021：白马纷纷倒下 创新药走出温室 医改重构医药投资价值逻辑,财联社
3140,2018-08-30,多只疫苗股收复失地 ST长生刷新A股跌停纪录,证券时报
3141,2018-08-30,医药行业周报:国家药监局就药品信息化追溯体系建设征求意见,渤海证券
3142,2018-08-28,医疗保健：业绩驱动医药指数底部反转 荐2股,东吴证券
3143,2018-08-28,[推荐评级]医药行业周报：理性看待药监人事变化 积极布局估值切换行情,中财网
3144,2018-08-28,[优于大市评级]长春高新(000661)半年报点评：医药业务高歌猛进 地产业务快速增长 业绩增长亮丽,中财网
3145,2018-08-27,[强于大市评级]医药生物行业研究周报：半年报披露进入最后“冲刺”阶段 紧跟“业绩”,中财网
3146,2018-08-27,[增持评级]医药生物行业周报：再次强调可适度乐观 择机布局优质公司,中财网
3147,2018-08-27,医药行业周报：中报业绩持续造好 反弹有望延续,中财网
3148,2018-08-27,医疗保健行业周报：建议继续加配医药板块,中财网
3149,2018-08-25,国金证券:长春高新买入评级,顶尖财经网
3150,2018-08-24,长春高新股价大涨5.04% 股价创1个月以来新高,中金在线
3151,2018-08-24,北上资金逆市“买买买” 六只个股彰显投资价值,证券日报
3152,2018-08-24,北上资金逆市“买买买” 45只个股被重点扫货,证券日报
3153,2018-08-23,龙头股仍受青睐 多只个股回调获加仓,金融投资报
3154,2018-08-23,[增持评级]长春高新(000661)中报点评：生长激素超预期增长 多重因素促进疫苗高速增长,中财网
3155,2018-08-23,[强烈推荐-A评级]长春高新(000661)中报点评：生物制剂增长超预期 生长激素龙头地位稳固,中财网
3156,2018-08-23,[增持评级]长春高新(000661)半年报点评：业绩超预期 环比增速持续提升,中财网
3157,2018-08-23,[买入评级]长春高新(000661)半年报点评：业绩持续高增长 生长激素龙头地位进一步稳固,中财网
3158,2018-08-23,"长春高新:生物药表现靓丽,业绩持续高增长",东北证券
3159,2018-08-23,长春高新:生长激素与疫苗业绩大超预期,国信证券
3160,2018-08-22,【西南医药朱国广团队】长春高新（000661）公司业绩超预期，金赛药业增速达60%,国广有话说
3161,2018-08-22,[推荐评级]长春高新(000661)半年报点评：业绩增速好于预期 继续强烈推荐,中财网
3162,2018-08-22,中金上调长春高新盈利预测 受惠疫苗等业务增速加快,经济通
3163,2018-08-22,【财通医药】长春高新(000661)：业绩持续超预期，生长激素市场无天花板,财通证券研究
3164,2018-08-22,[买入评级]长春高新(000661)半年报点评：公司业绩超预期 金赛药业增速达60%,中财网
3165,2018-08-22,巨丰热点：全国首个全民基因组测序项目启动 基因测序概念活跃,巨丰财经
3166,2018-08-22,[审慎增持评级]长春高新(000661)中报点评：金赛业绩超预期 生长激素持续快速放量,中财网
3167,2018-08-22,医药生物行业日报：河南调整多项医保政策,中财网
3168,2018-08-22,[买入评级]长春高新(000661)中报点评：生长激素继续保持快速增长 金赛净利润增速超预期,中财网
3169,2018-08-22,【华泰医药代雯团队】长春高新（000661.SZ，买入）1H18中报点评：生长激素开启快速成长通道,谈医论股丨华泰医药
3170,2018-08-22,[买入评级]长春高新(000661)中报点评：净利润增速92.93%超预期 生长激素放量增长推动公司业绩爆发,中财网
3171,2018-08-22,[推荐评级]长春高新(000661)中报点评：生长激素、疫苗高增长 驱动业绩提速,中财网
3172,2018-08-21,长春高新：对全资子公司增资2.4亿元,中证网
3173,2018-08-21,长春高新：上半年净利润同比增92.93%,Wind
3174,2018-08-21,[优于大市评级]医药与健康护理行业深度报告：震荡格局下 如何看待医药板块未来,中财网
3175,2018-08-20,东吴医药行业周观点：中报季医药行业价值凸显 重点推荐长春高新、我武生物等消费升级标的,中财网
3176,2018-08-20,[推荐评级]医药行业周报：调整后 自下而上的机会已愈发显著,中财网
3177,2018-08-20,医药生物行业周报：医保基金收入首次负增长?,中财网
3178,2018-08-20,[强于大市评级]医药生物行业周报：致敬行业变革者 医药长期健康大发展趋势不变,中财网
3179,2018-08-17,疫苗板块高开低走，康泰生物跌超5%,Wind
3180,2018-08-16,"医药行业周报:国家医保局,14种抗癌药将迎新一波降价",渤海证券
3181,2018-08-15,医疗保健：14种抗癌药将迎新一波降价 荐12股,渤海证券
3182,2018-08-14,[推荐评级]医药行业周报：论带量采购的影响与投资策略,中财网
3183,2018-08-14,[推荐评级]医药行业周报：境外新药申请迎利好 多个仿制药拟优先审评,中财网
3184,2018-08-13,医疗保健行业动态：我们对医药板块的观点已由谨慎转为乐观,中财网
3185,2018-08-08,医药行业周报：国家医保局：新一轮抗癌药医保准入谈判下月完成,中财网
3186,2018-08-06,【医药徐佳熹】板块性价比提升，布局细分龙头||医药行业2018年8月份投资月报,兴证研究
3187,2018-08-02,七月衰基金之一：鹏华基金旗下六只权益产品跌超5%,中国经济网
3188,2018-08-01,长春高新：金妥昔单抗已招募患者开始临床试验,中证网
3189,2018-07-31,医疗保健：从人用转向兽用 荐5股,和讯
3190,2018-07-31,[推荐评级]医药行业周报：论医药回调后的投资机会,中财网
3191,2018-07-30,巨丰午评：两类股的炒作或结束,巨丰财经
3192,2018-07-30,[增持评级]医药生物周报：建议关注中报表现 短期防御配置低估值流通,中财网
3193,2018-07-30,[强于大市评级]医药生物行业研究周报：优选中报业绩优异标的 布局估值切换行情,中财网
3194,2018-07-30,【医药*全铭】8月关注医药股估值切换带来的超额收益机会，推荐我武生物、长春高新等,东吴研究所
3195,2018-07-26,【国信医药|2018年中报业绩前瞻】分化加剧，寻找确定性增长,GuosenHealthcare
3196,2018-07-26,"同事眼中的高俊芳:从朴素漂亮 到看不懂的""疫苗女王""",新浪
3197,2018-07-26,生物医药板块行情 明显分化,羊城晚报
3198,2018-07-26,解码百元股 逾九成业绩向好,北京商报
3199,2018-07-25,一线|长生生物停产留出市场空白 华兰生物受资本追捧或成受益者,腾讯网
3200,2018-07-25,长春高新：公司疫苗企业已通过药监局统一检查,Wind
3201,2018-07-25,生物疫苗板块跌幅昨天收窄,北青网
3202,2018-07-25,[看好评级]医药行业周报：把握业绩主线 精选符合行业发展趋势个股,中财网
3203,2018-07-25,融资客青睐50股，申达股份买入占比高达56.36%,Wind
3204,2018-07-24,疫苗事件后资本市场众生相：药企撇关系、港资忙抄底、机构仍荐股,搜狐
3205,2018-07-24,躲不过的“地雷阵”！高位脱身长生生物，这只基金仍然踩雷康泰,每日经济新闻
3206,2018-07-24,深港通十大成交活跃股排名（7月24日）,Wind
3207,2018-07-24,7月24日A股龙虎榜揭秘，机构最青睐10股,Wind
3208,2018-07-24,长春高新打开跌停板 深股通净买入1984万元,e公司
3209,2018-07-24,资金抢筹！医药监管迎风口，这些要点必看,Wind
3210,2018-07-24,长春高新龙虎榜数据（7月24日）,Wind
3211,2018-07-24,机构博弈医药股，长生生物获小幅买入,Wind
3212,2018-07-24,医药生物行业点评：2018Q2公募基金医药持仓比重和集中度提升,中财网
3213,2018-07-24,长生生物造假基金狂砍估值惨烈 疫苗股股权质押风险火烧连营,21世纪经济报道
3214,2018-07-24,疫苗股惨烈跌停潮！竟有机构逆市买入,中国基金报
3215,2018-07-24,龙虎榜 | 大盘放量回升 机构做多热情恢复,金融界
3216,2018-07-24,医药股触底反弹，智飞生物打开跌停,Wind
3217,2018-07-24,长生生物7跌停，康泰生物等四大疫苗股再遭重创,搜狐
3218,2018-07-24,生物疫苗板块继续走弱 康泰生物等4股跌停,金融界
3219,2018-07-24,长春高新跌停！和长生生物有什么关系？,网易
3220,2018-07-24,医药股开盘延续跌势，长生生物连续7日跌停,Wind
3221,2018-07-24,基金2Q持仓分析(医疗保健行业)：持仓比例环比上升 聚焦低估值和业绩确定性,中财网
3222,2018-07-24,医药板块遭重创多家药企撇清疫苗关联,证券时报
3223,2018-07-24,生物医药板块23日蒸发500亿 98只个股跌幅超过3%,北青网
3224,2018-07-24,A股大逃“疫” 生物医药板块市值蒸发近400亿,证券时报
3225,2018-07-23,基金密集下调疫苗概念股估值：康泰生物最大降幅为3个跌停板,澎湃新闻
3226,2018-07-23,疫苗风波杀伤力有多大？今天有人巨亏26%,每日经济新闻
3227,2018-07-23,长春高新：和长生生物没有业务往来，公司一如既往严格依规生产经营,Wind
3228,2018-07-23,长春高新：公司和长生生物没有业务往来,e公司
3229,2018-07-23,长春长生高管被依法审查 市值已蒸发百亿元,经济观察网
3230,2018-07-23,多家基金下调疫苗股估值 康泰生物最低调至42.25元,金融界
3231,2018-07-23,疫苗事件发酵上市公司急撇清 基金经理“站台”言论引争议,第一财经
3232,2018-07-23,富国基金下调康泰生物、智飞生物、长春高新估值,e公司
3233,2018-07-23,富国基金下调康泰生物、智飞生物、长春高新估值,Wind
3234,2018-07-23,“问题疫苗”事件持续发酵 机构上演大逃“疫”,每日经济新闻
3235,2018-07-23,龙虎榜解密|疫苗之殇！长春高新成“烫手山芋”，5机构甩卖超1亿！,云掌财经
3236,2018-07-23,7月23日A股龙虎榜揭秘,Wind
3237,2018-07-23,龙虎榜 | 大盘放量回升 机构抛弃医药股,金融投资报
3238,2018-07-23,医药股掀起跌停潮，机构大举抛售,Wind
3239,2018-07-23,长春高新：长春市药监局正对公司疫苗企业进行例行检查,Wind
3240,2018-07-23,军工板块出现涨停潮 实体中阳助指数企稳补涨,证券之星
3241,2018-07-23,[中性评级]深度*行业*医药行业周报：MAH生产流通环节权责细化 全面推行在即,中财网
3242,2018-07-23,医药行业周观点：消费升级驱动自主消费品种持续爆发 中报季推荐相关业绩爆发标的我武生物、长春高新以及OTC版块,中财网
3243,2018-07-23,[推荐评级]医药行业周报：看好泛消费升级+医药商业 选择政策避风港中的细分龙头,中财网
3244,2018-07-23,午评：金融军工联袂上攻 剑指3000还是昙花一现,中金在线
3245,2018-07-23,疫苗or金融？不要试图开辟新战场坚守主线不动摇,巨丰财经
3246,2018-07-23,巨丰午评：金融军工联袂上攻,巨丰财经
3247,2018-07-23,长春高新跌停 嘉实国泰等13家基金持股百万浮亏千万,新浪
3248,2018-07-23,[增持评级]医药生物行业周报：建议关注低估值、预期改善的医药流通板块,中财网
3249,2018-07-23,[强于大市评级]医药生物行业研究周报：震荡行情持续 建议关注中报绩优股,中财网
3250,2018-07-23,底部越“磨”越高，个股分化愈演愈烈,中证报
3251,2018-07-23,持股集中度回升，创业板持仓占比连续2个季度提升——18Q2基金持仓结构分析（中泰策略）,修炼投资的水晶球
3252,2018-07-22,疫苗女商人高俊芳的财技,和讯
3253,2018-07-22,长生生物私有化涉嫌侵吞国资：涉长春高新和亚泰集团,新浪
3254,2018-07-22,【华泰策略】弱市中喝酒吃药， 创业板延续加仓——2018 年二季度基金中报分析,微信
3255,2018-07-22,长春长生“狂苗”之路：工艺、渠道和资本的十年博弈,澎湃新闻
3256,2018-07-21,25万支问题疫苗曝光 全销到山东!长生生物藏多少真相,每日经济新闻
3257,2018-07-20,兴业策略：基金仓位大幅下降 成长板块超配比例仍低,新浪
3258,2018-07-18,数据王：3大行业资金净流出近百亿 后市操作短线为宜,巨丰财经
3259,2018-07-18,"医药生物行业周报:中报业绩引领,医药优势再显",国海证券
3260,2018-07-17,[增持评级]医药生物行业周报：反弹紧握“创新+升级”主线 继续强调品牌OTC回暖机会,中财网
3261,2018-07-16,[强于大市评级]医药生物行业研究周报：中报行情持续 从“业绩”角度筛选优质标的,中财网
3262,2018-07-15,重点关注超跌成长股机会 长春高新等10只股被集中推荐,投资者报
3263,2018-07-14,股价与成交量创历史新高 超跌个股反弹逻辑揭秘,巨丰财经
3264,2018-07-13,数据王：场内资金跷跷板效应明显 两大板块两种策略,巨丰财经
3265,2018-07-12,疫苗板块上半年涨幅第一，惊艳背后行业触底回升叠加重磅品种放量,Wind
