,2021-12-31,"年终盘点|2021年十大""争议""白马股",新浪
7291,2018-09-11,进入旺季白酒量价及库存表现均良性,佳酿网
7292,2018-09-11,白酒基本面向好 估值回落至历史中枢下方,佳酿网
7293,2018-09-11,食品饮料周报第97期（201834）：GDT平均中标价微跌 关注板块内回购动向,开源证券研究所
7294,2018-09-11,社保基金长期重仓股名单曝光，连续五年坚守24只个股,证券日报
7295,2018-09-11,社保基金长期重仓股名单曝光 连续五年坚守24只个股,证券日报
7296,2018-09-11,"食品饮料行业周报:中秋旺季催化,估值回落配置价值明显",山西证券
7297,2018-09-10,"食品饮料行业:中秋旺季进展正常,静待市场信心转机",方正证券
7298,2018-09-10,9月10日晚间利好消息速递（更新中）,证券时报网
7299,2018-09-10,中炬高新：股权转让解决合规问题，期待董事会换届加快落地,中银国际
7300,2018-09-10,财融汇·个股研报精选,财通证券融资融券部
7301,2018-09-10,【中秋旺季进展正常，静待市场信心转机—方正食品饮料180909】,虎哥的研究
7302,2018-09-10,证监会年内首批两公司QFII资格大数据揭秘外资长期投资图谱,顶尖财经网
7303,2018-09-10,泓德基金邬传雁：在投资的各个环节放眼长远,新浪
7304,2018-09-08,秋播逆生长的公司,红周刊
7305,2018-09-07,【申万食品饮料-吕昌、毕晓静】食品饮料2018Q2业绩总结之大众消费品：整体景气仍优，优质公司实力彰显,申万食品饮料研究
7306,2018-09-07,【平安重点】行业专题报告*食品饮料*调味品增速略放缓&分化，细分龙头盈利能力再提升*强于大市,平安研究
7307,2018-09-07,平安研报20180907,平安研究
7308,2018-09-05,【长城食饮每日资讯0905】茅台公司推出新品“喜宴”，进入喜宴细分市场,宇光食饮日讯
7309,2018-09-05,09月05日 收盘突破五日均线个股一览,每日经济新闻
7310,2018-09-05,海天味业：收入继续稳健增长 盈利能力稳步提升,中银国际
7311,2018-09-05,海天味业：盈利能力稳步提升 增持评级,中银国际
7312,2018-09-05,【山证食品】食品饮料行业周报（20180827-20180902）：白酒板块中报业绩靓丽 ，茅台多举措控价稳市场,山西证券研究所
7313,2018-09-04,食品饮料行业2018 年中报综述：白酒高增持续，大众品业绩改善,长江食品饮料研究
7314,2018-09-04,板块中报符合预期：白酒股投资建议组合,佳酿网
7315,2018-09-04,食品饮料周报第96期（201833）：H1稳定收官 下半年依旧关注行业龙头,开源证券研究所
7316,2018-09-03,财融汇·个股研报精选,财通证券融资融券部
7317,2018-09-02,【中泰食品饮料】周观点36：中报验证板块基本面强劲，再推行业龙头,中泰食品饮料
7318,2018-08-31,紧盯聪明钱，看“外来的和尚”如何念经？,Wind
7319,2018-08-31,日辰食品毛利率“畸高”偏离行业，“量级”垫底反往脸上“贴金”,证券之星
7320,2018-08-31,QFII连续6个季度持仓90只个股 27只绩优股受机构青睐,证券日报
7321,2018-08-29,公私募关注“舌尖上”的投资机会,第一理财网
7322,2018-08-29,公私募机构加仓“舌尖上”的个股,Wind
7323,2018-08-29,北上资金年内涌入逾2000亿 两品种或成长线资金重点,证券日报
7324,2018-08-28,[看好评级]食品饮料行业周报：茅台再出措施旺季稳价 大众品龙头业绩超预期,中财网
7325,2018-08-28,火锅行业全产业链研究深度报告系列二：火锅产业链公司究竟能长多大?,中财网
7326,2018-08-28,[增持评级]恒顺醋业(600305)首次覆盖：食醋龙头开启产品多元化之路,中财网
7327,2018-08-28,[快讯]兴全合润基金公布半年报 收益为-11.00%,中财网
7328,2018-08-28,[快讯]招商成长基金公布半年报 收益为-14.21%,中财网
7329,2018-08-27,食品饮料行业周报：茅台如期放量、中秋旺季启动，板块业绩确定性强,方正证券
7330,2018-08-27,财融汇·个股研报精选,财通证券融资融券部
7331,2018-08-27,[看好评级]食品饮料行业周报：中秋旺季开启 持续关注猪瘟疫情,中财网
7332,2018-08-24,"海底捞IPO在即,冲击上游公司股价",红周刊
7333,2018-08-24,食品饮料行业:防守思路 近期乳业板块首推,国金证券股份有限公司
7334,2018-08-23,海天巿盈率贵过贵州茅台：打酱油打出近两千亿市值,新浪
7335,2018-08-22,广发证券：上调海天味业评级至买入,Wind
7336,2018-08-22,[买入评级]海天味业(603288)深度研究：管理团队和渠道为核心竞争优势 公司有望成为调味品平台型企业,中财网
7337,2018-08-22,1146份中报显示：逾七成公司净利增长,证券日报
7338,2018-08-21,【异动股】食品饮料板块持续强势 绝味食品(603517-CN)涨近8%,财华社
7339,2018-08-21,海天味业中报速读：40倍市盈率，中速增长能否支撑1800亿市值？,面包财经
7340,2018-08-21,"食品饮料行业周报:基本面无异常,板块回调配置价值凸显",山西证券
7341,2018-08-20,[强于大市评级]食品饮料行业周报：基本面高景气 估值优势凸显,中财网
7342,2018-08-20,[看好评级]食品饮料行业周报：大众品增长稳健 白酒紧盯旺季销售,中财网
7343,2018-08-20,[买入评级]食品饮料行业周报：调整后关注优质价值股机会,中财网
7344,2018-08-20,[增持评级]食品饮料行业周报：中报业绩整体良好 静待中秋旺季行情,中财网
7345,2018-08-20,[看好评级]食品饮料行业周报：板块调整过后估值更具吸引力,中财网
7346,2018-08-20,[推荐评级]食品饮料行业周报：市场低迷致板块杀跌 但基本面依旧稳定向好,中财网
7347,2018-08-20,食品饮料周报第94期（201831）：板块调整过后估值更具吸引力,开源证券研究所
7348,2018-08-20,[买入评级]食品饮料行业投资策略：白酒企业二季度淡季仍保持较快增长 继续看好白酒和食品龙头,中财网
7349,2018-08-20,【市场低迷致板块杀跌，但基本面依旧稳定向好—方正食品饮料180819】,虎哥的研究
7350,2018-08-19,【太平洋证券策略】北上资金爱消费——8月前两周北上资金流向观察,周雨策略观察
7351,2018-08-19,日常消费品：继续看好白酒和食品龙头 荐16股,广发证券
7352,2018-08-18,A股扩大境外投资升级 QFII动向再成焦点,证券时报
7353,2018-08-17,8月20日最具爆发力四大牛股,财界网
7354,2018-08-17,下周最具投资价值六大牛股一览（2018年8月17日）,中财网
7355,2018-08-17,看好中国｜消费升级---基本面并无异常 下跌带来布局机会,巨丰财经
7356,2018-08-17,海天味业：盈利能力持续提升 品类扩张值得期待,红周刊
7357,2018-08-17,周五机构一致看好的六大金股(8.17),金融界
7358,2018-08-17,社保基金二季度调仓：增持食品 减持家电,广州日报
7359,2018-08-17,“国家队”持仓稳健 社保基金积极调仓,中证报
7360,2018-08-16,中信建投：上调海天味业评级至买入,Wind
7361,2018-08-16,[增持评级]海天味业(603288)中报点评：收入稳健增长 毛利持续攀升,中财网
7362,2018-08-16,[推荐评级]海天味业(603288)中报点评：业绩持续稳健增长 二五计划收官年信心足,中财网
7363,2018-08-16,[增持评级]海天味业(603288)中报点评：各业务稳健增长可持续,中财网
7364,2018-08-16,[推荐评级]中炬高新(600872)深度研究：迎合消费升级打开突破口 渠道扩张与品类开发渐进,中财网
7365,2018-08-16,[增持评级]海天味业(603288)中报点评：业绩高增成稳态 盈利能力持续提升,中财网
7366,2018-08-16,"海天味业2018年中报点评:业绩保持较快增长,盈利能力持续提升",东莞证券
7367,2018-08-16,"海天味业:成长价值兼备,毛利率再创新高",平安证券
7368,2018-08-15,[买入评级]海天味业(603288)中报点评：二季度收入增速持续提升 新五年征程值得期待,中财网
7369,2018-08-15,【长城食品】海天味业中报点评：龙头稳健增长，业绩再攀高峰,宇光看食饮
7370,2018-08-15,【陆股通交易追踪】陆股通净流出13.4亿元 食品饮料板块遭减仓,e公司
7371,2018-08-15,【海天味业中报点评：稳健风领跑市场，蚝油放量趋势明显—方正食品饮料180815】,虎哥的研究
7372,2018-08-15,海天味业：收入稳健增长 盈利能力持续提升,中泰证券
7373,2018-08-15,海天味业（603288）半年报点评：扣非增长提速，各品类稳健发展,国信研究
7374,2018-08-15,【招商食品】海天味业：业绩稳健，毛利新高,招商食品饮料
7375,2018-08-15,"海天味业:营收稳健增长,毛利再创新高,全年目标兑现可期",联讯证券
7376,2018-08-15,"海天味业:毛利净利持续回升,五年规划有望提前收官",开源证券
7377,2018-08-15,"海天味业:18H1维持高强度费用投放,优异表现使H2经营策略更加自如",国金证券
7378,2018-08-14,今日数据：多家白马股半年报业绩实现增长,金融界
7379,2018-08-14,【提前看】14日公告精选：神马股份上半年净利同比大增逾6倍；*ST凯迪大股东被立案调查,和讯
7380,2018-08-14,14日晚间公告精选丨韦尔股份：拟近150亿元收购3家公司,21世纪经济报道
7381,2018-08-14,8月14日公司利好公告，神马股份半年报净利增逾6倍,和讯
7382,2018-08-14,[看好评级]食品饮料行业周报：短期消费带来波动 行业基本面无异常,中财网
7383,2018-08-14,海天味业：上半年净利润同比增23.30%,Wind
7384,2018-08-14,食品饮料行业周报：中秋旺季将临 行业景气度有望持续,中证网
7385,2018-08-14,海天味业：上半年净利22.48亿元 同比增23%,e公司
7386,2018-08-14,海天味业：上半年营收增长17.24%净利润增长23.3%,新浪
7387,2018-08-14,海天味业：蚝油放量趋势明显 强烈推荐评级,方正证券
7388,2018-08-13,食品饮料龙头成长系列：再解调味品龙头成长史,长江食品饮料研究
7389,2018-08-13,日常消费品：关注龙头业绩表现 荐8股,开源证券
7390,2018-08-13,平均年薪54万女性占比1/43513位A股上市公司董秘大起底,投资时报
7391,2018-08-13,【建投食品饮料安雅泽团队】8.06-8.12周观点：龙头估值已具备优势，业绩将是强有力催化剂,CSC赏味食饮
7392,2018-08-13,[推荐评级]食品饮料行业周报：白酒本质是结构性趋势 悲观预期致板块超跌,中财网
7393,2018-08-13,食品饮料周报第93期（201830）：中报密集披露期 关注龙头业绩表现,开源证券研究所
7394,2018-08-13,【白酒本质是结构性趋势，悲观预期致板块超跌—方正食品饮料180812】,虎哥的研究
7395,2018-08-13,加加食品缘何“事故不断” 大手笔47亿购资产欲逆袭,投资者报
7396,2018-08-09,今日1669只个股突破五日均线,证券时报
7397,2018-08-07,日常消费品：涪陵榨菜股价为什么连年大涨 荐5股,爱建证券
7398,2018-08-07,食品饮料：调味品具备诞生大市值企业的沃土,顶尖财经网
7399,2018-08-07,郑眼看盘：超强势股补跌 A股继续调整,中财网
7400,2018-08-07,白马股回调考验价值投资,中国经济时报
7401,2018-08-07,"食品饮料行业周报:行业基本面良好,板块回调配置良机凸显",山西证券
7402,2018-08-06,股神巴菲特摸到了一对股王，A股哪些股票有此潜质？,中证报
7403,2018-08-06,白酒龙头中期业绩增长良好 建议关注,佳酿网
7404,2018-08-06,加加食品业绩不给力 控股股东占用资金遭交易所关注,号外财经网
7405,2018-08-06,食品饮料周报第92期（201829）：伊利稳步海外布局 高端白酒业绩表现亮眼,开源证券研究所
7406,2018-08-06,【有基本面、有业绩，静待市场转机—方正食品饮料180805】,虎哥的研究
7407,2018-08-03,酱油企业鏖战华东市场，千禾味业何以杀出重围？,斑马消费
7408,2018-08-02,【太平洋证券策略】7月北上资金加仓金融、周期,周雨策略观察
7409,2018-08-02,8月2日早间行业热点聚焦,中证网
7410,2018-07-31,[看好评级]食品饮料行业周报：白酒行稳致远景气不变 榨菜中报超预期继续推荐,中财网
7411,2018-07-31,[买入评级]食品饮料行业周报：关注中报行情 坚守龙头,中财网
7412,2018-07-31,[买入评级]食品饮料行业周报：白酒、食品龙头中期业绩增长良好 建议关注白酒、食品龙头,中财网
7413,2018-07-31,"食品饮料行业周报:板块维持调整走势,行业保持稳健基本面",开源证券
7414,2018-07-30,【食品饮料Q2基金持仓分析】重仓持股环比提升，白酒板块持股占比最高,CSC赏味食饮
7415,2018-07-30,日常消费品：建议关注白酒及食品龙头 荐18股,广发证券
7416,2018-07-30,[强于大市评级]食品饮料行业周报：消费升级+餐饮回暖 看好调味品行业发展,中财网
7417,2018-07-30,[增持评级]食品饮料每周小评：中报值得期待 静待板块改善再起航,中财网
7418,2018-07-30,上市公司七类违法行为将被“强退” 机构看好蓝筹股,广州日报
7419,2018-07-27,海天味业：Q1高增长如期而至 创下多个“历史最好数据”,国金证券
7420,2018-07-27,投资从全球格局开始,红周刊
7421,2018-07-27,中证数据：两市资金净流入前20股（7月27日）,中证网
7422,2018-07-27,午后食品加工制造逆市走强 金字火腿迅速封板,新浪
